case_id,attempt_id,solver_entered,entered_utc,pre_fsp_sha256,physical_contract_sha256,geometry_hash_sha256,input_polarization,wavelengths_nm
LPML_R1_GLOBAL_SOBOL_054,LPML_R1_GLOBAL_SOBOL_054_y,True,1785744633.9560819,f82ca418c0d6563049097bef825516898e29d050d0ae6c91305029946e936bf2,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,f6bcfd429f3cd1b722f520bc67dbc62501854a686b17d8deae492cc66e950b21,y,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]"
