candidate_id,wavelength_nm,angle_deg,TM_phase_error_deg
D5_BASE_13481,450.5,29.0,175.81573523181157
D5_BASE_13481,450.5,29.5,40.39180655254649
D5_BASE_13481,450.5,30.0,90.21025826662704
D5_BASE_13481,450.5,30.5,135.1877927424837
D5_BASE_13481,450.5,31.0,14.732644161455092
D5_BASE_13481,450.5,31.5,165.01769803133737
D5_BASE_13481,450.5,32.0,67.83958045941178
D5_BASE_13481,450.5,32.5,55.509673176463316
D5_BASE_13481,450.5,33.0,136.22060923205208
D5_BASE_13481,450.5,33.5,76.17151224189294
D5_BASE_13481,450.5,34.0,131.92963158066058
D5_BASE_13481,450.5,34.5,20.236566060728848
D5_BASE_13481,450.5,35.0,156.4486620985095
D5_BASE_13481,450.5,35.5,90.95480182360342
D5_BASE_13481,450.5,36.0,116.07757608272395
D5_BASE_13481,450.5,36.5,0.17163940682536974
D5_BASE_13481,450.5,37.0,33.77644436880362
D5_BASE_13481,450.5,37.5,137.4368496368838
D5_BASE_13481,450.5,38.0,21.90039425270979
D5_BASE_13481,450.5,38.5,58.195733689762086
D5_BASE_13481,450.5,39.0,25.205118618241737
D5_BASE_13481,450.5,39.5,57.94691462452404
D5_BASE_13481,450.5,40.0,108.12983414711655
D5_BASE_13481,450.5,40.5,38.09966402322843
D5_BASE_13481,450.5,41.0,79.99773363746489
D5_BASE_13481,450.5,41.5,79.72925098023182
D5_BASE_13481,450.5,42.0,74.84555485237082
D5_BASE_13481,450.5,42.5,64.37338683536505
D5_BASE_13481,450.5,43.0,58.964529418335445
D5_BASE_13481,450.5,43.5,55.19845141103296
D5_BASE_13481,450.5,44.0,52.41056840616027
D5_BASE_13481,450.5,44.5,50.319323886930235
D5_BASE_13481,450.5,45.0,48.76838479406646
D5_BASE_13481,450.5,45.5,47.65799016382438
D5_BASE_13481,450.5,46.0,46.91889982751622
D5_BASE_13481,450.5,46.5,46.500294192772934
D5_BASE_13481,450.5,47.0,46.36335911972949
D5_BASE_13481,450.5,47.5,46.47755206851787
D5_BASE_13481,450.5,48.0,46.818273115683276
D5_BASE_13481,450.5,48.5,47.365332904875594
D5_BASE_13481,450.5,49.0,48.10190159236019
D5_BASE_13481,450.5,49.5,49.01376288675731
D5_BASE_13481,450.5,50.0,50.08876963343043
D5_BASE_13481,450.75,25.0,103.1096065810087
D5_BASE_13481,450.75,25.5,61.62737300842147
D5_BASE_13481,450.75,26.0,97.9556403119396
D5_BASE_13481,450.75,26.5,108.45704683451473
D5_BASE_13481,450.75,27.0,25.459023609286845
D5_BASE_13481,450.75,27.5,169.3565721887266
D5_BASE_13481,450.75,28.0,68.85450430910917
D5_BASE_13481,450.75,28.5,54.014323679224
D5_BASE_13481,450.75,29.0,172.60954391831527
D5_BASE_13481,450.75,29.5,37.280682290668445
D5_BASE_13481,450.75,30.0,93.19035630611054
D5_BASE_13481,450.75,30.5,132.09200708196695
D5_BASE_13481,450.75,31.0,17.887638033234524
D5_BASE_13481,450.75,31.5,167.64257119993653
D5_BASE_13481,450.75,32.0,65.69834998298923
D5_BASE_13481,450.75,32.5,57.9769514920996
D5_BASE_13481,450.75,33.0,132.723734040078
D5_BASE_13481,450.75,33.5,79.23415818797872
D5_BASE_13481,450.75,34.0,130.32896502265976
D5_BASE_13481,450.75,34.5,18.626850944951194
D5_BASE_13481,450.75,35.0,159.92058602029817
D5_BASE_13481,450.75,35.5,93.84432906875438
D5_BASE_13481,450.75,36.0,115.10064895857654
D5_BASE_13481,450.75,36.5,1.3983243369051916
D5_BASE_13481,450.75,37.0,29.581668188495225
D5_BASE_13481,450.75,37.5,136.60955542421547
D5_BASE_13481,450.75,38.0,24.328440008373537
D5_BASE_13481,450.75,38.5,62.30129511451263
D5_BASE_13481,450.75,39.0,20.963419208435084
D5_BASE_13481,450.75,39.5,57.2791711945256
D5_BASE_13481,450.75,40.0,107.99496077849979
D5_BASE_13481,450.75,40.5,37.13392353006389
D5_BASE_13481,450.75,41.0,80.07990874360378
D5_BASE_13481,450.75,41.5,79.84247090433946
D5_BASE_13481,450.75,42.0,75.0680039930185
D5_BASE_13481,450.75,42.5,64.63063304290142
D5_BASE_13481,450.75,43.0,59.22352214784281
D5_BASE_13481,450.75,43.5,55.45654396707786
D5_BASE_13481,450.75,44.0,52.66710921393072
D5_BASE_13481,450.75,44.5,50.57410070882464
D5_BASE_13481,450.75,45.0,49.0213261834873
D5_BASE_13481,450.75,45.5,47.90907741275563
D5_BASE_13481,450.75,46.0,47.16813452955553
D5_BASE_13481,450.75,46.5,46.74768465720746
D5_BASE_13481,450.75,47.0,46.60891426372433
D5_BASE_13481,450.75,47.5,46.72127860772582
D5_BASE_13481,450.75,48.0,47.06017431959585
D5_BASE_13481,450.75,48.5,47.605408131069005
D5_BASE_13481,450.75,49.0,48.34014621892719
D5_BASE_13481,450.75,49.5,49.25016844902829
D5_BASE_13481,450.75,50.0,50.3233240625254
D5_BASE_13481,451.0,25.0,113.88469769917816
D5_BASE_13481,451.0,25.5,58.0610428897028
D5_BASE_13481,451.0,26.0,103.04558366512605
D5_BASE_13481,451.0,26.5,104.9203535850148
D5_BASE_13481,451.0,27.0,29.53429437527365
D5_BASE_13481,451.0,27.5,172.96037581163256
D5_BASE_13481,451.0,28.0,65.84577523512213
D5_BASE_13481,451.0,28.5,57.121647258794226
D5_BASE_13481,451.0,29.0,169.40269370697024
D5_BASE_13481,451.0,29.5,34.172464954066626
D5_BASE_13481,451.0,30.0,96.16942083294126
D5_BASE_13481,451.0,30.5,128.99561351605186
D5_BASE_13481,451.0,31.0,21.033317819096908
D5_BASE_13481,451.0,31.5,170.25092184751745
D5_BASE_13481,451.0,32.0,63.55898528269052
D5_BASE_13481,451.0,32.5,60.45904951290181
D5_BASE_13481,451.0,33.0,129.2143393529755
D5_BASE_13481,451.0,33.5,82.25912340650942
D5_BASE_13481,451.0,34.0,128.74004203457977
D5_BASE_13481,451.0,34.5,17.005359166156385
D5_BASE_13481,451.0,35.0,163.42657402984477
D5_BASE_13481,451.0,35.5,96.67653934566172
D5_BASE_13481,451.0,36.0,114.12960557747977
D5_BASE_13481,451.0,36.5,2.9911447509854305
D5_BASE_13481,451.0,37.0,25.37766973321147
D5_BASE_13481,451.0,37.5,135.79461437500657
D5_BASE_13481,451.0,38.0,26.80359019501119
D5_BASE_13481,451.0,38.5,66.39124516864032
D5_BASE_13481,451.0,39.0,16.463052050189944
D5_BASE_13481,451.0,39.5,56.5861916723572
D5_BASE_13481,451.0,40.0,107.86664500703236
D5_BASE_13481,451.0,40.5,36.11848156573426
D5_BASE_13481,451.0,41.0,80.16172219537223
D5_BASE_13481,451.0,41.5,79.95660395205702
D5_BASE_13481,451.0,42.0,75.29079561845025
D5_BASE_13481,451.0,42.5,64.88764651543643
D5_BASE_13481,451.0,43.0,59.48225766241126
D5_BASE_13481,451.0,43.5,55.71437426859089
D5_BASE_13481,451.0,44.0,52.92338646326097
D5_BASE_13481,451.0,44.5,50.82861384010953
D5_BASE_13481,451.0,45.0,49.27400421078408
D5_BASE_13481,451.0,45.5,48.15990183468307
D5_BASE_13481,451.0,46.0,47.417107043032765
D5_BASE_13481,451.0,46.5,46.994813630749874
D5_BASE_13481,451.0,47.0,46.85420865564886
D5_BASE_13481,451.0,47.5,46.96474516901607
D5_BASE_13481,451.0,48.0,47.30181635522195
D5_BASE_13481,451.0,48.5,47.845225037125346
D5_BASE_13481,451.0,49.0,48.57813341637469
D5_BASE_13481,451.0,49.5,49.48631752087768
D5_BASE_13481,451.0,50.0,50.55762299239459
D5_BASE_13481,451.25,25.0,124.50084054091884
D5_BASE_13481,451.25,25.5,54.490072758176076
D5_BASE_13481,451.25,26.0,108.1210490271529
D5_BASE_13481,451.25,26.5,101.39267316332901
D5_BASE_13481,451.25,27.0,33.63170086687465
D5_BASE_13481,451.25,27.5,176.5329548047437
D5_BASE_13481,451.25,28.0,62.84502227583576
D5_BASE_13481,451.25,28.5,60.231385453828324
D5_BASE_13481,451.25,29.0,166.19519522347383
D5_BASE_13481,451.25,29.5,31.067198887029676
D5_BASE_13481,451.25,30.0,99.14746989150807
D5_BASE_13481,451.25,30.5,125.89875041419295
D5_BASE_13481,451.25,31.0,24.16937410729505
D5_BASE_13481,451.25,31.5,172.84302242708296
D5_BASE_13481,451.25,32.0,61.421120635636576
D5_BASE_13481,451.25,32.5,62.95617831098337
D5_BASE_13481,451.25,33.0,125.69305539812065
D5_BASE_13481,451.25,33.5,85.24639343899634
D5_BASE_13481,451.25,34.0,127.16235177323652
D5_BASE_13481,451.25,34.5,15.371712414974745
D5_BASE_13481,451.25,35.0,166.9663105697243
D5_BASE_13481,451.25,35.5,99.45226422622869
D5_BASE_13481,451.25,36.0,113.16410839855085
D5_BASE_13481,451.25,36.5,4.607355366393681
D5_BASE_13481,451.25,37.0,21.16823135476011
D5_BASE_13481,451.25,37.5,134.99151096532464
D5_BASE_13481,451.25,38.0,29.32584813402939
D5_BASE_13481,451.25,38.5,70.45569692700803
D5_BASE_13481,451.25,39.0,11.691879146871694
D5_BASE_13481,451.25,39.5,55.86686135584019
D5_BASE_13481,451.25,40.0,107.74462226569636
D5_BASE_13481,451.25,40.5,35.050399715609345
D5_BASE_13481,451.25,41.0,80.24311873576293
D5_BASE_13481,451.25,41.5,80.07157809672262
D5_BASE_13481,451.25,42.0,75.51391605652174
D5_BASE_13481,451.25,42.5,65.14442735295675
D5_BASE_13481,451.25,43.0,59.74073630651808
D5_BASE_13481,451.25,43.5,55.971942701810356
D5_BASE_13481,451.25,44.0,53.17940055377726
D5_BASE_13481,451.25,44.5,51.082863686237445
D5_BASE_13481,451.25,45.0,49.52641928451976
D5_BASE_13481,451.25,45.5,48.41046384012417
D5_BASE_13481,451.25,46.0,47.66581777986853
D5_BASE_13481,451.25,46.5,47.24168152642571
D5_BASE_13481,451.25,47.0,47.09924270945163
D5_BASE_13481,451.25,47.5,47.20795216712572
D5_BASE_13481,451.25,48.0,47.54319963796795
D5_BASE_13481,451.25,48.5,48.08478403900416
D5_BASE_13481,451.25,49.0,48.815863601090335
D5_BASE_13481,451.25,49.5,49.722210518986856
D5_BASE_13481,451.25,50.0,50.791666839865506
D5_BASE_13481,451.5,25.0,134.83458075063623
D5_BASE_13481,451.5,25.5,50.9072724444866
D5_BASE_13481,451.5,26.0,113.17545223909548
D5_BASE_13481,451.5,26.5,97.87145230997373
D5_BASE_13481,451.5,27.0,37.74953713145369
D5_BASE_13481,451.5,27.5,179.92571928775277
D5_BASE_13481,451.5,28.0,59.851640202780246
D5_BASE_13481,451.5,28.5,63.3436661467389
D5_BASE_13481,451.5,29.0,162.98706261656162
D5_BASE_13481,451.5,29.5,27.9649293994026
D5_BASE_13481,451.5,30.0,102.12451935942957
D5_BASE_13481,451.5,30.5,122.80156047484084
D5_BASE_13481,451.5,31.0,27.29550631629508
D5_BASE_13481,451.5,31.5,175.41915339842595
D5_BASE_13481,451.5,32.0,59.28439472720154
D5_BASE_13481,451.5,32.5,65.46854147312561
D5_BASE_13481,451.5,33.0,122.16054472986298
D5_BASE_13481,451.5,33.5,88.19601656710253
D5_BASE_13481,451.5,34.0,125.59539441693093
D5_BASE_13481,451.5,34.5,13.725530721105558
D5_BASE_13481,451.5,35.0,170.53943573287907
D5_BASE_13481,451.5,35.5,102.1724052340586
D5_BASE_13481,451.5,36.0,112.20382766064036
D5_BASE_13481,451.5,36.5,6.247496324260973
D5_BASE_13481,451.5,37.0,16.957375671607966
D5_BASE_13481,451.5,37.5,134.19974872783055
D5_BASE_13481,451.5,38.0,31.89509445080715
D5_BASE_13481,451.5,38.5,74.48511984652824
D5_BASE_13481,451.5,39.0,6.639806103582186
D5_BASE_13481,451.5,39.5,55.120007507343374
D5_BASE_13481,451.5,40.0,107.62863963268086
D5_BASE_13481,451.5,40.5,33.92653366219516
D5_BASE_13481,451.5,41.0,80.32404310630447
D5_BASE_13481,451.5,41.5,80.18732319119927
D5_BASE_13481,451.5,42.0,75.7373520804252
D5_BASE_13481,451.5,42.5,65.40097565834667
D5_BASE_13481,451.5,43.0,59.998958424378976
D5_BASE_13481,451.5,43.5,56.229249652331966
D5_BASE_13481,451.5,44.0,53.435151884360764
D5_BASE_13481,451.5,44.5,51.3368506518756
D5_BASE_13481,451.5,45.0,49.77857181245173
D5_BASE_13481,451.5,45.5,48.66076383877948
D5_BASE_13481,451.5,46.0,47.91426715115599
D5_BASE_13481,451.5,46.5,47.488288756427124
D5_BASE_13481,451.5,47.0,47.34401683824118
D5_BASE_13481,451.5,47.5,47.45090001594428
D5_BASE_13481,451.5,48.0,47.78432458238776
D5_BASE_13481,451.5,48.5,48.324085551805695
D5_BASE_13481,451.5,49.0,49.05333718859734
D5_BASE_13481,451.5,49.5,49.95784785916618
D5_BASE_13481,451.5,50.0,51.02545602089061
D5_BASE_13481,451.75,25.0,144.78566709470854
D5_BASE_13481,451.75,25.5,47.30580150272932
D5_BASE_13481,451.75,26.0,118.20252082562553
D5_BASE_13481,451.75,26.5,94.35415666567886
D5_BASE_13481,451.75,27.0,41.885916806455334
D5_BASE_13481,451.75,27.5,176.41557997765102
D5_BASE_13481,451.75,28.0,56.86503270304528
D5_BASE_13481,451.75,28.5,66.45860927779259
D5_BASE_13481,451.75,29.0,159.7783136360579
D5_BASE_13481,451.75,29.5,24.865702694911818
D5_BASE_13481,451.75,30.0,105.10058294353853
D5_BASE_13481,451.75,30.5,119.70419061231811
D5_BASE_13481,451.75,31.0,30.41142325463534
D5_BASE_13481,451.75,31.5,177.97960253381066
D5_BASE_13481,451.75,32.0,57.14845059021214
D5_BASE_13481,451.75,32.5,67.99633488298552
D5_BASE_13481,451.75,33.0,118.61750266666158
D5_BASE_13481,451.75,33.5,91.1081002762541
D5_BASE_13481,451.75,34.0,124.03868080622789
D5_BASE_13481,451.75,34.5,12.06643237354661
D5_BASE_13481,451.75,35.0,174.1455425936442
D5_BASE_13481,451.75,35.5,104.83792390508789
D5_BASE_13481,451.75,36.0,111.24844099844748
D5_BASE_13481,451.75,36.5,7.912114253704248
D5_BASE_13481,451.75,37.0,12.749330528970397
D5_BASE_13481,451.75,37.5,133.41884930634683
D5_BASE_13481,451.75,38.0,34.51107885200796
D5_BASE_13481,451.75,38.5,78.47046977037924
D5_BASE_13481,451.75,39.0,1.2996751983999586
D5_BASE_13481,451.75,39.5,54.34439608923352
D5_BASE_13481,451.75,40.0,107.51845517389408
D5_BASE_13481,451.75,40.5,32.74351863262357
D5_BASE_13481,451.75,41.0,80.4044399874244
D5_BASE_13481,451.75,41.5,80.30377083733431
D5_BASE_13481,451.75,42.0,75.96109089088463
D5_BASE_13481,451.75,42.5,65.6572915373332
D5_BASE_13481,451.75,43.0,60.25692435994352
D5_BASE_13481,451.75,43.5,56.48629550510715
D5_BASE_13481,451.75,44.0,53.6906408531481
D5_BASE_13481,451.75,44.5,51.59057514090751
D5_BASE_13481,451.75,45.0,50.030462201534355
D5_BASE_13481,451.75,45.5,48.91080223953358
D5_BASE_13481,451.75,46.0,48.16245556716358
D5_BASE_13481,451.75,46.5,47.734635732113
D5_BASE_13481,451.75,47.0,47.588531454285274
D5_BASE_13481,451.75,47.5,47.693589128515455
D5_BASE_13481,451.75,48.0,48.025191602182595
D5_BASE_13481,451.75,48.5,48.563129989772015
D5_BASE_13481,451.75,49.0,49.29055459355437
D5_BASE_13481,451.75,49.5,50.19322995635801
D5_BASE_13481,451.75,50.0,51.258990950548224
D5_BASE_13481,452.0,25.0,154.28142626805902
D5_BASE_13481,452.0,25.5,43.67913886003436
D5_BASE_13481,452.0,26.0,123.19637370715309
D5_BASE_13481,452.0,26.5,90.83827572858529
D5_BASE_13481,452.0,27.0,46.038782703265404
D5_BASE_13481,452.0,27.5,172.93647159463436
D5_BASE_13481,452.0,28.0,53.88461299003527
D5_BASE_13481,452.0,28.5,69.57632705305872
D5_BASE_13481,452.0,29.0,156.5689697136852
D5_BASE_13481,452.0,29.5,21.769565797507173
D5_BASE_13481,452.0,30.0,108.07567217766024
D5_BASE_13481,452.0,30.5,116.60679183517044
D5_BASE_13481,452.0,31.0,33.51684364766749
D5_BASE_13481,452.0,31.5,179.4753357489405
D5_BASE_13481,452.0,32.0,55.01293554432567
D5_BASE_13481,452.0,32.5,70.5397464944515
D5_BASE_13481,452.0,33.0,115.06465758556685
D5_BASE_13481,452.0,33.5,93.98280764302889
D5_BASE_13481,452.0,34.0,122.4917320873411
D5_BASE_13481,452.0,34.5,10.394033849651022
D5_BASE_13481,452.0,35.0,177.78417437277625
D5_BASE_13481,452.0,35.5,107.44983249282528
D5_BASE_13481,452.0,36.0,110.29763307377245
D5_BASE_13481,452.0,36.5,9.601762123120626
D5_BASE_13481,452.0,37.0,8.548489535494467
D5_BASE_13481,452.0,37.5,132.64835155799497
D5_BASE_13481,452.0,38.0,37.173412351826556
D5_BASE_13481,452.0,38.5,82.40330186205816
D5_BASE_13481,452.0,39.0,4.331713211211515
D5_BASE_13481,452.0,39.5,53.53872835204121
D5_BASE_13481,452.0,40.0,107.41383732806236
D5_BASE_13481,452.0,40.5,31.49775426276127
D5_BASE_13481,452.0,41.0,80.48425393886829
D5_BASE_13481,452.0,41.5,80.42085426169908
D5_BASE_13481,452.0,42.0,76.18512009920425
D5_BASE_13481,452.0,42.5,65.9133750984324
D5_BASE_13481,452.0,43.0,60.51463445689114
D5_BASE_13481,452.0,43.5,56.74308064444564
D5_BASE_13481,452.0,44.0,53.94586785753306
D5_BASE_13481,452.0,44.5,51.844037556435154
D5_BASE_13481,452.0,45.0,50.28209085791979
D5_BASE_13481,452.0,45.5,49.16057945045712
D5_BASE_13481,452.0,46.0,48.41038343733698
D5_BASE_13481,452.0,46.5,47.98072286401223
D5_BASE_13481,452.0,47.0,47.83278696901571
D5_BASE_13481,452.0,47.5,47.93601991703988
D5_BASE_13481,452.0,48.0,48.26580111020453
D5_BASE_13481,452.0,48.5,48.801917766290444
D5_BASE_13481,452.0,49.0,49.52751622975991
D5_BASE_13481,452.0,49.5,50.42835722463742
D5_BASE_13481,452.0,50.0,51.49227204304563
D5_BASE_13481,452.25,25.0,163.2770659661108
D5_BASE_13481,452.25,25.5,40.02105955884598
D5_BASE_13481,452.25,26.0,128.15158931505636
D5_BASE_13481,452.25,26.5,87.32132770064736
D5_BASE_13481,452.25,27.0,50.205918644785086
D5_BASE_13481,452.25,27.5,169.4881551981
D5_BASE_13481,452.25,28.0,50.90980435593481
D5_BASE_13481,452.25,28.5,72.69692415866784
D5_BASE_13481,452.25,29.0,153.35905604601422
D5_BASE_13481,452.25,29.5,18.676566475856166
D5_BASE_13481,452.25,30.0,111.04979642220306
D5_BASE_13481,452.25,30.5,113.50951911588811
D5_BASE_13481,452.25,31.0,36.6114966292783
D5_BASE_13481,452.25,31.5,176.94536102545828
D5_BASE_13481,452.25,32.0,52.87750113602938
D5_BASE_13481,452.25,32.5,73.09895609608589
D5_BASE_13481,452.25,33.0,111.50277105686283
D5_BASE_13481,452.25,33.5,96.82035368469232
D5_BASE_13481,452.25,34.0,120.95407935895012
D5_BASE_13481,452.25,34.5,8.707949753355498
D5_BASE_13481,452.25,35.0,178.5451785518288
D5_BASE_13481,452.25,35.5,110.00918533719978
D5_BASE_13481,452.25,36.0,109.35109522115569
D5_BASE_13481,452.25,36.5,11.316999063378478
D5_BASE_13481,452.25,37.0,4.359368966006711
D5_BASE_13481,452.25,37.5,131.8878107005135
D5_BASE_13481,452.25,38.0,39.8815601161911
D5_BASE_13481,452.25,38.5,86.27586340418378
D5_BASE_13481,452.25,39.0,10.252495370961796
D5_BASE_13481,452.25,39.5,52.70163727946831
D5_BASE_13481,452.25,40.0,107.31456433125079
D5_BASE_13481,452.25,40.5,30.18538901674874
D5_BASE_13481,452.25,41.0,80.5634293400356
D5_BASE_13481,452.25,41.5,80.53850819708845
D5_BASE_13481,452.25,42.0,76.40942771111717
D5_BASE_13481,452.25,42.5,66.16922645289397
D5_BASE_13481,452.25,43.0,60.772089058627905
D5_BASE_13481,452.25,43.5,56.99960545401393
D5_BASE_13481,452.25,44.0,54.200833294168866
D5_BASE_13481,452.25,44.5,52.09723830077988
D5_BASE_13481,452.25,45.0,50.533458186960914
D5_BASE_13481,452.25,45.5,49.410095878808384
D5_BASE_13481,452.25,46.0,48.658051170300745
D5_BASE_13481,452.25,46.5,48.226550561824965
D5_BASE_13481,452.25,47.0,48.07678379302813
D5_BASE_13481,452.25,47.5,48.1781927928757
D5_BASE_13481,452.25,48.0,48.50615351845752
D5_BASE_13481,452.25,48.5,49.040449293893374
D5_BASE_13481,452.25,49.0,49.76422251015307
D5_BASE_13481,452.25,49.5,50.66323007721626
D5_BASE_13481,452.25,50.0,51.72529971172069
D5_BASE_13481,452.5,25.0,171.75286088806556
D5_BASE_13481,452.5,25.5,36.32561845235923
D5_BASE_13481,452.5,26.0,133.06326082897758
D5_BASE_13481,452.5,26.5,83.80086433257749
D5_BASE_13481,452.5,27.0,54.38496349075293
D5_BASE_13481,452.5,27.5,166.07031456004918
D5_BASE_13481,452.5,28.0,47.94004067037315
D5_BASE_13481,452.5,28.5,75.82049798035327
D5_BASE_13481,452.5,29.0,150.1486016788839
D5_BASE_13481,452.5,29.5,15.586753166147073
D5_BASE_13481,452.5,30.0,114.02296286556518
D5_BASE_13481,452.5,30.5,110.41253125192475
D5_BASE_13481,452.5,31.0,39.69512219696077
D5_BASE_13481,452.5,31.5,174.43016747563775
D5_BASE_13481,452.5,32.0,50.74180307967056
D5_BASE_13481,452.5,32.5,75.67413506660517
D5_BASE_13481,452.5,33.0,107.93263780236886
D5_BASE_13481,452.5,33.5,99.6210017055165
D5_BASE_13481,452.5,34.0,119.42526332316675
D5_BASE_13481,452.5,34.5,7.007792762956313
D5_BASE_13481,452.5,35.0,174.84308177145846
D5_BASE_13481,452.5,35.5,112.51707090268272
D5_BASE_13481,452.5,36.0,108.40852510719975
D5_BASE_13481,452.5,36.5,13.05839016129409
D5_BASE_13481,452.5,37.0,0.1865619673827713
D5_BASE_13481,452.5,37.5,131.13679750245777
D5_BASE_13481,452.5,38.0,42.63483510462511
D5_BASE_13481,452.5,38.5,90.0811646022533
D5_BASE_13481,452.5,39.0,16.45463244770476
D5_BASE_13481,452.5,39.5,51.83168389749816
D5_BASE_13481,452.5,40.0,107.22042367792616
D5_BASE_13481,452.5,40.5,28.802304363626167
D5_BASE_13481,452.5,41.0,80.6419103301045
D5_BASE_13481,452.5,41.5,80.65666876932453
D5_BASE_13481,452.5,42.0,76.63400211139839
D5_BASE_13481,452.5,42.5,66.42484571465066
D5_BASE_13481,452.5,43.0,61.029288508282235
D5_BASE_13481,452.5,43.5,57.255870316837026
D5_BASE_13481,452.5,44.0,54.455537558967606
D5_BASE_13481,452.5,44.5,52.35017777548492
D5_BASE_13481,452.5,45.0,50.78456459321228
D5_BASE_13481,452.5,45.5,49.659351931036085
D5_BASE_13481,452.5,46.0,48.90545917385998
D5_BASE_13481,452.5,46.5,48.47211923442476
D5_BASE_13481,452.5,47.0,48.32052233608504
D5_BASE_13481,452.5,47.5,48.42010816654208
D5_BASE_13481,452.5,48.0,48.74624923809999
D5_BASE_13481,452.5,48.5,49.27872498426326
D5_BASE_13481,452.5,49.0,50.00067384681608
D5_BASE_13481,452.5,49.5,50.89784892644342
D5_BASE_13481,452.5,50.0,51.95807436904461
D5_BASE_13481,452.75,25.0,179.7095511322089
D5_BASE_13481,452.75,25.5,32.58714077381173
D5_BASE_13481,452.75,26.0,137.92703787368552
D5_BASE_13481,452.75,26.5,80.27447587179256
D5_BASE_13481,452.75,27.0,58.57342722734318
D5_BASE_13481,452.75,27.5,162.6825621489155
D5_BASE_13481,452.75,28.0,44.974766829491614
D5_BASE_13481,452.75,28.5,78.94713882723819
D5_BASE_13481,452.75,29.0,146.9376395926044
D5_BASE_13481,452.75,29.5,12.500174893359073
D5_BASE_13481,452.75,30.0,116.99517652737636
D5_BASE_13481,452.75,30.5,107.31599071798965
D5_BASE_13481,452.75,31.0,42.76747162888159
D5_BASE_13481,452.75,31.5,171.92944446615218
D5_BASE_13481,452.75,32.0,48.60550119989893
D5_BASE_13481,452.75,32.5,78.26544612132051
D5_BASE_13481,452.75,33.0,104.35508546188791
D5_BASE_13481,452.75,33.5,102.3850596707277
D5_BASE_13481,452.75,34.0,117.90483394124406
D5_BASE_13481,452.75,34.5,5.293173588853651
D5_BASE_13481,452.75,35.0,171.11016008655662
D5_BASE_13481,452.75,35.5,114.97460448029895
D5_BASE_13481,452.75,36.0,107.46962640288305
D5_BASE_13481,452.75,36.5,14.826506221763124
D5_BASE_13481,452.75,37.0,3.9653088835372414
D5_BASE_13481,452.75,37.5,130.39489751406305
D5_BASE_13481,452.75,38.0,45.432392696814276
D5_BASE_13481,452.75,38.5,93.81302674968921
D5_BASE_13481,452.75,39.0,22.922906146314993
D5_BASE_13481,452.75,39.5,50.92735345878036
D5_BASE_13481,452.75,40.0,107.13121161589376
D5_BASE_13481,452.75,40.5,27.34409899338486
D5_BASE_13481,452.75,41.0,80.71964074780844
D5_BASE_13481,452.75,41.5,80.77527338891171
D5_BASE_13481,452.75,42.0,76.85883204919142
D5_BASE_13481,452.75,42.5,66.68023300026597
D5_BASE_13481,452.75,43.0,61.28623314870092
D5_BASE_13481,452.75,43.5,57.51187561529807
D5_BASE_13481,452.75,44.0,54.70998104710338
D5_BASE_13481,452.75,44.5,52.60285638131574
D5_BASE_13481,452.75,45.0,51.035410480431615
D5_BASE_13481,452.75,45.5,49.90834801277973
D5_BASE_13481,452.75,46.0,49.15260785500284
D5_BASE_13481,452.75,46.5,48.717429289860426
D5_BASE_13481,452.75,47.0,48.56400300711766
D5_BASE_13481,452.75,47.5,48.66176644771967
D5_BASE_13481,452.75,48.0,48.986088679446254
D5_BASE_13481,452.75,48.5,49.516745248232
D5_BASE_13481,452.75,49.0,50.23687065097604
D5_BASE_13481,452.75,49.5,51.13221418380757
D5_BASE_13481,452.75,50.0,52.19059642662363
D5_BASE_13481,453.0,25.0,172.8368236213516
D5_BASE_13481,453.0,25.5,28.800219550149286
D5_BASE_13481,453.0,26.0,142.73915461149355
D5_BASE_13481,453.0,26.5,76.73979621252512
D5_BASE_13481,453.0,27.0,62.76870894012837
D5_BASE_13481,453.0,27.5,159.3244450530914
D5_BASE_13481,453.0,28.0,42.01343915931699
D5_BASE_13481,453.0,28.5,82.07693015879043
D5_BASE_13481,453.0,29.0,143.7262067872111
D5_BASE_13481,453.0,29.5,9.416881191158879
D5_BASE_13481,453.0,30.0,119.96644026357737
D5_BASE_13481,453.0,30.5,104.22006350961892
D5_BASE_13481,453.0,31.0,45.82830786186409
D5_BASE_13481,453.0,31.5,169.442877104728
D5_BASE_13481,453.0,32.0,46.468259375873984
D5_BASE_13481,453.0,32.5,80.87304304947003
D5_BASE_13481,453.0,33.0,100.77097415363632
D5_BASE_13481,453.0,33.5,105.11287663511982
D5_BASE_13481,453.0,34.0,116.39235009452908
D5_BASE_13481,453.0,34.5,3.5637009417142878
D5_BASE_13481,453.0,35.0,167.34710083034398
D5_BASE_13481,453.0,35.5,117.38292153916808
D5_BASE_13481,453.0,36.0,106.53410846821473
D5_BASE_13481,453.0,36.5,16.621923496886357
D5_BASE_13481,453.0,37.0,8.091639552428338
D5_BASE_13481,453.0,37.5,129.66171033664466
D5_BASE_13481,453.0,38.0,48.27322649408656
D5_BASE_13481,453.0,38.5,97.4661082383231
D5_BASE_13481,453.0,39.0,29.634166830237586
D5_BASE_13481,453.0,39.5,49.98705151826776
D5_BASE_13481,453.0,40.0,107.04673267267381
D5_BASE_13481,453.0,40.5,25.806073457579856
D5_BASE_13481,453.0,41.0,80.79656407072916
D5_BASE_13481,453.0,41.5,80.89426064714006
D5_BASE_13481,453.0,42.0,77.08390662401906
