candidate_id,paired_existing_probe_id,parent_anchor_id,polarization,wavelength_nm,exact_geometry_hash,checkpoint_path,checkpoint_sha256,raw_invocation_status,checkpoint_status,reload_status,acceptance_status,formal_observable,normalization_version,source_plan_sha256,material,failure_code
POSTD8_CURV_MIRROR_WP_DP_PP,POSTD8_CAL_PROBE_WP_DP_PP,D8_TRV_PLAN_d6f4911593b64495,x,450.0,11c357a61ef7f19db0546a11c2a6dd1530b1bd70b1cc9fa92c270315d5c8c6af,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\b120_j2lm06_post_d8_local_curvature_diagnostic_v1\subruns\POSTD8_CURV_MIRROR_WP_DP_PP\x\checkpoint.json,17d8fb8cbd5c16ecef6ed1154756029f105d5b2d896768be72176aedcafe8ad1,SOLVER_ENTERED_COMPLETED,PASS,PASS,PASS,LP_WEIGHTED_G0_COORDINATE_PERIODIC_G0_V1,LP_WEIGHTED_G0_SQRT_T_NORM_V1,5dc204fb197a512819ed3ea2d269935ae2a0dac6578a9df1ac7d34511566c95c,APCD_TIO2_NATIVE_M1,NONE
POSTD8_CURV_MIRROR_WP_DP_PP,POSTD8_CAL_PROBE_WP_DP_PP,D8_TRV_PLAN_d6f4911593b64495,y,450.0,11c357a61ef7f19db0546a11c2a6dd1530b1bd70b1cc9fa92c270315d5c8c6af,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\b120_j2lm06_post_d8_local_curvature_diagnostic_v1\subruns\POSTD8_CURV_MIRROR_WP_DP_PP\y\checkpoint.json,775967cd68c802ee3e86305706267c6c426d9a504ed77b4841fe43f8e673d496,SOLVER_ENTERED_COMPLETED,PASS,PASS,PASS,LP_WEIGHTED_G0_COORDINATE_PERIODIC_G0_V1,LP_WEIGHTED_G0_SQRT_T_NORM_V1,5dc204fb197a512819ed3ea2d269935ae2a0dac6578a9df1ac7d34511566c95c,APCD_TIO2_NATIVE_M1,NONE
POSTD8_CURV_MIRROR_WP_DM_PM,POSTD8_CAL_PROBE_WP_DM_PM,D8_TRV_PLAN_d6f4911593b64495,x,450.0,347566345f60aa2d4db3820bfeedf82b9cfdb2cff48c550419e1024746cac86f,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\b120_j2lm06_post_d8_local_curvature_diagnostic_v1\subruns\POSTD8_CURV_MIRROR_WP_DM_PM\x\checkpoint.json,cb887996957932256aa4f8c8a878e11bf48b7ceb58c778e528c4a59324131fcd,SOLVER_ENTERED_COMPLETED,PASS,PASS,PASS,LP_WEIGHTED_G0_COORDINATE_PERIODIC_G0_V1,LP_WEIGHTED_G0_SQRT_T_NORM_V1,5dc204fb197a512819ed3ea2d269935ae2a0dac6578a9df1ac7d34511566c95c,APCD_TIO2_NATIVE_M1,NONE
POSTD8_CURV_MIRROR_WP_DM_PM,POSTD8_CAL_PROBE_WP_DM_PM,D8_TRV_PLAN_d6f4911593b64495,y,450.0,347566345f60aa2d4db3820bfeedf82b9cfdb2cff48c550419e1024746cac86f,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\b120_j2lm06_post_d8_local_curvature_diagnostic_v1\subruns\POSTD8_CURV_MIRROR_WP_DM_PM\y\checkpoint.json,b0e73c00efe3502110a7ba1952c024a327bf4a87e8aff566ed547d06769a7feb,SOLVER_ENTERED_COMPLETED,PASS,PASS,PASS,LP_WEIGHTED_G0_COORDINATE_PERIODIC_G0_V1,LP_WEIGHTED_G0_SQRT_T_NORM_V1,5dc204fb197a512819ed3ea2d269935ae2a0dac6578a9df1ac7d34511566c95c,APCD_TIO2_NATIVE_M1,NONE
POSTD8_CURV_MIRROR_WM_DP_PM,POSTD8_CAL_PROBE_WM_DP_PM,D8_TRV_PLAN_d6f4911593b64495,x,450.0,9bd1de3f46af7c5f564a37b1c503fbc4bb7c74aee80607f2e06998ad59db7533,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\b120_j2lm06_post_d8_local_curvature_diagnostic_v1\subruns\POSTD8_CURV_MIRROR_WM_DP_PM\x\checkpoint.json,007a0f570516eaf48aad8d1098e88e94820970a3600e0911c885f935a3b18fcf,SOLVER_ENTERED_COMPLETED,PASS,PASS,PASS,LP_WEIGHTED_G0_COORDINATE_PERIODIC_G0_V1,LP_WEIGHTED_G0_SQRT_T_NORM_V1,5dc204fb197a512819ed3ea2d269935ae2a0dac6578a9df1ac7d34511566c95c,APCD_TIO2_NATIVE_M1,NONE
POSTD8_CURV_MIRROR_WM_DP_PM,POSTD8_CAL_PROBE_WM_DP_PM,D8_TRV_PLAN_d6f4911593b64495,y,450.0,9bd1de3f46af7c5f564a37b1c503fbc4bb7c74aee80607f2e06998ad59db7533,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\b120_j2lm06_post_d8_local_curvature_diagnostic_v1\subruns\POSTD8_CURV_MIRROR_WM_DP_PM\y\checkpoint.json,40edb1bf4e93199049e61b98b2912ec8c6177f566c7d8cf41626c2cf651a5cae,SOLVER_ENTERED_COMPLETED,PASS,PASS,PASS,LP_WEIGHTED_G0_COORDINATE_PERIODIC_G0_V1,LP_WEIGHTED_G0_SQRT_T_NORM_V1,5dc204fb197a512819ed3ea2d269935ae2a0dac6578a9df1ac7d34511566c95c,APCD_TIO2_NATIVE_M1,NONE
POSTD8_CURV_MIRROR_WM_DM_PP,POSTD8_CAL_PROBE_WM_DM_PP,D8_TRV_PLAN_d6f4911593b64495,x,450.0,e3ab428e96fd40e79670ae988892ba0b814c3e6356cf69576297029f6bededeb,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\b120_j2lm06_post_d8_local_curvature_diagnostic_v1\subruns\POSTD8_CURV_MIRROR_WM_DM_PP\x\checkpoint.json,5cf034509032e6f0ac9b2bda004bb5d0f48e2c79c32a112ed7d1cd1ddef25c30,SOLVER_ENTERED_COMPLETED,PASS,PASS,PASS,LP_WEIGHTED_G0_COORDINATE_PERIODIC_G0_V1,LP_WEIGHTED_G0_SQRT_T_NORM_V1,5dc204fb197a512819ed3ea2d269935ae2a0dac6578a9df1ac7d34511566c95c,APCD_TIO2_NATIVE_M1,NONE
POSTD8_CURV_MIRROR_WM_DM_PP,POSTD8_CAL_PROBE_WM_DM_PP,D8_TRV_PLAN_d6f4911593b64495,y,450.0,e3ab428e96fd40e79670ae988892ba0b814c3e6356cf69576297029f6bededeb,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\b120_j2lm06_post_d8_local_curvature_diagnostic_v1\subruns\POSTD8_CURV_MIRROR_WM_DM_PP\y\checkpoint.json,01a4682d1245d5938705209c232f700e51712d651d7bd13bbe24857f7337bf13,SOLVER_ENTERED_COMPLETED,PASS,PASS,PASS,LP_WEIGHTED_G0_COORDINATE_PERIODIC_G0_V1,LP_WEIGHTED_G0_SQRT_T_NORM_V1,5dc204fb197a512819ed3ea2d269935ae2a0dac6578a9df1ac7d34511566c95c,APCD_TIO2_NATIVE_M1,NONE
