candidate_uid,base_candidate_uid,j1_delta_nm,wavelength_nm,target_order_n,target_order_m,basis,txx_re,txx_im,txy_re,txy_im,tyx_re,tyx_im,tyy_re,tyy_im,eta_x_plus1,eta_y_plus1,theta_deg,alpha_star_from_alpha_re,alpha_star_from_alpha_im,beta_star_from_alpha_re,beta_star_from_alpha_im,alpha_star_from_beta_re,alpha_star_from_beta_im,beta_star_from_beta_re,beta_star_from_beta_im,target_projector_error,target_phase_deg,target_x_input_cross_power,target_y_input_leakage_power,target_alpha_star_from_alpha_power
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_PLUS,K6_L1_C_POS_PLUS10,2.0,450.0,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",0.09151641743527536,0.0505367845194499,0.011307903454300364,0.00265586472712425,-0.0095685378849374,0.0047308049128275175,0.060269699566877624,-0.10299051197178463,0.011382961331325818,0.01437859943678492,10.000000005514977,0.005466997956464929,-0.06806003343476186,0.015483810595168233,0.09123712311677087,0.03636025193440599,0.08916218293106759,0.02879168124009078,0.0457233232042224,0.7549920661605969,-85.40751312963785,0.00856396102517185,0.009271962785766634,0.004662056217796894
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_PLUS,K6_L1_C_POS_PLUS10,2.0,450.5,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",-0.07359735021506339,-0.07010167849398863,-0.012124489051959226,-0.00933747063660743,0.00907173477593231,-0.0004880398062052388,-0.10018358042038918,0.07859427399830936,0.010735283752274463,0.01645529927661336,10.011225523725704,-0.03504356694149625,0.06645813275834231,0.015005272098794153,-0.09173373234378901,-0.006190951729097376,-0.10058316317419119,-0.018402886526998632,-0.04563346864668638,0.7844757784381057,117.80281200674705,0.008640235840480773,0.010155300597437987,0.005644734993708579
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_PLUS,K6_L1_C_POS_PLUS10,2.0,451.0,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",-0.08027705534536297,-0.0627985346822301,-0.012225719417023155,-0.013199066953197619,0.008284794656944549,-0.00024380736277606485,-0.12485577247483158,0.05780381951167527,0.010781218115324625,0.019264038942384456,10.022451430195186,-0.060103166106756395,0.05775615702130738,0.024151065992967978,-0.09283764697208816,0.0036405519190002723,-0.10579290656250973,-0.0313679075499098,-0.03702813304372841,0.806448658814723,136.14081720817015,0.009202102683910762,0.011205392697218848,0.006948164249926264
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_PLUS,K6_L1_C_POS_PLUS10,2.0,451.5,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",0.10114398446123861,-0.0027748956795888204,0.016885750818099402,0.007788478935443085,-0.006001861937441993,0.0008163186330458142,0.12803074145270504,-0.06868331579708888,0.010594992183398317,0.02146588264681169,10.0336777253947,0.0723574640276997,-0.06105135517823764,0.004377825107508938,0.09186532687121314,0.027265437863050322,0.09883748717361039,0.061041727468112685,-0.008362553664445462,0.8230076708413266,-40.15588163082678,0.00845840363382677,0.010512252972657458,0.00896287056961918
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_PLUS,K6_L1_C_POS_PLUS10,2.0,452.0,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",0.020450139620465983,-0.058386712235028046,0.011566892046993111,-0.0032189655920501154,-0.002576414608172209,-0.002191302514119194,0.08491665506072417,-0.12964684831254536,0.00395874218621301,0.024167821440216453,10.044904409795663,0.03769892780164791,-0.10812559518807949,0.041044001329567786,0.056934220100367215,0.055187307984733106,0.05590655702243629,-0.0015285548625310202,-0.06156270700530047,0.9291518933634587,-70.77844716476949,0.004926115463578621,0.006171182080704708,0.0131123534921703
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_PLUS,K6_L1_C_POS_PLUS10,2.0,452.5,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",-0.009155445495945535,0.033781762269714403,-0.008306564062317723,0.0036154561764582334,0.005536284273171553,-0.0011467355411524677,0.07076757295773296,0.1527927941464598,0.001295520454482182,0.028438338851660108,10.056131483869633,0.08138961066688416,0.08787981164022894,-0.07833082751776288,-0.010967857421038243,-0.09217367585325215,-0.006205665703427532,0.022916618720701214,0.005471953066253758,0.9791543002019445,47.195783797967955,0.006256012436025742,0.008534496807123093,0.0143471300184291
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_PLUS,K6_L1_C_POS_PLUS10,2.0,453.0,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",0.09813401635308214,0.02697145965869951,0.006360266129496968,0.011107859671825392,-0.003930045969886712,-0.0076121321946095635,0.1430102533955587,-0.0791963004495798,0.010757613279956937,0.026892988312133298,10.06735894808831,0.07459629922012181,-0.06906278169546654,0.0014924991845960967,0.10156538641631938,0.01178281128397977,0.12028537828275435,0.044582432847888376,0.008481014024803848,0.8499726714946325,-42.794148897808505,0.01031775527171229,0.01460740687037919,0.010334275672853615
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_PLUS,K6_L1_C_POS_PLUS10,2.0,453.5,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",0.14661563497910196,0.10333585388055234,-0.002774336283864818,0.015404734907662327,0.0019554206368382343,-0.007066163423875637,0.177352359646547,0.05168279994856161,0.03324465453760537,0.03437771422637211,10.078586802923537,0.1148679659570739,0.026117675838433885,-0.05992194446124131,0.11413315438988372,-0.06465170138194434,0.13660405272142168,0.09255475870602743,0.06853816098433332,0.718948530771616,12.809634975250118,0.016617016359001122,0.02284050971149706,0.013876782594316999
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_PLUS,K6_L1_C_POS_PLUS10,2.0,454.0,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",-0.22779105337624136,-0.01607924342954874,7.481514759068942e-05,-0.017406685614542262,-0.002964801635185719,0.005933529963747751,-0.1867687877778195,-0.020864148716991854,0.05384249377296849,0.03563048522103255,10.089815048847298,-0.13510822706478876,-0.020229877738033482,0.002008583384331443,-0.1308344144201228,0.005048200167107851,-0.1541746299984128,-0.16615887829198442,-0.024959184924232623,0.6372986781616148,-171.48431346126952,0.01712167840386825,0.023795300860074673,0.0186634809738863
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_MINUS,K6_L1_C_POS_PLUS10,-2.0,450.0,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",0.03395665348362901,-0.02702242017734492,0.0042553829784765865,-0.0027066181136976707,-0.01077467888003733,-0.0002709529230516987,0.07644219589725762,-0.04347724220874211,0.0020579856209023157,0.007759904745314991,10.000000005514977,0.051499615990982336,-0.038681884085333434,0.008418802115008239,0.04510781837856823,0.023448863973522152,0.04267215318792227,0.01684796250736159,-0.029152028515264813,0.898339429199791,-36.910584233395,0.0021055915079255653,0.0023707618793422495,0.004148498603609815
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_MINUS,K6_L1_C_POS_PLUS10,-2.0,450.5,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",-0.022607585589691826,-0.006903399315235913,0.0016970854761456553,0.0017399773792856137,0.010329192557941224,0.004736365890382084,-0.09447366267971961,0.01645146178325366,0.0007052975763223008,0.009202015251472894,10.011225523725704,-0.0635970978074897,0.024303156829718266,0.015900253445718954,-0.04735407913703436,0.00726814636392339,-0.05035046764813082,-0.004276244609518221,0.012368242416580287,0.9713397566865531,159.08601623393352,0.0024952268705546107,0.002587995543952881,0.004635234281425292
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_MINUS,K6_L1_C_POS_PLUS10,-2.0,451.0,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",-0.07204571136753257,-0.006219204066362839,0.003180220830415456,-0.0002663019532599527,0.008885585952406929,0.005646533722170111,-0.10242902759112447,-0.0039291515284833045,0.005503430084160868,0.010517646754432092,10.022451430195186,-0.07477659582164084,-0.00010115151398348843,0.011020045450692188,-0.06064728877069195,0.005314680328700706,-0.06656012444612201,-0.04476053308838341,0.0020839351753600965,0.8186773476066365,-179.92249511703557,0.0037995350369710197,0.004458495993279527,0.005591549514301816
H1F4B1_K6_L1_C_POS_PLUS10_J1_ANISO_MINUS,K6_L1_C_POS_PLUS10,-2.0,451.5,1,0,"Cartesian transverse Ex,Ey -> authoritative alpha/beta transform",0.1200550485532824,-0.08174318382158353,-0.0013821829091163343,0.0006400119264306242,-0.008215057545391062,-0.0060695758237643595,0.10805258029872425,-0.004347897514840989,0.021859880609878334,0.011696656996627927,10.0336777253947,0.09778927975931408,0.004245140085963366,0.03242128356546323,0.059302001123369336,0.03925415820173794,0.06601158887356433,0.09949003264702838,-0.054320873144098974,0.5989433362248093,2.4857120686920813,0.004567866965268274,0.005898418801739552,0.009580764450194847
