wavelength_nm,S0,S1,S2,S3,DoLP,DoCP,psi_deg,sourcepower_normalized_S0,sourcepower_normalized_S1,sourcepower_normalized_S2,sourcepower_normalized_S3
400.00000000000006,1.0431080872477601e-14,-4.479839244711771e-15,4.883773819555827e-17,1.2454260298985198e-16,0.4294958018325629,0.011939568345065519,89.68770247293178,2.825360452326062,-1.2134083504407296,0.013228179875669025,0.033733584219992244
401.0000000000001,1.1030568946080619e-14,-4.949989755479656e-15,5.5126714223904924e-17,4.0113285405165044e-17,0.4487798168805907,0.003636556337324567,89.68096928999285,3.0177272742352703,-1.3542111168802224,0.01508148762458544,0.010974135243437462
402.0000000000001,1.1413925441296935e-14,-4.570269262642577e-15,1.0507592976747566e-16,3.8514026272634834e-17,0.4005175114306297,0.0033743015468882,89.34146693453962,3.153870287575634,-1.2628465559724906,0.0290343453299595,0.010642109390051195
403.0000000000001,1.1442835708657742e-14,-4.16229101472395e-15,8.221015002832418e-17,8.8696236711808e-17,0.363817406384348,0.007751246191946958,89.43424399604159,3.1934375761507967,-1.1616016228597463,0.02294300022526849,0.024753120851359188
404.00000000000006,1.1412239450991858e-14,-4.2692591559054305e-15,-2.4258500149393718e-17,7.938122515790662e-17,0.3741008146298012,0.006955797369902491,90.16277938008757,3.216628606316023,-1.203323956497292,-0.006837447274213965,0.02237421679976611
405.00000000000017,1.091754298326281e-14,-4.530104525927688e-15,-1.0814660445923757e-16,7.88135889450653e-17,0.4150563211900321,0.007218985907899866,90.68377752029062,3.1077751331637,-1.2895343043662462,-0.03078488709316387,0.022434984891230383
406.00000000000006,1.10117333093406e-14,-4.626582465942593e-15,-6.575376120785164e-18,1.5633457629049443e-16,0.4201506709695601,0.014197090675805333,90.04071483103901,3.165660979973298,-1.3300532415400592,-0.0018902938374434938,0.044943175981539685
407.0000000000001,1.139547368588627e-14,-4.898002934522155e-15,8.320037354731515e-17,2.531342039864376e-16,0.42988204474454744,0.022213574526520473,89.51341680461569,3.3083740338323455,-1.4220054534703133,0.02415502532290575,0.07349081316213997
408.00000000000006,1.1783200043109869e-14,-5.18107989844877e-15,1.9385325926238549e-16,1.8954156830551147e-16,0.4400082473353816,0.01608574645359979,88.9286215248249,3.4546852613015604,-1.5190271146472683,0.05683532446015258,0.05557119119028504
409.0,1.1973183907312847e-14,-5.044129698795379e-15,2.5332537230094186e-16,1.5050903668316064e-16,0.421816532879353,0.012570510721983851,88.56245863777245,3.544928412961231,-1.4934272142099239,0.07500263229441485,0.04456156062379435
410.00000000000017,1.1953818362696389e-14,-4.625377263736698e-15,2.253640609103803e-16,1.3898860089491307e-16,0.38739623768748555,0.01162713006654401,88.6052806665938,3.573935113446662,-1.3828885226659595,0.06737901699343375,0.04155460841343306
411.0,1.1699781057456386e-14,-4.188010616189448e-15,1.8442830582444655e-16,1.6942167431686494e-16,0.35830324369399996,0.01448075596328282,88.73924140855371,3.5322351360735764,-1.2643859039845682,0.05568002843134072,0.05114943501041455
412.0000000000001,1.1608721120075917e-14,-4.142338763926238e-15,2.480270070015262e-16,1.46275674912846e-16,0.3574689683759909,0.012600498659570643,88.28672215861566,3.538977702194248,-1.262813049675016,0.0756122951220175,0.04459288379274901
413.0000000000001,1.1669753725288646e-14,-4.1890816053726645e-15,3.2038064691110747e-16,1.0573312918614964e-16,0.3600174592644934,0.00906044220599303,87.8132684387862,3.5922494057654206,-1.2895067249785168,0.09862137758667228,0.0325473681304504
414.00000000000006,1.2029320978864298e-14,-4.063793934731024e-15,2.4807059799525456e-16,1.0834610555968272e-16,0.3384528954810991,0.009006834695827677,88.2533830408096,3.7389276537891716,-1.2630996835617765,0.07710476930211915,0.033675903317337885
