wavelength_nm,face,normal,transmission_T,power_W,sourcepower_W,source_normalized_power
400.00000000000006,ic1_flux_top,+z,0.006157363239476628,2.2732658361988398e-17,3.691946938625089e-15,0.0061573632394766285
401.0000000000001,ic1_flux_top,+z,0.00669824574345599,2.4483810091720704e-17,3.655257067216554e-15,0.006698245743455989
402.0000000000001,ic1_flux_top,+z,0.007014000614135842,2.5383821386166487e-17,3.619021836839957e-15,0.007014000614135843
403.0000000000001,ic1_flux_top,+z,0.006842755339025712,2.4519197031993093e-17,3.5832345038196555e-15,0.006842755339025711
404.00000000000006,ic1_flux_top,+z,0.00673925065161122,2.3910109487126786e-17,3.5478884408922163e-15,0.00673925065161122
405.00000000000017,ic1_flux_top,+z,0.006442045047851682,2.263075695519809e-17,3.5129771349154225e-15,0.006442045047851682
406.00000000000006,ic1_flux_top,+z,0.006608096964583018,2.2986226862759356e-17,3.4784941846279072e-15,0.006608096964583018
407.0000000000001,ic1_flux_top,+z,0.006858234312679288,2.3622730635220433e-17,3.4444332984580984e-15,0.006858234312679289
408.00000000000006,ic1_flux_top,+z,0.007179649052890559,2.448826293300618e-17,3.4107882923813796e-15,0.007179649052890559
409.0,ic1_flux_top,+z,0.007403216612689734,2.5004757130021415e-17,3.3775530878241718e-15,0.007403216612689734
410.00000000000017,ic1_flux_top,+z,0.007535873061093386,2.520539822833344e-17,3.3447217096138784e-15,0.007535873061093386
411.0,ic1_flux_top,+z,0.007529140307088017,2.4938683227560994e-17,3.3122882839735953e-15,0.007529140307088017
412.0000000000001,ic1_flux_top,+z,0.007608876216229043,2.4958993659840014e-17,3.280247036560372e-15,0.007608876216229042
413.0000000000001,ic1_flux_top,+z,0.007711342443065341,2.5051007610303618e-17,3.248592290546181e-15,0.007711342443065341
414.00000000000006,ic1_flux_top,+z,0.007847914318345799,2.5249239646114288e-17,3.217318464740372e-15,0.007847914318345799
415.0000000000001,ic1_flux_top,+z,0.008092073811149384,2.5784746413950918e-17,3.186420071752719e-15,0.008092073811149384
416.0,ic1_flux_top,+z,0.007925739640146734,2.501277607506609e-17,3.1558917161960944e-15,0.007925739640146734
417.00000000000006,ic1_flux_top,+z,0.007696163765818663,2.405611529059191e-17,3.1257280929277357e-15,0.007696163765818663
