wavelength_nm,top_W,bottom_W,xminus_W,xplus_W,yminus_W,yplus_W,net_outward_W,sourcepower_W,net_over_sourcepower,max_T_times_sourcepower_vs_power_abs_error_W
400.00000000000006,2.2732658361988398e-17,-2.9740130862825004e-16,-1.1212907220882118e-17,1.0878209240987813e-17,-1.5773139941452753e-17,1.685581126237894e-17,-2.7392067692522973e-16,3.691946938625089e-15,-0.07419409906991783,3.0814879110195774e-33
401.0000000000001,2.4483810091720704e-17,-2.994961679986623e-16,-1.1707570491957537e-17,1.1452808871840405e-17,-1.610938813478003e-17,1.7044077464256408e-17,-2.743324301975823e-16,3.655257067216554e-15,-0.0750514738506433,3.0814879110195774e-33
402.0000000000001,2.5383821386166487e-17,-3.025069196753799e-16,-1.217347155861449e-17,1.2020533999460785e-17,-1.6862712054838676e-17,1.756260100696998e-17,-2.7657614689623584e-16,3.619021836839957e-15,-0.07642290081834253,4.930380657631324e-32
403.0000000000001,2.4519197031993093e-17,-3.026313636281715e-16,-1.1689505718363256e-17,1.1712216564466251e-17,-1.6731644850648557e-17,1.7189004178081563e-17,-2.776320964226424e-16,3.5832345038196555e-15,-0.0774808615307461,3.0814879110195774e-33
404.00000000000006,2.3910109487126786e-17,-3.023012795431445e-16,-1.0884530966536612e-17,1.0944928952851753e-17,-1.663191693009658e-17,1.6965749628531657e-17,-2.779969393712675e-16,3.5478884408922163e-15,-0.07835560334060486,3.0814879110195774e-33
405.00000000000017,2.263075695519809e-17,-3.019017107583124e-16,-1.0121395216802268e-17,1.0237181217976494e-17,-1.6548187201233608e-17,1.666053054273011e-17,-2.7904282446044352e-16,3.5129771349154225e-15,-0.07943200702533514,1.5407439555097887e-33
406.00000000000006,2.2986226862759356e-17,-3.0231286136968677e-16,-9.686687366006757e-18,9.84821433185999e-18,-1.6510801898472393e-17,1.6456867842182103e-17,-2.792190415973645e-16,3.4784941846279072e-15,-0.08027009009567525,3.0814879110195774e-33
407.0000000000001,2.3622730635220433e-17,-3.032880127961475e-16,-9.987847948333979e-18,1.0103487728265215e-17,-1.6568453814580636e-17,1.65325196084429e-17,-2.795855765871336e-16,3.4444332984580984e-15,-0.08117026876737318,4.930380657631324e-32
408.00000000000006,2.448826293300618e-17,-3.0470570332377186e-16,-1.0028577540152293e-17,1.0082538260661817e-17,-1.651712424249422e-17,1.6846030236493454e-17,-2.798345736762569e-16,3.4107882923813796e-15,-0.08204395866530874,1.5407439555097887e-33
409.0,2.5004757130021415e-17,-3.0797116432854126e-16,-1.0239500055144827e-17,1.0315449751224281e-17,-1.6820333889115118e-17,1.726814058325969e-17,-2.824426508082958e-16,3.3775530878241718e-15,-0.08362345267835482,3.0814879110195774e-33
