wavelength_nm,farfield_Ex_real,farfield_Ex_imag,farfield_Ey_real,farfield_Ey_imag,farfield_intensity_angular_integral_raw,farfield_intensity_angular_integral_over_sourcepower,farfield_max_raw,farfield_max_over_sourcepower,normal_S0,normal_S1,normal_S2,normal_S3,normal_DoLP,normal_DoCP,normal_psi_deg
400.00000000000006,3.5607324485668787e-08,-8.582905555860175e-08,-1.7319902815352794e-10,-3.718270717772622e-09,1.767023279218223e-14,4.786155675022449,4.0912483556032446e-14,11.081547009250514,4.324181935071626e-15,4.310326400037627e-15,3.1296851002156318e-16,1.4726318098337531e-16,0.9994199353223758,0.034055731973020247,2.076450816232079
401.0000000000001,-6.887149238908471e-08,5.199859176792566e-08,-7.837346627451759e-10,3.6903621091467472e-09,1.8938057772117085e-14,5.181046756456516,4.6620411628528457e-14,12.754345527886358,3.7306845111326765e-15,3.7164514986144625e-15,2.458706086496591e-16,2.134076471306075e-16,0.9983625478216257,0.057203348740366845,1.892510841174952
402.0000000000001,7.876886502648952e-08,1.607788663033704e-08,1.6005586428359195e-10,-4.0734096651726325e-09,2.0294583001945662e-14,5.607753674033203,4.805659313961127e-14,13.2788900720127,3.2398254101196537e-15,3.2232071259396405e-15,-5.288440002511237e-17,3.2343121615405316e-16,0.9950045252532135,0.09982982883701383,179.5300052168546
403.0000000000001,-1.1041261984780181e-07,4.725240948937138e-08,3.867591074894555e-09,1.566617330814114e-09,1.9507933590588473e-14,5.444224643905781,5.402332379252164e-14,15.076692227353211,7.22057468739512e-15,7.20316213681131e-15,-3.530044194503092e-16,3.557273210025123e-16,0.9987857036774858,0.04926579066116464,178.59717895545828
404.00000000000006,-9.848996926120605e-08,1.40108650143797e-07,5.618116537151924e-09,-1.5260738364257218e-09,1.9047512147416635e-14,5.368689705087402,5.67792333668683e-14,16.003669312834866,1.468230001248473e-14,1.464840787770549e-14,-7.671442702913398e-16,6.36843759130999e-16,0.9990588647855421,0.04337493162443723,178.5010653899059
405.00000000000017,-2.014962633174114e-07,-4.989355599025331e-08,4.940916387674233e-09,3.463028707997262e-09,1.832146445917939e-14,5.215366840018016,4.226632314109842e-14,12.03148256247219,2.156325814140727e-14,2.1526852918824868e-14,-1.1683590062184364e-15,4.512674559907868e-16,0.9997809935886405,0.02092760996652132,178.4466743617971
406.00000000000006,1.076543054910723e-07,-1.0254175129162576e-07,-3.4031289484015736e-09,1.7091094149055447e-09,1.7831618030382596e-14,5.126246324971228,3.300290321232006e-14,9.487698256954356,1.1059381295175161e-14,1.1044878953543593e-14,-5.416165559901551e-16,1.6496981517041671e-16,0.9998887393795319,0.014916730942479353,178.5962949806822
407.0000000000001,1.0319244035929091e-07,1.147720886324692e-07,-3.175189471783263e-09,-4.3421006130272235e-09,1.7568876310312247e-14,5.100658014825533,2.6543136964475034e-14,7.706096958346407,1.1925123871140276e-14,1.1896188205224902e-14,-8.260075066059021e-16,8.364883106346058e-17,0.9999753980630312,0.007014504165101147,178.0140316514012
408.00000000000006,1.4219941500428253e-07,4.726442998607811e-08,-5.425294642499536e-09,3.393624367973407e-10,1.720293702581302e-14,5.043683615379744,2.5626005708694708e-14,7.513220848662781,1.1242074479145247e-14,1.1212525490323804e-14,-7.554339522553894e-16,-3.0468059877127365e-16,0.9996326784070833,-0.02710181286705361,178.07278638346358
409.0,-1.4082267832408723e-07,8.628313727380026e-08,1.1899802832139957e-09,-4.4423897239752456e-09,1.661198368953492e-14,4.918348655841974,2.8411209956146915e-14,8.411773025438807,1.3648478693856463e-14,1.3627327814322345e-14,-5.508795330125266e-16,-5.229139869599278e-16,0.9992657879793833,-0.038312987014098875,178.84255018298867
