model,held_out_case,case_id,u_x,polarization,wavelength_nm,output,truth,prediction,error
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,453,T,0.661121698527441,0.7519634624381222,0.09084176391068122
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,454,T,0.6375450551202526,0.7742192315273719,0.13667417640711932
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,455,T,0.6373153565079132,0.7955274363259021,0.1582120798179889
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,445,R,0.21868015750109496,0.16955045922225243,-0.04912969827884253
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,446,R,0.22191729209886873,0.16351280680989808,-0.05840448528897066
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,447,R,0.22761833768492679,0.16386957966016874,-0.06374875802475805
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,448,R,0.23574452915404243,0.17145242392548868,-0.06429210522855375
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,449,R,0.2470718841698964,0.18587342142964247,-0.06119846274025392
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,450,R,0.2627813363601391,0.210912078942325,-0.05186925741781412
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,451,R,0.2835642862198812,0.23885045749729888,-0.04471382872258234
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,452,R,0.31018631465484625,0.25526394785336654,-0.054922366801479716
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,453,R,0.3402565146062388,0.2480365375626183,-0.0922199770436205
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,454,R,0.3621609737867343,0.2257807684733649,-0.1363802053133694
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,455,R,0.36136461241222556,0.20447256367640051,-0.15689204873582505
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,445,eta_0,0.013439857213366635,0.020424957484190355,0.00698510027082372
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,446,eta_0,0.013237983844937393,0.020801764326658412,0.00756378048172102
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,447,eta_0,0.013359770204547771,0.02080585066955387,0.0074460804650061
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,448,eta_0,0.013933113950032468,0.019998509775199565,0.006065395825167097
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,449,eta_0,0.015047084948230208,0.017752836726310343,0.0027057517780801343
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,450,eta_0,0.016790983725791152,0.01411392467504763,-0.0026770590507435212
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,451,eta_0,0.019643055549808306,0.008724180068664362,-0.010918875481143944
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,452,eta_0,0.024169018466862223,0.0035560317754809653,-0.020612986691381258
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,453,eta_0,0.03117689767601384,0.0019900169433297475,-0.029186880732684092
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,454,eta_0,0.03969268471196034,0.004177299994544552,-0.035515384717415784
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,455,eta_0,0.044926550130003004,0.006947098068194057,-0.037979452061808944
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,445,eta_minus1,0.008047715644010134,0.0010509927579138993,-0.006996722886096235
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,446,eta_minus1,0.010322516654057947,0.0007927125496338898,-0.009529804104424057
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,447,eta_minus1,0.012518132938325394,0.0004075127504092135,-0.012110620187916182
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,448,eta_minus1,0.014328022257173634,5.836073599277926e-05,-0.014269661521180855
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,449,eta_minus1,0.01530599769966878,0.00019971612145719257,-0.015106281578211587
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,450,eta_minus1,0.015024126849236832,0.0018076087727008857,-0.013216518076535946
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,451,eta_minus1,0.013209669792335744,0.006345360051836212,-0.006864309740499532
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,452,eta_minus1,0.010060815518442871,0.015075934458283475,0.005015118939840604
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,453,eta_minus1,0.006611179386142111,0.026924583523982012,0.0203134041378399
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,454,eta_minus1,0.004500254544466677,0.03900258463597556,0.03450233009150888
RAW_RCWA,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,455,eta_minus1,0.005017667625962298,0.05058575047379923,0.04556808284783693
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,445,eta_plus1,0.7038867657539629,0.6668451426222773,-0.037041623131685575
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,446,eta_plus1,0.7046070670301924,0.6701981302994151,-0.03440893673077727
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,447,eta_plus1,0.7039572211809467,0.6658726165372733,-0.03808460464367347
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,448,eta_plus1,0.7008502803606106,0.6535926977510831,-0.047257582609527504
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,449,eta_plus1,0.6951124472232458,0.6343042404240571,-0.060808206799188746
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,450,eta_plus1,0.6848963548171816,0.605851015572172,-0.07904533924500956
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,451,eta_plus1,0.6673861859348011,0.5779325327319478,-0.08945365320285337
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,452,eta_plus1,0.6403353304112676,0.564099412212854,-0.07623591819841358
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,453,eta_plus1,0.6028843663249999,0.5687322252885961,-0.03415214103640374
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,454,eta_plus1,0.5656605937320633,0.5741627916721928,0.008502197940129408
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,455,eta_plus1,0.5489146982638758,0.5633500264029256,0.014435328139049797
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,445,T,0.7779812906884465,0.7911791288639473,0.013197838175500798
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,446,T,0.7743836059784143,0.797216781276974,0.02283317529855977
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,447,T,0.7691814418438496,0.796860008426417,0.0276785665825674
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,448,T,0.7616208182972433,0.7892771641671398,0.027656345869896515
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,449,T,0.7514122784469107,0.7748561666571436,0.02344388821023291
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,450,T,0.7373144047055932,0.7498175091438701,0.012503104438276957
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,451,T,0.7176366335024815,0.7218791305899657,0.004242497087484143
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,452,T,0.6916996114291254,0.7054656402327163,0.013766028803590902
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,453,T,0.661121698527441,0.7126930505244482,0.05157135199700724
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,454,T,0.6375450551202526,0.734948819613698,0.09740376449344534
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,455,T,0.6373153565079132,0.7562570244122281,0.11894166790431493
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,445,R,0.21868015750109496,0.2075704779011991,-0.011109679599895866
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,446,R,0.22191729209886873,0.20153282548884477,-0.020384466610023966
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,447,R,0.22761833768492679,0.2018895983391154,-0.02572873934581138
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,448,R,0.23574452915404243,0.20947244260443537,-0.026272086549607054
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,449,R,0.2470718841698964,0.22389344010858914,-0.023178444061307257
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,450,R,0.2627813363601391,0.24893209762127166,-0.013849238738867453
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,451,R,0.2835642862198812,0.27687047617624555,-0.006693810043635673
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,452,R,0.31018631465484625,0.2932839665323132,-0.01690234812253305
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,453,R,0.3402565146062388,0.28605655624156495,-0.05419995836467384
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,454,R,0.3621609737867343,0.2638007871523116,-0.0983601866344227
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,455,R,0.36136461241222556,0.2424925823553472,-0.11887203005687835
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,445,eta_0,0.013439857213366635,0.035198985138319365,0.02175912792495273
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,446,eta_0,0.013237983844937393,0.03557579198078742,0.022337808135850026
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,447,eta_0,0.013359770204547771,0.03557987832368288,0.02222010811913511
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,448,eta_0,0.013933113950032468,0.03477253742932857,0.020839423479296106
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,449,eta_0,0.015047084948230208,0.03252686438043935,0.01747977943220914
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,450,eta_0,0.016790983725791152,0.02888795232917664,0.012096968603385487
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,451,eta_0,0.019643055549808306,0.02349820772279337,0.0038551521729850644
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,452,eta_0,0.024169018466862223,0.018330059429609975,-0.005838959037252248
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,453,eta_0,0.03117689767601384,0.016764044597458755,-0.014412853078555086
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,454,eta_0,0.03969268471196034,0.01895132764867356,-0.020741357063286777
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,455,eta_0,0.044926550130003004,0.021721125722323063,-0.02320542440767994
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,445,eta_minus1,0.008047715644010134,0.010963726356233426,0.0029160107122232926
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,446,eta_minus1,0.010322516654057947,0.010705446147953417,0.00038292949389547026
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,447,eta_minus1,0.012518132938325394,0.01032024634872874,-0.002197886589596654
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,448,eta_minus1,0.014328022257173634,0.009971094334312307,-0.004356927922861327
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,449,eta_minus1,0.01530599769966878,0.01011244971977672,-0.00519354797989206
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,450,eta_minus1,0.015024126849236832,0.011720342371020414,-0.0033037844782164184
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,451,eta_minus1,0.013209669792335744,0.01625809365015574,0.0030484238578199954
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,452,eta_minus1,0.010060815518442871,0.024988668056603002,0.014927852538160131
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,453,eta_minus1,0.006611179386142111,0.03683731712230154,0.030226137736159425
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,454,eta_minus1,0.004500254544466677,0.04891531823429508,0.04441506368982841
GLOBAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,455,eta_minus1,0.005017667625962298,0.060498484072118754,0.055480816446156454
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,445,eta_plus1,0.7038867657539629,0.7183220645689059,0.014435298814942987
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,446,eta_plus1,0.7046070670301924,0.7216750522460437,0.01706798521585129
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,447,eta_plus1,0.7039572211809467,0.7173495384839018,0.013392317302955092
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,448,eta_plus1,0.7008502803606106,0.7050696196977116,0.004219339337101058
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,449,eta_plus1,0.6951124472232458,0.6857811623706856,-0.009331284852560184
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,450,eta_plus1,0.6848963548171816,0.6573279375188006,-0.027568417298381
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,451,eta_plus1,0.6673861859348011,0.6294094546785763,-0.037976731256224805
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,452,eta_plus1,0.6403353304112676,0.6155763341594825,-0.024758996251785015
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,453,eta_plus1,0.6028843663249999,0.6202091472352247,0.017324780910224824
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,454,eta_plus1,0.5656605937320633,0.6256397136188213,0.05997911988675797
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,455,eta_plus1,0.5489146982638758,0.6148269483495542,0.06591225008567836
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,445,T,0.7779812906884465,0.8279906507303935,0.050009360041947004
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,446,T,0.7743836059784143,0.8340283031434202,0.05964469716500598
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,447,T,0.7691814418438496,0.8336715302928632,0.0644900884490136
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,448,T,0.7616208182972433,0.826088686033586,0.06446786773634272
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,449,T,0.7514122784469107,0.8116676885235898,0.06025541007667912
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,450,T,0.7373144047055932,0.7866290310103163,0.049314626304723164
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,451,T,0.7176366335024815,0.7586906524564119,0.04105401895393035
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,452,T,0.6916996114291254,0.7422771620991625,0.05057755067003711
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,453,T,0.661121698527441,0.7495045723908944,0.08838287386345345
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,454,T,0.6375450551202526,0.7717603414801442,0.13421528635989155
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,455,T,0.6373153565079132,0.7930685462786743,0.15575318977076114
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,445,R,0.21868015750109496,0.17013222206869869,-0.04854793543239627
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,446,R,0.22191729209886873,0.16409456965634434,-0.0578227224425244
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,447,R,0.22761833768492679,0.164451342506615,-0.06316699517831179
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_M0d378689399989_S,NP_K6_M11_ALT1_UX_M0d378689399989_S,-0.3786893999886029,S_YLIKE,448,R,0.23574452915404243,0.17203418677193494,-0.06371034238210749
