geometry_id,MDC_weighted_DoLP,MDC_weighted_P_LP_axisfree,MDC_FWHM_psi_span_deg,MDC_FWHM_DoLP_worst,formal_DoLP_worst,formal_P_LP_axisfree_worst,final_pass,promising
BF04,0.44157468386268967,0.4776416102087663,39.62464253012555,0.05159116633107364,0.05056511572780085,0.35462161713990475,False,False
BF03,0.1418742761559591,0.38532843168890657,229.84204592651284,0.009417707325168837,0.009417707325168837,0.08093870783081891,False,False
BF02,0.1337063894481962,0.38851843973227823,165.2224875538115,0.020359043898560615,0.009665164966040892,0.28242258830873224,False,False
BF01,0.12178944992047314,0.38084259546237875,89.99999911490494,0.023329919886714307,0.007139202517246657,0.28181099914193064,False,False
