model,geometry_id,wavelength_nm,true_delta_eta_plus1,pred_delta_eta_plus1,abs_delta_error,true_delta_T,pred_delta_T
LF_ridge_residual,K6X_D100_D130_D135_D155_D160_D225,448,-0.235939379053,-0.023442240146979376,0.21249713890602062,-0.1326217162248,-0.04360020298468159
LF_ridge_residual,K6X_D100_D130_D135_D155_D160_D225,449,-0.07207590797699992,-0.023442240146979487,0.04863366783002043,-0.04163956084658782,-0.04360020298468159
LF_ridge_residual,K6X_D100_D130_D135_D155_D160_D225,450,-0.036619354308999985,-0.023442240146979376,0.013177114162020609,-0.027232914101090078,-0.04360020298468159
LF_ridge_residual,K6X_D100_D130_D135_D155_D160_D225,451,-0.02598189155399999,-0.023442240146979376,0.0025396514070206155,-0.031181686186440016,-0.04360020298468159
LF_ridge_residual,K6X_D100_D130_D135_D155_D160_D225,452,-0.018926647232000104,-0.023442240146979376,0.004515592914979272,-0.04172604899303012,-0.04360020298468148
LF_ridge_residual,K6X_D100_D130_D135_D155_D160_D225,453,-0.012677232390999937,-0.023442240146979376,0.010765007755979439,-0.05523575781298995,-0.04360020298468137
LF_ridge_residual,K6X_D100_D130_D135_D155_D160_D225,454,-0.008914920594999987,-0.023442240146979376,0.01452731955197939,-0.07135234939973989,-0.04360020298468137
LF_ridge_residual,K6X_D100_D130_D135_D155_D160_D225,455,-0.008714737723999999,-0.023442240146979376,0.014727502422979377,-0.08932551794079002,-0.04360020298468148
LF_ridge_residual,K6X_D100_D105_D115_D120_D125_D130,445,-0.0016850975300000126,-0.026572496613445074,0.02488739908344506,-0.010867716562119933,-0.045837767723424405
LF_ridge_residual,K6X_D100_D105_D115_D120_D125_D130,446,-0.0018718825769999947,-0.02657249661344513,0.024700614036445134,-0.011154830745229827,-0.045837767723424516
LF_ridge_residual,K6X_D100_D105_D115_D120_D125_D130,447,-0.0020360951610000066,-0.026572496613445018,0.02453640145244501,-0.01224542147719021,-0.045837767723424405
LF_ridge_residual,K6X_D100_D105_D115_D120_D125_D130,448,-0.0019030725999999998,-0.026572496613445074,0.024669424013445074,-0.012818763607870043,-0.045837767723424405
LF_ridge_residual,K6X_D100_D105_D115_D120_D125_D130,449,-0.0019115757889999752,-0.026572496613445074,0.0246609208244451,-0.01271517280995993,-0.045837767723424405
LF_ridge_residual,K6X_D100_D105_D115_D120_D125_D130,450,-0.0020671192649999726,-0.026572496613445074,0.0245053773484451,-0.013339123140110098,-0.04583776772342418
LF_ridge_residual,K6X_D100_D105_D115_D120_D125_D130,451,-0.002000505396999974,-0.02657249661344513,0.024571991216445155,-0.014109925547859947,-0.045837767723424405
LF_ridge_residual,K6X_D100_D105_D115_D120_D125_D130,452,-0.0019332358820000062,-0.026572496613445074,0.024639260731445067,-0.01413837654431005,-0.045837767723424405
LF_ridge_residual,K6X_D100_D105_D115_D120_D125_D130,453,-0.0020856345289999856,-0.026572496613445074,0.024486862084445088,-0.014494360630020076,-0.045837767723424516
LF_ridge_residual,K6X_D100_D105_D115_D120_D125_D130,454,-0.0021538708499999892,-0.026572496613445074,0.024418625763445084,-0.015429991841069968,-0.045837767723424294
LF_ridge_residual,K6X_D100_D105_D115_D120_D125_D130,455,-0.0020974817509999966,-0.026572496613445074,0.024475014862445077,-0.015799016441050084,-0.045837767723424294
LF_ridge_residual,K6X_D110_D125_D135_D150_D175_D190,445,-0.13520397594400002,-0.01566171292556162,0.1195422630184384,-0.10673573162934913,-0.03727510641171994
LF_ridge_residual,K6X_D110_D125_D135_D150_D175_D190,446,-0.14219426695000004,-0.01566171292556151,0.12653255402443853,-0.1162973011575611,-0.03727510641171994
LF_ridge_residual,K6X_D110_D125_D135_D150_D175_D190,447,-0.15953291227599997,-0.01566171292556151,0.14387119935043846,-0.13485123595214288,-0.03727510641172005
LF_ridge_residual,K6X_D110_D125_D135_D150_D175_D190,448,-0.233370776793,-0.01566171292556162,0.21770906386743838,-0.19810696724598897,-0.03727510641171994
LF_ridge_residual,K6X_D110_D125_D135_D150_D175_D190,449,-0.501273205047,-0.01566171292556162,0.4856114921214384,-0.3861496846394611,-0.03727510641171994
LF_ridge_residual,K6X_D110_D125_D135_D150_D175_D190,450,-0.19830966961700003,-0.01566171292556162,0.1826479566914384,-0.14562830828970497,-0.03727510641172005
LF_ridge_residual,K6X_D110_D125_D135_D150_D175_D190,451,-0.080724190295,-0.01566171292556162,0.06506247736943838,-0.07267756554180316,-0.03727510641172005
LF_ridge_residual,K6X_D110_D125_D135_D150_D175_D190,452,-0.03420824799400002,-0.01566171292556151,0.018546535068438508,-0.050948954923891954,-0.03727510641171983
LF_ridge_residual,K6X_D110_D125_D135_D150_D175_D190,453,-0.0032689600829999277,-0.01566171292556162,0.012392752842561694,-0.041732557506954926,-0.03727510641171994
LF_ridge_residual,K6X_D110_D125_D135_D150_D175_D190,454,-0.011127285986999969,-0.01566171292556151,0.004534426938561542,-0.06171075962590311,-0.03727510641171994
LF_ridge_residual,K6X_D110_D125_D135_D150_D175_D190,455,-0.322838665805,-0.01566171292556151,0.30717695287943847,-0.24513415591852594,-0.03727510641171983
LF_ridge_residual,K6X_D120_D125_D180_D185_D190_D195,445,-0.21795129345000003,-0.015336871094989268,0.20261442235501076,-0.13187194451625084,-0.03775336627738146
LF_ridge_residual,K6X_D120_D125_D180_D185_D190_D195,446,-0.17682906055599998,-0.015336871094989268,0.1614921894610107,-0.1483828480651237,-0.03775336627738135
LF_ridge_residual,K6X_D120_D125_D180_D185_D190_D195,447,-0.166655742166,-0.015336871094989268,0.15131887107101072,-0.14777562347274487,-0.03775336627738135
LF_ridge_residual,K6X_D120_D125_D180_D185_D190_D195,448,-0.161499169356,-0.015336871094989268,0.14616229826101074,-0.14444502043837792,-0.03775336627738124
LF_ridge_residual,K6X_D120_D125_D180_D185_D190_D195,449,-0.15956487938500002,-0.015336871094989268,0.14422800829001076,-0.14067072882546006,-0.03775336627738146
LF_ridge_residual,K6X_D120_D125_D180_D185_D190_D195,450,-0.160013086907,-0.015336871094989268,0.14467621581201073,-0.13730082175522018,-0.03775336627738146
LF_ridge_residual,K6X_D120_D125_D180_D185_D190_D195,451,-0.16159783983800002,-0.015336871094989268,0.14626096874301076,-0.13369579659078012,-0.03775336627738135
LF_ridge_residual,K6X_D120_D125_D180_D185_D190_D195,452,-0.16393136584399998,-0.015336871094989268,0.1485944947490107,-0.13010325263126998,-0.03775336627738146
LF_ridge_residual,K6X_D120_D125_D180_D185_D190_D195,453,-0.166418497499,-0.015336871094989268,0.15108162640401074,-0.12617777595461988,-0.03775336627738146
LF_ridge_residual,K6X_D120_D125_D180_D185_D190_D195,454,-0.16915681662000004,-0.015336871094989268,0.15381994552501077,-0.12218232378167004,-0.03775336627738146
LF_ridge_residual,K6X_D120_D125_D180_D185_D190_D195,455,-0.17203411931899998,-0.015336871094989268,0.1566972482240107,-0.11845301291596988,-0.03775336627738135
LF_ridge_residual,K6X_D120_D145_D200_D215_D220_D230,445,-0.23806877227380002,-0.0214393933418304,0.21662937893196962,-0.31154060067090006,-0.036194649609024965
LF_ridge_residual,K6X_D120_D145_D200_D215_D220_D230,446,-0.22707805099779999,-0.02143939334183037,0.20563865765596961,-0.28962385120199996,-0.036194649609024854
LF_ridge_residual,K6X_D120_D145_D200_D215_D220_D230,447,-0.188651535421,-0.021439393341830426,0.16721214207916957,-0.24574004137143002,-0.036194649609024965
LF_ridge_residual,K6X_D120_D145_D200_D215_D220_D230,448,-0.15367536706200002,-0.021439393341830426,0.1322359737201696,-0.20016025540741011,-0.036194649609024965
LF_ridge_residual,K6X_D120_D145_D200_D215_D220_D230,449,-0.08368074158899999,-0.021439393341830412,0.06224134824716958,-0.07256202058350003,-0.036194649609024854
LF_ridge_residual,K6X_D120_D145_D200_D215_D220_D230,450,-0.04898153152899999,-0.021439393341830426,0.027542138187169565,-0.013467869999479909,-0.036194649609025076
LF_ridge_residual,K6X_D120_D145_D200_D215_D220_D230,451,-0.06568821796100001,-0.0214393933418304,0.04424882461916961,-0.10805829360473007,-0.036194649609025076
LF_ridge_residual,K6X_D120_D145_D200_D215_D220_D230,452,-0.033135087561000004,-0.021439393341830426,0.011695694219169578,-0.12922993765192803,-0.036194649609024965
LF_ridge_residual,K6X_D120_D145_D200_D215_D220_D230,453,0.01492643414299999,-0.0214393933418304,0.03636582748483039,-0.12634305904423604,-0.036194649609024965
LF_ridge_residual,K6X_D120_D145_D200_D215_D220_D230,454,0.058873959922999985,-0.0214393933418304,0.08031335326483038,-0.12205493051689997,-0.036194649609024854
LF_ridge_residual,K6X_D120_D145_D200_D215_D220_D230,455,0.096438466423,-0.02143939334183037,0.11787785976483037,-0.11947043596544982,-0.036194649609024854
LF_ridge_residual,K6X_D140_D160_D165_D170_D180_D190,445,-0.07834248321500001,-0.0380440038212268,0.04029847939377321,-0.004180132369096867,-0.04622964686733211
LF_ridge_residual,K6X_D140_D160_D165_D170_D180_D190,446,-0.017173414785999985,-0.0380440038212268,0.020870589035226816,-0.012653992148089932,-0.04622964686733211
LF_ridge_residual,K6X_D140_D160_D165_D170_D180_D190,447,0.06826394688099999,-0.038044003821226774,0.10630795070222676,-0.020739289011830087,-0.04622964686733211
LF_ridge_residual,K6X_D140_D160_D165_D170_D180_D190,448,0.1461783571992,-0.038044003821226774,0.18422236102042677,-0.021133890161269875,-0.04622964686733211
LF_ridge_residual,K6X_D140_D160_D165_D170_D180_D190,449,0.2034531042211,-0.038044003821226774,0.24149710804232677,-0.011645607321840057,-0.046229646867332
LF_ridge_residual,K6X_D140_D160_D165_D170_D180_D190,450,0.24156997531279997,-0.038044003821226774,0.27961397913402675,-0.0010451838999399055,-0.04622964686733211
LF_ridge_residual,K6X_D140_D160_D165_D170_D180_D190,451,0.2628472554885,-0.038044003821226746,0.30089125930972677,0.004822718528809999,-0.04622964686733211
LF_ridge_residual,K6X_D140_D160_D165_D170_D180_D190,452,0.27016700033350005,-0.038044003821226774,0.3082110041547268,0.004886971115910188,-0.046229646867332
LF_ridge_residual,K6X_D140_D160_D165_D170_D180_D190,453,0.2669774855109,-0.038044003821226746,0.30502148933212675,9.549481908988078e-05,-0.04622964686733222
LF_ridge_residual,K6X_D140_D160_D165_D170_D180_D190,454,0.25812902835400003,-0.038044003821226774,0.29617303217522684,-0.007369438239000048,-0.04622964686733233
LF_ridge_residual,K6X_D140_D160_D165_D170_D180_D190,455,0.249011541421,-0.038044003821226746,0.28705554524222676,-0.01348931221687999,-0.046229646867331886
LF_ridge_residual,K6X_D125_D135_D150_D175_D190_D210,445,-0.159434664244,-0.022190439561958097,0.1372442246820419,-0.12023898112865905,-0.04357013305398816
LF_ridge_residual,K6X_D125_D135_D150_D175_D190_D210,446,-0.14605581543200008,-0.022190439561957986,0.1238653758700421,-0.10944819633966607,-0.04357013305398816
LF_ridge_residual,K6X_D125_D135_D150_D175_D190_D210,447,-0.13089681298900002,-0.022190439561957986,0.10870637342704204,-0.09743968778365308,-0.04357013305398816
LF_ridge_residual,K6X_D125_D135_D150_D175_D190_D210,448,-0.11652621598199997,-0.022190439561957986,0.09433577642004198,-0.08671596007833904,-0.04357013305398805
LF_ridge_residual,K6X_D125_D135_D150_D175_D190_D210,449,-0.096590289236,-0.022190439561957986,0.074399849674042,-0.07157481793854237,-0.04357013305398805
LF_ridge_residual,K6X_D125_D135_D150_D175_D190_D210,450,-0.070484034142,-0.022190439561957986,0.04829359458004201,-0.05108061416705245,-0.04357013305398816
LF_ridge_residual,K6X_D125_D135_D150_D175_D190_D210,451,-0.040522584064,-0.022190439561957875,0.018332144502042125,-0.025187107583599655,-0.04357013305398805
LF_ridge_residual,K6X_D125_D135_D150_D175_D190_D210,452,-0.005858227078999967,-0.022190439561958097,0.01633221248295813,0.0037309074021049105,-0.04357013305398816
LF_ridge_residual,K6X_D125_D135_D150_D175_D190_D210,453,-0.011659169303000039,-0.022190439561957875,0.010531270258957837,0.0008238250657650603,-0.04357013305398805
LF_ridge_residual,K6X_D125_D135_D150_D175_D190_D210,454,0.009323899330999974,-0.022190439561957875,0.03151433889295785,0.015871433912044264,-0.043570133053987936
LF_ridge_residual,K6X_D125_D135_D150_D175_D190_D210,455,0.02390797317100002,-0.022190439561957986,0.046098412732958005,0.019981109749156678,-0.04357013305398805
LF_ridge_residual,K6X_D100_D115_D130_D145_D155_D185,445,-0.23267006901600007,-0.018361711101019584,0.21430835791498049,-0.13600734619348798,-0.04205228494829738
LF_ridge_residual,K6X_D100_D115_D130_D145_D155_D185,446,-0.191259103935,-0.018361711101019473,0.17289739283398053,-0.10907502970400995,-0.04205228494829727
LF_ridge_residual,K6X_D100_D115_D130_D145_D155_D185,447,-0.159622498725,-0.018361711101019473,0.14126078762398053,-0.08692605189148572,-0.04205228494829727
LF_ridge_residual,K6X_D100_D115_D130_D145_D155_D185,448,-0.12804053628400003,-0.018361711101019473,0.10967882518298055,-0.07267440253294599,-0.04205228494829738
LF_ridge_residual,K6X_D100_D115_D130_D145_D155_D185,449,-0.29903107314199995,-0.018361711101019473,0.2806693620409805,-0.23189368407242694,-0.04205228494829727
LF_ridge_residual,K6X_D100_D115_D130_D145_D155_D185,450,-0.16352115437500003,-0.018361711101019473,0.14515944327398056,-0.09241786738647406,-0.04205228494829727
LF_ridge_residual,K6X_D100_D115_D130_D145_D155_D185,451,-0.11772493872599998,-0.018361711101019473,0.09936322762498051,-0.06016657832434691,-0.04205228494829738
LF_ridge_residual,K6X_D100_D115_D130_D145_D155_D185,452,-0.07673565707300001,-0.018361711101019473,0.058373945971980534,-0.03058545905386001,-0.04205228494829727
LF_ridge_residual,K6X_D100_D115_D130_D145_D155_D185,453,-0.03742880771500001,-0.018361711101019473,0.01906709661398054,-0.005585873345869907,-0.04205228494829727
LF_ridge_residual,K6X_D100_D115_D130_D145_D155_D185,454,0.0026666946560000016,-0.018361711101019473,0.021028405757019475,0.02028108224094982,-0.04205228494829727
LF_ridge_residual,K6X_D100_D115_D130_D145_D155_D185,455,0.026821436490000017,-0.018361711101019473,0.04518314759101949,0.033324389314270064,-0.04205228494829738
LF_ridge_residual,K6X_D130_D145_D155_D180_D195_D230,445,0.07995845899800003,-0.03488405488031365,0.11484251387831368,0.03409675308732796,-0.05181502558057316
LF_ridge_residual,K6X_D130_D145_D155_D180_D195_D230,446,0.07892165262499995,-0.03488405488031365,0.1138057075053136,0.035006128041819906,-0.05181502558057316
LF_ridge_residual,K6X_D130_D145_D155_D180_D195_D230,447,0.091377064176,-0.03488405488031365,0.12626111905631365,0.044831842178735704,-0.05181502558057327
LF_ridge_residual,K6X_D130_D145_D155_D180_D195_D230,448,0.10914779682100006,-0.034884054880313764,0.14403185170131383,0.058717444235876104,-0.05181502558057327
LF_ridge_residual,K6X_D130_D145_D155_D180_D195_D230,449,0.12965030172199998,-0.034884054880313764,0.16453435660231375,0.0756045400775669,-0.05181502558057316
LF_ridge_residual,K6X_D130_D145_D155_D180_D195_D230,450,0.147113048121,-0.034884054880313764,0.18199710300131378,0.09139276849390399,-0.05181502558057327
LF_ridge_residual,K6X_D130_D145_D155_D180_D195_D230,451,0.15515635674499995,-0.034884054880313764,0.1900404116253137,0.10130049732829682,-0.05181502558057338
LF_ridge_residual,K6X_D130_D145_D155_D180_D195_D230,452,0.15082408628199995,-0.034884054880313764,0.1857081411623137,0.10282266140633989,-0.05181502558057327
LF_ridge_residual,K6X_D130_D145_D155_D180_D195_D230,453,0.13778019512500006,-0.034884054880313764,0.17266425000531382,0.09786320553458994,-0.05181502558057338
LF_ridge_residual,K6X_D130_D145_D155_D180_D195_D230,454,0.13028854810699997,-0.034884054880313764,0.16517260298731373,0.09566764700089003,-0.05181502558057338
LF_ridge_residual,K6X_D130_D145_D155_D180_D195_D230,455,0.139464812876,-0.034884054880313764,0.17434886775631375,0.10184630284208995,-0.05181502558057327
LF_ridge_residual,K6X_D110_D190_D210_D215_D220_D225,445,-0.022326647789844264,-0.026180717663031594,0.0038540698731873296,0.05986572869195561,-0.036809664693083555
LF_ridge_residual,K6X_D110_D190_D210_D215_D220_D225,446,-0.02091519204804919,-0.02618071766303163,0.00526552561498244,-0.011969960076408714,-0.03680966469308378
LF_ridge_residual,K6X_D110_D190_D210_D215_D220_D225,447,-0.015931359765030993,-0.026180717663031636,0.010249357898000643,-0.08367583363735454,-0.03680966469308389
LF_ridge_residual,K6X_D110_D190_D210_D215_D220_D225,448,-0.0100829978138215,-0.026180717663031622,0.016097719849210122,-0.19311801276232543,-0.03680966469308389
LF_ridge_residual,K6X_D110_D190_D210_D215_D220_D225,449,-0.015541943383274007,-0.026180717663031608,0.010638774279757601,-0.2816940330984315,-0.03680966469308389
LF_ridge_residual,K6X_D110_D190_D210_D215_D220_D225,450,0.01583225231648099,-0.026180717663031615,0.04201296997951261,-0.26239366369851624,-0.036809664693083555
LF_ridge_residual,K6X_D110_D190_D210_D215_D220_D225,451,0.0072428662374637645,-0.026180717663031636,0.0334235839004954,-0.23948292654921327,-0.03680966469308378
LF_ridge_residual,K6X_D110_D190_D210_D215_D220_D225,452,-0.015084286053095843,-0.026180717663031622,0.01109643160993578,-0.1404433883423607,-0.03680966469308378
LF_ridge_residual,K6X_D110_D190_D210_D215_D220_D225,453,-0.0026390605938245125,-0.026180717663031643,0.02354165706920713,-0.1340761921956537,-0.03680966469308378
LF_ridge_residual,K6X_D110_D190_D210_D215_D220_D225,454,-0.005290785946465582,-0.026180717663031615,0.020889931716566033,-0.1486048502858407,-0.036809664693083666
LF_ridge_residual,K6X_D110_D190_D210_D215_D220_D225,455,-0.0016529227571321324,-0.026180717663031622,0.02452779490589949,-0.20117913765641782,-0.036809664693083666
LF_ridge_residual,K6X_D150_D205_D215_D220_D225_D230,445,-0.03578345837882728,-0.020226356889583713,0.015557101489243566,0.19018853796083612,-0.05692746917599523
LF_ridge_residual,K6X_D150_D205_D215_D220_D225_D230,446,0.006725564945800247,-0.0202263568895837,0.026951921835383946,0.19633140477593714,-0.05692746917599495
LF_ridge_residual,K6X_D150_D205_D215_D220_D225_D230,447,-0.06398798620540756,-0.020226356889583713,0.04376162931582385,0.04109517213691816,-0.056927469175995116
LF_ridge_residual,K6X_D150_D205_D215_D220_D225_D230,448,-0.12511752092943818,-0.020226356889583727,0.10489116403985445,-0.04911293711436704,-0.056927469175995005
LF_ridge_residual,K6X_D150_D205_D215_D220_D225_D230,449,-0.10567231080805983,-0.020226356889583734,0.08544595391847609,0.022728744635029496,-0.056927469175995116
LF_ridge_residual,K6X_D150_D205_D215_D220_D225_D230,450,-0.1018166837226982,-0.020226356889583727,0.08159032683311447,0.11807434407724327,-0.056927469175995116
LF_ridge_residual,K6X_D150_D205_D215_D220_D225_D230,451,-0.07998202886759033,-0.020226356889583755,0.059755671978006575,0.3035944666379887,-0.05692746917599534
LF_ridge_residual,K6X_D150_D205_D215_D220_D225_D230,452,-0.1325844350919738,-0.020226356889583727,0.11235807820239006,0.3330098846980424,-0.056927469175995005
LF_ridge_residual,K6X_D150_D205_D215_D220_D225_D230,453,-0.13133684478485327,-0.020226356889583755,0.11111048789526952,0.2498276539156189,-0.056927469175995116
LF_ridge_residual,K6X_D150_D205_D215_D220_D225_D230,454,-0.13910326455112879,-0.020226356889583713,0.11887690766154507,0.1733794987177013,-0.056927469175995116
LF_ridge_residual,K6X_D150_D205_D215_D220_D225_D230,455,-0.16021552272325576,-0.020226356889583713,0.13998916583367205,0.10359899414006946,-0.056927469175995116
LF_ridge_residual,K6X_D105_D120_D125_D130_D165_D190,445,-0.07507165292505757,-0.023649106249621243,0.05142254667543633,0.001787062412937357,-0.04775618588382824
LF_ridge_residual,K6X_D105_D120_D125_D130_D165_D190,446,-0.05198061707784574,-0.023649106249621243,0.028331510828224493,0.014130203141392572,-0.04775618588382824
LF_ridge_residual,K6X_D105_D120_D125_D130_D165_D190,447,-0.03508817979233558,-0.023649106249621132,0.01143907354271445,0.025154015445206124,-0.04775618588382813
LF_ridge_residual,K6X_D105_D120_D125_D130_D165_D190,448,-0.024049438342906182,-0.023649106249621243,0.00040033209328493857,0.03305439965084833,-0.04775618588382824
LF_ridge_residual,K6X_D105_D120_D125_D130_D165_D190,449,-0.015750623315036072,-0.023649106249621132,0.00789848293458506,0.040997281582154765,-0.04775618588382813
LF_ridge_residual,K6X_D105_D120_D125_D130_D165_D190,450,-0.005114812498532517,-0.023649106249621243,0.018534293751088726,0.04854891014776841,-0.04775618588382835
LF_ridge_residual,K6X_D105_D120_D125_D130_D165_D190,451,-0.07617494409121173,-0.023649106249621132,0.052525837841590595,-0.04079949565319885,-0.04775618588382813
LF_ridge_residual,K6X_D105_D120_D125_D130_D165_D190,452,-0.06452904159950956,-0.023649106249621132,0.04087993534988843,-0.0025557575759215245,-0.04775618588382813
LF_ridge_residual,K6X_D105_D120_D125_D130_D165_D190,453,-0.05282850924151561,-0.023649106249621132,0.029179402991894476,0.012960304171196646,-0.04775618588382813
LF_ridge_residual,K6X_D105_D120_D125_D130_D165_D190,454,-0.05160131803804413,-0.023649106249621132,0.027952211788422998,0.017015397254035447,-0.04775618588382813
LF_ridge_residual,K6X_D105_D120_D125_D130_D165_D190,455,-0.05192315291585148,-0.023649106249621243,0.028274046666230235,0.019138772588845332,-0.04775618588382835
LF_paired_shared_contrast,K6X_D200_D205_D215_D220_D225_D230,445,-0.024239119369170004,0.40370173865489556,0.42794085802406556,0.1477796911824899,0.2974566986900862
LF_paired_shared_contrast,K6X_D200_D205_D215_D220_D225_D230,446,-0.022382683367131,0.38305876618741996,0.40544144955455097,0.03502958851915883,0.3087224041992257
LF_paired_shared_contrast,K6X_D200_D205_D215_D220_D225_D230,447,-0.037899608821476,0.4078474160097314,0.44574702483120743,-0.015786607345776082,0.18722215011411847
LF_paired_shared_contrast,K6X_D200_D205_D215_D220_D225_D230,448,-0.039014915668150005,0.4608228692792888,0.4998377849474388,-0.042251531712955925,0.15284659895137875
LF_paired_shared_contrast,K6X_D200_D205_D215_D220_D225_D230,449,-0.04515537053781,0.47228180128094344,0.5174371718187535,-0.05733917112437714,0.15837469415290373
LF_paired_shared_contrast,K6X_D200_D205_D215_D220_D225_D230,450,-0.0398161529288,0.48315393334526074,0.5229700862740607,-0.07446868672478013,0.16684560616971034
LF_paired_shared_contrast,K6X_D200_D205_D215_D220_D225_D230,451,-0.043141242350000004,0.49488972513773927,0.5380309674877393,-0.028855550628409943,0.1870304187568148
LF_paired_shared_contrast,K6X_D200_D205_D215_D220_D225_D230,452,-0.07361210259212,0.5054569596441887,0.5790690622363087,-0.24122805784097,0.22025659274990772
LF_paired_shared_contrast,K6X_D200_D205_D215_D220_D225_D230,453,-0.014917221755000001,0.5196626304752807,0.5345798522302807,0.4784733313676999,0.2592703934167162
LF_paired_shared_contrast,K6X_D200_D205_D215_D220_D225_D230,454,-0.000643715643799999,0.5243512753466598,0.5249949909904598,0.3694244175542999,0.29214054753519403
LF_paired_shared_contrast,K6X_D200_D205_D215_D220_D225_D230,455,-0.011804698510099996,0.4482301597430839,0.4600348582531839,0.19351797890990008,0.23452235833109314
LF_paired_shared_contrast,K6X_D100_D140_D145_D155_D225_D230,445,0.11482951317799997,-0.32633984956612205,0.441169362744122,0.02801180812064985,0.17111660169065224
LF_paired_shared_contrast,K6X_D100_D140_D145_D155_D225_D230,446,0.10607995602800002,-0.3147333330494395,0.42081328907743953,0.034769428994260054,0.1639368277089266
LF_paired_shared_contrast,K6X_D100_D140_D145_D155_D225_D230,447,0.101393122592,-0.30193141938454526,0.40332454197654527,0.04244363422085995,0.15472095144508546
LF_paired_shared_contrast,K6X_D100_D140_D145_D155_D225_D230,448,0.114069083565,-0.2871468148753671,0.4012158984403671,0.05349002441504602,0.1436623818720265
LF_paired_shared_contrast,K6X_D100_D140_D145_D155_D225_D230,449,0.10454003501200004,-0.27042178721887133,0.3749618222308714,0.08815038650924412,0.13130980592388775
LF_paired_shared_contrast,K6X_D100_D140_D145_D155_D225_D230,450,0.10852712226699995,-0.25034111486334654,0.3588682371303465,0.09683233319774898,0.12009846099115129
LF_paired_shared_contrast,K6X_D100_D140_D145_D155_D225_D230,451,0.13611690844400004,-0.22639103265693683,0.36250794110093687,0.10835057833538442,0.12009934980146464
LF_paired_shared_contrast,K6X_D100_D140_D145_D155_D225_D230,452,0.17192465312599997,-0.2074973131083584,0.37942196623435837,0.11848832505188034,0.18395105449998173
LF_paired_shared_contrast,K6X_D100_D140_D145_D155_D225_D230,453,0.21517041048099997,-0.25883503973713645,0.47400545021813645,0.124509879764789,0.3841630381251169
LF_paired_shared_contrast,K6X_D100_D140_D145_D155_D225_D230,454,0.258673225184,-0.3039626596337034,0.5626358848177033,0.11900402028173307,0.35176342459012655
LF_paired_shared_contrast,K6X_D100_D140_D145_D155_D225_D230,455,0.28356771511400003,-0.2871877625925003,0.5707554777065003,0.09265327967651493,0.2405160385875732
LF_paired_shared_contrast,K6X_D100_D200_D205_D210_D215_D220,445,-0.01504830391078,-0.07938514904442537,0.06433684513364536,-0.0823232833710601,-0.18535656226206598
LF_paired_shared_contrast,K6X_D100_D200_D205_D210_D215_D220,446,-0.021394224809200002,-0.09065124098392685,0.06925701617472685,-0.14107825746674096,-0.15122854859492774
LF_paired_shared_contrast,K6X_D100_D200_D205_D210_D215_D220,447,-0.029099577420599997,-0.09731384594253953,0.06821426852193953,-0.18435982934888395,-0.19349472790870448
LF_paired_shared_contrast,K6X_D100_D200_D205_D210_D215_D220,448,-0.0345216927392,-0.006971988595839029,0.02754970414336097,-0.24715625029195004,-0.19537915588813193
LF_paired_shared_contrast,K6X_D100_D200_D205_D210_D215_D220,449,-0.014084312477400003,0.01581868614005319,0.029902998617453193,-0.35756940204693,-0.18956414740734107
LF_paired_shared_contrast,K6X_D100_D200_D205_D210_D215_D220,450,-0.004242197120399999,0.02669397090264905,0.03093616802304905,-0.3969936648106901,-0.19004291346193036
LF_paired_shared_contrast,K6X_D100_D200_D205_D210_D215_D220,451,-0.004348208372899998,0.02999592147745722,0.034344129850357216,-0.4033571107379698,-0.19145506341328522
LF_paired_shared_contrast,K6X_D100_D200_D205_D210_D215_D220,452,-0.019475301307000002,0.024754743495794457,0.04423004480279446,-0.46859771519047005,-0.18829344051934527
LF_paired_shared_contrast,K6X_D100_D200_D205_D210_D215_D220,453,-0.0192906722634,0.01658805666703414,0.035878728930434145,-0.37855964375803997,-0.17656663575837683
LF_paired_shared_contrast,K6X_D100_D200_D205_D210_D215_D220,454,-0.029541872631500002,0.007490919610658925,0.03703279224215893,-0.33049140436243996,-0.14802747075700373
LF_paired_shared_contrast,K6X_D100_D200_D205_D210_D215_D220,455,-0.0377347903963,-0.09181702535657371,0.054082234960273715,-0.287390814456035,-0.1671476151881114
LF_paired_shared_contrast,K6X_D100_D110_D115_D220_D225_D230,445,-0.03173940106459,1.10063663630158,1.13237603736617,-0.019062892232389994,-0.027799875289891918
LF_paired_shared_contrast,K6X_D100_D110_D115_D220_D225_D230,446,-0.02740973311727,1.112302856239877,1.139712589357147,-0.06806797924372898,-0.028729615012677012
LF_paired_shared_contrast,K6X_D100_D110_D115_D220_D225_D230,447,-0.0081213248378,1.122453428905994,1.130574753743794,-0.08051088275143004,-0.027806433486944337
LF_paired_shared_contrast,K6X_D100_D110_D115_D220_D225_D230,448,0.017573153434700003,1.1319353374342669,1.114362183999567,-0.078258097600867,-0.024246313561128163
LF_paired_shared_contrast,K6X_D100_D110_D115_D220_D225_D230,449,0.024165330602899996,1.1399375774498197,1.1157722468469198,-0.06833245594814619,-0.017798322029041858
LF_paired_shared_contrast,K6X_D100_D110_D115_D220_D225_D230,450,0.0384881912305,1.1473386660848848,1.1088504748543848,-0.050307307866809925,-0.00677154591832918
