model,variant,order_profile_mae,order_profile_rmse,median_abs_error,p90_abs_error,max_abs_error,R_mae,R_rmse,T_mae,T_rmse,eta_plus1_mae,eta_plus1_rmse,eta_0_mae,eta_minus1_mae,worst_geometry,worst_geometry_order_profile_mae,negative_power_violation_rate,R_legality_violation_rate,order_sum_T_mismatch_mae,energy_residual_mae,energy_residual_max,ranking_spearman,top3_recall,top5_recall,true_champion_geometry,true_champion_predicted_rank,near_champion_retrieval,per_order_mae,geometry_errors
LF_only,constrained,0.04582503690053191,0.08312136580047025,0.01876202387359515,0.13255994662310439,0.6150347256758999,,,0.2127078262157237,0.2503960440745053,0.09567417415160709,0.12969999401491955,0.0744356585238723,0.017371457403685193,K6X_D150_D205_D215_D220_D225_D230,0.08187879087397647,0.0,,0.2127078262157237,,,0.9558823529411766,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,3,2,"{'-3': 0.025219260730808858, '-2': 0.020044896673342468, '-1': 0.017371457403685193, '0': 0.0744356585238723, '1': 0.09567417415160709, '2': 0.05879309578583675, '3': 0.029236715034570725}","{'K6X_D100_D105_D115_D120_D125_D130': 0.015052012145008207, 'K6X_D100_D110_D115_D220_D225_D230': 0.03336736359715757, 'K6X_D100_D115_D130_D145_D155_D185': 0.024895104720165234, 'K6X_D100_D130_D135_D155_D160_D225': 0.04075903513976094, 'K6X_D100_D140_D145_D155_D225_D230': 0.049747275038546514, 'K6X_D100_D200_D205_D210_D215_D220': 0.058014558236379035, 'K6X_D105_D120_D125_D130_D165_D190': 0.03405784198380515, 'K6X_D110_D125_D135_D150_D175_D190': 0.03373226178707473, 'K6X_D110_D190_D210_D215_D220_D225': 0.05945078659821855, 'K6X_D120_D125_D180_D185_D190_D195': 0.027297120878768746, 'K6X_D120_D145_D200_D215_D220_D230': 0.07451680346832967, 'K6X_D125_D135_D150_D175_D190_D210': 0.036332746429062764, 'K6X_D130_D145_D155_D180_D195_D230': 0.024847446200025276, 'K6X_D140_D160_D165_D170_D180_D190': 0.07859126194206577, 'K6X_D150_D205_D215_D220_D225_D230': 0.08187879087397647, 'K6X_D200_D205_D215_D220_D225_D230': 0.06066018137016598}"
LF_global_bias,constrained,0.03696699900564006,0.06602646030082766,0.0207509101040027,0.12326641876666511,0.5226646751961836,0.10683508450608305,0.13577023592019338,0.10963394822799875,0.1372829088674935,0.06674739223383414,0.09009796264989946,0.06066031774099723,0.017152270550590872,K6X_D150_D205_D215_D220_D225_D230,0.07942637771196856,0.0,0.0,0.10963394822799875,4.4156597570318724e-17,2.220446049250313e-16,0.9735294117647059,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,1,2,"{'-3': 0.022076886529813343, '-2': 0.017323257602503413, '-1': 0.017152270550590872, '0': 0.06066031774099723, '1': 0.06674739223383414, '2': 0.04638203972888511, '3': 0.028426828652856326}","{'K6X_D100_D105_D115_D120_D125_D130': 0.029401883519614307, 'K6X_D100_D110_D115_D220_D225_D230': 0.01762395211351866, 'K6X_D100_D115_D130_D145_D155_D185': 0.019097596666382964, 'K6X_D100_D130_D135_D155_D160_D225': 0.021555968274944468, 'K6X_D100_D140_D145_D155_D225_D230': 0.03781863365722065, 'K6X_D100_D200_D205_D210_D215_D220': 0.04204177688362727, 'K6X_D105_D120_D125_D130_D165_D190': 0.03179191441509508, 'K6X_D110_D125_D135_D150_D175_D190': 0.02310346478170374, 'K6X_D110_D190_D210_D215_D220_D225': 0.04397670958711853, 'K6X_D120_D125_D180_D185_D190_D195': 0.02512482789461247, 'K6X_D120_D145_D200_D215_D220_D230': 0.07152625152275591, 'K6X_D125_D135_D150_D175_D190_D210': 0.013983294417227626, 'K6X_D130_D145_D155_D180_D195_D230': 0.01887853159955138, 'K6X_D140_D160_D165_D170_D180_D190': 0.06958981561005394, 'K6X_D150_D205_D215_D220_D225_D230': 0.07942637771196856, 'K6X_D200_D205_D215_D220_D225_D230': 0.04653098543484537}"
LF_affine,constrained,0.03643081475773066,0.06466906985086575,0.020840895093083754,0.11896455880678303,0.5540371012442958,0.10637205681562895,0.13461272776274194,0.11038145351053656,0.13714120350231074,0.06701020438080615,0.09024256071640027,0.05999987887756877,0.017333789102175826,K6X_D150_D205_D215_D220_D225_D230,0.07762651988968078,0.0,0.0,0.11038145351053656,6.139843483034415e-05,0.002219706069977345,0.9676470588235294,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,1,2,"{'-3': 0.020553414420072934, '-2': 0.0173316643702678, '-1': 0.017333789102175826, '0': 0.05999987887756877, '1': 0.06701020438080615, '2': 0.04560246975678595, '3': 0.027184282396437207}","{'K6X_D100_D105_D115_D120_D125_D130': 0.030919374736336085, 'K6X_D100_D110_D115_D220_D225_D230': 0.01574594747556092, 'K6X_D100_D115_D130_D145_D155_D185': 0.018405682263256815, 'K6X_D100_D130_D135_D155_D160_D225': 0.022070152494115116, 'K6X_D100_D140_D145_D155_D225_D230': 0.040410379647292785, 'K6X_D100_D200_D205_D210_D215_D220': 0.04169557092668224, 'K6X_D105_D120_D125_D130_D165_D190': 0.031704699773444145, 'K6X_D110_D125_D135_D150_D175_D190': 0.02153197216174396, 'K6X_D110_D190_D210_D215_D220_D225': 0.04214454496388478, 'K6X_D120_D125_D180_D185_D190_D195': 0.02503998181690647, 'K6X_D120_D145_D200_D215_D220_D230': 0.06692123778367236, 'K6X_D125_D135_D150_D175_D190_D210': 0.012277466395714677, 'K6X_D130_D145_D155_D180_D195_D230': 0.020451033439040294, 'K6X_D140_D160_D165_D170_D180_D190': 0.06836624884337279, 'K6X_D150_D205_D215_D220_D225_D230': 0.07762651988968078, 'K6X_D200_D205_D215_D220_D225_D230': 0.047582223512986424}"
LF_ridge_residual,constrained,0.03884734671137075,0.06742285889056676,0.020759245563604048,0.11790264839732009,0.3955246228884891,0.08585434112875634,0.11285829715459342,0.09064274393800408,0.11478405174394996,0.0641481563296678,0.0850310260528626,0.0967608333293109,0.029314767333683375,K6X_D100_D110_D115_D220_D225_D230,0.06562361595125121,0.0,0.0,0.09064274393800408,0.0076343188365836775,0.06674864224419397,0.961764705882353,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,4,2,"{'-3': 0.008761628202561501, '-2': 0.024060067806846077, '-1': 0.029314767333683375, '0': 0.0967608333293109, '1': 0.0641481563296678, '2': 0.03284273003872413, '3': 0.016043243938801504}","{'K6X_D100_D105_D115_D120_D125_D130': 0.018414716520595256, 'K6X_D100_D110_D115_D220_D225_D230': 0.06562361595125121, 'K6X_D100_D115_D130_D145_D155_D185': 0.021045350385406676, 'K6X_D100_D130_D135_D155_D160_D225': 0.05150732779731287, 'K6X_D100_D140_D145_D155_D225_D230': 0.061788176453973026, 'K6X_D100_D200_D205_D210_D215_D220': 0.036775351798489925, 'K6X_D105_D120_D125_D130_D165_D190': 0.030329235130839443, 'K6X_D110_D125_D135_D150_D175_D190': 0.028194352726842332, 'K6X_D110_D190_D210_D215_D220_D225': 0.029356150846225077, 'K6X_D120_D125_D180_D185_D190_D195': 0.035055315088883106, 'K6X_D120_D145_D200_D215_D220_D230': 0.05523426688962547, 'K6X_D125_D135_D150_D175_D190_D210': 0.012448470680472756, 'K6X_D130_D145_D155_D180_D195_D230': 0.02439583392843052, 'K6X_D140_D160_D165_D170_D180_D190': 0.043969993408028867, 'K6X_D150_D205_D215_D220_D225_D230': 0.04969377218464279, 'K6X_D200_D205_D215_D220_D225_D230': 0.05772561759091277}"
LF_paired_shared_contrast,constrained,0.044872120041419376,0.08634207015132066,0.023135697822733267,0.1342921593872317,0.621964845065645,0.0858543411287557,0.11285829715459243,0.08456693112963784,0.11055379482918701,0.09095928025519276,0.12724505341253076,0.10775641339945499,0.0301270981984615,K6X_D100_D110_D115_D220_D225_D230,0.10319575679788665,0.0,0.0,0.08456693112963784,0.01394545996260968,0.13679318528352546,0.9529411764705882,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,4,2,"{'-3': 0.008837636577077179, '-2': 0.02329432900478926, '-1': 0.0301270981984615, '0': 0.10775641339945499, '1': 0.09095928025519276, '2': 0.03178959083021282, '3': 0.02134049202474716}","{'K6X_D100_D105_D115_D120_D125_D130': 0.024481252813185687, 'K6X_D100_D110_D115_D220_D225_D230': 0.10319575679788665, 'K6X_D100_D115_D130_D145_D155_D185': 0.018963129042387266, 'K6X_D100_D130_D135_D155_D160_D225': 0.04865937904681353, 'K6X_D100_D140_D145_D155_D225_D230': 0.08921116547252632, 'K6X_D100_D200_D205_D210_D215_D220': 0.03256668419171011, 'K6X_D105_D120_D125_D130_D165_D190': 0.0365875402811963, 'K6X_D110_D125_D135_D150_D175_D190': 0.027294870496184252, 'K6X_D110_D190_D210_D215_D220_D225': 0.02669144013263184, 'K6X_D120_D125_D180_D185_D190_D195': 0.02693748047460804, 'K6X_D120_D145_D200_D215_D220_D230': 0.05540392980333594, 'K6X_D125_D135_D150_D175_D190_D210': 0.014181970854371208, 'K6X_D130_D145_D155_D180_D195_D230': 0.026209427319580977, 'K6X_D140_D160_D165_D170_D180_D190': 0.04984640209088901, 'K6X_D150_D205_D215_D220_D225_D230': 0.06662691808567762, 'K6X_D200_D205_D215_D220_D225_D230': 0.07109657375972533}"
corrected_residual_mlp,constrained,0.04296724712592018,0.07538966148650582,0.023003108123491676,0.1301055969484134,0.4948346497089219,0.06839829218063655,0.09604998477658445,0.07438876985780837,0.09849540581737276,0.09534979048157148,0.12925648217440988,0.09056250859779469,0.028796494528460934,K6X_D100_D105_D115_D120_D125_D130,0.09355675938167338,0.0,0.0,0.07438876985780837,0.011148574261658927,0.18906941986642767,0.95,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,4,2,"{'-3': 0.009742311058962415, '-2': 0.02604220551785547, '-1': 0.028796494528460934, '0': 0.09056250859779469, '1': 0.09534979048157148, '2': 0.028027464885205855, '3': 0.022249954811590394}","{'K6X_D100_D105_D115_D120_D125_D130': 0.09355675938167338, 'K6X_D100_D110_D115_D220_D225_D230': 0.06264208949390665, 'K6X_D100_D115_D130_D145_D155_D185': 0.011973877846116473, 'K6X_D100_D130_D135_D155_D160_D225': 0.053611854084934754, 'K6X_D100_D140_D145_D155_D225_D230': 0.07322852400058705, 'K6X_D100_D200_D205_D210_D215_D220': 0.028853827634660455, 'K6X_D105_D120_D125_D130_D165_D190': 0.026810980354763595, 'K6X_D110_D125_D135_D150_D175_D190': 0.015422075275586216, 'K6X_D110_D190_D210_D215_D220_D225': 0.02680094256881499, 'K6X_D120_D125_D180_D185_D190_D195': 0.039437748915290206, 'K6X_D120_D145_D200_D215_D220_D230': 0.050129869736948954, 'K6X_D125_D135_D150_D175_D190_D210': 0.014684622491074585, 'K6X_D130_D145_D155_D180_D195_D230': 0.02658944626466373, 'K6X_D140_D160_D165_D170_D180_D190': 0.052079104333262696, 'K6X_D150_D205_D215_D220_D225_D230': 0.046195517583623565, 'K6X_D200_D205_D215_D220_D225_D230': 0.06545871404881556}"
direct_mlp,constrained,0.0783146052000479,0.15934213168421885,0.026752527725693226,0.2143423049264734,0.8459676453537708,0.06544488420812083,0.09233533468853031,0.17510628548465454,0.2354588226567586,0.20907726201932,0.292705484532874,0.18772182445643698,0.03951682036881018,K6X_D100_D110_D115_D220_D225_D230,0.2247439185204758,0.0,0.0,0.17510628548465454,0.15145034246714362,0.5963708199719986,0.6235294117647059,0.0,0.6,K6X_D130_D145_D155_D180_D195_D230,7,0,"{'-3': 0.013889801725991392, '-2': 0.02581169663106263, '-1': 0.03951682036881018, '0': 0.18772182445643698, '1': 0.20907726201932, '2': 0.049465654182327956, '3': 0.022719177016386184}","{'K6X_D100_D105_D115_D120_D125_D130': 0.12704825600075287, 'K6X_D100_D110_D115_D220_D225_D230': 0.2247439185204758, 'K6X_D100_D115_D130_D145_D155_D185': 0.055009262020937984, 'K6X_D100_D130_D135_D155_D160_D225': 0.0771075523851578, 'K6X_D100_D140_D145_D155_D225_D230': 0.09578407847276058, 'K6X_D100_D200_D205_D210_D215_D220': 0.029367059138676523, 'K6X_D105_D120_D125_D130_D165_D190': 0.07174417219414676, 'K6X_D110_D125_D135_D150_D175_D190': 0.032253734482797516, 'K6X_D110_D190_D210_D215_D220_D225': 0.03809999138424201, 'K6X_D120_D125_D180_D185_D190_D195': 0.10531071315759125, 'K6X_D120_D145_D200_D215_D220_D230': 0.06730838325159669, 'K6X_D125_D135_D150_D175_D190_D210': 0.016395217632001538, 'K6X_D130_D145_D155_D180_D195_D230': 0.033917799807767414, 'K6X_D140_D160_D165_D170_D180_D190': 0.11098123901240543, 'K6X_D150_D205_D215_D220_D225_D230': 0.08872171758771852, 'K6X_D200_D205_D215_D220_D225_D230': 0.07924058815173776}"
resmlp,constrained,0.06813966260955892,0.14130860370107967,0.023382353000972717,0.1811512383035144,0.8209921878770374,0.069027459538877,0.09200091605640796,0.08298429789724046,0.1114564665051016,0.18268091033897188,0.2684422243059106,0.16386630543963987,0.03775881814906443,K6X_D100_D110_D115_D220_D225_D230,0.21879759525616016,0.0,0.0,0.08298429789724046,0.0391914691671626,0.2549261193101605,0.7000000000000001,0.0,0.6,K6X_D130_D145_D155_D180_D195_D230,6,0,"{'-3': 0.010092310878135145, '-2': 0.021733518206695012, '-1': 0.03775881814906443, '0': 0.16386630543963987, '1': 0.18268091033897188, '2': 0.042005685779554124, '3': 0.018840089474852086}","{'K6X_D100_D105_D115_D120_D125_D130': 0.06269947181805802, 'K6X_D100_D110_D115_D220_D225_D230': 0.21879759525616016, 'K6X_D100_D115_D130_D145_D155_D185': 0.05299247320530307, 'K6X_D100_D130_D135_D155_D160_D225': 0.07071410232367933, 'K6X_D100_D140_D145_D155_D225_D230': 0.07478684002448402, 'K6X_D100_D200_D205_D210_D215_D220': 0.02446275993510798, 'K6X_D105_D120_D125_D130_D165_D190': 0.06266825523529916, 'K6X_D110_D125_D135_D150_D175_D190': 0.03309542310354096, 'K6X_D110_D190_D210_D215_D220_D225': 0.035265600851228006, 'K6X_D120_D125_D180_D185_D190_D195': 0.08481229593226919, 'K6X_D120_D145_D200_D215_D220_D230': 0.06000072070989423, 'K6X_D125_D135_D150_D175_D190_D210': 0.02213789494906424, 'K6X_D130_D145_D155_D180_D195_D230': 0.04007985519991231, 'K6X_D140_D160_D165_D170_D180_D190': 0.10674141731819906, 'K6X_D150_D205_D215_D220_D225_D230': 0.07102236566937771, 'K6X_D200_D205_D215_D220_D225_D230': 0.06995753022136553}"
circular_cnn,constrained,0.060315574336676066,0.12312867455797054,0.02422519118043489,0.18134815362536702,0.8004134565366596,0.08570552723677584,0.108097986853596,0.17971267847019584,0.24440594442363298,0.12156408851078848,0.17952363733384433,0.1595349123728945,0.036857078168269844,K6X_D100_D110_D115_D220_D225_D230,0.1518269834619305,0.0,0.0,0.17971267847019584,0.1666224241593164,0.6307630810606761,0.8352941176470589,0.6666666666666666,0.6,K6X_D130_D145_D155_D180_D195_D230,7,1,"{'-3': 0.01215939209782263, '-2': 0.023685712727036325, '-1': 0.036857078168269844, '0': 0.1595349123728945, '1': 0.12156408851078848, '2': 0.04653477688297796, '3': 0.021873059596942745}","{'K6X_D100_D105_D115_D120_D125_D130': 0.08890707656706495, 'K6X_D100_D110_D115_D220_D225_D230': 0.1518269834619305, 'K6X_D100_D115_D130_D145_D155_D185': 0.019223098788421482, 'K6X_D100_D130_D135_D155_D160_D225': 0.0683887331789438, 'K6X_D100_D140_D145_D155_D225_D230': 0.1215931847474695, 'K6X_D100_D200_D205_D210_D215_D220': 0.028935510081790145, 'K6X_D105_D120_D125_D130_D165_D190': 0.02665435643227824, 'K6X_D110_D125_D135_D150_D175_D190': 0.021826426871072238, 'K6X_D110_D190_D210_D215_D220_D225': 0.03827174637014301, 'K6X_D120_D125_D180_D185_D190_D195': 0.07738720642663538, 'K6X_D120_D145_D200_D215_D220_D230': 0.07129758915302388, 'K6X_D125_D135_D150_D175_D190_D210': 0.013220275778135858, 'K6X_D130_D145_D155_D180_D195_D230': 0.05707720761734275, 'K6X_D140_D160_D165_D170_D180_D190': 0.06909712847537959, 'K6X_D150_D205_D215_D220_D225_D230': 0.06784032805548018, 'K6X_D200_D205_D215_D220_D225_D230': 0.04350233738170565}"
