geometry_id,geometry_hash,case_hash,source_position,source_position_nm,dipole_orientation,case_count_per_geometry,solver_authorized,source_role,test_case_human_id,test_case_uid,test_geometry_id,source_z_pm,physics_contract_id,case_identity_contract_id,geometry_manifest_sha
V2_DOE_037,ef1e291f9eb5116f051597a5803fd3716bfd8c4fb571cfc0dcd4048e6546f316,34cd0c4904d94aff637a74706736a091ccf0d13c71a2ef54f9f4ad03ee7db144,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_038,bc8447b50312e823e17440d084c8a118825920532130874b736716a2ff987d18,bbab636b99cc3fbd8858eacfe1a2eaf4594cfd15f91be1d608b1cebfe52fcc20,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_038,bc8447b50312e823e17440d084c8a118825920532130874b736716a2ff987d18,89b0d750e865a2ddcde6a9fac09eb910fd37eab7f8923fec5b2259ed8e7e2584,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_038,bc8447b50312e823e17440d084c8a118825920532130874b736716a2ff987d18,456f6a00d2e2d1d46f8ef594bf43b172eced7145005ea4c2990db3b932b0c37c,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_038,bc8447b50312e823e17440d084c8a118825920532130874b736716a2ff987d18,aa2cc154a25c5fa23209b89f3c41e17065e7f6a47011a1e8eb0e4e2c01875092,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_038,bc8447b50312e823e17440d084c8a118825920532130874b736716a2ff987d18,113fae37b84df35059409d962c15bf3b7724e4ae37dfd2b966a4effdfe4ae30a,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_038,bc8447b50312e823e17440d084c8a118825920532130874b736716a2ff987d18,0e3fa6d8ef4c63bcd20a2dcef5ec98033d67f9c0e59f294e29f266f0fc3872cf,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_039,02c6d85b5251b8f08b3ab0a22c082266b7aeeb522b650fe984a1a8e03b84342d,eca57ba2531a6f49cc1a1d641f46664db2e2d733822abd7055ba270d43fda4ca,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_039,02c6d85b5251b8f08b3ab0a22c082266b7aeeb522b650fe984a1a8e03b84342d,f4263be97a4a0d16350c63a5676e8559d7e88248cc19dffa11b1f75ed559c8e6,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_039,02c6d85b5251b8f08b3ab0a22c082266b7aeeb522b650fe984a1a8e03b84342d,6181fee6d81250da2a8dc6a5b1ab7315af55ee7b5595d620afa5cd596d554e2c,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_039,02c6d85b5251b8f08b3ab0a22c082266b7aeeb522b650fe984a1a8e03b84342d,af14a81a88a792d6fe9b18e29a78800665503c99bbbb16cf425630c44bdc673c,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_039,02c6d85b5251b8f08b3ab0a22c082266b7aeeb522b650fe984a1a8e03b84342d,e3ded39b2629ec426a5d6be366a15994167366844d02f282f928dadfeaf3baf9,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_039,02c6d85b5251b8f08b3ab0a22c082266b7aeeb522b650fe984a1a8e03b84342d,f678500f1d25c7eb8b9d5a7067a14eaac2c367265201e2cdfd9d9065cfd407c1,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_040,f962e44a7c1455f733cd4b7e40e4db2a21fc279ffade30861e2aacea76246382,255e6756bc5131873641d8e45537b73a4627f4f28aa7c88203d80dc0d027ddd8,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_040,f962e44a7c1455f733cd4b7e40e4db2a21fc279ffade30861e2aacea76246382,6a39842e94857d782aecf7ad033190311d3794d7a1268092b97c1fa281a1d0a7,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_040,f962e44a7c1455f733cd4b7e40e4db2a21fc279ffade30861e2aacea76246382,69654d74b0ec2f0d19996015f1c8ff371f2f7097624f446d6b513be78ef6f3b8,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_040,f962e44a7c1455f733cd4b7e40e4db2a21fc279ffade30861e2aacea76246382,ea85ff199e9060b4ab37221618d803dcb4a5ac4854f7e65c1e3d67ce2bd73319,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_040,f962e44a7c1455f733cd4b7e40e4db2a21fc279ffade30861e2aacea76246382,697ffd246902695d8d08d1997a52cc9b7436d8930c865b5b4f7e0e3af422dd90,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_040,f962e44a7c1455f733cd4b7e40e4db2a21fc279ffade30861e2aacea76246382,b8582887fe993c2f164076d55bc41555fefb13ab63ca9e4c220b21b5727dd5a1,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_041,f7dc75daa673c5f253ed3207ffbdf94936856402aea54ff7b59937dd1478b17f,e9603d926f21574ccd115a6ed3b586b28fb29d2f31df7eacda84df44cdb0879c,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_041,f7dc75daa673c5f253ed3207ffbdf94936856402aea54ff7b59937dd1478b17f,5635a04c4f9275f327e9d7dc0b6141889a9b9a3055d4fa60135b884e926ceb41,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_041,f7dc75daa673c5f253ed3207ffbdf94936856402aea54ff7b59937dd1478b17f,a58897c5538b5b7411eb68e4f977ea5928f58470d9fb21b1362416d416d9b25d,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_041,f7dc75daa673c5f253ed3207ffbdf94936856402aea54ff7b59937dd1478b17f,f43247f1b7d0fb73d150316b69753e9b10bc66cd2801bd01cbe32c21cc691d1c,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_041,f7dc75daa673c5f253ed3207ffbdf94936856402aea54ff7b59937dd1478b17f,d2296420fcf39e492913c7d0aa2469f5f21d2201bff6a8e779e78458b76e3373,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_041,f7dc75daa673c5f253ed3207ffbdf94936856402aea54ff7b59937dd1478b17f,35520c5a3642111cf8cf7659da351ac9512f3b7077dff78b9bf611c6cb0f56a9,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_042,6c86b5413386cde637a0f4df5875370290db91aa14225b1ec739e40205d7e466,6b21d724132dbf119370b2d4911c0ffb2f5ab17ce18c379f79ad67bbc26e74b5,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_042,6c86b5413386cde637a0f4df5875370290db91aa14225b1ec739e40205d7e466,505883a434a52f2054808452666bcef51a83db92d407db1698a71ccafd6bb9a2,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_042,6c86b5413386cde637a0f4df5875370290db91aa14225b1ec739e40205d7e466,f37ae6ee6ab19f347934bc40ac2cba395bac53eef7b47e77095c2b611368942d,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_042,6c86b5413386cde637a0f4df5875370290db91aa14225b1ec739e40205d7e466,4ddda17adecb937981e94b9eabdfc206fbf2ee92fa59eb7a7d85cbbd5fa2e780,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_042,6c86b5413386cde637a0f4df5875370290db91aa14225b1ec739e40205d7e466,a68f1eef5459a54ec80163028de800dca74e615904ab64a7451bce13abcb23c8,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_042,6c86b5413386cde637a0f4df5875370290db91aa14225b1ec739e40205d7e466,29f57fc1b7611aca04550cc6d05aaac389555253266593554f752245bdf1137b,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_043,59a1bbe26f68f15b9c507e5393aed00c2acc858a7e062a1985f07399a1a1b74b,304f8a953b7fde44c6bdbb6718735b10b7b7b929950463c1a59f01e52c8e964e,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_043,59a1bbe26f68f15b9c507e5393aed00c2acc858a7e062a1985f07399a1a1b74b,f0416c421820d8f229c022fdceb9bd6a0bdcc713d972cec26a07f95aea7781bb,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_043,59a1bbe26f68f15b9c507e5393aed00c2acc858a7e062a1985f07399a1a1b74b,98be74abd7ce27624896f3518ee0e5bf4edf7d676d67f277e60860d914509edc,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_043,59a1bbe26f68f15b9c507e5393aed00c2acc858a7e062a1985f07399a1a1b74b,ccf4ba16604d5c9ad251b4311e2092b06a51da6805b7de8234b82d7b40c5763e,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_043,59a1bbe26f68f15b9c507e5393aed00c2acc858a7e062a1985f07399a1a1b74b,761fe91f9415d719d12ff1d8ef9d11221f9626c16a8fb6575120a1841c53f33c,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_043,59a1bbe26f68f15b9c507e5393aed00c2acc858a7e062a1985f07399a1a1b74b,5c5505b259171768ef7de7e458473148f5e9b07a19bd6267fe32f380b7e473b0,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_044,7f088e41ceb0a40e1d715cd6e1fd28fe44effe16142c2b81c0885111a826a2e5,5be49300d188c749c3e995657fd3ad05d37b01cac1ddb5bb7612bb3544c1f5ef,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_044,7f088e41ceb0a40e1d715cd6e1fd28fe44effe16142c2b81c0885111a826a2e5,4238fa6f1522009078dc11c78f828625f3e46fa1589a32ec3766fd01e21143f3,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_044,7f088e41ceb0a40e1d715cd6e1fd28fe44effe16142c2b81c0885111a826a2e5,c9c237410bd76cb957f647bf9abf20c91d3c2799ed6f3199ccc0e808078dc94a,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_044,7f088e41ceb0a40e1d715cd6e1fd28fe44effe16142c2b81c0885111a826a2e5,806d723acd4ee1388903faaa41e2bcbf22ae5a20f63acefcc5896aebc91822c1,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_044,7f088e41ceb0a40e1d715cd6e1fd28fe44effe16142c2b81c0885111a826a2e5,cbe3531c38a9cd9a2cc37b89c5989c00779c50b6f3138fed9938f175c573ca0f,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_044,7f088e41ceb0a40e1d715cd6e1fd28fe44effe16142c2b81c0885111a826a2e5,c499d86cf08df2fef2ba00ed6c95edf4f384446641bcb1c7e9b4f5c538245775,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_045,ab2eb492c37db3ac69d89644a36a94647846009259b9cb59666c454beedb3e0f,20c085bce94c4ef370111b31dc392cc574d8b73fecb17dea9f8ef35157a79725,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_045,ab2eb492c37db3ac69d89644a36a94647846009259b9cb59666c454beedb3e0f,9884d3c14e47d1a0a00269ce30c70a7d17ae377a94749f6198e04105e7c69cbd,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_045,ab2eb492c37db3ac69d89644a36a94647846009259b9cb59666c454beedb3e0f,ccea106927d68140c70042375674a7732eb191182906735cab549bd166f486b3,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_045,ab2eb492c37db3ac69d89644a36a94647846009259b9cb59666c454beedb3e0f,2dfb4bf964d8ffa3c83ca24d4b1fb3dbb490c3d4e929f685c7530f1acf5dea48,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_045,ab2eb492c37db3ac69d89644a36a94647846009259b9cb59666c454beedb3e0f,6668d9f86a809d5748855917dcd2916e9072e3abffce12c6dcfd314d6abde7e3,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_045,ab2eb492c37db3ac69d89644a36a94647846009259b9cb59666c454beedb3e0f,bbbca20426c50c7a4e2332149ef2cc70e7bb1c3dfd6a498a7bd40c690e8a7a72,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_046,8f9ff5e23d5eb1e885ee11448f0e2f6b1fec4fa537c4f0d4925b702042dffcaf,fbdfba1bfceb3504d185174107c384c421106c15d26069fd8a12bc048943dbb6,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_046,8f9ff5e23d5eb1e885ee11448f0e2f6b1fec4fa537c4f0d4925b702042dffcaf,8cb46815819f3ac9c777d6812fa39be8051fe92daeb7c967bc703ad6a805153e,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_046,8f9ff5e23d5eb1e885ee11448f0e2f6b1fec4fa537c4f0d4925b702042dffcaf,ec821b94c5ddc66bdad05ad9bc0bd662e879bae08e44e09285a188d83081c2ed,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_046,8f9ff5e23d5eb1e885ee11448f0e2f6b1fec4fa537c4f0d4925b702042dffcaf,1e3da4769b735f20db6141c17356fd8686c4fbbff6889a83e5eeadcfa0d3c1d3,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_046,8f9ff5e23d5eb1e885ee11448f0e2f6b1fec4fa537c4f0d4925b702042dffcaf,83e0ea14909ad0a524a378b3301275f12f81acad26cc471a43d2131bc5cafe86,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_046,8f9ff5e23d5eb1e885ee11448f0e2f6b1fec4fa537c4f0d4925b702042dffcaf,e71eb97359dfb23edd63900585eb9ae83f627667e13de734f97c5b8a0b3b00b2,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_047,fdc351cb14ee43280047309cba245e764cef04c35b68eea1b6bea31700edf784,6d8291f61eb25fdfba8d4281776b011bfb120a19ee32385639076fb073b7f785,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_047,fdc351cb14ee43280047309cba245e764cef04c35b68eea1b6bea31700edf784,0f1153811e4c2142786cdb6412878a1ae6057b38a55a3ba359968f309417659a,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_047,fdc351cb14ee43280047309cba245e764cef04c35b68eea1b6bea31700edf784,b60e98936d72e59a5866c41f1b9aafb646ed83fee626dc744911d22cddff87cb,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_047,fdc351cb14ee43280047309cba245e764cef04c35b68eea1b6bea31700edf784,17674e1e8840bc1db7dd6a7e6e68d9e724b13e9eaabe061d18b7021cd1ad87f7,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_047,fdc351cb14ee43280047309cba245e764cef04c35b68eea1b6bea31700edf784,934ef93e03d5abe9d36ee35f4e9ea52f2c51dc876d6250f069b9041a1947d086,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_047,fdc351cb14ee43280047309cba245e764cef04c35b68eea1b6bea31700edf784,51edc9f58ef08a90f7f5588a011d1940c7ac37ee13414f5909ce770bfb66237e,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_048,6b846126571661193e8e389f58e99eed0524632c75d698298eb066cd905697f1,b40c38804e769c3f88d449bdb65a562c8b226ca87782746a8f7aca3d8db65e59,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_048,6b846126571661193e8e389f58e99eed0524632c75d698298eb066cd905697f1,7f91ec6fe14cf64c0fc1f243cc3063edbc0af155979aecaa61fa7ec306d2624c,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_048,6b846126571661193e8e389f58e99eed0524632c75d698298eb066cd905697f1,57e59d531b52d811ef098274eb20f040053944c44feb213b685d28bd3551d1a0,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_048,6b846126571661193e8e389f58e99eed0524632c75d698298eb066cd905697f1,b176388c30051a3712560b9e68f0dbd168f88ab0694cbfd37dfdc5e41c78511e,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_048,6b846126571661193e8e389f58e99eed0524632c75d698298eb066cd905697f1,11bb2dc3ecb864c473d087b9ed062af02570c6064bb11f1c7bce8c657b3edb2b,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_048,6b846126571661193e8e389f58e99eed0524632c75d698298eb066cd905697f1,f32066511835274926a6bfb74f6f010e1ed7d84f45c9fca353f4086684b62523,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_049,c0290b43f24c00a86f7a6cbf3e4a5c7d191ba4f2be06acb85f03dbbbd5be2f90,c8d03152b6dd3cca9d7fc07d17ec622ddd17ba83202839232b1e017138de0b7c,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_049,c0290b43f24c00a86f7a6cbf3e4a5c7d191ba4f2be06acb85f03dbbbd5be2f90,f78babe8da86061d920f2f93452d3429b211c9b73aade09aaf5c9d340b6548cc,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_049,c0290b43f24c00a86f7a6cbf3e4a5c7d191ba4f2be06acb85f03dbbbd5be2f90,4b2a993633b75255493ddd47ae0899b4e84c503be299bf74f13b9f295732b9f6,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_049,c0290b43f24c00a86f7a6cbf3e4a5c7d191ba4f2be06acb85f03dbbbd5be2f90,54fa6baf3ca8b85fd184f0beb36b93d2136ef79d2fc1894d8d262c2a5cc77eda,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_049,c0290b43f24c00a86f7a6cbf3e4a5c7d191ba4f2be06acb85f03dbbbd5be2f90,46b82b1f0cd860ba80bb212e2aaabdd5829840351c7f361b8f5656670720345d,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_049,c0290b43f24c00a86f7a6cbf3e4a5c7d191ba4f2be06acb85f03dbbbd5be2f90,b5ffe7c426b52edde594bd3c84f715e988b918a817364e2e4143a31858b3a652,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_050,c7c1efcdd9b90e410b4203a5fdc28896acdc284482bb696e7d7247b6d4e45f65,a83cb06f0ff59cd1d9c8eef8768cc0e9ce0230d9c410f1a1a26c9603a3ccd3cd,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_050,c7c1efcdd9b90e410b4203a5fdc28896acdc284482bb696e7d7247b6d4e45f65,15ca9b1e4e36e437e8fe4326350ab763d5f50a8be817dc100b48a20be0df16e9,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_050,c7c1efcdd9b90e410b4203a5fdc28896acdc284482bb696e7d7247b6d4e45f65,7bf6836659ab2276e201ee5bbb0f671e42fad94774730f356241351668fbafe0,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_050,c7c1efcdd9b90e410b4203a5fdc28896acdc284482bb696e7d7247b6d4e45f65,5ff6570755e9713c34440190bfe8fb330a55c5288a20986edabad55a72b03862,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_050,c7c1efcdd9b90e410b4203a5fdc28896acdc284482bb696e7d7247b6d4e45f65,41c1a043c5fca8a6bb7c6aec679695e96ddf17a9d42d12bac931a843b96855be,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_050,c7c1efcdd9b90e410b4203a5fdc28896acdc284482bb696e7d7247b6d4e45f65,739f1585ccfb3ca3a9d41da8e64b486cb783d3fbe65543f251c404a866c75dfd,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_051,710e84988c442d6799522028b23a5f0e855a455f912ca65d99103ef2d0fddbaa,d4048a83c5280ea95964cd908985516dff94d3d62c61e60b0d58d6b0b7cf9713,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_051,710e84988c442d6799522028b23a5f0e855a455f912ca65d99103ef2d0fddbaa,8e988cd96b8065e5421def57df6da229c1f7903393920c8726f3ca98205f99fc,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_051,710e84988c442d6799522028b23a5f0e855a455f912ca65d99103ef2d0fddbaa,2d19d44750c2f83063abacc78e71a667e001e222c174db56fbdfe451ed3070b0,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_051,710e84988c442d6799522028b23a5f0e855a455f912ca65d99103ef2d0fddbaa,151339cfa38d1e92c0de7921bc2aa22632d641b067ac78ab3fe18713988f366a,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_051,710e84988c442d6799522028b23a5f0e855a455f912ca65d99103ef2d0fddbaa,5a59dcd5884ca9ad1289de29f0cf7c1729bd27f71fc82145a812746337ac4e0d,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_051,710e84988c442d6799522028b23a5f0e855a455f912ca65d99103ef2d0fddbaa,68ff326eda1630b9f96ce58bf8f773402031a0b1550045804ffe4a8543c4ec1f,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_052,5b093ba3f964455a4293c638c750d80e89000ed287d904fe246a92a02df01e74,ad09c136e5dfa3fd1b231d2e78ff7e6dd7afa9099950389d8ca390ea0ea4f0ed,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_052,5b093ba3f964455a4293c638c750d80e89000ed287d904fe246a92a02df01e74,4054d64952b04cfcebc7baa9114afb5d80526935f03049e20d2de8c80c9874c1,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_052,5b093ba3f964455a4293c638c750d80e89000ed287d904fe246a92a02df01e74,77c00184ab3dfd1c78229f26bd0142e5fd3e4e7d3d001781d6aa05e9af217941,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_052,5b093ba3f964455a4293c638c750d80e89000ed287d904fe246a92a02df01e74,8f22e5596602f1a6b52f9e164ae3b2f38fc79e0e352ea81b329294d1a62edb45,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_052,5b093ba3f964455a4293c638c750d80e89000ed287d904fe246a92a02df01e74,8292a47d9a26071137cbc329238c5d551a92d5ff51a838eb9523828a26045382,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_052,5b093ba3f964455a4293c638c750d80e89000ed287d904fe246a92a02df01e74,31b05c9075c85a8f8172461fd824de5ae734208d1ee4a23e93ac29c0fd31bd6f,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_053,ade5b21d24b86d5d215aadb225fdbd3b5e60061fba0add89812aff0dc479ca47,209136e31e9745192e544730823e0bd37280aacd49abc485935701ab6296398f,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_053,ade5b21d24b86d5d215aadb225fdbd3b5e60061fba0add89812aff0dc479ca47,edafda5487b759b2f9dd0ae7d6518bdb76cb37a15bf43cd1039ad6f07b9b586e,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_053,ade5b21d24b86d5d215aadb225fdbd3b5e60061fba0add89812aff0dc479ca47,5fd12b4c47e7583edda2ea4c6c03e07265529eb8ee6c8edb45eba43cb065a64a,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_053,ade5b21d24b86d5d215aadb225fdbd3b5e60061fba0add89812aff0dc479ca47,174c90d274e57f6435373d8291de7fd3e654b1bb8bbced4c5a85de63464578be,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_053,ade5b21d24b86d5d215aadb225fdbd3b5e60061fba0add89812aff0dc479ca47,0d5d7a788a913f0221969b3a001172e17a3d8163cec8f35fe01f9d133799ca9d,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_053,ade5b21d24b86d5d215aadb225fdbd3b5e60061fba0add89812aff0dc479ca47,ae8dbfafdb62af9152d08c401c78be422e9f4efaa5bac42697ffcffb81cee96f,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_054,0ffcc799434286965e5e135d4574011c0aa43a576d80daf70bede9b83b44c3b8,47f5bf02ff5542da82d6d0b36b5e09a740c0d89be77d852e81c53e94e71f7879,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_054,0ffcc799434286965e5e135d4574011c0aa43a576d80daf70bede9b83b44c3b8,0b87057e7ec09bfce2a9a282a8202deb099dfc25e48a2f221edd9e12669850c9,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_054,0ffcc799434286965e5e135d4574011c0aa43a576d80daf70bede9b83b44c3b8,052d62d8534663b63ace6efb6769537a7f45a41ad6ef8eb2cb165262c86f6617,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
