wavelength_nm,angular_local_DoLP_powerweighted,C_angular,full_angle_pair_DoLP,full_angle_pair_DoCP,full_angle_pair_useful_LP_axisfree,full_angle_upward_source_normalized_power,normal_5deg_DoLP,normal_10deg_DoLP,normal_20deg_DoLP,angular_grid_points,propagating_pixels
400.00000000000006,0.56815447166827,0.17257451187587128,0.09804898061824524,0.002744573866238468,0.9904119129132434,4.558925817996536,0.04070201837641582,0.019066321835772965,0.10868548191994402,22500,17420
401.0000000000001,0.5620447729235079,0.12605135420556365,0.07084650475116668,0.006603400211611569,1.0550857435969656,4.986291540804086,0.10776441010323208,0.0665518866095798,0.07958657648620864,22500,17420
402.0000000000001,0.5618736111920304,0.09719469136637379,0.054611132226719296,0.0054713819039250095,1.1090200181480783,5.329954825673627,0.2776615637750589,0.16336458542430032,0.016899822797747724,22500,17420
403.0000000000001,0.5469832264959708,0.04557974094441448,0.024931353764626338,0.0010867320249209995,1.0535695500459024,5.200853002342262,0.36003693710042783,0.20430511450546504,0.06114506587866889,22500,17420
404.00000000000006,0.5423455560509849,0.022667149105329396,0.012293427585620456,0.0011245815756596186,1.0315345712337383,5.131767439719193,0.3053355071536986,0.21725815437032142,0.0727691514425207,22500,17420
405.00000000000017,0.5418410485545527,0.033798685904278286,0.01831351541014013,0.0027647046672951026,1.0080850270933928,4.947618060382833,0.08029626391835118,0.22725495615741206,0.0778300518455291,22500,17420
406.00000000000006,0.558459126366722,0.008792122124818835,0.004910040840735855,-0.002774291724890399,0.995458424373333,4.955994959904424,0.056682702327707744,0.28483083875176174,0.10868332440876108,22500,17420
407.0000000000001,0.5747831016094925,0.07223944900906992,0.041522014559993985,-0.004866590643344331,1.0565479048566417,5.039777024507703,0.11610803253677422,0.3301795174451857,0.168017948003806,22500,17420
408.00000000000006,0.5913650763536993,0.11667725603485946,0.06899885442379479,-0.0012746593153266231,1.1175554940322565,5.165088086377746,0.14730384196172447,0.3581087509030617,0.21892703082264534,22500,17420
409.0,0.607531324924442,0.1071968479616296,0.0651254430698528,0.002126558201774608,1.1267874648708776,5.198478552512844,0.20395462845098278,0.38744029926059725,0.25286209588370046,22500,17420
410.00000000000017,0.6141376386330178,0.09303134119906703,0.057134048202857605,0.004931613510478553,1.122601693583046,5.214434957976833,0.20063277690503978,0.4117696711551912,0.27440042755156235,22500,17420
411.0,0.6165320236258192,0.07264381312754727,0.044787237111422566,0.0039879351419310274,1.1061812940744415,5.201067136366205,0.21441553992549783,0.4124672054678332,0.2599349257078597,22500,17420
412.0000000000001,0.601642263164255,0.0825604058058627,0.04967182939679853,0.0002570420501043739,1.1055761798706925,5.210703592147581,0.30837300816647456,0.3770568113993006,0.24046169371170953,22500,17420
413.0000000000001,0.5861111591564043,0.06926907332510057,0.04059937686026466,0.0009583454424612231,1.0762570653121606,5.187438426523634,0.3779748822110715,0.3364172564183108,0.20200428605341916,22500,17420
414.00000000000006,0.5825444582501249,0.03305147836104496,0.019253955556200665,0.0025398367737359453,1.0629704208215325,5.247591210595676,0.35534513030296205,0.3043556415778318,0.16731333862565673,22500,17420
415.0000000000001,0.5824172373273905,0.006729661218301445,0.003919470694912408,0.004446580666240494,1.0823944613302265,5.416666332453819,0.4155959083189861,0.28087846225737717,0.13856524495323178,22500,17420
416.0,0.5810664741556469,0.01371274802294424,0.007968018144677028,0.0066514104465530376,1.0839578848861937,5.371421594308218,0.2911702839328589,0.22404596702868454,0.11123443633350548,22500,17420
417.00000000000006,0.5700100943138461,0.04937598971515254,0.02814481255437359,0.010548694004021432,1.100534828774983,5.352635973927841,0.05603755821413797,0.14791104904455935,0.062373907213169065,22500,17420
418.00000000000006,0.5771605932382056,0.07697347022770798,0.04442605374022728,0.009785370134936269,1.1516674934672608,5.5145505943328565,0.020347298625799808,0.10246542107217584,0.009173193608544896,22500,17420
419.0000000000001,0.5818365853699711,0.05635280075690965,0.03278812116843463,0.00369690567850691,1.142171609320555,5.515671325892184,0.1393446692673327,0.1209959627769493,0.00418739422647216,22500,17420
420.00000000000017,0.5917552979815689,0.02892152741651491,0.017114467074441895,0.003063115725310666,1.0946534542379023,5.338998884938296,0.34185587462597017,0.15332258308192193,0.009985351603521339,22500,17420
421.00000000000006,0.5920066649189196,0.006730470949568802,0.0039844836601879005,0.0035588901552748996,1.02731953303703,5.064194366652562,0.3844300380217339,0.15185079154597353,0.015655363760335925,22500,17420
422.00000000000006,0.5909057177621015,0.008768293233102053,0.005181234606454746,0.003449424064555534,0.9697437680609959,4.792384390230815,0.36997770363207394,0.1458668378852471,0.017381998382526624,22500,17420
423.0,0.5870671491847395,0.011042807293992847,0.006482869397080828,0.004489808624736375,0.9277004190315009,4.588814903690384,0.3496480366283674,0.14268611222016206,0.016960010456440106,22500,17420
424.00000000000006,0.5773654935329159,0.015699413760779282,0.009064299774169782,0.00520538029996422,0.907890486461485,4.490496840457635,0.3213556513578475,0.13476431336981007,0.0259961553149812,22500,17420
425.0,0.5724925396545775,0.038133590433683466,0.021831196033526946,0.0029511433294702586,0.9364504288072127,4.579765379792744,0.2919017727188702,0.12918771271433802,0.024603542954677964,22500,17420
426.00000000000006,0.5828295469014136,0.05941170420707222,0.034626896643648715,-0.0005561262613277153,0.9915172646413773,4.766077965304682,0.27285725583069814,0.11718828144580401,0.013213760551911279,22500,17420
427.00000000000017,0.5992534300980827,0.06426571434552636,0.03851144975926023,-0.0016503521894976833,1.0626030796373718,5.075059995439221,0.28456234373033573,0.11033707327757263,0.016069216704584204,22500,17420
428.0,0.609876406431864,0.0786930123804983,0.04799301160191649,-0.0015914830090686858,1.1052897634884469,5.247237307330126,0.17522352142387138,0.02709349230921549,0.03769851940088227,22500,17420
429.0000000000001,0.6078392435488187,0.09028759168541306,0.05488034143190608,-0.0010961597641725802,1.12105845253586,5.30107476775808,0.028962539711088958,0.04672199922058897,0.0663692112021812,22500,17420
430.00000000000006,0.602897757385467,0.09888763652123415,0.05961913429180128,-0.0016616277963455,1.1133380712592444,5.23979150695558,0.11621704487123886,0.020653750324325773,0.05547602713616425,22500,17420
431.0000000000001,0.5900605877169928,0.0730190042414608,0.04308563655722594,-0.0024089251146464435,1.0986231908569335,5.2335068540220515,0.17223234491686193,0.06722004506514548,0.027644924734076218,22500,17420
432.0000000000001,0.5768496055914534,0.02910767001407175,0.016790747967303465,-0.0041710304898049866,1.0663151230788808,5.174481488087641,0.06935839542759288,0.10124446169882978,0.017678121184171714,22500,17420
433.0000000000001,0.5606047502142857,0.010540587741447931,0.005909103557906179,-0.00310202652923447,1.0562131476894308,5.160072882431036,0.07185258318675818,0.10543827611276464,0.055015947854024826,22500,17420
434.0000000000001,0.5706630534001277,0.006657180990317502,0.003799007230971872,-0.003866939018300197,1.0608255757105847,5.211906968107362,0.3332933875976097,0.051543865829327705,0.07179024122674602,22500,17420
435.0,0.5874065700969159,0.03726668233507216,0.021890694049336062,-0.0004472371609275361,1.0943808041921252,5.2941698121688905,0.500404127902912,0.011248982193489744,0.11497601552668782,22500,17420
436.0000000000001,0.5930343262341579,0.011997610514872773,0.007114994868107424,0.0018582782225792824,1.1306832508622229,5.56631215848525,0.5541389929650885,0.07793527408674757,0.0852942003997311,22500,17420
437.0000000000001,0.5914504759357534,0.02660594933644171,0.015736101397760993,0.003145402791195656,1.2047227064368515,5.856334777333998,0.5858563791714404,0.10449836763576326,0.06219211933725479,22500,17420
438.00000000000006,0.5921620630296838,0.06519105696068499,0.038603670780924845,0.00395251947365817,1.276779904338097,6.065659778551928,0.6310092749135344,0.11488419955543056,0.0402216929379754,22500,17420
439.00000000000006,0.6022571417916589,0.09116807562152404,0.05490662464646489,0.0038446393192629377,1.320598803999286,6.187259290843704,0.6549438905926289,0.12753010601778045,0.02068733400700683,22500,17420
440.00000000000006,0.6032525592063624,0.1042552303411445,0.06289223451394424,0.0035498740785948014,1.3472959358280656,6.264038402494866,0.6630162406050112,0.1350728818815048,0.025856260542579865,22500,17420
441.0000000000001,0.595897874248464,0.09437332301869826,0.056236862572605927,0.0017709905263003204,1.3325305621153487,6.233732407753917,0.6353015501908678,0.09955373190684412,0.04040239012624897,22500,17420
442.0000000000001,0.5933531279724127,0.0812609039742505,0.0482164115549874,9.840794464878836e-05,1.3017049325433514,6.135773131911515,0.571397452075793,0.030362323759614528,0.07402179895123481,22500,17420
443.0000000000001,0.595457807268123,0.0622021068298221,0.0370387301403434,-0.0001595570774851206,1.2654969458413787,6.031574263473503,0.48855480475420193,0.07451833916500597,0.1442014064522157,22500,17420
444.00000000000006,0.5993532505268196,0.0542791026927094,0.03253235663455443,-0.0004200999001019727,1.241927979391086,5.950971962297054,0.43410597419642316,0.13396875041876596,0.1795993252868719,22500,17420
445.00000000000006,0.6074941203075839,0.03896028269943481,0.023668142665427928,0.00040742188095385987,1.2263719723890483,5.925117094394386,0.3802165125658027,0.1900329142479497,0.2113476322943505,22500,17420
446.00000000000006,0.6103610035060799,0.02488082924700462,0.015186287907265162,0.002711376804855553,1.2092544809792423,5.895384313320517,0.264480365007362,0.26957704128535126,0.2634455017184898,22500,17420
447.00000000000006,0.611061726962717,0.04388894411296404,0.026818853984237976,0.003993835596711335,1.200279929733158,5.811898727281338,0.14028067078242482,0.34957366991015504,0.30786587297359896,22500,17420
448.0000000000001,0.6172144047315722,0.06905470672475537,0.04262155970503319,0.007049165778827309,1.1733335336834216,5.611052400989086,0.09438317052520166,0.4246346287781864,0.34700614101117,22500,17420
449.00000000000006,0.627070396821508,0.09325636105363623,0.0584783033320335,0.012709032567068674,1.1462194647205488,5.422388896757267,0.11521994873973394,0.4833799903896333,0.3687987856140338,22500,17420
450.0000000000001,0.6341342585793981,0.10081815252825634,0.06393224440485051,0.016655408391586735,1.1136659593610851,5.230659871833202,0.0752533108596719,0.49562753894886624,0.35144598191608645,22500,17420
451.00000000000006,0.6449078333425817,0.09756491311716171,0.06292037672864599,0.01728679397005077,1.0748696303480487,5.039755449254354,0.11275905915181382,0.4844796341151369,0.3230133336974059,22500,17420
452.00000000000006,0.6553603915866036,0.0766542638992563,0.05023616840579946,0.014687680476639717,1.0232905475056442,4.846805242419551,0.3231134768589343,0.44198782493904687,0.26164094043470904,22500,17420
453.0000000000001,0.6575930942397266,0.03356332812794933,0.022071012796641448,0.011674635322064844,0.9688462261881382,4.731140514280002,0.6480668570934627,0.35158134268267444,0.183453699628991,22500,17420
454.0000000000001,0.6473200340654438,0.023234175100499282,0.01503994701753768,0.010097357089840697,0.9360473750722558,4.631483402112317,0.7985247937717159,0.23311678217457577,0.10951900697985889,22500,17420
