geometry_id,wavelength_nm,S0,S1,S2,S3,DoLP,psi_deg,total_power,polarized_lp_excess_power,axis_free_useful_lp_power,useful_lp_power,circular_contamination,sigma1,sigma2,sigma2_over_sigma1,dominant_u1_overlap_adjacent,dominant_u1_drift_angle_deg
BF04R_C02,435.0,0.6695147867476405,0.20440999439053292,0.007014827269003459,0.004135884934685919,0.30549037671895507,0.982736510829441,0.33475739337382027,0.10226516221122378,0.43702255558504405,0.43702255558504405,0.00617743628154527,0.9349261594060997,0.6818670324582654,0.7293271512387813,,
BF04R_C02,436.0,0.702979981993446,0.275906843691093,-0.0009408268145740951,-0.04346028008077052,0.3924840747062069,179.90231268627502,0.351489990996723,0.13795422388484183,0.48944421488156487,0.48944421488156487,0.06182292695949869,0.9911056071958272,0.6508991007613103,0.656740407919721,0.9959343407005918,5.168331624001052
BF04R_C02,437.0,0.6827113975211918,0.30128893027592685,-0.0015473108338768915,-0.04776962966204459,0.4413181097572319,179.8528761065101,0.3413556987605959,0.15064645173188526,0.4920021504924812,0.4920021504924812,0.06997045872602674,0.9938650339754365,0.6145364832810076,0.6183299163095378,0.9999995101679018,0.05671021166845108
BF04R_C02,438.0,0.6540012105510246,0.32610203303492846,-0.0026646526328237114,-0.05198831355483493,0.49864268494962605,179.76591689646818,0.3270006052755123,0.1630564597947343,0.4900570650702466,0.4900570650702466,0.07949268704110274,0.9920847094946678,0.5690082163632876,0.5735480155249242,0.999998786783281,0.08924972105636386
BF04R_C02,439.0,0.625426200028389,0.35110329608658536,-0.0015509786795532292,-0.05468422473618156,0.5613879331144604,179.87345041271018,0.3127131000141945,0.1755533608747842,0.48826646088897874,0.48826646088897874,0.08743513580611008,0.9903362504258499,0.5196984809957079,0.5247697241944186,0.9999966784751206,0.14767483876391857
BF04R_C02,440.0,0.5946926089919876,0.38034220469727376,-0.002028028805817409,-0.05833401741745026,0.6395701001666977,179.84724757249327,0.2973463044959938,0.19017380575070014,0.48752011024669395,0.48752011024669395,0.098091041548889,0.9896906443372814,0.4581458790551673,0.46291826812402764,0.9999992236721316,0.0713937586339081
BF04R_C02,441.0,0.5656489162888654,0.4071525494091071,-0.0002253315943633958,-0.06234732789501202,0.7197973867488693,179.98414531844563,0.2828244581444327,0.2035763058810276,0.4864007640254603,0.4864007640254603,0.11022265949710139,0.9887100152679542,0.3921101099009977,0.3965875775969867,0.9999972042022034,0.13548481122782421
BF04R_C02,442.0,0.5371402113786685,0.43516110724087437,-0.0005430358172192116,-0.06550355477832054,0.8101449804883175,179.96425043072225,0.26857010568933426,0.21758072303343107,0.4861508287227653,0.4861508287227653,0.1219487079736475,0.9885363271977593,0.31157078259634874,0.3151839482516237,0.9999991317983906,0.07550017442084367
BF04R_C02,443.0,0.5134943399727695,0.45675932514717715,0.0018514777419044045,-0.06957730570207506,0.8895192060855734,0.11612382455159052,0.25674716998638475,0.22838153881100673,0.48512870879739145,0.48512870879739145,0.13549770715245804,0.9876873375167294,0.22685326370729864,0.2296812514349524,0.999996178674808,0.15839620320885323
BF04R_C02,444.0,0.4962549344232031,0.47470665293481207,0.0010440890622552357,-0.0708710382632081,0.9565805158009909,0.06300922882569214,0.24812746721160156,0.2373539005696673,0.4854813677812688,0.4854813677812688,0.1428117553039175,0.9880404304995722,0.12761652144070626,0.12916123419785655,0.9999984806451372,0.09987741541094028
