T_TE,T_TM,T_unpolarized,candidate_id,theta_air_external,wavelength_nm
0.048567740167819465,0.04856774016781938,0.04856774016781942,EX_N3_L79_H46_C153,0,435.0
0.049173031074593164,0.049173031074593185,0.04917303107459317,EX_N3_L79_H46_C153,0,435.1
0.04978732258674974,0.04978732258674975,0.04978732258674974,EX_N3_L79_H46_C153,0,435.20000000000005
0.05041372954542672,0.05041372954542669,0.05041372954542671,EX_N3_L79_H46_C153,0,435.30000000000007
0.051052558823450264,0.05105255882345025,0.05105255882345026,EX_N3_L79_H46_C153,0,435.4000000000001
0.051704126798883455,0.05170412679888346,0.05170412679888346,EX_N3_L79_H46_C153,0,435.5000000000001
0.05236875969859293,0.05236875969859296,0.05236875969859295,EX_N3_L79_H46_C153,0,435.60000000000014
0.05304679395583165,0.053046793955831645,0.053046793955831645,EX_N3_L79_H46_C153,0,435.70000000000016
0.05373857658245944,0.0537385765824596,0.05373857658245952,EX_N3_L79_H46_C153,0,435.8000000000002
0.05444446555646091,0.054444465556460826,0.05444446555646087,EX_N3_L79_H46_C153,0,435.9000000000002
0.055164830225443495,0.05516483022544347,0.05516483022544348,EX_N3_L79_H46_C153,0,436.0000000000002
0.055900051726833905,0.055900051726833905,0.055900051726833905,EX_N3_L79_H46_C153,0,436.10000000000025
0.05665052342552089,0.05665052342552086,0.05665052342552088,EX_N3_L79_H46_C153,0,436.2000000000003
0.05741665136973731,0.05741665136973741,0.057416651369737365,EX_N3_L79_H46_C153,0,436.3000000000003
0.0581988547660012,0.05819885476600123,0.058198854766001215,EX_N3_L79_H46_C153,0,436.4000000000003
0.05899756647397323,0.05899756647397323,0.05899756647397323,EX_N3_L79_H46_C153,0,436.50000000000034
0.059813233522143745,0.05981323352214361,0.05981323352214368,EX_N3_L79_H46_C153,0,436.60000000000036
0.06064631764528325,0.06064631764528324,0.06064631764528325,EX_N3_L79_H46_C153,0,436.7000000000004
0.06149729584465109,0.06149729584465112,0.061497295844651106,EX_N3_L79_H46_C153,0,436.8000000000004
0.062366660971988334,0.06236666097198835,0.06236666097198834,EX_N3_L79_H46_C153,0,436.90000000000043
0.06325492233839135,0.06325492233839139,0.06325492233839136,EX_N3_L79_H46_C153,0,437.00000000000045
0.06416260634917968,0.06416260634917959,0.06416260634917964,EX_N3_L79_H46_C153,0,437.1000000000005
0.06509025716595128,0.06509025716595129,0.06509025716595129,EX_N3_L79_H46_C153,0,437.2000000000005
0.06603843739706222,0.06603843739706222,0.06603843739706222,EX_N3_L79_H46_C153,0,437.3000000000005
0.06700772881782278,0.06700772881782277,0.06700772881782277,EX_N3_L79_H46_C153,0,437.40000000000055
0.06799873312175296,0.06799873312175297,0.06799873312175297,EX_N3_L79_H46_C153,0,437.50000000000057
0.06901207270432422,0.06901207270432419,0.0690120727043242,EX_N3_L79_H46_C153,0,437.6000000000006
0.07004839148063934,0.07004839148063931,0.07004839148063932,EX_N3_L79_H46_C153,0,437.7000000000006
0.07110835573861468,0.0711083557386147,0.07110835573861468,EX_N3_L79_H46_C153,0,437.80000000000064
0.07219265502923532,0.07219265502923534,0.07219265502923533,EX_N3_L79_H46_C153,0,437.90000000000066
0.07330200309559018,0.07330200309559025,0.0733020030955902,EX_N3_L79_H46_C153,0,438.0000000000007
0.07443713884239601,0.07443713884239599,0.074437138842396,EX_N3_L79_H46_C153,0,438.1000000000007
0.07559882734785722,0.07559882734785735,0.07559882734785728,EX_N3_L79_H46_C153,0,438.2000000000007
0.07678786091971565,0.07678786091971566,0.07678786091971565,EX_N3_L79_H46_C153,0,438.30000000000075
0.07800506019748076,0.07800506019748084,0.0780050601974808,EX_N3_L79_H46_C153,0,438.4000000000008
0.07925127530286472,0.07925127530286466,0.07925127530286469,EX_N3_L79_H46_C153,0,438.5000000000008
0.08052738704054048,0.08052738704054065,0.08052738704054056,EX_N3_L79_H46_C153,0,438.6000000000008
0.0818343081514178,0.0818343081514177,0.08183430815141776,EX_N3_L79_H46_C153,0,438.70000000000084
0.08317298462070005,0.08317298462069991,0.08317298462069998,EX_N3_L79_H46_C153,0,438.80000000000086
