T_TE,T_TM,T_unpolarized,candidate_id,theta_air_external,wavelength_nm
0.09878144914217594,0.1488761318858232,0.12382879051399956,EX_N3_L79_H46_C153,20,450.25
0.8062131475234299,0.8062131475234292,0.8062131475234295,EX_N3_L79_H46_C153,0,450.5
0.508060136548369,0.5427079673650272,0.5253840519566981,EX_N3_L79_H46_C153,10,450.5
0.09454453350145331,0.1425530475774189,0.11854879053943611,EX_N3_L79_H46_C153,20,450.5
0.7854517559647448,0.7854517559647436,0.7854517559647443,EX_N3_L79_H46_C153,0,450.75
0.4758389589721734,0.510181600476502,0.49301027972433764,EX_N3_L79_H46_C153,10,450.75
0.09058027811426216,0.13662445361213607,0.1136023658631991,EX_N3_L79_H46_C153,20,450.75
0.7598254913272261,0.7598254913272259,0.759825491327226,EX_N3_L79_H46_C153,0,451.0
0.4455141120048188,0.47927626232659537,0.46239518716570704,EX_N3_L79_H46_C153,10,451.0
0.08687761911727761,0.1310780804349602,0.1089778497761189,EX_N3_L79_H46_C153,20,451.0
0.7304267341523286,0.7304267341523288,0.7304267341523287,EX_N3_L79_H46_C153,0,451.25
0.4171172712691166,0.45008885619920047,0.4336030637341585,EX_N3_L79_H46_C153,10,451.25
0.08341091745392172,0.12587734966288386,0.1046441335584028,EX_N3_L79_H46_C153,20,451.25
0.6982690420896237,0.6982690420896229,0.6982690420896234,EX_N3_L79_H46_C153,0,451.5
0.3905824324974404,0.42260694984891506,0.4065946911731777,EX_N3_L79_H46_C153,10,451.5
0.08015429051970586,0.12098445178339715,0.10056937115155151,EX_N3_L79_H46_C153,20,451.5
0.6643768032668376,0.664376803266838,0.6643768032668378,EX_N3_L79_H46_C153,0,451.75
0.36588280556274605,0.39685127203417436,0.38136703879846023,EX_N3_L79_H46_C153,10,451.75
0.0770916256291694,0.11637682673098179,0.0967342261800756,EX_N3_L79_H46_C153,20,451.75
0.6296594571907184,0.629659457190719,0.6296594571907187,EX_N3_L79_H46_C153,0,452.0
0.3429569686121941,0.3727996402738574,0.35787830444302576,EX_N3_L79_H46_C153,10,452.0
0.07420827137683508,0.1120338110258023,0.0931210412013187,EX_N3_L79_H46_C153,20,452.0
0.594881694309307,0.5948816943093064,0.5948816943093067,EX_N3_L79_H46_C153,0,452.25
0.3217209371467494,0.3503996467585458,0.3360602919526476,EX_N3_L79_H46_C153,10,452.25
0.07149088836028109,0.10793646681692366,0.08971367758860238,EX_N3_L79_H46_C153,20,452.25
0.5606542525101863,0.5606542525101859,0.5606542525101861,EX_N3_L79_H46_C153,0,452.5
0.30207733059081443,0.3295787227715734,0.3158280266811939,EX_N3_L79_H46_C153,10,452.5
0.06892731640095948,0.10406742601892871,0.0864973712099441,EX_N3_L79_H46_C153,20,452.5
0.5274398413041573,0.5274398413041579,0.5274398413041577,EX_N3_L79_H46_C153,0,452.75
0.28392213247918385,0.31025189248229523,0.29708701248073954,EX_N3_L79_H46_C153,10,452.75
0.06650645637589268,0.10041074851888898,0.08345860244739084,EX_N3_L79_H46_C153,20,452.75
0.4955685419627272,0.4955685419627258,0.4955685419627265,EX_N3_L79_H46_C153,0,453.0
0.2671495292069498,0.2923275868978291,0.27973855805238945,EX_N3_L79_H46_C153,10,453.0
0.06421816498134744,0.09695179339515424,0.08058497918825083,EX_N3_L79_H46_C153,20,453.0
0.6420127569369721,0.6420127569369724,0.6420127569369722,EX_N3_L77_H47_C152,0,448.0
0.822146420033396,0.8328570270362066,0.8275017235348012,EX_N3_L77_H47_C152,10,448.0
0.16488202385422762,0.24563091983075436,0.205256471842491,EX_N3_L77_H47_C152,20,448.0
0.6775199846385296,0.6775199846385291,0.6775199846385294,EX_N3_L77_H47_C152,0,448.25
0.8120246650670074,0.8261394035639317,0.8190820343154696,EX_N3_L77_H47_C152,10,448.25
0.1559184729190955,0.2327968476337282,0.19435766027641185,EX_N3_L77_H47_C152,20,448.25
0.7116485482496445,0.7116485482496445,0.7116485482496445,EX_N3_L77_H47_C152,0,448.5
0.7950180276434251,0.8127438009929675,0.8038809143181963,EX_N3_L77_H47_C152,10,448.5
0.14764225120378086,0.22086771693798374,0.1842549840708823,EX_N3_L77_H47_C152,20,448.5
0.7433758311164437,0.7433758311164446,0.7433758311164441,EX_N3_L77_H47_C152,0,448.75
0.7720260372523886,0.7933488771159806,0.7826874571841846,EX_N3_L77_H47_C152,10,448.75
0.13999024246554234,0.20977271397216135,0.17488147821885186,EX_N3_L77_H47_C152,20,448.75
0.7715985920911423,0.7715985920911422,0.7715985920911423,EX_N3_L77_H47_C152,0,449.0
0.7441576850469992,0.7688601153828887,0.7565089002149439,EX_N3_L77_H47_C152,10,449.0
0.13290564515512002,0.19944600974337573,0.16617582744924786,EX_N3_L77_H47_C152,20,449.0
0.7952077859216461,0.7952077859216455,0.7952077859216458,EX_N3_L77_H47_C152,0,449.25
0.712613034314234,0.74031420536727,0.7264636198407519,EX_N3_L77_H47_C152,10,449.25
0.12633736206386614,0.18982669384243314,0.15808202795314963,EX_N3_L77_H47_C152,20,449.25
0.8131832065340748,0.8131832065340753,0.813183206534075,EX_N3_L77_H47_C152,0,449.5
0.6785762238473111,0.7087843480187692,0.6936802859330402,EX_N3_L77_H47_C152,10,449.5
0.12023942926605453,0.1808586071925097,0.15054901822928213,EX_N3_L77_H47_C152,20,449.5
0.8246959423222483,0.8246959423222474,0.8246959423222479,EX_N3_L77_H47_C152,0,449.75
0.643133431798647,0.6752999771483523,0.6592167044734997,EX_N3_L77_H47_C152,10,449.75
0.11457048960507056,0.17249011066645464,0.1435303001357626,EX_N3_L77_H47_C152,20,449.75
0.8292014086183931,0.8292014086183933,0.8292014086183932,EX_N3_L77_H47_C152,0,450.0
0.6072209272912158,0.6407884892162955,0.6240047082537556,EX_N3_L77_H47_C152,10,450.0
0.10929331236205522,0.16467381638203732,0.13698356437204628,EX_N3_L77_H47_C152,20,450.0
0.8265045105992981,0.8265045105992975,0.8265045105992979,EX_N3_L77_H47_C152,0,450.25
0.5716013969986601,0.6060406759301477,0.5888210364644039,EX_N3_L77_H47_C152,10,450.25
0.10437435844119111,0.15736630082799863,0.13087032963459488,EX_N3_L77_H47_C152,20,450.25
0.816782768403898,0.8167827684038989,0.8167827684038984,EX_N3_L77_H47_C152,0,450.5
0.5368626178175581,0.5716971930795176,0.5542799054485379,EX_N3_L77_H47_C152,10,450.5
0.09978338900111036,0.15052781323822334,0.12515560111966684,EX_N3_L77_H47_C152,20,450.5
0.8005622716762708,0.8005622716762705,0.8005622716762706,EX_N3_L77_H47_C152,0,450.75
0.5034311801675254,0.5382510853808261,0.5208411327741758,EX_N3_L77_H47_C152,10,450.75
0.0954931146689837,0.14412198837726356,0.11980755152312364,EX_N3_L77_H47_C152,20,450.75
0.7787632982748092,0.7787632982748086,0.778763298274809,EX_N3_L77_H47_C152,0,451.0
0.47172592373124644,0.5061958336924668,0.4889608787118566,EX_N3_L77_H47_C152,10,451.0
0.09149138673016179,0.1381357536855197,0.11481357020784075,EX_N3_L77_H47_C152,20,451.0
0.7523985364620464,0.7523985364620458,0.752398536462046,EX_N3_L77_H47_C152,0,451.25
0.4418554119676913,0.4757106376940483,0.4587830248308698,EX_N3_L77_H47_C152,10,451.25
0.0877494546289583,0.1325284556176595,0.1101389551233089,EX_N3_L77_H47_C152,20,451.25
0.7224704798407691,0.7224704798407677,0.7224704798407684,EX_N3_L77_H47_C152,0,451.5
0.4138073335286418,0.44684371267395084,0.43032552310129635,EX_N3_L77_H47_C152,10,451.5
0.08423827323687226,0.12725798225132787,0.10574812774410006,EX_N3_L77_H47_C152,20,451.5
0.6900399787143942,0.6900399787143936,0.6900399787143938,EX_N3_L77_H47_C152,0,451.75
0.3875994380535006,0.41966736485325357,0.4036334014533771,EX_N3_L77_H47_C152,10,451.75
0.08093989281056355,0.12229941707021955,0.10161965494039155,EX_N3_L77_H47_C152,20,451.75
0.6560948937906738,0.6560948937906739,0.6560948937906739,EX_N3_L77_H47_C152,0,452.0
0.3632019889335993,0.3941981116321279,0.3787000502828636,EX_N3_L77_H47_C152,10,452.0
0.07783800801003743,0.11762994127888525,0.09773397464446135,EX_N3_L77_H47_C152,20,452.0
0.6215025682432203,0.6215025682432204,0.6215025682432203,EX_N3_L77_H47_C152,0,452.25
0.34055245136817136,0.37041151284288176,0.35548198210552656,EX_N3_L77_H47_C152,10,452.25
0.07491778909761189,0.11322864712730582,0.09407321811245886,EX_N3_L77_H47_C152,20,452.25
0.586985266635688,0.5869852666356872,0.5869852666356876,EX_N3_L77_H47_C152,0,452.5
0.3195669932709602,0.34825432542189205,0.33391065934642616,EX_N3_L77_H47_C152,10,452.5
0.07216573172997728,0.10907636692223702,0.09062104932610715,EX_N3_L77_H47_C152,20,452.5
0.5531146053806849,0.553114605380684,0.5531146053806845,EX_N3_L77_H47_C152,0,452.75
0.30014921466286304,0.3276541380145074,0.3139016763386852,EX_N3_L77_H47_C152,10,452.75
0.06956952325684128,0.10515551689168416,0.08736252007426272,EX_N3_L77_H47_C152,20,452.75
0.5203195478939812,0.5203195478939803,0.5203195478939807,EX_N3_L77_H47_C152,0,453.0
0.2821965835580667,0.30852679091950846,0.2953616872387876,EX_N3_L77_H47_C152,10,453.0
0.06711792365639742,0.10144995495148922,0.08428393930394332,EX_N3_L77_H47_C152,20,453.0
0.6575094561848385,0.6575094561848382,0.6575094561848384,EX_N3_L80_H45_C155,0,448.0
0.8181331011600695,0.8298335471921777,0.8239833241761236,EX_N3_L80_H45_C155,10,448.0
0.15529386572119844,0.22603937067623342,0.19066661819871594,EX_N3_L80_H45_C155,20,448.0
0.6930742223685185,0.6930742223685185,0.6930742223685185,EX_N3_L80_H45_C155,0,448.25
0.8035650418496137,0.8180492462671736,0.8108071440583937,EX_N3_L80_H45_C155,10,448.25
0.14706653511186488,0.2145725073531606,0.18081952123251274,EX_N3_L80_H45_C155,20,448.25
0.7267775955133943,0.7267775955133936,0.7267775955133939,EX_N3_L80_H45_C155,0,448.5
0.7825084617966321,0.7999398224482696,0.7912241421224508,EX_N3_L80_H45_C155,10,448.5
0.13946280121648122,0.20390891651660917,0.1716858588665452,EX_N3_L80_H45_C155,20,448.5
0.7575168864012867,0.7575168864012864,0.7575168864012866,EX_N3_L80_H45_C155,0,448.75
0.7560465373390455,0.776394656239302,0.7662205967891738,EX_N3_L80_H45_C155,10,448.75
0.13242545499736763,0.1939843210303158,0.1632048880138417,EX_N3_L80_H45_C155,20,448.75
0.7841390956211373,0.7841390956211367,0.7841390956211369,EX_N3_L80_H45_C155,0,449.0
0.7253995631072364,0.748462358000904,0.7369309605540701,EX_N3_L80_H45_C155,10,449.0
0.12590310359756768,0.18473946526026513,0.1553212844289164,EX_N3_L80_H45_C155,20,449.0
0.8055307632452068,0.8055307632452058,0.8055307632452062,EX_N3_L80_H45_C155,0,449.25
0.6918060419520113,0.717249431930984,0.7045277369414977,EX_N3_L80_H45_C155,10,449.25
0.11984957570786595,0.17611988339385953,0.14798472955086273,EX_N3_L80_H45_C155,20,449.25
0.8207234594353227,0.8207234594353224,0.8207234594353225,EX_N3_L80_H45_C155,0,449.5
0.6564266371997075,0.6838318307944964,0.6701292339971019,EX_N3_L80_H45_C155,10,449.5
0.11422337603920553,0.16807562191068812,0.14114949897494683,EX_N3_L80_H45_C155,20,449.5
0.8289989135279577,0.8289989135279574,0.8289989135279576,EX_N3_L80_H45_C155,0,449.75
0.6202793614294045,0.6491888771319921,0.6347341192806983,EX_N3_L80_H45_C155,10,449.75
0.1089871897187754,0.16056093866051913,0.13477406418964727,EX_N3_L80_H45_C155,20,449.75
0.8299740160751796,0.829974016075179,0.8299740160751793,EX_N3_L80_H45_C155,0,450.0
0.5842060779231627,0.6141624640056327,0.5991842709643977,EX_N3_L80_H45_C155,10,450.0
0.10410743525120983,0.15353399428301634,0.1288207147671131,EX_N3_L80_H45_C155,20,450.0
0.8236475920049309,0.8236475920049308,0.8236475920049309,EX_N3_L80_H45_C155,0,450.25
0.5488649323736837,0.5794393436818183,0.564152138027751,EX_N3_L80_H45_C155,10,450.25
0.09955386339743522,0.14695654672744876,0.12325520506244199,EX_N3_L80_H45_C155,20,450.25
0.8103984010617216,0.810398401061721,0.8103984010617213,EX_N3_L80_H45_C155,0,450.5
0.5147410390062278,0.545551426590989,0.5301462327986084,EX_N3_L80_H45_C155,10,450.5
0.09529919863218274,0.14079365598376894,0.11804642730797585,EX_N3_L80_H45_C155,20,450.5
0.7909350858253096,0.7909350858253102,0.7909350858253099,EX_N3_L80_H45_C155,0,450.75
0.482167861075261,0.5128881630979324,0.4975280120865967,EX_N3_L80_H45_C155,10,450.75
0.09131881954394339,0.13501340349262478,0.11316611151828408,EX_N3_L80_H45_C155,20,450.75
0.7663292841838287,0.7663292841838291,0.766329284183829,EX_N3_L80_H45_C155,0,451.0
0.4514757466062712,0.4818413663835878,0.4666585564949295,EX_N3_L80_H45_C155,10,451.0
0.08760129301906766,0.1296036202041068,0.10860245661158723,EX_N3_L80_H45_C155,20,451.0
0.7376744278406552,0.7376744278406548,0.7376744278406551,EX_N3_L80_H45_C155,0,451.25
0.4227108947721639,0.4525139467016981,0.43761242073693096,EX_N3_L80_H45_C155,10,451.25
0.08412087674263062,0.12452901664890502,0.10432494669576782,EX_N3_L80_H45_C155,20,451.25
0.7060039416782129,0.7060039416782125,0.7060039416782127,EX_N3_L80_H45_C155,0,451.5
0.3958168944022469,0.4248975353819067,0.41035721489207677,EX_N3_L80_H45_C155,10,451.5
0.08085166304568878,0.1197531888343334,0.1003024259400111,EX_N3_L80_H45_C155,20,451.5
0.6723718768783767,0.6723718768783774,0.6723718768783771,EX_N3_L80_H45_C155,0,451.75
0.3707736529648112,0.3990152519654129,0.384894452465112,EX_N3_L80_H45_C155,10,451.75
0.07777741161035068,0.11525429664024588,0.09651585412529828,EX_N3_L80_H45_C155,20,451.75
0.6377247081192796,0.63772470811928,0.6377247081192798,EX_N3_L80_H45_C155,0,452.0
0.34752380988065984,0.37484619539326897,0.3611850026369644,EX_N3_L80_H45_C155,10,452.0
0.07488335988209792,0.11101233741651824,0.09294784864930808,EX_N3_L80_H45_C155,20,452.0
0.6028662431262211,0.6028662431262206,0.6028662431262208,EX_N3_L80_H45_C155,0,452.25
0.3259855063031962,0.3523384532963281,0.33916197979976215,EX_N3_L80_H45_C155,10,452.25
0.07215607151329471,0.10700897936867915,0.08958252544098694,EX_N3_L80_H45_C155,20,452.25
0.5684445456438479,0.5684445456438472,0.5684445456438476,EX_N3_L80_H45_C155,0,452.5
0.3060621138898564,0.3314194195539878,0.3187407667219221,EX_N3_L80_H45_C155,10,452.5
0.06958330163456722,0.10322740991687877,0.086405355775723,EX_N3_L80_H45_C155,20,452.5
0.5349554687503486,0.5349554687503492,0.5349554687503488,EX_N3_L80_H45_C155,0,452.75
0.287649429653295,0.31200373867685294,0.29982658416507396,EX_N3_L80_H45_C155,10,452.75
0.06715387701815359,0.09965219794301704,0.08340303748058531,EX_N3_L80_H45_C155,20,452.75
0.5027569234724443,0.5027569234724429,0.5027569234724436,EX_N3_L80_H45_C155,0,453.0
0.27064084075842293,0.29399925847230746,0.28232004961536517,EX_N3_L80_H45_C155,10,453.0
0.064857589412552,0.09626916882949708,0.08056337912102454,EX_N3_L80_H45_C155,20,453.0
0.7542915113313257,0.7542915113313247,0.7542915113313251,ZL1_N3_M1_L79_H44,0,448.0
0.845836397527058,0.8601960104095229,0.8530162039682905,ZL1_N3_M1_L79_H44,10,448.0
0.0696623666920387,0.11205357037841922,0.09085796853522896,ZL1_N3_M1_L79_H44,20,448.0
0.8233673939788111,0.8233673939788113,0.8233673939788112,ZL1_N3_M1_L79_H44,0,448.25
0.776630822507237,0.7964693446904946,0.7865500835988658,ZL1_N3_M1_L79_H44,10,448.25
0.06580294666319116,0.10606289534364201,0.08593292100341658,ZL1_N3_M1_L79_H44,20,448.25
0.8870735214316501,0.8870735214316497,0.8870735214316499,ZL1_N3_M1_L79_H44,0,448.5
0.7056426687224845,0.729991609784767,0.7178171392536257,ZL1_N3_M1_L79_H44,10,448.5
0.062267917557642355,0.10055250587536181,0.08141021171650209,ZL1_N3_M1_L79_H44,20,448.5
0.9399472382663698,0.9399472382663713,0.9399472382663705,ZL1_N3_M1_L79_H44,0,448.75
0.6366994714974132,0.6643172629096269,0.6505083672035201,ZL1_N3_M1_L79_H44,10,448.75
0.05902243384180716,0.09547389676000263,0.07724816530090489,ZL1_N3_M1_L79_H44,20,448.75
0.9764777957203075,0.9764777957203072,0.9764777957203074,ZL1_N3_M1_L79_H44,0,449.0
0.5721818346436545,0.6018367427117735,0.587009288677714,ZL1_N3_M1_L79_H44,10,449.0
0.056036127720158965,0.09078432387741196,0.07341022579878546,ZL1_N3_M1_L79_H44,20,449.0
0.9923626456540509,0.9923626456540501,0.9923626456540504,ZL1_N3_M1_L79_H44,0,449.25
0.5133051282034062,0.543933422473865,0.5286192753386356,ZL1_N3_M1_L79_H44,10,449.25
0.053282449465309537,0.08644603701593835,0.06986424324062394,ZL1_N3_M1_L79_H44,20,449.25
0.9857064185728521,0.9857064185728528,0.9857064185728525,ZL1_N3_M1_L79_H44,0,449.5
0.4604678635942908,0.4912325489020218,0.4758502062481563,ZL1_N3_M1_L79_H44,10,449.5
0.05073811590383086,0.08242562281361596,0.0665818693587234,ZL1_N3_M1_L79_H44,20,449.5
0.9575919765441031,0.9575919765441023,0.9575919765441028,ZL1_N3_M1_L79_H44,0,449.75
0.4135576801483185,0.443846322126162,0.4287020011372402,ZL1_N3_M1_L79_H44,10,449.75
0.04838264777310143,0.07869344149359095,0.0635380446333462,ZL1_N3_M1_L79_H44,20,449.75
0.911719235925306,0.9117192359253062,0.9117192359253061,ZL1_N3_M1_L79_H44,0,450.0
0.3721790611898857,0.40157252625819373,0.3868757937240397,ZL1_N3_M1_L79_H44,10,450.0
0.046197980330493514,0.07522314340478477,0.06071056186763914,ZL1_N3_M1_L79_H44,20,450.0
0.8533149911479236,0.8533149911479238,0.8533149911479236,ZL1_N3_M1_L79_H44,0,450.25
0.3358056152689881,0.3640379501093362,0.3499217826891622,ZL1_N3_M1_L79_H44,10,450.25
0.04416813453357386,0.07199125344770572,0.058079693990639794,ZL1_N3_M1_L79_H44,20,450.25
0.7878574431977459,0.787857443197745,0.7878574431977454,ZL1_N3_M1_L79_H44,0,450.5
0.3038736786800269,0.3307936808976898,0.31733367978885835,ZL1_N3_M1_L79_H44,10,450.5
0.042278938466710214,0.06897681326296712,0.055627875864838666,ZL1_N3_M1_L79_H44,20,450.5
0.7201066117088727,0.720106611708873,0.7201066117088728,ZL1_N3_M1_L79_H44,0,450.75
0.27583524251404606,0.3013740490141892,0.2886046457641176,ZL1_N3_M1_L79_H44,10,450.75
0.040517790583786135,0.06616107260489416,0.05333943159434015,ZL1_N3_M1_L79_H44,20,450.75
0.6539227894111183,0.6539227894111181,0.6539227894111181,ZL1_N3_M1_L79_H44,0,451.0
0.25127985026654426,0.27543195509313545,0.2633559026798399,ZL1_N3_M1_L79_H44,10,451.0
0.038878155996975305,0.063535256413268,0.05120670620512165,ZL1_N3_M1_L79_H44,20,451.0
0.5914934033956374,0.5914934033956367,0.591493403395637,ZL1_N3_M1_L79_H44,0,451.25
0.22969340489086496,0.2524883078559796,0.24109085637342226,ZL1_N3_M1_L79_H44,10,451.25
0.03734751207462555,0.061080086937219565,0.049213799505922556,ZL1_N3_M1_L79_H44,20,451.25
0.5338884980459022,0.5338884980459018,0.533888498045902,ZL1_N3_M1_L79_H44,0,451.5
0.21061349368784474,0.23209976611845337,0.22135662990314905,ZL1_N3_M1_L79_H44,10,451.5
0.03591354264055422,0.05877628633860067,0.04734491448957745,ZL1_N3_M1_L79_H44,20,451.5
0.4816428287976965,0.48164282879769643,0.4816428287976965,ZL1_N3_M1_L79_H44,0,451.75
0.19370357623874226,0.21394384553586737,0.20382371088730483,ZL1_N3_M1_L79_H44,10,451.75
0.03456832615256452,0.05661183652716104,0.04559008133986278,ZL1_N3_M1_L79_H44,20,451.75
0.43479887188634003,0.43479887188634014,0.4347988718863401,ZL1_N3_M1_L79_H44,0,452.0
0.17867372988148056,0.19773803958711011,0.18820588473429534,ZL1_N3_M1_L79_H44,10,452.0
0.03330473141620996,0.054575872569321573,0.043940301992765766,ZL1_N3_M1_L79_H44,20,452.0
0.3931045592347539,0.39310455923475357,0.39310455923475374,ZL1_N3_M1_L79_H44,0,452.25
0.16527524228834015,0.18323654100534306,0.1742558916468416,ZL1_N3_M1_L79_H44,10,452.25
0.03211632562353499,0.05265855473680065,0.042387440180167824,ZL1_N3_M1_L79_H44,20,452.25
0.35615319862150413,0.3561531986215038,0.35615319862150396,ZL1_N3_M1_L79_H44,0,452.5
0.153295195419443,0.1702263489313161,0.16176077217537954,ZL1_N3_M1_L79_H44,10,452.5
0.030997294518172104,0.050850956486922234,0.04092412550254717,ZL1_N3_M1_L79_H44,20,452.5
0.3234747556774886,0.3234747556774888,0.32347475567748873,ZL1_N3_M1_L79_H44,0,452.75
0.1425514184972016,0.1585232956003786,0.1505373570487901,ZL1_N3_M1_L79_H44,10,452.75
0.029942372912310822,0.04914496619955335,0.03954366955593209,ZL1_N3_M1_L79_H44,20,452.75
0.29459123498881534,0.29459123498881495,0.2945912349888151,ZL1_N3_M1_L79_H44,0,453.0
0.13288797197855062,0.14796827719460903,0.14042812458657983,ZL1_N3_M1_L79_H44,10,453.0
0.02894678406455665,0.04753320081484248,0.03823999243969957,ZL1_N3_M1_L79_H44,20,453.0
0.7406968277640446,0.7406968277640456,0.7406968277640451,ZL1_N3_M1_L80_H43,0,448.0
0.8595631014483572,0.8656403724937171,0.8626017369710371,ZL1_N3_M1_L80_H43,10,448.0
0.07121093539589476,0.11132748750007054,0.09126921144798265,ZL1_N3_M1_L80_H43,20,448.0
0.8101682746461129,0.8101682746461129,0.8101682746461129,ZL1_N3_M1_L80_H43,0,448.25
0.7916401561475858,0.802632956015837,0.7971365560817114,ZL1_N3_M1_L80_H43,10,448.25
0.0672718099808494,0.10546691826037291,0.08636936412061116,ZL1_N3_M1_L80_H43,20,448.25
0.8752308274210938,0.875230827421092,0.8752308274210929,ZL1_N3_M1_L80_H43,0,448.5
0.7209771931486781,0.7365320934042998,0.728754643276489,ZL1_N3_M1_L80_H43,10,448.5
0.0636644922064028,0.10007188247029364,0.08186818733834822,ZL1_N3_M1_L80_H43,20,448.5
0.93058220844686,0.9305822084468589,0.9305822084468595,ZL1_N3_M1_L80_H43,0,448.75
0.6516739659903755,0.6709598102709081,0.6613168881306418,ZL1_N3_M1_L80_H43,10,448.75
0.06035324973548063,0.09509572335024212,0.07772448654286138,ZL1_N3_M1_L80_H43,20,448.75
0.9706762941972602,0.9706762941972603,0.9706762941972602,ZL1_N3_M1_L80_H43,0,449.0
0.5863679714669162,0.6083822509455482,0.5973751112062322,ZL1_N3_M1_L80_H43,10,449.0
0.05730695360476696,0.09049729151719267,0.07390212256097982,ZL1_N3_M1_L80_H43,20,449.0
0.9909161906346406,0.9909161906346399,0.9909161906346402,ZL1_N3_M1_L80_H43,0,449.25
0.526477262440141,0.5502509680570588,0.5383641152485998,ZL1_N3_M1_L80_H43,10,449.25
0.05449839847120723,0.08624021498392041,0.07036930672756382,ZL1_N3_M1_L80_H43,20,449.25
0.9888911659943677,0.9888911659943678,0.9888911659943678,ZL1_N3_M1_L80_H43,0,449.5
0.47254206227441187,0.4972452902943214,0.48489367628436664,ZL1_N3_M1_L80_H43,10,449.5
0.0519037345243711,0.08229227367741326,0.06709800410089219,ZL1_N3_M1_L80_H43,20,449.5
0.9650940938894211,0.9650940938894218,0.9650940938894215,ZL1_N3_M1_L80_H43,0,449.75
0.4245397946247031,0.449516709167269,0.43702825189598604,ZL1_N3_M1_L80_H43,10,449.75
0.04950199112591367,0.07862486296170888,0.06406342704381128,ZL1_N3_M1_L80_H43,20,449.75
0.9227433421658376,0.9227433421658366,0.9227433421658371,ZL1_N3_M1_L80_H43,0,450.0
0.38212636612919265,0.4068896337519929,0.39450799994059277,ZL1_N3_M1_L80_H43,10,450.0
0.04727467603021187,0.07521253289567051,0.06124360446294119,ZL1_N3_M1_L80_H43,20,450.0
0.8668129294597788,0.8668129294597777,0.8668129294597783,ZL1_N3_M1_L80_H43,0,450.25
0.3448009725165388,0.36900776205843894,0.35690436728748887,ZL1_N3_M1_L80_H43,10,450.25
0.045205437079529225,0.07203259192889315,0.058619014504211184,ZL1_N3_M1_L80_H43,20,450.25
0.8027675080432083,0.8027675080432081,0.8027675080432082,ZL1_N3_M1_L80_H43,0,450.5
0.3120093408567278,0.33543215134337784,0.32372074610005286,ZL1_N3_M1_L80_H43,10,450.5
0.04327977570563511,0.06906476544745704,0.05617227057654608,ZL1_N3_M1_L80_H43,20,450.5
0.7355211046415248,0.7355211046415243,0.7355211046415245,ZL1_N3_M1_L80_H43,0,450.75
0.28320336847622635,0.30570239922460557,0.29445288385041596,ZL1_N3_M1_L80_H43,10,450.75
