candidate_id,wavelength_nm,input_polarization,order_m,order_n,target_order,reflected_power,transmitted_power,propagating_estimate,energy_balance_error
H1C1B_V2_015,456.0,x,1,5,False,6.776263578034403e-21,1.0164395367051604e-19,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,5,1,False,3.3881317890172014e-21,0.0,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,5,-2,False,1.0164395367051604e-20,1.0164395367051604e-20,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,2,-5,False,-0.0,-1.3552527156068805e-20,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,2,5,False,4.235164736271502e-22,2.710505431213761e-20,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-5,-2,False,6.776263578034403e-21,3.3881317890172014e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-2,5,False,6.776263578034403e-21,1.3552527156068805e-20,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-2,-5,False,3.3881317890172014e-21,0.0,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-5,2,False,-0.0,3.3881317890172014e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,5,2,False,-6.776263578034403e-21,-1.3552527156068805e-20,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,4,-4,False,1.3552527156068805e-20,-3.3881317890172014e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-4,-4,False,-5.082197683525802e-21,1.6940658945086007e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-4,4,False,3.3881317890172014e-21,-3.3881317890172014e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,4,4,False,-3.1763735522036263e-22,0.0,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,5,-3,False,-1.3552527156068805e-20,-4.235164736271502e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,3,5,False,1.8634724839594607e-20,3.3881317890172014e-20,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-5,-3,False,6.776263578034403e-21,3.8116482626443515e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-3,-5,False,-5.505714157152952e-21,-1.6940658945086007e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-5,3,False,3.3881317890172014e-21,8.470329472543003e-22,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,5,3,False,-2.0328790734103208e-20,-3.3881317890172014e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,3,-5,False,-0.0,0.0,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-3,5,False,-0.0,0.0,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-4,-5,False,-2.117582368135751e-22,8.470329472543003e-22,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-5,-4,False,3.3881317890172014e-21,0.0,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-4,5,False,4.235164736271502e-22,-3.3881317890172014e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,4,5,False,-8.470329472543003e-22,-1.2705494208814505e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,5,-4,False,-0.0,0.0,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-5,4,False,-3.3881317890172014e-21,-3.3881317890172014e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,4,-5,False,1.6940658945086007e-21,1.6940658945086007e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,5,4,False,3.3881317890172014e-21,3.3881317890172014e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-5,-5,False,-8.470329472543003e-22,-1.6940658945086007e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,-5,5,False,-0.0,0.0,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,5,-5,False,-2.964615315390051e-21,-3.3881317890172014e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,x,5,5,False,1.2705494208814505e-21,3.3881317890172014e-21,False,-3.922417946000678e-13
H1C1B_V2_015,456.0,y,0,0,True,0.017846685769652298,0.9821533142303629,True,1.509903313490213e-14
H1C1B_V2_015,456.0,y,0,-1,False,-9.75855805576744e-19,-1.2387802715739977e-17,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,0,1,False,8.035326743841432e-18,-4.048040165148327e-17,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-1,0,False,-4.097498009335081e-19,-2.6346675606848616e-18,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,1,0,False,4.958551486490986e-19,5.199798670166802e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-1,1,False,2.574980159653073e-19,-9.75781955236954e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,1,-1,False,-2.710505431213761e-20,-1.0842021724855044e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-1,-1,False,1.0842021724855044e-19,4.472333961502706e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,1,1,False,-2.168404344971009e-19,-2.710505431213761e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,0,2,False,-3.1821003668681447e-19,1.9963562018640373e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,0,-2,False,-3.3712661479001445e-19,-6.869999576704616e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-2,0,False,1.8268681554081693e-19,4.993636625842938e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,2,0,False,-8.698055102790067e-19,-7.912350124605177e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-1,-2,False,-0.0,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-2,-1,False,-2.168404344971009e-19,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-2,1,False,1.0299920638612292e-18,3.2526065174565133e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,1,-2,False,-1.3552527156068805e-20,-1.0164395367051604e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,2,-1,False,-0.0,1.6263032587282567e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,2,1,False,5.421010862427522e-20,-5.421010862427522e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,1,2,False,-6.776263578034403e-20,4.0657581468206416e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-1,2,False,-1.0842021724855044e-19,1.6263032587282567e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-2,2,False,-5.421010862427522e-20,-1.8973538018496328e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,2,2,False,1.6263032587282567e-19,2.168404344971009e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,2,-2,False,8.131516293641283e-20,-1.0842021724855044e-19,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-2,-2,False,3.2526065174565133e-19,2.710505431213761e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,0,3,False,-6.151892237549511e-20,-2.0766030014937028e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,0,-3,False,-1.1532474441938632e-20,-7.244309618032219e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-3,0,False,1.810204285708781e-20,4.763564844030132e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,3,0,False,2.4370383757600578e-20,1.6612962216437205e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-1,-3,False,-1.6940658945086007e-21,-1.2705494208814505e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-3,1,False,2.202285662861181e-20,-1.3552527156068805e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-3,-1,False,1.5246593050577406e-20,2.0328790734103208e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,3,-1,False,-1.3552527156068805e-20,-1.3552527156068805e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,1,-3,False,-0.0,1.2705494208814505e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,1,3,False,-0.0,-1.376428539288238e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,3,1,False,-6.776263578034403e-20,6.776263578034403e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-1,3,False,3.3881317890172014e-21,3.3881317890172014e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,2,-3,False,2.710505431213761e-20,-2.710505431213761e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-3,2,False,-1.6940658945086007e-21,2.710505431213761e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-3,-2,False,-6.776263578034403e-21,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-2,-3,False,5.421010862427522e-20,2.710505431213761e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-2,3,False,-5.421010862427522e-20,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,3,-2,False,-6.776263578034403e-21,-3.3881317890172014e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,3,2,False,-0.0,5.082197683525802e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,2,3,False,4.0657581468206416e-20,1.3552527156068805e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,0,4,False,1.7641646936899724e-21,-3.984874490139676e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,0,-4,False,3.2544968822651747e-21,3.4219749563980764e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,4,0,False,7.62118683673198e-22,5.375963897603222e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-4,0,False,-4.4550149860513305e-22,7.788249956746195e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,1,-4,False,-0.0,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,1,4,False,-5.082197683525802e-21,-1.6940658945086007e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,4,-1,False,-0.0,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-1,4,False,5.082197683525802e-21,-6.776263578034403e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-1,-4,False,-1.6940658945086007e-21,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-4,-1,False,-4.235164736271502e-22,-1.6940658945086007e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,4,1,False,8.470329472543003e-22,-8.470329472543003e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-4,1,False,2.541098841762901e-21,-1.6940658945086007e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-3,3,False,-1.6940658945086007e-21,-3.3881317890172014e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,3,3,False,6.776263578034403e-21,6.776263578034403e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-3,-3,False,3.3881317890172014e-21,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,3,-3,False,-1.6940658945086007e-21,-1.6940658945086007e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-4,-2,False,-8.470329472543003e-22,1.6940658945086007e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-2,4,False,-0.0,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-2,-4,False,-2.6469779601696886e-21,4.235164736271502e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,2,4,False,-1.1858461261560205e-20,-9.105604182983729e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,2,-4,False,6.776263578034403e-21,-6.776263578034403e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-4,2,False,1.6940658945086007e-21,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,4,-2,False,-3.3881317890172014e-21,-8.470329472543003e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,4,2,False,1.6940658945086007e-21,-8.470329472543003e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,0,-5,False,2.470811737306248e-22,7.607490430081112e-23,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,5,0,False,-1.410954776997463e-20,-1.6355337089013573e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,0,5,False,-1.503999575512316e-23,2.2774797112091778e-23,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-5,0,False,2.739804739848583e-20,1.0416256078798343e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,3,4,False,-8.470329472543003e-22,8.470329472543003e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,4,3,False,-0.0,-2.117582368135751e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,4,-3,False,1.6940658945086007e-21,2.117582368135751e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,3,-4,False,-1.6940658945086007e-21,2.117582368135751e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-4,3,False,2.541098841762901e-21,-3.3881317890172014e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-3,-4,False,-0.0,-1.6940658945086007e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-4,-3,False,-8.470329472543003e-22,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-3,4,False,-0.0,-4.9763185651190145e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-5,1,False,8.470329472543003e-21,-8.470329472543003e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-5,-1,False,1.6940658945086007e-21,-6.776263578034403e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-1,5,False,2.541098841762901e-21,-6.776263578034403e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-1,-5,False,-1.6940658945086007e-21,5.082197683525802e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,1,-5,False,-0.0,-1.2705494208814505e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,5,-1,False,-9.317362419797304e-21,-8.470329472543003e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,1,5,False,-1.2705494208814505e-21,8.470329472543003e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,5,1,False,-1.8634724839594607e-20,1.0587911840678754e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,5,-2,False,-0.0,8.470329472543003e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,2,-5,False,-0.0,1.6940658945086007e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,2,5,False,-0.0,1.1858461261560205e-20,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-5,-2,False,-5.082197683525802e-21,8.470329472543003e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-2,5,False,-0.0,1.6940658945086007e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-2,-5,False,3.3881317890172014e-21,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-5,2,False,1.6940658945086007e-21,1.6940658945086007e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,5,2,False,-0.0,-1.6940658945086007e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,4,-4,False,1.6940658945086007e-21,5.082197683525802e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-4,-4,False,-8.470329472543003e-22,-2.541098841762901e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-4,4,False,-8.470329472543003e-22,2.541098841762901e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,4,4,False,-0.0,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,5,-3,False,-2.541098841762901e-21,-8.470329472543003e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,3,5,False,4.235164736271502e-22,2.117582368135751e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-5,-3,False,-1.6940658945086007e-21,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-3,-5,False,4.235164736271502e-22,4.235164736271502e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-5,3,False,-0.0,2.541098841762901e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,5,3,False,1.6940658945086007e-21,8.470329472543003e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,3,-5,False,-8.470329472543003e-22,-1.4823076576950256e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-3,5,False,7.411538288475128e-22,8.470329472543003e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-4,-5,False,-8.470329472543003e-22,1.0587911840678754e-21,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-5,-4,False,2.6469779601696886e-23,-1.0587911840678754e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-4,5,False,-0.0,8.470329472543003e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,4,5,False,-8.470329472543003e-22,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,5,-4,False,-1.0587911840678754e-22,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-5,4,False,1.0587911840678754e-22,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,4,-5,False,-0.0,0.0,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,5,4,False,1.0587911840678754e-22,-1.0587911840678754e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-5,-5,False,3.1763735522036263e-22,-2.117582368135751e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,-5,5,False,-1.0587911840678754e-22,1.0587911840678754e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,5,-5,False,-2.117582368135751e-22,1.5881867761018131e-22,False,1.509903313490213e-14
H1C1B_V2_015,456.0,y,5,5,False,-4.235164736271502e-22,2.117582368135751e-22,False,1.509903313490213e-14
H1C1B_V2_015,457.0,x,0,0,True,0.5065703206176919,0.4934296793824981,True,1.900701818158268e-13
H1C1B_V2_015,457.0,x,0,-1,False,1.0051687691950561e-18,1.3144440517577198e-18,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,0,1,False,-5.882415442890539e-18,-6.8778358630703744e-18,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-1,0,False,2.4466318328355624e-17,3.681655762805849e-18,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,1,0,False,5.0526571778211236e-18,2.821053182742548e-18,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-1,1,False,-0.0,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,1,-1,False,5.204170427930421e-18,1.734723475976807e-18,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-1,-1,False,1.734723475976807e-18,3.469446951953614e-18,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,1,1,False,-1.5178830414797062e-18,4.336808689942018e-18,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,0,2,False,-7.268662804218395e-19,8.074563302861508e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,0,-2,False,-1.4615405273970343e-19,-6.276672987659389e-21,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-2,0,False,4.545026580730273e-21,-1.6646840264330248e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,2,0,False,1.7280394914207526e-19,2.9868550312680765e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-1,-2,False,-2.358139725155972e-18,4.9873299934333204e-18,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-2,-1,False,-0.0,4.336808689942018e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-2,1,False,2.710505431213761e-20,-8.673617379884035e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,1,-2,False,2.168404344971009e-18,1.734723475976807e-18,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,2,-1,False,4.336808689942018e-19,2.168404344971009e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,2,1,False,-4.336808689942018e-19,-1.0842021724855044e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,1,2,False,1.6263032587282567e-18,-3.7947076036992655e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-1,2,False,4.336808689942018e-19,1.3010426069826053e-18,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-2,2,False,1.0842021724855044e-19,4.336808689942018e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,2,2,False,2.168404344971009e-19,1.0842021724855044e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,2,-2,False,4.336808689942018e-19,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-2,-2,False,-0.0,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,0,3,False,4.1030670919446495e-20,-9.928386974868551e-21,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,0,-3,False,-4.28309173636724e-20,-6.266334573499431e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-3,0,False,-1.247490750032202e-19,-1.4339780256249e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,3,0,False,-1.7294784853134857e-19,1.3277539859862247e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-1,-3,False,-3.1848438816761693e-19,-6.2341624917916505e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-3,1,False,-1.3552527156068805e-20,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-3,-1,False,3.8116482626443515e-20,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,3,-1,False,-2.710505431213761e-20,-2.710505431213761e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,1,-3,False,5.421010862427522e-19,-3.2526065174565133e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,1,3,False,1.0842021724855044e-19,-2.710505431213761e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,3,1,False,-4.0657581468206416e-20,2.710505431213761e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-1,3,False,-6.505213034913027e-19,3.2526065174565133e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,2,-3,False,-1.0842021724855044e-19,5.421010862427522e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-3,2,False,1.8973538018496328e-19,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-3,-2,False,1.6940658945086007e-20,-5.421010862427522e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-2,-3,False,-1.0842021724855044e-19,-5.421010862427522e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-2,3,False,-8.131516293641283e-20,2.168404344971009e-19,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,3,-2,False,2.981555974335137e-19,2.710505431213761e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,3,2,False,2.236166980751353e-19,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,2,3,False,-0.0,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,0,4,False,2.756424055718058e-20,-1.6704167102374558e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,0,-4,False,-4.370201413320859e-21,-4.15019933271126e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,4,0,False,1.2004122522340138e-22,6.6368094656481565e-22,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-4,0,False,7.310802631770301e-23,5.778222781590796e-23,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,1,-4,False,2.710505431213761e-20,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,1,4,False,-1.0164395367051604e-20,-2.0328790734103208e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,4,-1,False,-6.776263578034403e-21,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-1,4,False,4.0657581468206416e-20,-5.421010862427522e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-1,-4,False,3.3881317890172014e-21,-4.235164736271502e-21,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-4,-1,False,1.6940658945086007e-21,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,4,1,False,-0.0,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-4,1,False,-0.0,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-3,3,False,-0.0,-2.710505431213761e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,3,3,False,-3.3881317890172014e-21,2.541098841762901e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-3,-3,False,9.825582188149884e-20,6.776263578034403e-21,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,3,-3,False,2.710505431213761e-20,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-4,-2,False,1.6940658945086007e-21,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-2,4,False,-6.776263578034403e-21,-2.710505431213761e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-2,-4,False,-0.0,3.218725199566341e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,2,4,False,-0.0,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,2,-4,False,-0.0,6.776263578034403e-21,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-4,2,False,-0.0,2.710505431213761e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,4,-2,False,2.710505431213761e-20,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,4,2,False,-1.3552527156068805e-20,-6.776263578034403e-21,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,0,-5,False,2.4087108307398228e-20,4.6454142317581175e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,5,0,False,5.227759150444577e-22,-4.195666489016396e-23,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,0,5,False,-1.502324896879069e-22,9.418571588263808e-21,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-5,0,False,9.799050613473851e-22,3.4234644569674325e-23,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,3,4,False,5.929230630780102e-21,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,4,3,False,-1.0164395367051604e-20,-3.3881317890172014e-21,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,4,-3,False,2.0328790734103208e-20,-6.776263578034403e-21,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,3,-4,False,-6.776263578034403e-21,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-4,3,False,-0.0,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-3,-4,False,-1.3552527156068805e-20,-1.2705494208814505e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-4,-3,False,-5.135137242729196e-21,0.0,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-3,4,False,2.710505431213761e-20,1.3552527156068805e-20,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-5,1,False,-4.235164736271502e-22,2.541098841762901e-21,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-5,-1,False,1.6940658945086007e-21,-6.776263578034403e-21,False,1.900701818158268e-13
H1C1B_V2_015,457.0,x,-1,5,False,-4.0657581468206416e-20,-1.3552527156068805e-20,False,1.900701818158268e-13
