candidate_id,from_level,to_level,wavelength_nm,max_complex_amplitude_delta,max_phase_change_deg,DoLP_change,useful_power_change,orientation_change_deg,state_flip_location_stable,converged_for_screening
H1C1B_V2_009,Level-0-current,Level-1-next,440,0.10338531294,19.4657509202,0.0526863812703,0.0182062222677,0.333543818567,NOT_ESTABLISHED,False
H1C1B_V2_009,Level-0-current,Level-1-next,450,0.295063960849,25.1968818271,0.158957951798,0.0199766677535,7.87891347743,NOT_ESTABLISHED,False
H1C1B_V2_009,Level-0-current,Level-1-next,458,0.187932443577,123.371149348,0.153892453788,0.0877341427874,179.454868389,NOT_ESTABLISHED,False
H1C1B_V2_010,Level-0-current,Level-1-next,440,0.119176169597,12.3974940257,0.0138506731917,0.00446021900141,0.730303361628,NOT_ESTABLISHED,False
H1C1B_V2_010,Level-0-current,Level-1-next,450,0.179957697759,27.83089436,0.0663117984915,0.0184152091244,0.951429404708,NOT_ESTABLISHED,False
H1C1B_V2_010,Level-0-current,Level-1-next,458,0.325095852781,28.0736287706,0.290480180276,0.153322983354,0.65851350503,NOT_ESTABLISHED,False
H1C1B_V2_015,Level-0-current,Level-1-next,440,0.181986273651,16.1865148107,0.0108433645088,0.0173942766209,0.959582158346,NOT_ESTABLISHED,False
H1C1B_V2_015,Level-0-current,Level-1-next,450,0.27388930016,16.4903621961,0.132887231689,0.101745921548,2.01490031098,NOT_ESTABLISHED,False
H1C1B_V2_015,Level-0-current,Level-1-next,458,0.950600873587,100.589136081,0.0874989237177,0.0535558031238,0.479187960004,NOT_ESTABLISHED,False
