wavelength_nm,farfield_Ex_real,farfield_Ex_imag,farfield_Ey_real,farfield_Ey_imag,farfield_intensity_angular_integral_raw,farfield_intensity_angular_integral_over_sourcepower,farfield_max_raw,farfield_max_over_sourcepower,normal_S0,normal_S1,normal_S2,normal_S3,normal_DoLP,normal_DoCP,normal_psi_deg
400.00000000000006,2.911461975795652e-08,-8.071517219467274e-08,2.530632721417764e-10,-7.948379950678108e-09,1.7679579392526584e-14,4.7886872932985876,4.2411756841362096e-14,11.487639867640292,3.712920445463057e-15,3.6496796606030075e-15,6.4892269733078e-16,2.109880143686875e-16,0.9983841341262211,0.05682535283687559,5.040989560967118
401.0000000000001,-6.338292110645726e-08,5.075702577824397e-08,-1.742765326127125e-09,7.314546352716176e-09,1.910790663184527e-14,5.227513764550566,4.83876693671943e-14,13.237829372159885,3.3251050865843457e-15,3.2685652672563613e-15,4.817261749539602e-16,3.751597298200698e-16,0.9936147126189349,0.11282642805296897,4.191992015079075
402.0000000000001,7.663304226130691e-08,1.5509449745890355e-08,6.972835644587372e-10,-7.766240736143593e-09,2.052505285147273e-14,5.6714365861342,5.0281299502973177e-14,13.8936159464784,3.086983448592275e-15,3.026182749051275e-15,-6.701515954842443e-17,6.059651389459833e-16,0.9805445146222769,0.19629685388249013,179.3656929141212
403.0000000000001,-1.0539655662807475e-07,5.3720382972892736e-08,7.915202082933844e-09,2.536467187280121e-09,1.954103134658634e-14,5.453461481729984,5.195999360503717e-14,14.500863270223835,7.03169889280753e-15,6.9626148030017014e-15,-6.97975055857728e-16,6.925425947424672e-16,0.9951381733407839,0.0984886590423893,177.13772285040014
404.00000000000006,-8.620734268074988e-08,1.4013560570025312e-07,1.0332656375389863e-08,-5.8456337933634635e-09,1.898589657533113e-14,5.351322876024984,5.327969376293217e-14,15.01729680923493,1.3605314569635525e-14,1.3464379347417527e-14,-1.709932281290526e-15,9.440365040471845e-16,0.9975897944057559,0.06938733384041663,176.38118338945603
405.00000000000017,-2.024166756236783e-07,-3.413781382473746e-08,1.0347402374457395e-08,9.631838716875672e-10,1.827264015883783e-14,5.2014685712657664,4.142848108092731e-14,11.792983412607589,2.1122948681171722e-14,2.1014952222102114e-14,-2.127367781668881e-15,-1.5827321850753203e-16,0.9999719274489537,-0.007492950955687896,177.10978706027512
406.00000000000006,8.539677904377542e-08,-1.0656846920231598e-07,-2.2407693294599963e-09,3.1151027340659415e-09,1.7812051819794642e-14,5.120621416735238,3.304089397354228e-14,9.498619868205026,9.332086705704002e-15,9.317361793472367e-15,-5.233262130933207e-16,-2.7224382603638107e-17,0.9999957447069207,-0.002917287790200009,178.39262911109043
407.0000000000001,9.756337148460722e-08,9.446217519630126e-08,-4.63581380596454e-09,-3.6639445443464706e-09,1.746496757446121e-14,5.070490864862852,2.668778403779759e-14,7.748091405847338,9.238314628763901e-15,9.203399369496284e-15,-7.983897959423779e-16,-8.044227323737991e-17,0.9999620893344673,-0.008707461963561982,177.52101750618073
408.00000000000006,1.2933595075178562e-07,4.122263499290913e-08,-6.166913771129326e-09,5.211677782875742e-10,1.7118137137399837e-14,5.018821360339582,2.586426726051535e-14,7.583076122985389,9.232698116970301e-15,9.194395675656632e-15,-7.76119746698877e-16,-3.2162216552602817e-16,0.9993930729565285,-0.03483512202514947,177.58748601229462
409.0,-1.3027205793938652e-07,8.386373639069634e-08,2.424103847250528e-09,-6.044492400197818e-09,1.6672974614777338e-14,4.93640638096324,3.2991500525026345e-14,9.767870309413716,1.2023173764504696e-14,1.198076159666639e-14,-8.227067141058678e-16,-5.841340581432605e-16,0.9988190994655718,-0.0485840153011649,178.0358619249069
410.00000000000017,1.5979213401353115e-07,-2.6822864640847967e-08,-4.264035370518784e-09,3.5064022063356196e-09,1.6468600133623635e-14,4.923757957586494,3.698455203514798e-14,11.057587221334941,1.314173450710659e-14,1.3111257653032962e-14,-7.754110631212855e-16,-4.459218476929092e-16,0.9994241528930196,-0.03393173461629211,178.3077103117426
411.0,-1.2944483037614184e-07,-5.440954608055015e-08,7.281766543998035e-09,3.74461421989769e-10,1.6351346698124308e-14,4.936571124331114,3.789541197916858e-14,11.440855605028212,9.884763580578745e-15,9.831599235220898e-15,-9.62961311121631e-16,-3.47725517071595e-16,0.9993810650953123,-0.03517792957181035,177.20298837499018
