wavelength_nm,S0,S1,S2,S3,DoLP,DoCP,psi_deg,sourcepower_normalized_S0,sourcepower_normalized_S1,sourcepower_normalized_S2,sourcepower_normalized_S3
400.00000000000006,1.0259814247157345e-14,5.988294189141174e-15,1.7531460044092877e-16,-4.4320511114588126e-16,0.5839150465416518,-0.04319816133792858,0.8384623454436395,2.778971208881508,1.6219881511545406,0.04748567716583092,-0.1200464466347218
401.0000000000001,1.118666295670642e-14,6.24915492638177e-15,5.774598789760818e-17,-4.850231840141179e-16,0.5586493263341291,-0.043357271591287716,0.26471637058260344,3.060431250386711,1.7096348660206397,0.015798064769650042,-0.13269194890948088
402.0000000000001,1.2081175071450736e-14,5.476978246008704e-15,-9.503508926995651e-17,-3.2740692190402445e-16,0.45341638239033794,-0.02710058582610281,179.50295921412356,3.338243209386028,1.5133863493874549,-0.026259882795550873,-0.09046834660437095
403.0000000000001,1.1539103699936476e-14,4.340830733658828e-15,-1.8866146040575527e-16,-1.7935587477965978e-16,0.37653952339456326,-0.015543310766905332,178.75568668811545,3.2203038030684357,1.2114280349308957,-0.05265116201706753,-0.05005418277493981
404.00000000000006,1.158406583782841e-14,4.013591999849837e-15,-1.1994298947847716e-16,-1.3658222556786432e-16,0.34662991874341437,-0.011790525665163908,179.14413542878964,3.2650592122099735,1.131262176563958,-0.033806866105495166,-0.03849676443984154
405.00000000000017,1.13904681713058e-14,4.2421490689481186e-15,-4.5555198645872964e-17,-1.9071376351714762e-16,0.37245121096636535,-0.016743276979394275,179.69237051210243,3.2423974691141946,1.2075652376969574,-0.012967690052149951,-0.05428835890266596
406.00000000000006,1.1219014504810222e-14,4.018266496997582e-15,-4.5001325983999985e-17,-1.1424354430280107e-16,0.35818818814714315,-0.010183028487379033,179.67918028008964,3.2252503265318277,1.1551741310234256,-0.012937013430371382,-0.03284281595400213
407.0000000000001,1.1110493119239862e-14,3.3431751642860337e-15,5.117789602621934e-17,-1.883354577524851e-16,0.30093775545691037,-0.01695113400739591,0.43851253445086996,3.2256374725599932,0.9706023820471736,0.014858146926267708,-0.0546782130566423
408.00000000000006,1.0962595654209304e-14,2.9623276298517058e-15,4.7654848569449834e-17,-3.0747100946825007e-16,0.2702563342979241,-0.028047281790438975,0.46081773161412143,3.2140944305151598,0.8685170042563495,0.013971799034227855,-0.09014661219373916
409.0,1.0927343806414732e-14,2.9691200385655507e-15,-2.4832294176822488e-17,-3.0517302802083805e-16,0.27172421148664266,-0.02792746649388764,179.76040839356753,3.235284101323824,0.87907427695778,-0.00735215510493116,-0.09035328833792848
