candidate_id,geometry_hash,topology,N,H_nm,L_nm,C_nm,M,effective_center_nm,spectral_peak_nm,spectral_FWHM_nm,T448,T450,T453,edge_stability,normal_to_40_60_ratio,FAB_pass,PERF_pass,combined_pass,layer_count,total_thickness_nm,pareto_view_name,candidate_role_suggestion
ZL1_N6_M1_L76_H43,71edc2647fc796c871f54c65d8d798b171e7406c724beb1b429efc07d38e75b9,ZL-1,6,43,76,,1,152.0,436.5,0.0,4.1163473126504865e-05,3.294215077800363e-05,2.58656840699909e-05,2.58656840699909e-05,0.0031681549183407353,false,false,false,24,1504.0,topology=ZL-1|N=6:fwhm_vs_total_thickness,coverage_probe
ZL2_N2_L81_H42,f7f483e9f5b5e854d948fb837d1bcb1e638a71f4c7e09b453f198f926c8081a1,ZL-2,2,42,81,,,162.0,450.5,34.0,0.815027124101816,0.8304511373248684,0.8093616297315285,0.8093616297315285,4.6425414045863524,false,false,false,7,492.0,topology=ZL-2:fwhm_vs_T450,topology_control
ZL2_N2_L80_H43,d339e951856c0e849fc03c09328359c5e1f0ad09a063062ebdc0f28707c87ea2,ZL-2,2,43,80,,,160.0,450.0,33.5,0.8191678669719743,0.8294396511418345,0.8010240051570567,0.8010240051570567,4.688213141187133,false,false,false,7,492.0,topology=ZL-2:fwhm_vs_T450,topology_control
ZL2_N2_L79_H44,a088dc0665c97698084af8ef696df8388f9dcaeb1d198a7f6c0e49e417e42229,ZL-2,2,44,79,,,158.0,449.5,33.0,0.8229708558726603,0.8279190861950397,0.7923256907914721,0.7923256907914721,4.719971850855774,false,false,false,7,492.0,topology=ZL-2:fwhm_vs_T450,topology_control
ZL2_N3_L81_H42,33860c63d0e685f842b7d7830c3722948256e9af6da679ed13e9809f92da68be,ZL-2,3,42,81,,,162.0,449.6000000000033,9.026252758380167,0.7395731028132604,0.8225422413715745,0.5341218680739667,0.5341218680739667,21.03841518603481,true,false,true,11,738.0,topology=ZL-2:fwhm_vs_T450,engineering_baseline
ZL2_N3_L80_H43,d4daf2b5cae8261cb9ce1acb544836bf9f9df2b268ab835821308dc1e85ae01e,ZL-2,3,43,80,,,160.0,449.4000000000033,8.971294041842896,0.7497160158454854,0.8166617090392907,0.5180743391094927,0.5180743391094927,21.472150610791267,true,false,true,11,738.0,topology=ZL-2:fwhm_vs_T450,engineering_baseline
ZL2_N3_L79_H44,ec9d786dd80677be35128b0ffa45f93949ecf90809342a3b44fae9edbdd84126,ZL-2,3,44,79,,,158.0,449.30000000000325,8.940060769582544,0.7608499366142765,0.8101067830875082,0.5029174132220976,0.5029174132220976,21.78182306593164,true,false,true,11,738.0,topology=ZL-2:fwhm_vs_T450,engineering_baseline
ZL2_N3_L78_H45,c942989cb04cc1721f01945f3ceb0b11b3632121e1d1f36bfcb10323bfac6d21,ZL-2,3,45,78,,,156.0,449.0,8.5,0.7722826525771276,0.8031217127995605,0.4891954768972958,0.4891954768972958,20.951013419874897,false,false,false,11,738.0,topology=ZL-2:fwhm_vs_T450,topology_control
ZL2_N4_L81_H42,8bdb11aac420b3e8084c6799deee73a051c5e4892e892c6db4876e04285e8bb3,ZL-2,4,42,81,,,162.0,449.5,2.0,0.4075408631171993,0.6814825550015762,0.10889465282843089,0.10889465282843089,40.61303216606118,false,false,false,15,984.0,topology=ZL-2:fwhm_vs_T450,topology_control
ZL2_N5_L81_H42,e4e9e0b4847316721a49675bc337f377c6988eea381f7ed1e24043bf3dfca103,ZL-2,5,42,81,,,162.0,449.5,0.5,0.07688168114543321,0.22701743154128823,0.011918099453233372,0.011918099453233372,24.53213292502535,false,false,false,19,1230.0,topology=ZL-2:fwhm_vs_T450,topology_control
ZL2_N5_L77_H47,b23915dabf4edb63f659d76d8598dd509e0de5965dec569be47202635f5ba16b,ZL-2,5,47,77,,,154.0,452.5,0.0,0.007470922423307411,0.023979627111208747,0.36926034934904595,0.007470922423307411,104.34145940017748,false,false,false,19,1240.0,topology=ZL-2:fwhm_vs_T450,topology_control
ZL2_N2_L81_H42,f7f483e9f5b5e854d948fb837d1bcb1e638a71f4c7e09b453f198f926c8081a1,ZL-2,2,42,81,,,162.0,450.5,34.0,0.815027124101816,0.8304511373248684,0.8093616297315285,0.8093616297315285,4.6425414045863524,false,false,false,7,492.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L82_H42,616d6d34dddeee64989bfbff5c5756ab21fad1e5029b340d45e79413ed70561b,ZL-2,2,42,82,,,164.0,453.5,31.5,0.7417041196167917,0.7920070971230138,0.8298874150980764,0.7417041196167917,4.240289056000313,false,false,false,7,496.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L80_H43,d339e951856c0e849fc03c09328359c5e1f0ad09a063062ebdc0f28707c87ea2,ZL-2,2,43,80,,,160.0,450.0,33.5,0.8191678669719743,0.8294396511418345,0.8010240051570567,0.8010240051570567,4.688213141187133,false,false,false,7,492.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L81_H43,4188d847c4165454c2ee78be99ed70489ebbfd5199c16b4a0213e04ceacd34ac,ZL-2,2,43,81,,,162.0,453.5,32.0,0.7519261098006355,0.798836298776814,0.8297158795732376,0.7519261098006355,4.321916458207636,false,false,false,7,496.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L82_H43,ee1eda2190ddde7842e86583409e1c4e65350bb2500dda718fe3ad1761ec4a64,ZL-2,2,43,82,,,164.0,456.5,29.0,0.6480351581693654,0.713743079537514,0.7920985723879299,0.6480351581693654,3.6586747828168993,false,false,false,7,500.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L79_H44,a088dc0665c97698084af8ef696df8388f9dcaeb1d198a7f6c0e49e417e42229,ZL-2,2,44,79,,,158.0,449.5,33.0,0.8229708558726603,0.8279190861950397,0.7923256907914721,0.7923256907914721,4.719971850855774,false,false,false,7,492.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L80_H44,599d818f2ea52a32a69b8d39a4efc8516d7b79c8c8e2ce14f2a0d6b7bee563e8,ZL-2,2,44,80,,,160.0,453.0,32.5,0.7625099354847416,0.8056043199422529,0.8290753580355311,0.7625099354847416,4.393328200831162,false,false,false,7,496.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L81_H44,09cebb2e633c605a4baff4065202ca7d82ea1bb77767b523f6c8f7abce5452b7,ZL-2,2,44,81,,,162.0,456.5,29.5,0.6612885194382219,0.7255662402035589,0.79927962904859,0.6612885194382219,3.7491629231522623,false,false,false,7,500.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L80_H45,cb1517a561d702aed62621c970b9dc012b8980b1683aec377d8c025d3224cdce,ZL-2,2,45,80,,,160.0,456.0,30.0,0.6753605576974206,0.7378408303706625,0.8063221398289071,0.6753605576974206,3.833208430917799,false,false,false,7,500.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L81_H45,0720432b26a365835109051678c165d502bb5fb94dc67c4a78e788e7e3be8a37,ZL-2,2,45,81,,,162.0,459.5,26.5,0.5652981701441707,0.6327156000246981,0.7283521010082514,0.5652981701441707,3.071870132685852,false,false,false,7,504.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L79_H46,4d43a1fe08a16c5cfdbafa26d76211334063018c3f94c83c9294a8167c2256df,ZL-2,2,46,79,,,158.0,455.5,30.5,0.6900299285507818,0.7503385129656417,0.8130624121473227,0.6900299285507818,3.9089073396903133,false,false,false,7,500.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L80_H46,450e728f0c1bd4cde21d1358d73d7eb2acdceaeee888dbe1d8b6a3beda74aaf2,ZL-2,2,46,80,,,160.0,459.0,27.0,0.5803484120007318,0.6475859675829378,0.7408843167490223,0.5803484120007318,3.154022202632568,false,false,false,7,504.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L78_H47,f3882e26e1565682bb73bfe1384ee1966ded1700233ed51478197d9f13d6bde1,ZL-2,2,47,78,,,156.0,455.0,31.0,0.7050726003442813,0.7628457354154539,0.819380513212433,0.7050726003442813,3.974502467282896,false,false,false,7,500.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L79_H47,01c6b6178aff525c5721ad0b9b1105b152e8d012aa675505df68f52bfa54c5cd,ZL-2,2,47,79,,,158.0,458.5,27.5,0.596293002296242,0.6630940416608608,0.7535397646594637,0.596293002296242,3.2311228120540862,false,false,false,7,504.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N3_L80_H42,8bf99af694dc759bef09d2795d5cb6e84dd1d45d0de4290cd9e8dfd80978a1e4,ZL-2,3,42,80,,,160.0,446.5,8.0,0.7213486993965426,0.49387215863284273,0.26823707869345614,0.26823707869345614,11.375867268159523,false,false,false,11,732.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N3_L81_H42,33860c63d0e685f842b7d7830c3722948256e9af6da679ed13e9809f92da68be,ZL-2,3,42,81,,,162.0,449.6000000000033,9.026252758380167,0.7395731028132604,0.8225422413715745,0.5341218680739667,0.5341218680739667,21.03841518603481,true,false,true,11,738.0,topology=ZL-2:fwhm_vs_edge_stability,engineering_baseline
ZL2_N3_L80_H43,d4daf2b5cae8261cb9ce1acb544836bf9f9df2b268ab835821308dc1e85ae01e,ZL-2,3,43,80,,,160.0,449.4000000000033,8.971294041842896,0.7497160158454854,0.8166617090392907,0.5180743391094927,0.5180743391094927,21.472150610791267,true,false,true,11,738.0,topology=ZL-2:fwhm_vs_edge_stability,engineering_baseline
ZL2_N3_L79_H44,ec9d786dd80677be35128b0ffa45f93949ecf90809342a3b44fae9edbdd84126,ZL-2,3,44,79,,,158.0,449.30000000000325,8.940060769582544,0.7608499366142765,0.8101067830875082,0.5029174132220976,0.5029174132220976,21.78182306593164,true,false,true,11,738.0,topology=ZL-2:fwhm_vs_edge_stability,engineering_baseline
ZL2_N3_L78_H45,c942989cb04cc1721f01945f3ceb0b11b3632121e1d1f36bfcb10323bfac6d21,ZL-2,3,45,78,,,156.0,449.0,8.5,0.7722826525771276,0.8031217127995605,0.4891954768972958,0.4891954768972958,20.951013419874897,false,false,false,11,738.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N4_L81_H42,8bdb11aac420b3e8084c6799deee73a051c5e4892e892c6db4876e04285e8bb3,ZL-2,4,42,81,,,162.0,449.5,2.0,0.4075408631171993,0.6814825550015762,0.10889465282843089,0.10889465282843089,40.61303216606118,false,false,false,15,984.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N5_L81_H42,e4e9e0b4847316721a49675bc337f377c6988eea381f7ed1e24043bf3dfca103,ZL-2,5,42,81,,,162.0,449.5,0.5,0.07688168114543321,0.22701743154128823,0.011918099453233372,0.011918099453233372,24.53213292502535,false,false,false,19,1230.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N5_L77_H47,b23915dabf4edb63f659d76d8598dd509e0de5965dec569be47202635f5ba16b,ZL-2,5,47,77,,,154.0,452.5,0.0,0.007470922423307411,0.023979627111208747,0.36926034934904595,0.007470922423307411,104.34145940017748,false,false,false,19,1240.0,topology=ZL-2:fwhm_vs_edge_stability,topology_control
ZL2_N2_L82_H47,dbcef39238da0876433bd45e047c2b9d6ebf49d54126247e9c20b288d200ed34,ZL-2,2,47,82,,,164.0,468.5,18.0,0.3341168028991239,0.3768291926164198,0.45164443821270644,0.3341168028991239,1.3829610312624598,false,false,false,7,516.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N3_L82_H47,ef6b70a24f60e4417d67523a9ed052900a95a70bc2fdaa9251a127723c1eee08,ZL-2,3,47,82,,,164.0,469.0,6.0,0.042190904277078306,0.05087348316202529,0.07013901256803572,0.042190904277078306,0.9330268035620876,false,false,false,11,774.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N4_L76_H42,22a13359d0a334466692313fec33203083dbfeb3dea6f987e485d91790bd30db,ZL-2,4,42,76,,,152.0,433.0,1.5,0.007499988437878755,0.00623349538535327,0.005001492471750799,0.005001492471750799,0.3408012798186028,false,false,false,15,944.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L77_H42,8a9e1ebce6d4716e9075c27f05ea81a3a0884d48d5473b91bb1ae585d24d7f5e,ZL-2,5,42,77,,,154.0,436.5,0.0,0.0011896597413120235,0.0009369471431549599,0.0007149894831812476,0.0007149894831812476,0.0809280947098525,false,false,false,19,1190.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L82_H42,c9c33d84515f731f719212150a35af114c36ab072ad27b1a5b251d0aa55d49d0,ZL-2,5,42,82,,,164.0,452.5,0.0,0.0069750056960175165,0.022828396372943455,0.40071699432686925,0.0069750056960175165,59.25868356702019,false,false,false,19,1240.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L76_H43,f1cb8ad02135aea705ed55d9edee46fda269553ef484ac375f0ada87ee51dcea,ZL-2,5,43,76,,,152.0,436.5,0.0,0.001146727956026266,0.0008984047391045029,0.0006802769378923331,0.0006802769378923331,0.09959420591680002,false,false,false,19,1190.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L79_H43,e698405f6acb61f096556a455a787d58a41c4e9cf98722218e2ac736eea965ae,ZL-2,5,43,79,,,158.0,446.0,0.0,0.03663954302252145,0.00959683088096696,0.0033944453590457123,0.0033944453590457123,1.6014919704577444,false,false,false,19,1220.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L81_H43,cfa090d2fba7bb01eeaafb8a855e7c532b8d1a519f0129b1354fc792b0ff66d1,ZL-2,5,43,81,,,162.0,452.5,0.0,0.006885388406268087,0.022412212326178512,0.39553421246495624,0.006885388406268087,67.51285906514362,false,false,false,19,1240.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L78_H44,7835264081221a1efed7bae6ed85704f38f3be681ee017fda5f17c21142687f5,ZL-2,5,44,78,,,156.0,446.0,0.0,0.03591555084138152,0.009401229916305657,0.0033054925401920735,0.0033054925401920735,1.8758845593216062,false,false,false,19,1220.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L80_H44,ab52224cf7569554c28c67e54bb4b751091b51eafddf7471f7f3b7e81e3a3fa6,ZL-2,5,44,80,,,160.0,452.5,0.0,0.006904313377449478,0.022407916120094677,0.38503158443603913,0.006904313377449478,76.91953942482317,false,false,false,19,1240.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L82_H44,e6626ca0861b7d4ea48df8668d88183d86ee7e3a68749853d324ae0619e7a132,ZL-2,5,44,82,,,164.0,459.0,0.0,0.0012423698352586332,0.0018781811598241552,0.004321235665939048,0.0012423698352586332,1.031951491944664,false,false,false,19,1260.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L77_H45,ae4ae57ec2ecd39aabfc4447dc4888143e871ec1120ef0c097295fbd94982174,ZL-2,5,45,77,,,154.0,446.0,0.0,0.035643852523250336,0.009321188752672977,0.0032567369252736083,0.0032567369252736083,2.1820192779981458,false,false,false,19,1220.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L79_H45,e2b6daacceec73c344e970ff6dec1534c04004360add429afaa011949603c4c9,ZL-2,5,45,79,,,158.0,452.5,0.0,0.007016258720629711,0.022722764154954472,0.3741485427266902,0.007016258720629711,86.94192696986191,false,false,false,19,1240.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L81_H45,c1fd0bfef3e69f491e60790d025e7d0768f3cd295364986fbccc56149ed8a078,ZL-2,5,45,81,,,162.0,459.0,0.0,0.0012696501398251191,0.0019084817836826117,0.004357329405014289,0.0012696501398251191,1.1564983998059561,false,false,false,19,1260.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L76_H46,7c5a4363c052b318d1652f78421caee962b6b5d2c2870664dc5832c3ce79c5c9,ZL-2,5,46,76,,,152.0,446.0,0.0,0.03600391097668157,0.009378566763599307,0.0032511949955211297,0.0032511949955211297,2.5283605249888415,false,false,false,19,1220.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L78_H46,39020f98a716affde4e89802c5560f0f83a4b63afbe4f9ddfe0957b8d6037e75,ZL-2,5,46,78,,,156.0,452.5,0.0,0.007208820187349184,0.02327430437102713,0.36748345513178093,0.007208820187349184,96.55785355555487,false,false,false,19,1240.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L80_H46,eeca74e12548eaf0cb5364aa7ae9507f9935422885e2f24ca1ca6476aadc0907,ZL-2,5,46,80,,,160.0,459.0,0.0,0.0013137790827663087,0.0019633179859559298,0.004448030120578955,0.0013137790827663087,1.2910782300743473,false,false,false,19,1260.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L77_H47,b23915dabf4edb63f659d76d8598dd509e0de5965dec569be47202635f5ba16b,ZL-2,5,47,77,,,154.0,452.5,0.0,0.007470922423307411,0.023979627111208747,0.36926034934904595,0.007470922423307411,104.34145940017748,false,false,false,19,1240.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N5_L79_H47,e4dd4c23b64cc71002c2c458be5f02d4360b59ed3e5c59ed51b30de01109e5e6,ZL-2,5,47,79,,,158.0,459.0,0.0,0.0013752181011159798,0.0020424707641002638,0.004588917162668961,0.0013752181011159798,1.4342913464697713,false,false,false,19,1260.0,topology=ZL-2:fwhm_vs_layer_count,topology_control
ZL2_N2_L76_H42,e0daa617bbbf71eddd9a10732f628f15eb81ace3f72514477cf73ca7f30dae51,ZL-2,2,42,76,,,152.0,433.5,20.0,0.46126448157501987,0.4155585541211336,0.3582609083653111,0.3582609083653111,2.8165445299358165,false,false,false,7,472.0,topology=ZL-2:fwhm_vs_total_thickness,topology_control
ZL2_N2_L82_H47,dbcef39238da0876433bd45e047c2b9d6ebf49d54126247e9c20b288d200ed34,ZL-2,2,47,82,,,164.0,468.5,18.0,0.3341168028991239,0.3768291926164198,0.45164443821270644,0.3341168028991239,1.3829610312624598,false,false,false,7,516.0,topology=ZL-2:fwhm_vs_total_thickness,topology_control
ZL2_N3_L76_H42,10aa7c9b5b923d282283b980f1a92cdf06738b65a85a38507559b00d7031166f,ZL-2,3,42,76,,,152.0,433.0,7.0,0.07247308123001422,0.05999471382320343,0.047388391442754946,0.047388391442754946,1.4934131471649141,false,false,false,11,708.0,topology=ZL-2:fwhm_vs_total_thickness,topology_control
ZL2_N3_L82_H47,ef6b70a24f60e4417d67523a9ed052900a95a70bc2fdaa9251a127723c1eee08,ZL-2,3,47,82,,,164.0,469.0,6.0,0.042190904277078306,0.05087348316202529,0.07013901256803572,0.042190904277078306,0.9330268035620876,false,false,false,11,774.0,topology=ZL-2:fwhm_vs_total_thickness,topology_control
ZL2_N4_L76_H42,22a13359d0a334466692313fec33203083dbfeb3dea6f987e485d91790bd30db,ZL-2,4,42,76,,,152.0,433.0,1.5,0.007499988437878755,0.00623349538535327,0.005001492471750799,0.005001492471750799,0.3408012798186028,false,false,false,15,944.0,topology=ZL-2:fwhm_vs_total_thickness,topology_control
ZL2_N5_L76_H42,125ad4725d540053f5ffd990dd5a53d9230b5b68acbfd9f0e339bae13af59cb7,ZL-2,5,42,76,,,152.0,433.0,0.5,0.0007696354143714226,0.0006518147330924948,0.0005396849264244125,0.0005396849264244125,0.04375879617497966,false,false,false,19,1180.0,topology=ZL-2:fwhm_vs_total_thickness,topology_control
ZL2_N5_L77_H42,8a9e1ebce6d4716e9075c27f05ea81a3a0884d48d5473b91bb1ae585d24d7f5e,ZL-2,5,42,77,,,154.0,436.5,0.0,0.0011896597413120235,0.0009369471431549599,0.0007149894831812476,0.0007149894831812476,0.0809280947098525,false,false,false,19,1190.0,topology=ZL-2:fwhm_vs_total_thickness,topology_control
ZL2_N5_L76_H43,f1cb8ad02135aea705ed55d9edee46fda269553ef484ac375f0ada87ee51dcea,ZL-2,5,43,76,,,152.0,436.5,0.0,0.001146727956026266,0.0008984047391045029,0.0006802769378923331,0.0006802769378923331,0.09959420591680002,false,false,false,19,1190.0,topology=ZL-2:fwhm_vs_total_thickness,topology_control
ZL2_N2_L76_H42,e0daa617bbbf71eddd9a10732f628f15eb81ace3f72514477cf73ca7f30dae51,ZL-2,2,42,76,,,152.0,433.5,20.0,0.46126448157501987,0.4155585541211336,0.3582609083653111,0.3582609083653111,2.8165445299358165,false,false,false,7,472.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L81_H42,f7f483e9f5b5e854d948fb837d1bcb1e638a71f4c7e09b453f198f926c8081a1,ZL-2,2,42,81,,,162.0,450.5,34.0,0.815027124101816,0.8304511373248684,0.8093616297315285,0.8093616297315285,4.6425414045863524,false,false,false,7,492.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L82_H42,616d6d34dddeee64989bfbff5c5756ab21fad1e5029b340d45e79413ed70561b,ZL-2,2,42,82,,,164.0,453.5,31.5,0.7417041196167917,0.7920070971230138,0.8298874150980764,0.7417041196167917,4.240289056000313,false,false,false,7,496.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L76_H43,45f356d65b2bc0e9e20d9ba04099bb13c95121d5652bdc137b9ad36658d640dc,ZL-2,2,43,76,,,152.0,436.0,23.0,0.5459941785524776,0.4910189097639791,0.4201113950083152,0.4201113950083152,3.2603852348786457,false,false,false,7,476.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L80_H43,d339e951856c0e849fc03c09328359c5e1f0ad09a063062ebdc0f28707c87ea2,ZL-2,2,43,80,,,160.0,450.0,33.5,0.8191678669719743,0.8294396511418345,0.8010240051570567,0.8010240051570567,4.688213141187133,false,false,false,7,492.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L81_H43,4188d847c4165454c2ee78be99ed70489ebbfd5199c16b4a0213e04ceacd34ac,ZL-2,2,43,81,,,162.0,453.5,32.0,0.7519261098006355,0.798836298776814,0.8297158795732376,0.7519261098006355,4.321916458207636,false,false,false,7,496.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L82_H43,ee1eda2190ddde7842e86583409e1c4e65350bb2500dda718fe3ad1761ec4a64,ZL-2,2,43,82,,,164.0,456.5,29.0,0.6480351581693654,0.713743079537514,0.7920985723879299,0.6480351581693654,3.6586747828168993,false,false,false,7,500.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L76_H44,925200699d5d28385db93b4ddc9b277b8df1405a6a4c73929bd38c6989eb8b73,ZL-2,2,44,76,,,152.0,439.0,26.0,0.641084437571287,0.5798405978063799,0.4959515490531444,0.4959515490531444,3.745645724309505,false,false,false,7,480.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L79_H44,a088dc0665c97698084af8ef696df8388f9dcaeb1d198a7f6c0e49e417e42229,ZL-2,2,44,79,,,158.0,449.5,33.0,0.8229708558726603,0.8279190861950397,0.7923256907914721,0.7923256907914721,4.719971850855774,false,false,false,7,492.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L80_H44,599d818f2ea52a32a69b8d39a4efc8516d7b79c8c8e2ce14f2a0d6b7bee563e8,ZL-2,2,44,80,,,160.0,453.0,32.5,0.7625099354847416,0.8056043199422529,0.8290753580355311,0.7625099354847416,4.393328200831162,false,false,false,7,496.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L81_H44,09cebb2e633c605a4baff4065202ca7d82ea1bb77767b523f6c8f7abce5452b7,ZL-2,2,44,81,,,162.0,456.5,29.5,0.6612885194382219,0.7255662402035589,0.79927962904859,0.6612885194382219,3.7491629231522623,false,false,false,7,500.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L80_H45,cb1517a561d702aed62621c970b9dc012b8980b1683aec377d8c025d3224cdce,ZL-2,2,45,80,,,160.0,456.0,30.0,0.6753605576974206,0.7378408303706625,0.8063221398289071,0.6753605576974206,3.833208430917799,false,false,false,7,500.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L81_H45,0720432b26a365835109051678c165d502bb5fb94dc67c4a78e788e7e3be8a37,ZL-2,2,45,81,,,162.0,459.5,26.5,0.5652981701441707,0.6327156000246981,0.7283521010082514,0.5652981701441707,3.071870132685852,false,false,false,7,504.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L82_H45,eab68a25868d076c4ad04e29816e658c5dbb089375de17099dffc413082a7b5c,ZL-2,2,45,82,,,164.0,462.5,23.5,0.46446995646879985,0.525514408826296,0.6235092201569667,0.46446995646879985,2.3487235051327913,false,false,false,7,508.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L79_H46,4d43a1fe08a16c5cfdbafa26d76211334063018c3f94c83c9294a8167c2256df,ZL-2,2,46,79,,,158.0,455.5,30.5,0.6900299285507818,0.7503385129656417,0.8130624121473227,0.6900299285507818,3.9089073396903133,false,false,false,7,500.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L80_H46,450e728f0c1bd4cde21d1358d73d7eb2acdceaeee888dbe1d8b6a3beda74aaf2,ZL-2,2,46,80,,,160.0,459.0,27.0,0.5803484120007318,0.6475859675829378,0.7408843167490223,0.5803484120007318,3.154022202632568,false,false,false,7,504.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L81_H46,67f61e1507ab3106fe78039bcfa5240b62f041e92768109cc88b653463d9b5f0,ZL-2,2,46,81,,,162.0,462.5,24.0,0.47792942144650197,0.5397831176921886,0.6379697473725641,0.47792942144650197,2.421407640516965,false,false,false,7,508.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L82_H46,311354dd5dc08b9d05478680482d82b2e13d93f9228929a9ef8cc230956670e5,ZL-2,2,46,82,,,164.0,465.5,21.0,0.3921142740684098,0.44397720252853645,0.5321330881929952,0.3921142740684098,1.8095573845635469,false,false,false,7,512.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L78_H47,f3882e26e1565682bb73bfe1384ee1966ded1700233ed51478197d9f13d6bde1,ZL-2,2,47,78,,,156.0,455.0,31.0,0.7050726003442813,0.7628457354154539,0.819380513212433,0.7050726003442813,3.974502467282896,false,false,false,7,500.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L79_H47,01c6b6178aff525c5721ad0b9b1105b152e8d012aa675505df68f52bfa54c5cd,ZL-2,2,47,79,,,158.0,458.5,27.5,0.596293002296242,0.6630940416608608,0.7535397646594637,0.596293002296242,3.2311228120540862,false,false,false,7,504.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L80_H47,2f897a3f7e94d70906668e63987d8ee1ac2531c30ea09e928a0a0ef8205761f5,ZL-2,2,47,80,,,160.0,462.0,24.5,0.49252528084264424,0.5550887993994572,0.6531559962595923,0.49252528084264424,2.492741158627826,false,false,false,7,508.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
ZL2_N2_L81_H47,f6ea15ae622fa629b7d15dd3a61c3d860e7eb660fb9048f41dfe094545be6987,ZL-2,2,47,81,,,162.0,465.5,21.5,0.4045815456017299,0.4575142134436967,0.5468940623858867,0.4045815456017299,1.86781182330472,false,false,false,7,512.0,topology=ZL-2|N=2:fwhm_vs_T450,topology_control
