subrun_id,candidate_id,input_polarization,status,solver_entered,failure_stage,setup_before_save,configuration_gate,grid_audit,runtime_seconds,checkpoint_path,checkpoint_sha256,geometry_hash_sha256,source_contract_sha256,physical_contract_sha256,error,traceback,retained_data_status
LPML_R1_GLOBAL_SOBOL_009_x,LPML_R1_GLOBAL_SOBOL_009,x,ACCEPTED,True,SOLVER,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -1.0000000000000001e-07, 'J1_center_y_nm': 0.0, 'J2_center_x_nm': 1.0000000000000001e-07, 'J2_center_y_nm': 0.0, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1'}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 0.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}","{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 0.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'x', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}","{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_dy_max_m': 3.84815080066706e-08, 'transmission': 1.0007782802312535}",21.764625787734985,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round1_production_attempt1_v1\subruns\LPML_R1_GLOBAL_SOBOL_009\x\checkpoint.json,4baf1fe612a0afbca926c9b24b0aedcd1b92f1b6656d3ea134ee2bfbd531676f,e50a5a488e637c0b7a6027c205c482cd891ee1ec3f2d603336659aa413786cf5,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,,,
LPML_R1_GLOBAL_SOBOL_009_y,LPML_R1_GLOBAL_SOBOL_009,y,ACCEPTED,True,SOLVER,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -1.0000000000000001e-07, 'J1_center_y_nm': 0.0, 'J2_center_x_nm': 1.0000000000000001e-07, 'J2_center_y_nm': 0.0, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1'}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 90.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}","{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 90.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'y', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}","{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_dy_max_m': 3.84815080066706e-08, 'transmission': 0.23235085098260183}",20.735722303390503,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round1_production_attempt1_v1\subruns\LPML_R1_GLOBAL_SOBOL_009\y\checkpoint.json,f49c42a66b3d52233bcea9ea1f42f7e21b41fd1882380394542e26e2877db564,e50a5a488e637c0b7a6027c205c482cd891ee1ec3f2d603336659aa413786cf5,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,,,
LPML_R1_GLOBAL_SOBOL_010_x,LPML_R1_GLOBAL_SOBOL_010,x,ACCEPTED,True,SOLVER,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -1.02e-07, 'J1_center_y_nm': 2e-09, 'J2_center_x_nm': 1.02e-07, 'J2_center_y_nm': -2e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1'}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 0.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}","{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 0.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'x', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}","{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_dy_max_m': 3.898150800667058e-08, 'transmission': 0.9981591790208244}",20.869536638259888,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round1_production_attempt1_v1\subruns\LPML_R1_GLOBAL_SOBOL_010\x\checkpoint.json,0eda13c5e62250e9eff752fa45cae45e46a053e15f49455473155f4f1952abb5,b9102cfa22df75bc9a9b4faba164c46de01d7d0e8d25d472a07149c304270df7,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,,,
LPML_R1_GLOBAL_SOBOL_010_y,LPML_R1_GLOBAL_SOBOL_010,y,ACCEPTED,True,SOLVER,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -1.02e-07, 'J1_center_y_nm': 2e-09, 'J2_center_x_nm': 1.02e-07, 'J2_center_y_nm': -2e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1'}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 90.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}","{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 90.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'y', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}","{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_dy_max_m': 3.898150800667058e-08, 'transmission': 0.011964389509090722}",20.817782402038574,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round1_production_attempt1_v1\subruns\LPML_R1_GLOBAL_SOBOL_010\y\checkpoint.json,ef055ba68ab449b5b113d0cbc3b6bbfc4690276b0dc61449960c149da0998094,b9102cfa22df75bc9a9b4faba164c46de01d7d0e8d25d472a07149c304270df7,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,,,
LPML_R1_GLOBAL_SOBOL_011_x,LPML_R1_GLOBAL_SOBOL_011,x,ACCEPTED,True,SOLVER,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -9.9e-08, 'J1_center_y_nm': 1e-09, 'J2_center_x_nm': 9.9e-08, 'J2_center_y_nm': -1e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1'}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 0.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}","{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 0.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'x', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}","{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_dy_max_m': 3.8731508006670564e-08, 'transmission': 0.9304555647213804}",20.746751070022583,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round1_production_attempt1_v1\subruns\LPML_R1_GLOBAL_SOBOL_011\x\checkpoint.json,d7faf553dbddac0384ad1a1f2bc3b97216fea44dd88c269f97bd8aa4afcb0fbc,ffd391a0f097d702fbc93685fe37f92d87887ce1b74011102cbcac818f8f568a,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,,,
LPML_R1_GLOBAL_SOBOL_011_y,LPML_R1_GLOBAL_SOBOL_011,y,ACCEPTED,True,SOLVER,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -9.9e-08, 'J1_center_y_nm': 1e-09, 'J2_center_x_nm': 9.9e-08, 'J2_center_y_nm': -1e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1'}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 90.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}","{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 90.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'y', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}","{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_dy_max_m': 3.8731508006670564e-08, 'transmission': 0.008042980942318001}",20.685129165649414,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round1_production_attempt1_v1\subruns\LPML_R1_GLOBAL_SOBOL_011\y\checkpoint.json,3a14e46f4555425622a8a7ff50ab31afc7ea3c0c9bd4f17e6aeacf3009329f7d,ffd391a0f097d702fbc93685fe37f92d87887ce1b74011102cbcac818f8f568a,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,,,
LPML_R1_GLOBAL_SOBOL_012_x,LPML_R1_GLOBAL_SOBOL_012,x,ACCEPTED,True,SOLVER,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -1.01e-07, 'J1_center_y_nm': -1e-09, 'J2_center_x_nm': 1.01e-07, 'J2_center_y_nm': 1e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1'}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 0.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}","{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 0.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'x', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}","{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_dy_max_m': 3.873150800667059e-08, 'transmission': 0.984907678630589}",20.81816577911377,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round1_production_attempt1_v1\subruns\LPML_R1_GLOBAL_SOBOL_012\x\checkpoint.json,8eee2831588a5c3730b92d5c4457f571c881952e6534f9a3d4c5108d2c047a46,029a7e27700db1709cdda224b0fd26e01497455f44389c620e8365aeb95dfd8c,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,,,
LPML_R1_GLOBAL_SOBOL_012_y,LPML_R1_GLOBAL_SOBOL_012,y,ACCEPTED,True,SOLVER,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -1.01e-07, 'J1_center_y_nm': -1e-09, 'J2_center_x_nm': 1.01e-07, 'J2_center_y_nm': 1e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1'}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 90.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}","{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 90.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'y', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}","{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_dy_max_m': 3.873150800667059e-08, 'transmission': 0.10134505415276773}",20.722111463546753,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round1_production_attempt1_v1\subruns\LPML_R1_GLOBAL_SOBOL_012\y\checkpoint.json,afabbb8352921d8f5e06831d6f2cae429aa784a6a6ba6b2d68317634b7796d25,029a7e27700db1709cdda224b0fd26e01497455f44389c620e8365aeb95dfd8c,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,,,
