case_id,source_kind,wavelength_nm,theta_air_in_label_deg,ux_in,uy_in,real_kx_in,polarization_branch,R_total,T_total,residual_1_minus_R_minus_T,eta_plus1,eta_zero,eta_minus1,eta_plus2,eta_minus2,theta_out_plus1_deg,directionality,spacer_nm,total_sio2_separation_nm,no_polarization_averaging,no_interpolation,no_extrapolation,joint_geometry_hash,material_contract_id,source_contract_id,post_fsp_sha256
STAGE_A_BB_YM10_445_455NM_S_YLIKE,new_solver_case,445.00000000000006,-10,-0.17364817766693033,0.0,-2451828.491090712,S_YLIKE,0.1931471476597345,0.18196615894124601,0.6248866933990195,0.12430579578557947,0.020027924617384518,0.0035699838626049004,0.006149580335343475,0.007702730994300031,4.7092239810756205,0.9720824078459054,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,947b280a5368cc87672219ff298fc71c69bcc46d48da7aae8f25e22a2cf7551c
STAGE_A_BB_YM10_445_455NM_S_YLIKE,new_solver_case,446.00000000000006,-10,-0.17364817766693033,0.0,-2446331.1177923023,S_YLIKE,0.20850799044307441,0.15264002566465631,0.6388519838922693,0.04576453380086154,0.040514578275775995,0.004336116316249239,0.03034344944633415,0.004821887103638967,4.742264914118285,0.9134518952126665,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,947b280a5368cc87672219ff298fc71c69bcc46d48da7aae8f25e22a2cf7551c
STAGE_A_BB_YM10_445_455NM_S_YLIKE,new_solver_case,447.00000000000006,-10,-0.17364817766693033,0.0,-2440858.3412424317,S_YLIKE,0.1559391257484293,0.25544627076051535,0.5886146034910553,0.19349514028558953,0.01866078086182555,0.001917740400002055,0.025017636630486284,0.0006313200945688421,4.775307427896781,0.9901862129391173,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,947b280a5368cc87672219ff298fc71c69bcc46d48da7aae8f25e22a2cf7551c
STAGE_A_BB_YM10_445_455NM_S_YLIKE,new_solver_case,448.0000000000001,-10,-0.17364817766693033,0.0,-2435409.996730729,S_YLIKE,0.09346602803988706,0.3756495787057456,0.5308843932543674,0.34038500529066806,0.006879438016517447,0.0007312665773312196,0.014567822908059668,0.0011545804143929513,4.8083515336289935,0.9978562541935431,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,947b280a5368cc87672219ff298fc71c69bcc46d48da7aae8f25e22a2cf7551c
STAGE_A_BB_YM10_445_455NM_S_YLIKE,new_solver_case,449.00000000000006,-10,-0.17364817766693033,0.0,-2429985.92101418,S_YLIKE,0.04837376515830654,0.4588884953805889,0.4927377394611046,0.4292470136922669,0.0032568442063009204,0.0009360046050217069,0.011949532257579037,0.0013963822215184141,4.841397242537623,0.9978241711894474,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,947b280a5368cc87672219ff298fc71c69bcc46d48da7aae8f25e22a2cf7551c
STAGE_A_BB_YM10_445_455NM_S_YLIKE,new_solver_case,450.0000000000001,-10,-0.17364817766693033,0.0,-2424585.952300815,S_YLIKE,0.029679884502102183,0.4869432759880674,0.48337683950983035,0.46046389005260246,0.002017170234639396,0.0016757842858889415,0.012352574993758147,0.0005160649219235567,4.874444565850225,0.996373857560947,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,947b280a5368cc87672219ff298fc71c69bcc46d48da7aae8f25e22a2cf7551c
STAGE_A_BB_YM10_445_455NM_S_YLIKE,new_solver_case,451.00000000000006,-10,-0.17364817766693033,0.0,-2419209.9302336294,S_YLIKE,0.04377750805717477,0.45393337437598724,0.502289117566838,0.42775060319400404,0.0015118984769806466,0.005027458498708518,0.012312356172335632,3.16321322634954e-05,4.907493514799251,0.9883832870847363,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,947b280a5368cc87672219ff298fc71c69bcc46d48da7aae8f25e22a2cf7551c
STAGE_A_BB_YM10_445_455NM_S_YLIKE,new_solver_case,452.00000000000006,-10,-0.17364817766693033,0.0,-2413857.6958747054,S_YLIKE,0.07163904270215213,0.39744826728548893,0.5309126900123589,0.36762540099268554,0.001276313072252903,0.011300703792648033,0.00860741768179748,0.002113422403423114,4.940544100622079,0.9701770248870818,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,947b280a5368cc87672219ff298fc71c69bcc46d48da7aae8f25e22a2cf7551c
STAGE_A_BB_YM10_445_455NM_S_YLIKE,new_solver_case,453.00000000000006,-10,-0.17364817766693033,0.0,-2408529.0916895512,S_YLIKE,0.09892214858844357,0.34257788731879385,0.5584999640927626,0.3062981407193937,0.0012853333495404704,0.014655953085724014,0.005117961838926632,0.007567369643220786,4.97359633456104,0.9543362949138045,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,947b280a5368cc87672219ff298fc71c69bcc46d48da7aae8f25e22a2cf7551c
STAGE_A_BB_YM10_445_455NM_S_YLIKE,new_solver_case,453.99999999999994,-10,-0.17364817766693033,0.0,-2403223.9615316456,S_YLIKE,0.131910589929793,0.27774692699997194,0.5903424830702351,0.2394039020876029,0.0016191541503310298,0.009945510347909425,0.00478324053426257,0.01129276852826529,5.006650227863474,0.9601141616867392,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,947b280a5368cc87672219ff298fc71c69bcc46d48da7aae8f25e22a2cf7551c
STAGE_A_BB_YM10_445_455NM_S_YLIKE,new_solver_case,455.00000000000006,-10,-0.17364817766693033,0.0,-2397942.1506271795,S_YLIKE,0.16303321797329745,0.21513148438768404,0.6218352976390186,0.16286885744944227,0.0012666103761851128,0.017791137905870502,0.003429782893576239,0.01667648416025933,5.039705791781751,0.9015214305143769,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,947b280a5368cc87672219ff298fc71c69bcc46d48da7aae8f25e22a2cf7551c
STAGE_A_BB_XM5_445_455NM_P_XLIKE,new_solver_case,445.00000000000006,-5,-0.08715574274765817,0.0,-1230597.0388054147,P_XLIKE,0.22363566927576112,0.1284223335896001,0.6479419971346388,0.03947343519570903,0.013465172901635132,0.005651562120464986,0.028287467281223493,0.007689065979169606,9.70592940849152,0.8747576186904434,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,ba43c9e9b15394623618f3e45e5b0e6dbd73f141b9fac1ef33f264e2bde2c5bc
STAGE_A_BB_XM5_445_455NM_P_XLIKE,new_solver_case,446.00000000000006,-5,-0.08715574274765817,0.0,-1227837.852619752,P_XLIKE,0.17884935643066757,0.21273373561298117,0.6084169079563513,0.1276516333712994,0.011711894543294429,0.011747250983033386,0.0172227282899402,0.007602062425023232,9.739337869154381,0.9157292324293392,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,ba43c9e9b15394623618f3e45e5b0e6dbd73f141b9fac1ef33f264e2bde2c5bc
STAGE_A_BB_XM5_445_455NM_P_XLIKE,new_solver_case,447.00000000000006,-5,-0.08715574274765817,0.0,-1225091.011786151,P_XLIKE,0.13785360387842335,0.2791302306064365,0.5830161655151401,0.18542884920940844,0.01031104528252908,0.012406568249884432,0.01988612668612885,0.004678071735038228,9.772749673707018,0.9372884369784938,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,ba43c9e9b15394623618f3e45e5b0e6dbd73f141b9fac1ef33f264e2bde2c5bc
STAGE_A_BB_XM5_445_455NM_P_XLIKE,new_solver_case,448.0000000000001,-5,-0.08715574274765817,0.0,-1222356.4336348425,P_XLIKE,0.09561569200916649,0.3572382287041654,0.547146079286668,0.24953944058087293,0.010082551491372759,0.014069968885448252,0.02613516377630078,0.00395312272094748,9.806164834519127,0.946625695516966,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,ba43c9e9b15394623618f3e45e5b0e6dbd73f141b9fac1ef33f264e2bde2c5bc
STAGE_A_BB_XM5_445_455NM_P_XLIKE,new_solver_case,449.00000000000006,-5,-0.08715574274765817,0.0,-1219634.0362325378,P_XLIKE,0.07035232370182594,0.3937204236248072,0.5359272526733668,0.2871666835962969,0.009750745655626678,0.012505512151936314,0.027021040907822504,0.0034662776898206353,9.839583363971174,0.9582693612241467,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,ba43c9e9b15394623618f3e45e5b0e6dbd73f141b9fac1ef33f264e2bde2c5bc
STAGE_A_BB_XM5_445_455NM_P_XLIKE,new_solver_case,450.0000000000001,-5,-0.08715574274765817,0.0,-1216923.7383742433,P_XLIKE,0.06784198272459772,0.3958843986215255,0.5362736186538768,0.30417903336073454,0.009911286384544676,0.010029004532977675,0.02167221984838016,0.0032906907406940952,9.87300527445447,0.9680816423405113,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,ba43c9e9b15394623618f3e45e5b0e6dbd73f141b9fac1ef33f264e2bde2c5bc
STAGE_A_BB_XM5_445_455NM_P_XLIKE,new_solver_case,451.00000000000006,-5,-0.08715574274765817,0.0,-1214225.4595751872,P_XLIKE,0.08344682511508719,0.36302831494897264,0.5535248599359401,0.2935412580390095,0.0103893996275723,0.007116475121874652,0.013602162103770236,0.003721061869937426,9.906430578371188,0.9763303107255633,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,ba43c9e9b15394623618f3e45e5b0e6dbd73f141b9fac1ef33f264e2bde2c5bc
STAGE_A_BB_XM5_445_455NM_P_XLIKE,new_solver_case,452.00000000000006,-5,-0.08715574274765817,0.0,-1211539.1200628527,P_XLIKE,0.11498423563167294,0.2949093537020423,0.5901064106662848,0.25035100068223737,0.01270048945910164,0.003444444582603267,0.003226817006748178,0.003225932310107165,9.939859288134427,0.9864282647822582,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,ba43c9e9b15394623618f3e45e5b0e6dbd73f141b9fac1ef33f264e2bde2c5bc
STAGE_A_BB_XM5_445_455NM_P_XLIKE,new_solver_case,453.00000000000006,-5,-0.08715574274765817,0.0,-1208864.6407691159,P_XLIKE,0.20044563545664948,0.1232588554042863,0.6762955091390642,0.0874490330417741,0.014666184574924678,0.0007805212438609949,0.007542534702257443,0.0007471167691510184,9.973291416168227,0.9911535170932165,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,ba43c9e9b15394623618f3e45e5b0e6dbd73f141b9fac1ef33f264e2bde2c5bc
STAGE_A_BB_XM5_445_455NM_P_XLIKE,new_solver_case,453.99999999999994,-5,-0.08715574274765817,0.0,-1206201.943322488,P_XLIKE,0.1994126413480054,0.1387190088978849,0.6618683497541097,0.09705835758261812,0.0037841554870146213,0.002755049763894057,0.016620779092353856,0.0005011373482896287,10.006726974907664,0.9723979990550806,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,ba43c9e9b15394623618f3e45e5b0e6dbd73f141b9fac1ef33f264e2bde2c5bc
STAGE_A_BB_XM5_445_455NM_P_XLIKE,new_solver_case,455.00000000000006,-5,-0.08715574274765817,0.0,-1203550.9500404603,P_XLIKE,0.19586647690328027,0.15765297377094817,0.6464805493257715,0.12981546338106115,0.004121917468474806,0.0010544368457543977,0.008084077824372258,0.0002714761676757895,10.040165976798864,0.9919428620032038,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,ba43c9e9b15394623618f3e45e5b0e6dbd73f141b9fac1ef33f264e2bde2c5bc
STAGE_A_BB_YM5_445_455NM_S_YLIKE,new_solver_case,445.00000000000006,-5,-0.08715574274765817,0.0,-1230597.0388054147,S_YLIKE,0.2248696387099728,0.11897442936224499,0.6561559319277822,0.0940897068663591,0.0020263539303649585,0.007016700930173632,0.008562675215406016,0.00382985342514909,9.70592940849152,0.9306008285420041,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,dd8b7f9cd6dcb98e35c4a289215a42d4adcc445c86f020571b4575b0c44d0798
STAGE_A_BB_YM5_445_455NM_S_YLIKE,new_solver_case,446.00000000000006,-5,-0.08715574274765817,0.0,-1227837.852619752,S_YLIKE,0.2201568286500294,0.12913366888365496,0.6507095024663156,0.08798184723353367,0.0002332304265972785,0.0032096596159241608,0.03137425699646946,0.00187937701456848,9.739337869154381,0.9648030860897738,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,dd8b7f9cd6dcb98e35c4a289215a42d4adcc445c86f020571b4575b0c44d0798
STAGE_A_BB_YM5_445_455NM_S_YLIKE,new_solver_case,447.00000000000006,-5,-0.08715574274765817,0.0,-1225091.011786151,S_YLIKE,0.18986412896165017,0.18945505338095514,0.6206808176573947,0.15727771922125172,0.0008981297723130989,0.0021233228234078753,0.02365584699118411,0.002419429093737524,9.772749673707018,0.9866793667332928,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,dd8b7f9cd6dcb98e35c4a289215a42d4adcc445c86f020571b4575b0c44d0798
STAGE_A_BB_YM5_445_455NM_S_YLIKE,new_solver_case,448.0000000000001,-5,-0.08715574274765817,0.0,-1222356.4336348425,S_YLIKE,0.15638828558123108,0.2546361939107299,0.588975520508039,0.22723289861904475,0.002359721138674267,0.002873183138880666,0.015231220751153778,0.004547844174635228,9.806164834519127,0.9875136584095013,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,dd8b7f9cd6dcb98e35c4a289215a42d4adcc445c86f020571b4575b0c44d0798
STAGE_A_BB_YM5_445_455NM_S_YLIKE,new_solver_case,449.00000000000006,-5,-0.08715574274765817,0.0,-1219634.0362325378,S_YLIKE,0.11950682861507102,0.32605585407885723,0.5544373173060717,0.2970996048275144,0.003414671698619962,0.002701714269376647,0.01515400431691426,0.004990629147520996,9.839583363971174,0.9909883176047551,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,dd8b7f9cd6dcb98e35c4a289215a42d4adcc445c86f020571b4575b0c44d0798
STAGE_A_BB_YM5_445_455NM_S_YLIKE,new_solver_case,450.0000000000001,-5,-0.08715574274765817,0.0,-1216923.7383742433,S_YLIKE,0.0777669358899443,0.40529403611237175,0.516939027997684,0.3699006643502225,0.00512390559077513,0.002034560542244981,0.019539467772375935,0.0052574895122311175,9.87300527445447,0.9945297987227931,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,dd8b7f9cd6dcb98e35c4a289215a42d4adcc445c86f020571b4575b0c44d0798
STAGE_A_BB_YM5_445_455NM_S_YLIKE,new_solver_case,451.00000000000006,-5,-0.08715574274765817,0.0,-1214225.4595751872,S_YLIKE,0.03829712942336996,0.4800975890455987,0.4816052815310314,0.4392875754209111,0.008005690993573863,0.0010381155785866782,0.02045414185245003,0.004798275783487899,9.906430578371188,0.9976423915301643,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,dd8b7f9cd6dcb98e35c4a289215a42d4adcc445c86f020571b4575b0c44d0798
STAGE_A_BB_YM5_445_455NM_S_YLIKE,new_solver_case,452.00000000000006,-5,-0.08715574274765817,0.0,-1211539.1200628527,S_YLIKE,0.016515633699968345,0.5185765841993011,0.4649077821007306,0.4731545813422302,0.009485249966806587,0.0006096964208225117,0.016092017387169373,0.006492001766125654,9.939859288134427,0.9987130806406483,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,dd8b7f9cd6dcb98e35c4a289215a42d4adcc445c86f020571b4575b0c44d0798
STAGE_A_BB_YM5_445_455NM_S_YLIKE,new_solver_case,453.00000000000006,-5,-0.08715574274765817,0.0,-1208864.6407691159,S_YLIKE,0.02064737753439301,0.5057264011459381,0.4736262213196688,0.4561951112927366,0.0074153306233719985,0.0017445796836149086,0.011736610594102446,0.010317386333290858,9.973291416168227,0.996190372404944,237.0,316.0,True,True,True,00cfc071ca6f72bdf00ce5ef98aebf56ae684dc2e34df459289d3bbc0430ca0e,MDC_NATIVE_M1,BROADBAND_FIXED_UX_SOURCE_CONTRACT_V1,dd8b7f9cd6dcb98e35c4a289215a42d4adcc445c86f020571b4575b0c44d0798
