D_nm,J1_center_nm,J2_center_nm,anchor_id,candidate_id,canonical_relative_geometry_hash,coordinate_displacement_operator,dimer_center_nm,direct_gap_nm,effective_delta_D_nm,effective_delta_psi_deg,exact_geometry_hash,finite_difference_pair_id,logical_candidate_id,manufacturing_pass,nearest_periodic_gap_nm,positional_mode,psi_deg,quality_status,radial_purity,schema_version,sign,source_stage,split_assignment,split_group,symmetry_equivalence_hash,tangential_purity
198.5,"[-99.0,0.0]","[99.5,0.0]",LP_H500_D2_B120_J2LM06,LP_H500_D6_J2LM06_D_M01,1f7718838f64cac674297045cd3dd883776f3e970929170e69768e074fcbda87,RADIAL_SEPARATION_MODE,"[0.25,0.0]",89.0,-1.0,0.0,5f2817d72d4af477068661649150caf0ba80f982664b373dff9ac1ba1601803f,D6_RADIAL_SEPARATION_MODE_CENTRAL,LP_H500_D6_J2LM06_D_M01,True,123.0,RADIAL_SEPARATION_MODE,0.0,PASS,1.0,LP_ML_SCHEMA_V1.22,-1,B120_J2LM06_POSITIONAL_JACOBIAN_STAGE_D6_V1_ATTEMPT1,UNASSIGNED,1f7718838f64cac674297045cd3dd883776f3e970929170e69768e074fcbda87,6c6acb346b4c9aaad008810aab1bd56a3494b3fafe5b31aed7bacc40a4359c58,0.0
200.5,"[-100.0,0.0]","[100.5,0.0]",LP_H500_D2_B120_J2LM06,LP_H500_D6_J2LM06_D_P01,5dc4554c9695272cbb613b8e3a92a1be26a9125040105d891b30f942ef0a27b7,RADIAL_SEPARATION_MODE,"[0.25,0.0]",91.0,1.0,0.0,9fcd55e6215120ee265aa7832441436fa8b51ebd21c1964cea734d418a818199,D6_RADIAL_SEPARATION_MODE_CENTRAL,LP_H500_D6_J2LM06_D_P01,True,123.0,RADIAL_SEPARATION_MODE,0.0,PASS,1.0,LP_ML_SCHEMA_V1.22,1,B120_J2LM06_POSITIONAL_JACOBIAN_STAGE_D6_V1_ATTEMPT1,UNASSIGNED,5dc4554c9695272cbb613b8e3a92a1be26a9125040105d891b30f942ef0a27b7,2240d1d8716a45db91a8a6ecda152360ca8797efb8010d2046d7b8dcf4f4e245,0.0
199.5025062499216,"[-99.5,0.5]","[100.0,-0.5]",LP_H500_D2_B120_J2LM06,LP_H500_D6_J2LM06_PSI_M01,a35191a1873191f4398632320ca2b6e39bee9ea43e6f2ca8b6a3851fc5edf366,TANGENTIAL_ORIENTATION_MODE,"[0.25,0.0]",90.0025062499216,0.002506249921594872,-0.28719448450717,9b31439575612ea3ab947f81f25dd8e67d732b82ca981f58da4dea369cecfdca,D6_TANGENTIAL_ORIENTATION_MODE_CENTRAL,LP_H500_D6_J2LM06_PSI_M01,True,123.0,TANGENTIAL_ORIENTATION_MODE,-0.28719448450717,PASS,0.0,LP_ML_SCHEMA_V1.22,-1,B120_J2LM06_POSITIONAL_JACOBIAN_STAGE_D6_V1_ATTEMPT1,UNASSIGNED,a35191a1873191f4398632320ca2b6e39bee9ea43e6f2ca8b6a3851fc5edf366,54f0f74779ad336e56273329f371040c2ba6997a305e6ad01cd6f05c51d3b311,1.0
199.5025062499216,"[-99.5,-0.5]","[100.0,0.5]",LP_H500_D2_B120_J2LM06,LP_H500_D6_J2LM06_PSI_P01,1a99ee49f0592091d39191f3597cf746ade7647affec64a4db72217e3859af5b,TANGENTIAL_ORIENTATION_MODE,"[0.25,0.0]",90.0025062499216,0.002506249921594872,0.28719448450717,a7f3ac3ce7fe3c9469e6297e1d4df2e86705f74bcad2041dd454e704fe932b56,D6_TANGENTIAL_ORIENTATION_MODE_CENTRAL,LP_H500_D6_J2LM06_PSI_P01,True,123.0,TANGENTIAL_ORIENTATION_MODE,0.28719448450717,PASS,0.0,LP_ML_SCHEMA_V1.22,1,B120_J2LM06_POSITIONAL_JACOBIAN_STAGE_D6_V1_ATTEMPT1,UNASSIGNED,1a99ee49f0592091d39191f3597cf746ade7647affec64a4db72217e3859af5b,d5a8a1dd0d2752b2f5d48ce780e9af48810f2319326a39df1e21e0a7f02d63ef,1.0
