geometry_id,MDC_weighted_DoLP,MDC_weighted_P_LP_axisfree,MDC_FWHM_psi_span_deg,MDC_FWHM_DoLP_worst,formal_DoLP_worst,formal_P_LP_axisfree_worst,final_pass,promising
BF04,0.4415746838626898,0.4776416102087662,39.62464253012616,0.05159116633107405,0.050565115727801056,0.3546216171399045,False,False
BF03,0.14187427615595932,0.3853284316889066,229.842045926513,0.009417707325167982,0.009417707325167982,0.08093870783081893,False,False
BF02,0.1337063894481962,0.3885184397322782,165.22248755381156,0.0203590438985608,0.009665164966040894,0.28242258830873246,False,False
BF01,0.12178944992047344,0.38084259546237886,89.99999911490494,0.023329919886713617,0.007139202517246662,0.28181099914193064,False,False
