geometry_id,role,source,sobol_index,a1,b1,a2,b2,delta_theta_deg,D_nm,L1_nm,W1_nm,L2_nm,W2_nm,height_nm,period_x_nm,period_y_nm,j1_center_x_nm,j1_center_y_nm,j2_center_x_nm,j2_center_y_nm,j1_rotation_deg,j2_rotation_deg,anisotropy_ratio_1,anisotropy_ratio_2,j1_length_nm,j1_width_nm,j2_length_nm,j2_width_nm,relative_anisotropy,geometry_hash_sha256,validity,case_ids,solver_entered
ANISO_A01,ANISOTROPY_CONTRAST_J1_ENHANCED,EXPLICIT_CONTRAST_ANCHOR,,1.15,0.85,0.85,1.15,25.0,178.0,264.5,85.0,153.0,103.49999999999999,525.0,432.0,432.0,0.0,89.0,0.0,-89.0,0.0,25.0,3.111764705882353,1.4782608695652175,264.5,85.0,153.0,103.49999999999999,2.105017301038062,f65f6c10f993e1ad4b84f9fdb0abe8ca11757900816df2e0a00e9fac02041bd0,"{""cell_containment_pass"": true, ""geometry_valid"": true, ""min_edge_gap_nm"": 47.76827499768987, ""no_overlap_pass"": true, ""reasons"": []}","['ANISO_A01_x', 'ANISO_A01_y']",False
ANISO_A02,ANISOTROPY_CONTRAST_REVERSE,EXPLICIT_REVERSE_CONTRAST_ANCHOR,,0.85,1.15,1.15,0.85,65.0,212.0,195.5,114.99999999999999,206.99999999999997,76.5,525.0,432.0,432.0,0.0,106.0,0.0,-106.0,0.0,65.0,1.7000000000000002,2.705882352941176,195.5,114.99999999999999,206.99999999999997,76.5,0.6282608695652175,afb0c95fc10171e9cb41f0773c4213a7d5be1821a88703981706d59236f5ceb3,"{""cell_containment_pass"": true, ""geometry_valid"": true, ""min_edge_gap_nm"": 0.03199553012498768, ""no_overlap_pass"": true, ""reasons"": []}","['ANISO_A02_x', 'ANISO_A02_y']",False
ANISO_A03,INITIAL_SOBOL,SOBOL_SPACE_FILLING_SEED_20260818_INDEX_4,4,0.9624999999999999,0.9624999999999999,1.0374999999999999,1.1124999999999998,33.75,176.25,221.37499999999997,96.24999999999999,186.74999999999997,100.12499999999999,525.0,432.0,432.0,0.0,88.125,0.0,-88.125,0.0,33.75,2.3,1.8651685393258426,221.37499999999997,96.24999999999999,186.74999999999997,100.12499999999999,1.2331325301204819,3625dcdc6fecec660439c8c549c7420e502b64b5b76fde9751f3c559b7e809b1,"{""cell_containment_pass"": true, ""geometry_valid"": true, ""min_edge_gap_nm"": 34.37318202589847, ""no_overlap_pass"": true, ""reasons"": []}","['ANISO_A03_x', 'ANISO_A03_y']",False
ANISO_A04,INITIAL_SOBOL,SOBOL_SPACE_FILLING_SEED_20260818_INDEX_5,5,1.1124999999999998,1.1124999999999998,0.8875,0.9624999999999999,78.75,201.25,255.87499999999997,111.24999999999999,159.75,86.62499999999999,525.0,432.0,432.0,0.0,100.625,0.0,-100.625,0.0,78.75,2.3,1.8441558441558445,255.87499999999997,111.24999999999999,159.75,86.62499999999999,1.2471830985915489,a520706b9818e1d15396bb844f17e263479ba4360a616eaeb5bfc00cef8dafd5,"{""cell_containment_pass"": true, ""geometry_valid"": true, ""min_edge_gap_nm"": 28.584926155468395, ""no_overlap_pass"": true, ""reasons"": []}","['ANISO_A04_x', 'ANISO_A04_y']",False
ANISO_A05,CONDITIONAL_SOBOL,DETERMINISTIC_REPLACEMENT_FOR_SOBOL_SPACE_FILLING_SEED_20260818_INDEX_6,10,1.1312499999999999,0.86875,1.05625,0.90625,28.125,198.125,260.18749999999994,86.875,190.12499999999997,81.5625,525.0,432.0,432.0,0.0,99.0625,0.0,-99.0625,0.0,28.125,2.9949640287769776,2.3310344827586205,260.18749999999994,86.875,190.12499999999997,81.5625,1.28482184666468,57b41ebfa965e147622bf30b39626d150b90d63aa22b1e09684b1959d223c89a,"{""cell_containment_pass"": true, ""geometry_valid"": true, ""min_edge_gap_nm"": 36.15949614377223, ""no_overlap_pass"": true, ""reasons"": []}","['ANISO_A05_x', 'ANISO_A05_y']",False
ANISO_A06,CONDITIONAL_SOBOL,SOBOL_SPACE_FILLING_SEED_20260818_INDEX_7,7,0.8875,1.0374999999999999,0.9624999999999999,0.8875,11.25,188.75,204.125,103.74999999999999,173.24999999999997,79.875,525.0,432.0,432.0,0.0,94.375,0.0,-94.375,0.0,11.25,1.9674698795180725,2.169014084507042,204.125,103.74999999999999,173.24999999999997,79.875,0.9070802691284621,5156e730cd7dc61fb423b87afe474bf288fe2942daffdc7f7a56adb3792fd5cb,"{""cell_containment_pass"": true, ""geometry_valid"": true, ""min_edge_gap_nm"": 65.55518871924889, ""no_overlap_pass"": true, ""reasons"": []}","['ANISO_A06_x', 'ANISO_A06_y']",False
ANISO_A07,CONDITIONAL_SOBOL,SOBOL_SPACE_FILLING_SEED_20260818_INDEX_8,8,0.90625,0.94375,1.1312499999999999,0.98125,50.625,185.625,208.4375,94.375,203.62499999999997,88.3125,525.0,432.0,432.0,0.0,92.8125,0.0,-92.8125,0.0,50.625,2.2086092715231787,2.3057324840764326,208.4375,94.375,203.62499999999997,88.3125,0.9578775017379534,07ab7ba196ba2c23fc86cafafee36e0e2a07ec3bac2c23fe47fd1bb2cb7bb8f5,"{""cell_containment_pass"": true, ""geometry_valid"": true, ""min_edge_gap_nm"": 16.472944763155397, ""no_overlap_pass"": true, ""reasons"": []}","['ANISO_A07_x', 'ANISO_A07_y']",False
ANISO_A08,CONDITIONAL_SOBOL,SOBOL_SPACE_FILLING_SEED_20260818_INDEX_9,9,1.05625,1.09375,0.98125,1.1312499999999999,5.625,210.625,242.93749999999997,109.375,176.625,101.81249999999999,525.0,432.0,432.0,0.0,105.3125,0.0,-105.3125,0.0,5.625,2.221142857142857,1.7348066298342544,242.93749999999997,109.375,176.625,101.81249999999999,1.2803403093721564,c14d4dce07391a1fd4c22cb80444fc2b76adca47909db846c01503fd287711ca,"{""cell_containment_pass"": true, ""geometry_valid"": true, ""min_edge_gap_nm"": 51.370238802489155, ""no_overlap_pass"": true, ""reasons"": []}","['ANISO_A08_x', 'ANISO_A08_y']",False
