structure_id,replay_reference,angular_FWHM_deg,reference_angular_FWHM_deg,delta_angular_FWHM_deg,maximum_angle_abs_deg,reference_maximum_angle_abs_deg,delta_maximum_angle_deg,ratio,reference_ratio,delta_ratio,status
P1_EXPLICIT_FAB_G3_A3,frozen P1 lambda-angle metrics; ratio provenance frozen refined manifest,26.509348207111913,26.509348207112062,1.4921397450962104e-13,3.0,3.0,0.0,39.35984939542303,39.35984939542306,2.842170943040401e-14,pass
P1_ZL1_NOMINAL_G3_A3,frozen P1 lambda-angle metrics; ratio provenance frozen refined manifest,17.72641326775106,17.726413267750956,1.0302869668521453e-13,3.0,3.0,0.0,61.66200511453052,61.6620051145306,7.815970093361102e-14,pass
P1_ZL1_ALTERNATIVE_G3_A3,frozen P1 lambda-angle metrics; ratio provenance frozen refined manifest,14.920882731696484,14.92088273169665,1.6697754290362354e-13,0.0,0.0,0.0,44.25993193103942,44.25993193103981,3.907985046680551e-13,pass
