structure_id,gan_representation,angle_convention_id,angular_FWHM_deg,angular_FWHM_status,maximum_transmission_angle_signed_deg,maximum_transmission_angle_abs_deg,T0,Tmax,T0_over_Tmax,symmetry_residual_max,ratio_numerator,ratio_denominator,ratio,ratio_status,ratio_definition_id,ratio_source_pipeline,geometry_hash,canonical_sequence_hash,gan_material_id,maximum_angle_raw_argmax_deg,maximum_angle_set_deg,maximum_abs_angle_deg,center_is_global_max,symmetric_peak_pair,peak_tie_tolerance,symmetry_residual
P1_EXPLICIT_FAB_G3_A3,legacy_n241,air_side_far_field_conserved_real_kx_v1,26.509348207111913,valid,-3.0,3.0,0.8278414914430887,0.829124467660203,0.998452613247882,0.0,0.7603096189893472,0.019316883338424563,39.35984939542303,finite,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,frozen_native_m1_angle_spectra_postprocess_only,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,b9e36efe180e91309a5b25d830192573c74d76fca7b48f8945cd36eab8a1cb58,APCD_GAN_LEGACY_N241,-3.0,"[-3.0,3.0]",3.0,false,true,1.4210854715202004e-14,0.0
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,air_side_far_field_conserved_real_kx_v1,26.619069868736734,valid,-3.0,3.0,0.8272350463543487,0.8294083830736385,0.9973796542648439,0.0,0.7624205914367147,0.019006260102736074,40.114182764812284,finite,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,frozen_native_m1_angle_spectra_postprocess_only,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,b9e36efe180e91309a5b25d830192573c74d76fca7b48f8945cd36eab8a1cb58,APCD_GAN_NATIVE_M1,-3.0,"[-3.0,3.0]",3.0,false,true,1.4210854715202004e-14,0.0
P1_EXPLICIT_FAB_G3_A3,native_m1_raw_table,air_side_far_field_conserved_real_kx_v1,26.619013992836376,valid,-3.0,3.0,0.8272202189627728,0.829394531141187,0.9973784343918659,0.0,0.7624084624820835,0.019005324079453732,40.115520224477926,finite,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,frozen_native_m1_angle_spectra_postprocess_only,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,b9e36efe180e91309a5b25d830192573c74d76fca7b48f8945cd36eab8a1cb58,APCD_GAN_NATIVE_M1,-3.0,"[-3.0,3.0]",3.0,false,true,1.4210854715202004e-14,0.0
P1_ZL1_ALTERNATIVE_G3_A3,legacy_n241,air_side_far_field_conserved_real_kx_v1,14.920882731696484,valid,0.0,0.0,0.9605933003422431,0.9605933003422431,1.0,0.0,0.6550551303529446,0.014800183863219083,44.25993193103942,finite,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,frozen_native_m1_angle_spectra_postprocess_only,c38694d6f162c04322ae8a87def91622d4fd4f272e4ec286e85acc978f74d888,07a8ecbcb195f5620d693d95fb485c416395b380d1cb60b1e76aac0ef0127730,APCD_GAN_LEGACY_N241,0.0,[0.0],0.0,true,false,1.4210854715202004e-14,0.0
P1_ZL1_ALTERNATIVE_G3_A3,native_m1_lumerical_query_diagnostic,air_side_far_field_conserved_real_kx_v1,14.996673687253438,valid,0.0,0.0,0.9665940635247375,0.9665940635247375,1.0,0.0,0.6614876590036566,0.01448583250683455,45.66445585309374,finite,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,frozen_native_m1_angle_spectra_postprocess_only,c38694d6f162c04322ae8a87def91622d4fd4f272e4ec286e85acc978f74d888,07a8ecbcb195f5620d693d95fb485c416395b380d1cb60b1e76aac0ef0127730,APCD_GAN_NATIVE_M1,0.0,[0.0],0.0,true,false,1.4210854715202004e-14,0.0
P1_ZL1_ALTERNATIVE_G3_A3,native_m1_raw_table,air_side_far_field_conserved_real_kx_v1,14.996580473442913,valid,0.0,0.0,0.9665966452951493,0.9665966452951493,1.0,0.0,0.661487261769,0.014485142134209133,45.66660483135923,finite,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,frozen_native_m1_angle_spectra_postprocess_only,c38694d6f162c04322ae8a87def91622d4fd4f272e4ec286e85acc978f74d888,07a8ecbcb195f5620d693d95fb485c416395b380d1cb60b1e76aac0ef0127730,APCD_GAN_NATIVE_M1,0.0,[0.0],0.0,true,false,1.4210854715202004e-14,0.0
P1_ZL1_NOMINAL_G3_A3,legacy_n241,air_side_far_field_conserved_real_kx_v1,17.72641326775106,valid,-3.0,3.0,0.9604979466108744,0.9906200920950254,0.9695926362441863,0.0,0.7588883478819145,0.01230722787026405,61.66200511453052,finite,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,frozen_native_m1_angle_spectra_postprocess_only,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,e111e88a5a13e61d7bcb89f48307f6e54fc850b296565ea03bba57c3fd1f2747,APCD_GAN_LEGACY_N241,-3.0,"[-3.0,3.0]",3.0,false,true,1.4210854715202004e-14,0.0
P1_ZL1_NOMINAL_G3_A3,native_m1_lumerical_query_diagnostic,air_side_far_field_conserved_real_kx_v1,17.826936375819383,valid,-4.0,4.0,0.9557480677258089,0.9919203602685616,0.9635330677828218,0.0,0.761179502561684,0.012065737323967863,63.08603296457039,finite,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,frozen_native_m1_angle_spectra_postprocess_only,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,e111e88a5a13e61d7bcb89f48307f6e54fc850b296565ea03bba57c3fd1f2747,APCD_GAN_NATIVE_M1,-4.0,"[-4.0,4.0]",4.0,false,true,1.4210854715202004e-14,0.0
P1_ZL1_NOMINAL_G3_A3,native_m1_raw_table,air_side_far_field_conserved_real_kx_v1,17.826891244564308,valid,-4.0,4.0,0.9557389020154659,0.9919203616344021,0.9635238260868851,0.0,0.7611758924335438,0.01206515194396523,63.08879456874723,finite,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,frozen_native_m1_angle_spectra_postprocess_only,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,e111e88a5a13e61d7bcb89f48307f6e54fc850b296565ea03bba57c3fd1f2747,APCD_GAN_NATIVE_M1,-4.0,"[-4.0,4.0]",4.0,false,true,1.4210854715202004e-14,0.0
