candidate_id,category,wavelength_nm,geometry_hash_sha256,source_polarization_x_status,source_polarization_y_status,physics_origin,model_fill,Jones_complete,txx_real,txx_imag,txy_real,txy_imag,tyx_real,tyx_imag,tyy_real,tyy_imag,Txx,Txy,Tyx,Tyy,cross_power_xy_yx,combined_leakage,target_transmission,orthogonal_rejection,sigma1,sigma2,sigma2_over_sigma1,determinant_real,determinant_imag,jones_frobenius_norm,projection_error_apcd_v1,phase_wrapped_deg,primitive_valid,manufacturing_pass,phase_unwrapped_deg,x_checkpoint_sha256,y_checkpoint_sha256,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,exact_geometry_hash_sha256,canonical_relative_geometry_hash_sha256,symmetry_equivalence_geometry_hash_sha256,material,H_nm,period_x_nm,period_y_nm,split_geometry_level
LPML_R1_BOUNDARY_FAILURE_250,BOUNDARY_FAILURE,450.0,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.1854416346164365,0.9806726286446749,-0.000850538465247331,0.005335428574595621,-0.0009419963855763733,0.0053474122517215865,-0.047611901856659186,0.8531144194571602,0.9961074044220726,2.919021375547674e-05,2.9482174980301085e-05,0.7300711058841357,5.8672388735777824e-05,0.7301297782728715,0.9961074044220726,1.3642881499483195,0.998245875421937,0.8542495858342772,0.855750679133239,-0.8454274596392574,0.11152081764468819,1.3138634566403555,0.4229602893462282,79.2920114181436,True,True,79.2920114181436,3a4ba7c8e7442131f59a1917ba6f89535ee417e35ff52865e83fcb68974dfab1,5f6c25f9209adaba48ff18130df8a8971625ac666b6fd3f473f20b750db1ed7d,106,110,100,194.09276132818556,1.7714697400340769,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,d53186fae3dabda409a68b3638a9a437af28413512a42c6a036acec218d3a1d3,7dfb710ac52a1df6048ff68685ace756255687abb18b6b7742f2af5b32ce22c3,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_250,BOUNDARY_FAILURE,450.5,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.21697183957362673,0.9760269177891323,-0.0016652899219721708,0.005292670098415593,-0.00166517123610284,0.005246766119456262,0.011640499391966232,0.8587293560204161,0.9997053234169173,3.07855472948846e-05,3.0301349957818377e-05,0.7375516081173328,6.108689725270298e-05,0.7376126950145855,0.9997053234169173,1.3553255389634382,1.0000353645262792,0.8586310547192515,0.8586006907125615,-0.8355923095957468,0.19769907940344433,1.3180736012952778,0.4245697605096631,77.46688667518254,True,True,77.46688667518254,3a4ba7c8e7442131f59a1917ba6f89535ee417e35ff52865e83fcb68974dfab1,5f6c25f9209adaba48ff18130df8a8971625ac666b6fd3f473f20b750db1ed7d,106,110,100,194.09276132818556,1.7714697400340769,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,d53186fae3dabda409a68b3638a9a437af28413512a42c6a036acec218d3a1d3,7dfb710ac52a1df6048ff68685ace756255687abb18b6b7742f2af5b32ce22c3,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_250,BOUNDARY_FAILURE,451.0,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.24937976168326637,0.9645930356664982,-0.0018630383116723136,0.004294513111351091,-0.0018159099963548392,0.004339269334260814,0.08300034325440812,0.868511624016036,0.992629989993513,2.1913754614325262e-05,2.212678747011772e-05,0.7612014980313216,4.4040542084442986e-05,0.7612455385734062,0.992629989993513,1.3039550837351734,0.9964364641780087,0.872347351359163,0.8754671097657886,-0.817046406161699,0.29666665755169935,1.324339657552744,0.43403623927372725,75.50450750411221,True,True,75.50450750411221,3a4ba7c8e7442131f59a1917ba6f89535ee417e35ff52865e83fcb68974dfab1,5f6c25f9209adaba48ff18130df8a8971625ac666b6fd3f473f20b750db1ed7d,106,110,100,194.09276132818556,1.7714697400340769,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,d53186fae3dabda409a68b3638a9a437af28413512a42c6a036acec218d3a1d3,7dfb710ac52a1df6048ff68685ace756255687abb18b6b7742f2af5b32ce22c3,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_250,BOUNDARY_FAILURE,451.5,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.28644420638015955,0.9536263958660768,-0.0011647198666384633,0.0038568123496288353,-0.0012084822598924273,0.003933819892023026,0.1408660582341949,0.8842516571202705,0.9914535862612827,1.6231573867991814e-05,1.6935368315350752e-05,0.801744239482384,3.316694218334256e-05,0.8017774064245674,0.9914535862612827,1.2365696243332098,0.9958440488753777,0.895279633972171,0.8990159001133002,-0.80288169009957,0.3876315982653773,1.3391157502941449,0.44711328863644517,73.28111882070365,True,True,73.28111882070365,3a4ba7c8e7442131f59a1917ba6f89535ee417e35ff52865e83fcb68974dfab1,5f6c25f9209adaba48ff18130df8a8971625ac666b6fd3f473f20b750db1ed7d,106,110,100,194.09276132818556,1.7714697400340769,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,d53186fae3dabda409a68b3638a9a437af28413512a42c6a036acec218d3a1d3,7dfb710ac52a1df6048ff68685ace756255687abb18b6b7742f2af5b32ce22c3,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_250,BOUNDARY_FAILURE,452.0,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.3212286213046638,0.9462260910884821,-0.000850232842796147,0.004255732750747487,-0.0009121125814907038,0.0042386762417543,0.18682624346395055,0.8822415621125094,0.9985316426018835,1.8834157132753985e-05,1.8798325643725996e-05,0.8132542191655721,3.763248277647998e-05,0.8132918516483486,0.9985316426018835,1.2277654578465258,0.9994204314621956,0.9016553085443189,0.9021781826344674,-0.774768784936833,0.46018859228984943,1.346039930407056,0.4488802878587821,71.2484718767268,True,True,71.2484718767268,3a4ba7c8e7442131f59a1917ba6f89535ee417e35ff52865e83fcb68974dfab1,5f6c25f9209adaba48ff18130df8a8971625ac666b6fd3f473f20b750db1ed7d,106,110,100,194.09276132818556,1.7714697400340769,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,d53186fae3dabda409a68b3638a9a437af28413512a42c6a036acec218d3a1d3,7dfb710ac52a1df6048ff68685ace756255687abb18b6b7742f2af5b32ce22c3,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_250,BOUNDARY_FAILURE,452.5,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.35100837754381503,0.9358356838907126,-0.0012786754890140636,0.004419414126691911,-0.0012467633802321913,0.004394395850381281,0.2442085274217087,0.8677602151041315,0.9989953083491391,2.1166232229409385e-05,2.0865133816136223e-05,0.8126455957830481,4.2031366045545604e-05,0.8126876271490936,0.9989953083491391,1.2292488220272437,0.9996476908622528,0.9013253739088891,0.9016430309876922,-0.7263439089131438,0.5331412884423697,1.3459877174395882,0.4485815984824054,69.44019776295147,True,True,69.44019776295147,3a4ba7c8e7442131f59a1917ba6f89535ee417e35ff52865e83fcb68974dfab1,5f6c25f9209adaba48ff18130df8a8971625ac666b6fd3f473f20b750db1ed7d,106,110,100,194.09276132818556,1.7714697400340769,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,d53186fae3dabda409a68b3638a9a437af28413512a42c6a036acec218d3a1d3,7dfb710ac52a1df6048ff68685ace756255687abb18b6b7742f2af5b32ce22c3,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_250,BOUNDARY_FAILURE,453.0,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.38218796051390813,0.9203885828982403,-0.0015727692142280798,0.0038267612479246722,-0.001546047391500131,0.003890525526786346,0.3054132635012859,0.8635389121975059,0.9931827806912118,1.711770464984161e-05,1.752645141134053e-05,0.8389767144017577,3.464415606118214e-05,0.8390113585578188,0.9931827806912118,1.1837536769447305,0.9967044448438888,0.9158462692381651,0.9188744707380249,-0.6780536268469182,0.6111450917224598,1.3535856601076381,0.4579271053130364,67.44951204022857,True,True,67.44951204022857,3a4ba7c8e7442131f59a1917ba6f89535ee417e35ff52865e83fcb68974dfab1,5f6c25f9209adaba48ff18130df8a8971625ac666b6fd3f473f20b750db1ed7d,106,110,100,194.09276132818556,1.7714697400340769,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,d53186fae3dabda409a68b3638a9a437af28413512a42c6a036acec218d3a1d3,7dfb710ac52a1df6048ff68685ace756255687abb18b6b7742f2af5b32ce22c3,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_250,BOUNDARY_FAILURE,453.5,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.41654244520552813,0.9060296473609566,-0.0009887423415725531,0.003211244420205649,-0.0010458711939918203,0.0032550339869443536,0.3499337844002652,0.8597166143276965,0.9943973305548197,1.1289702144320293e-05,1.1689092810584726e-05,0.8615663104157687,2.297879495490502e-05,0.8615892892107236,0.9943973305548197,1.1541430969572029,0.9972923512117347,0.9281134553383616,0.9306332834205346,-0.6331570480829731,0.6751654209336961,1.3623459985501272,0.4642217136886274,65.30963781722767,True,True,65.30963781722767,3a4ba7c8e7442131f59a1917ba6f89535ee417e35ff52865e83fcb68974dfab1,5f6c25f9209adaba48ff18130df8a8971625ac666b6fd3f473f20b750db1ed7d,106,110,100,194.09276132818556,1.7714697400340769,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,d53186fae3dabda409a68b3638a9a437af28413512a42c6a036acec218d3a1d3,7dfb710ac52a1df6048ff68685ace756255687abb18b6b7742f2af5b32ce22c3,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_250,BOUNDARY_FAILURE,454.0,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.4479979966952997,0.8941196343677561,-0.00021780325840469857,0.0036144068293572002,-0.0002417634361449451,0.003579441234080851,0.3907697818634562,0.8385687074879341,1.000152125604932,1.3111374987475674e-05,1.287084910729486e-05,0.8558984995955974,2.5982224094770534e-05,0.8559244818196922,1.000152125604932,1.1685051039533445,1.0002089142115131,0.9250182351480696,0.9248250260569633,-0.5747037817874882,0.7250736889730612,1.3623790248769334,0.46114717377281067,63.38687367933488,True,True,63.38687367933488,3a4ba7c8e7442131f59a1917ba6f89535ee417e35ff52865e83fcb68974dfab1,5f6c25f9209adaba48ff18130df8a8971625ac666b6fd3f473f20b750db1ed7d,106,110,100,194.09276132818556,1.7714697400340769,277cc4f777dcc1d7fee7648e3d3b66a89da95d5a891a5bc4190d5d69019fb6af,d53186fae3dabda409a68b3638a9a437af28413512a42c6a036acec218d3a1d3,7dfb710ac52a1df6048ff68685ace756255687abb18b6b7742f2af5b32ce22c3,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_251,BOUNDARY_FAILURE,450.0,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.1318438234688931,0.9886557831105881,-0.0013893690484151498,0.002394834632832883,-0.0014212384419716362,0.002484144519274868,-0.3835348197116924,0.4768146499511772,0.9948230512649068,7.665579271309828e-06,8.190892701581328e-06,0.374451168339344,1.5856471972891154e-05,0.3744670248113169,0.9948230512649068,2.6566372613614493,0.9974277696773389,0.6119051563377391,0.6134831763664312,-0.5219682837196982,-0.3163119959721472,1.1701666873040883,0.2734753076458225,82.40404401103336,True,True,82.40404401103336,9c9051cd870d2c551fc8b9576095513e51b5af9519ead2f353a15d6dd302cd55,75ac1776d1a0ebb4cb555e55a37e3fd7f608f4d4889ad054c27172cc600f5870,108,109,103,199.04019694524018,1.1515188939637642,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,621bd6d0d3ef5cc62a111251411a738559e4a4b454bb045a57a7709b7fc55daf,01e33ec5d059fe4bcac5b7372fbb4bfdb694f6c2bf4f94f8f8ffefd2f5a231ed,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_251,BOUNDARY_FAILURE,450.5,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.16294304099822784,0.9893959995400796,-0.0005811061576085991,0.004301107834421064,-0.0006621917629307981,0.004302315048525816,-0.34722559026278543,0.5548130581157402,1.0054548785156632,1.8837212969728884e-05,1.8948412707665103e-05,0.42838313998907945,3.778562567739399e-05,0.42842092561475686,1.0054548785156632,2.346885547368862,1.002777850654672,0.6544557940509174,0.6526428496836566,-0.6054896938648836,-0.2531353348090914,1.1974455328449893,0.29878523954490943,80.64793975810295,True,True,80.64793975810296,9c9051cd870d2c551fc8b9576095513e51b5af9519ead2f353a15d6dd302cd55,75ac1776d1a0ebb4cb555e55a37e3fd7f608f4d4889ad054c27172cc600f5870,108,109,103,199.04019694524018,1.1515188939637642,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,621bd6d0d3ef5cc62a111251411a738559e4a4b454bb045a57a7709b7fc55daf,01e33ec5d059fe4bcac5b7372fbb4bfdb694f6c2bf4f94f8f8ffefd2f5a231ed,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_251,BOUNDARY_FAILURE,451.0,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.1932888454559924,0.9785321912650645,-0.00299355249161826,0.0044768880313181625,-0.0029847635508810015,0.00443642234515219,-0.3096229864324561,0.6323578181722184,0.9948858271197194,2.900388296503371e-05,2.8590656679233417e-05,0.49574280393088127,5.759453964426713e-05,0.4958003984705255,0.9948858271197194,2.0066257110498547,0.9975217259939008,0.7040146530864212,0.7057637289904258,-0.6786182247340877,-0.1807217036748237,1.220936618170757,0.3325987655612843,78.82624425641012,True,True,78.82624425641012,9c9051cd870d2c551fc8b9576095513e51b5af9519ead2f353a15d6dd302cd55,75ac1776d1a0ebb4cb555e55a37e3fd7f608f4d4889ad054c27172cc600f5870,108,109,103,199.04019694524018,1.1515188939637642,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,621bd6d0d3ef5cc62a111251411a738559e4a4b454bb045a57a7709b7fc55daf,01e33ec5d059fe4bcac5b7372fbb4bfdb694f6c2bf4f94f8f8ffefd2f5a231ed,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_251,BOUNDARY_FAILURE,451.5,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.2324149500739293,0.9673628528628077,-0.0032454065467824073,0.0019061794411141828,-0.0032054917700346155,0.001953926372654075,-0.271821276199729,0.689357685570354,0.9898075981167374,1.4166183715624488e-05,1.4093005757512763e-05,0.5491008248497646,2.825918947313725e-05,0.5491290840392378,0.9898075981167374,1.802504414510325,0.994914440223909,0.7410006334612143,0.7447882988756797,-0.7300410242829269,-0.1027203216105133,1.2405388676522693,0.3568237019796906,76.49038630557953,True,True,76.49038630557953,9c9051cd870d2c551fc8b9576095513e51b5af9519ead2f353a15d6dd302cd55,75ac1776d1a0ebb4cb555e55a37e3fd7f608f4d4889ad054c27172cc600f5870,108,109,103,199.04019694524018,1.1515188939637642,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,621bd6d0d3ef5cc62a111251411a738559e4a4b454bb045a57a7709b7fc55daf,01e33ec5d059fe4bcac5b7372fbb4bfdb694f6c2bf4f94f8f8ffefd2f5a231ed,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_251,BOUNDARY_FAILURE,452.0,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.2690877707544488,0.9635548877860382,-0.0010937219712366898,0.0019403515790030316,-0.001145128675977338,0.0020027592875147167,-0.21692064090523372,0.7304247696997501,1.0008462501459632,4.961192000505428e-06,5.322364448272067e-06,0.5805749086416703,1.0283556448777494e-05,0.5805851921981191,1.0008462501459632,1.7238576932296854,1.0004401789706734,0.7619389021734023,0.7616036602581688,-0.7621724150912481,-0.012462158409510106,1.2575497772828248,0.3671263746581036,74.39677787974907,True,True,74.39677787974907,9c9051cd870d2c551fc8b9576095513e51b5af9519ead2f353a15d6dd302cd55,75ac1776d1a0ebb4cb555e55a37e3fd7f608f4d4889ad054c27172cc600f5870,108,109,103,199.04019694524018,1.1515188939637642,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,621bd6d0d3ef5cc62a111251411a738559e4a4b454bb045a57a7709b7fc55daf,01e33ec5d059fe4bcac5b7372fbb4bfdb694f6c2bf4f94f8f8ffefd2f5a231ed,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_251,BOUNDARY_FAILURE,452.5,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.2978150599141114,0.9557941529936717,-0.0017891309538235563,0.0039694678399478465,-0.0018427397428480146,0.003940170359715484,-0.1541102284018367,0.7739344419036872,1.002236272808536,1.895766450230981e-05,1.892063222345201e-05,0.6227244828628381,3.787829672576182e-05,0.6227623611595638,1.002236272808536,1.609339830593493,1.0011898264790744,0.7890611923817447,0.7881234622176183,-0.785606017800022,0.08320604113904674,1.2747543425962902,0.38323869826206247,72.69353401642377,True,True,72.69353401642377,9c9051cd870d2c551fc8b9576095513e51b5af9519ead2f353a15d6dd302cd55,75ac1776d1a0ebb4cb555e55a37e3fd7f608f4d4889ad054c27172cc600f5870,108,109,103,199.04019694524018,1.1515188939637642,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,621bd6d0d3ef5cc62a111251411a738559e4a4b454bb045a57a7709b7fc55daf,01e33ec5d059fe4bcac5b7372fbb4bfdb694f6c2bf4f94f8f8ffefd2f5a231ed,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_251,BOUNDARY_FAILURE,453.0,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.3295178271235839,0.94042995247786,-0.0038733359321603093,0.0029603650123296026,-0.003836794908118801,0.0029409241977360694,-0.10146216772443015,0.8115479046185404,0.9929904939097582,2.3766492249589413e-05,2.33700303037959e-05,0.6689045729700841,4.713652255338531e-05,0.6689517094926375,0.9929904939097582,1.4843978718028632,0.9965342435222293,0.8178396572005868,0.8206839479092558,-0.7966437054042068,0.1720241900659868,1.2891633734334822,0.4025120176400433,70.69001816830811,True,True,70.69001816830813,9c9051cd870d2c551fc8b9576095513e51b5af9519ead2f353a15d6dd302cd55,75ac1776d1a0ebb4cb555e55a37e3fd7f608f4d4889ad054c27172cc600f5870,108,109,103,199.04019694524018,1.1515188939637642,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,621bd6d0d3ef5cc62a111251411a738559e4a4b454bb045a57a7709b7fc55daf,01e33ec5d059fe4bcac5b7372fbb4bfdb694f6c2bf4f94f8f8ffefd2f5a231ed,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_251,BOUNDARY_FAILURE,453.5,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.3659368527230108,0.9282499768850682,-0.0027029807055012067,0.0012109850456285228,-0.0026892159733189975,0.0012750624713511495,-0.04826839358559475,0.8296859536130401,0.9955577997679521,8.772589475047716e-06,8.857666857002146e-06,0.6907086194421135,1.7630256332049864e-05,0.6907262496984455,0.9955577997679521,1.441320349708135,0.9977847487258273,0.8310894324177965,0.8329345918336585,-0.7878248761151821,0.2588142344531247,1.2985700017582409,0.40961441218460015,68.48453463704402,True,True,68.48453463704402,9c9051cd870d2c551fc8b9576095513e51b5af9519ead2f353a15d6dd302cd55,75ac1776d1a0ebb4cb555e55a37e3fd7f608f4d4889ad054c27172cc600f5870,108,109,103,199.04019694524018,1.1515188939637642,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,621bd6d0d3ef5cc62a111251411a738559e4a4b454bb045a57a7709b7fc55daf,01e33ec5d059fe4bcac5b7372fbb4bfdb694f6c2bf4f94f8f8ffefd2f5a231ed,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_251,BOUNDARY_FAILURE,454.0,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.39716180538914125,0.9193574486070211,-0.0014033327556263442,0.002798884619345437,-0.0014667043913459184,0.0028247490450035214,0.016696491374757604,0.8425220892528379,1.0029556179691737,9.80309793542228e-06,1.0130428938841704e-05,0.7101222437031942,1.9933526874263985e-05,0.7101421772300684,1.0029556179691737,1.4123307277441723,1.0015164793723121,0.842652085231462,0.8413761556470679,-0.7679419018401425,0.3499757069580979,1.3088536187057902,0.4145368578607477,66.63568768770241,True,True,66.63568768770241,9c9051cd870d2c551fc8b9576095513e51b5af9519ead2f353a15d6dd302cd55,75ac1776d1a0ebb4cb555e55a37e3fd7f608f4d4889ad054c27172cc600f5870,108,109,103,199.04019694524018,1.1515188939637642,f9f705a03279eb1368d14664cc68761a91d38c4f20d2f3a28aeab525e56ab0e0,621bd6d0d3ef5cc62a111251411a738559e4a4b454bb045a57a7709b7fc55daf,01e33ec5d059fe4bcac5b7372fbb4bfdb694f6c2bf4f94f8f8ffefd2f5a231ed,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_252,BOUNDARY_FAILURE,450.0,51cb6cc8a2cf8c778c94d0398ad7fcb6ad0bedceb3ff8d404210c44fa5217457,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,-0.0500108806497433,0.9899287215634157,-0.0017660995419940338,0.005749274840502551,-0.0017686843611584217,0.005786859805119381,-0.40280094881809914,0.2908960821290449,0.9824599619595417,3.617326878386717e-05,3.661599077351269e-05,0.24686913496678897,7.278925955737987e-05,0.24694192422634634,0.9824599619595417,3.978506140816419,0.9912628449265997,0.4967895514741749,0.5011683369520027,-0.2677918099380235,-0.4132718087299154,1.108783967320004,0.20086346621157525,92.89210557970495,True,True,92.89210557970495,468129c3e515e966c4fde14bee5cbd3c163cf61e21e2e21d6861983957c108a0,276c3efca9ca0c93e1a7940880dd9cc8ddcae8928a86a7c1a71b1eef81085eff,109,110,104,195.0102561405425,0.5876284162399621,51cb6cc8a2cf8c778c94d0398ad7fcb6ad0bedceb3ff8d404210c44fa5217457,3e5a70f43ab69f1606937e666121c0e98a089a7a1aaa5724b2c2f016dcbfc5d0,7caf602cad5394e1cb330544433fbfd68163d0dc44f182f4591da06d4c2f9ad8,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
LPML_R1_BOUNDARY_FAILURE_252,BOUNDARY_FAILURE,450.5,51cb6cc8a2cf8c778c94d0398ad7fcb6ad0bedceb3ff8d404210c44fa5217457,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,-0.011278909919822838,0.9959996841009839,-0.0017176798023477101,0.004733280544293739,-0.0017465499724005225,0.004772019341585078,-0.40380099676587783,0.3890964944560353,0.9921425845382393,2.535436861438291e-05,2.582260540255434e-05,0.31445132698709194,5.117697401693725e-05,0.3145025039611089,0.9921425845382393,3.1546412891546542,0.9961221756768907,0.5607010786721266,0.5628838433308804,-0.3829659632022592,-0.4065577858173217,1.1430857747777934,0.2406946666154829,90.64880172603955,True,True,90.64880172603955,468129c3e515e966c4fde14bee5cbd3c163cf61e21e2e21d6861983957c108a0,276c3efca9ca0c93e1a7940880dd9cc8ddcae8928a86a7c1a71b1eef81085eff,109,110,104,195.0102561405425,0.5876284162399621,51cb6cc8a2cf8c778c94d0398ad7fcb6ad0bedceb3ff8d404210c44fa5217457,3e5a70f43ab69f1606937e666121c0e98a089a7a1aaa5724b2c2f016dcbfc5d0,7caf602cad5394e1cb330544433fbfd68163d0dc44f182f4591da06d4c2f9ad8,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train
