sequence_uids,sequence_hashes,mean_target_order_strength,worst_wavelength_target_order_strength,mean_y_target_leakage,x_y_contrast_ratio,x_y_contrast_safe_difference,mean_m0_xx_leakage,mean_mminus1_xx_leakage,worst_projector_error
GLOBAL_015|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1C1B_V2_009,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|955c293def3063f64969c25743e14ce122e7ed0364b12be0b9f75cdb350cb800,2.2622946773963495,0.15423199685113007,0.3691503744099365,6.12838245393218,1.893144302986413,23.489935777152326,0.7054868082479328,1.0634484688585926
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.2621077070246085,0.3971353693602013,0.2173753150468546,10.406460855672679,2.044732391977754,24.191719263724494,0.7107333330328965,0.7056990695118639
GLOBAL_015|H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f,2.2619597262216606,0.016248046257212476,0.15078448220642446,15.00127661097798,2.1111752440152363,22.397088395583438,0.8152548669469966,1.7005799356807618
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_PLUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.2598053209600804,0.37888325904466374,0.1839131443712977,12.28735079640537,2.075892176588783,23.446820328649327,0.8953431764348626,0.6083961955308522
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,2.2587583941506044,0.12220321840796314,0.26977274593486444,8.372819078973873,1.98898564821574,23.48084576298774,0.7456177797394767,1.0623919818289569
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.2578202275097485,0.31777442789056287,0.1751829733306607,12.888354299410572,2.0826372541790876,23.32866402102507,0.8629463950539359,0.5502472882586945
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_B_DECOUPLED_MINUS_GLOBAL_006|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.2573787210140552,0.26728761777866644,0.2312869232992258,9.760079337012876,2.0260917977148294,23.233786795361755,0.8560468059455625,0.5583813080202775
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1C1B_V2_009,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|955c293def3063f64969c25743e14ce122e7ed0364b12be0b9f75cdb350cb800,2.250913742570062,0.19810894015190897,0.3064147519718177,7.345970545103156,1.9444989905982444,23.435408985322383,0.6362718118315482,1.0401654127539044
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|3f1dc26c576ffc1bc4c074f90d1c58ade24eb09b6926603aa8208ee52da19611|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.2499759226575424,0.27778469121707305,0.2259594310274745,9.957433121629549,2.024016491630068,23.93385825951752,0.7436554938274299,0.8724561662877255
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1C1B_V2_012,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|9191ce264313547454e8730bd323ea9ae49244af138113c2fa5b75e1a627857b,2.246732594077357,0.08076271128204095,0.31325513806263,7.17221306559435,1.9334774560147268,23.4832021624824,0.8638990463885151,1.3713323368905783
