candidate_id,role,expected_edge_target,geometry_hash_sha256,parent_reference_id,parent_phase_deg,phi_deg,phase_gain_relative_parent_deg,projector_error_apcd_v1,projector_margin_to_compatibility_threshold,parent_projector_error_apcd_v1,projector_change_relative_parent,selected_throughput_Txx,parent_selected_throughput_Txx,throughput_change_relative_parent,projector_compatible,new_compatible_lower_extremum,new_compatible_upper_extremum,actual_lower_edge_extension_deg,actual_upper_edge_extension_deg,new_compatible_extremum,exact_5d,displacement_5d,legality
H1B2_A_A_EDGE_CONTINUATION,A_successful_lower_edge_one_step_continuation,lower,7be08aa1b4986821ad0d7c4c7b8e2b5e68b46414008385520087fe0edba51311,H1B1_A_LOWER_COMPATIBLE_EDGE,66.61786682418824,75.06850204805193,8.450635223863685,0.4155187850548283,-0.22902264804638572,0.08444499745689715,0.33107378759793116,0.9140869041710988,1.014820749067849,-0.10073384489675008,False,False,False,0.0,0.0,False,"{'J1_side_nm': 104, 'J2_length_nm': 103, 'J2_width_nm': 96, 'D_nm': 189.01058171435798, 'Psi_deg': 0.6062819155173511}","{'J1_side_nm': -4.0, 'J2_center_x_nm': -3.5, 'J2_center_y_nm': 0.0, 'J2_length_nm': -3.0, 'J2_width_nm': -2.0}","{'checks': {'H_global_550': True, 'cell_containment': True, 'direct_gap_ge_60': True, 'exact_hash_unique_in_probe': True, 'half_grid_center': True, 'integer_lateral_dimensions': True, 'native_material': True, 'no_overlap': True, 'no_previous_exact_physics_evidence': True, 'period_432': True, 'periodic_gap_ge_60': True, 'physical_geometry_unique_in_probe': True}, 'direct_gap_nm': 85.01058171435798, 'outside_old_H500_search_box': True, 'pass': True, 'periodic_gap_x_nm': 139.0, 'periodic_gap_y_nm': 327.0, 'physical_key': [104, 103, 96, 94.5, 1.0, 550.0, 432.0, 'APCD_TIO2_NATIVE_M1'], 'within_old_H500_search_box': False}"
H1B2_B_A_EDGE_CONSERVATIVE_CONTINUATION,B_conservative_same_direction_continuation,lower,9d332e269224da759b7e552ed3ed13e9475fb17f126af81e8acea99b6d27f97f,H1B1_A_LOWER_COMPATIBLE_EDGE,66.61786682418824,74.5591336298285,7.941266805640254,0.35950225232322386,-0.17300611531478127,0.08444499745689715,0.2750572548663267,0.277126708496372,1.014820749067849,-0.7376940405714769,False,False,False,0.0,0.0,False,"{'J1_side_nm': 106, 'J2_length_nm': 104, 'J2_width_nm': 97, 'D_nm': 193.01036241611484, 'Psi_deg': 0.5937173962125847}","{'J1_side_nm': -2.0, 'J2_center_x_nm': -1.5, 'J2_center_y_nm': 0.0, 'J2_length_nm': -2.0, 'J2_width_nm': -1.0}","{'checks': {'H_global_550': True, 'cell_containment': True, 'direct_gap_ge_60': True, 'exact_hash_unique_in_probe': True, 'half_grid_center': True, 'integer_lateral_dimensions': True, 'native_material': True, 'no_overlap': True, 'no_previous_exact_physics_evidence': True, 'period_432': True, 'periodic_gap_ge_60': True, 'physical_geometry_unique_in_probe': True}, 'direct_gap_nm': 87.01036241611484, 'outside_old_H500_search_box': True, 'pass': True, 'periodic_gap_x_nm': 133.0, 'periodic_gap_y_nm': 326.0, 'physical_key': [106, 104, 97, 96.5, 1.0, 550.0, 432.0, 'APCD_TIO2_NATIVE_M1'], 'within_old_H500_search_box': False}"
H1B2_C_UPPER_EDGE_LOCAL_CONTINUATION,C_other_upper_edge_local_continuation,upper,5f2f0f47d5f02ee7ced8156302ec2f3191ad2f9cd805ee9be80d49d25820de9b,LPML_R2_HIGH_UNCERTAINTY_007,106.96528957076407,114.81832490844113,7.853035337677056,0.17425118141458695,0.012244955593855633,0.1843707157586535,-0.010119534344066539,0.9480295104147646,0.9795182609705267,-0.03148875055576217,True,False,True,0.0,7.853035337677056,True,"{'J1_side_nm': 112, 'J2_length_nm': 112, 'J2_width_nm': 102, 'D_nm': 188.13027401245128, 'Psi_deg': -2.132368436554014}","{'J1_side_nm': 0.0, 'J2_length_nm': 0.0, 'J2_width_nm': 0.0}","{'checks': {'H_global_550': True, 'cell_containment': True, 'direct_gap_ge_60': True, 'exact_hash_unique_in_probe': True, 'half_grid_center': True, 'integer_lateral_dimensions': True, 'native_material': True, 'no_overlap': True, 'no_previous_exact_physics_evidence': True, 'period_432': True, 'periodic_gap_ge_60': True, 'physical_geometry_unique_in_probe': True}, 'direct_gap_nm': 76.13027401245128, 'outside_old_H500_search_box': True, 'pass': True, 'periodic_gap_x_nm': 132.0, 'periodic_gap_y_nm': 313.0, 'physical_key': [112, 112, 102, 94.0, -3.5, 550.0, 432.0, 'APCD_TIO2_NATIVE_M1'], 'within_old_H500_search_box': False}"
H1B2_D_A_DIRECTION_J1_CONTRAST,D_success_direction_secondary_J1_contrast,lower,41ecae2f660529a52cd5f8f0d4cea08c8c428624c8a0c9a840f8c5d17928fa81,H1B1_A_LOWER_COMPATIBLE_EDGE,66.61786682418824,94.09613112567246,27.478264301484217,0.4005667657623553,-0.2140706287539127,0.08444499745689715,0.31612176830545813,0.6601226679549844,1.014820749067849,-0.3546980811128645,False,False,False,0.0,0.0,False,"{'J1_side_nm': 105, 'J2_length_nm': 103, 'J2_width_nm': 96, 'D_nm': 189.01058171435798, 'Psi_deg': 0.6062819155173511}","{'J1_side_nm': -3.0, 'J2_center_x_nm': -3.5, 'J2_center_y_nm': 0.0, 'J2_length_nm': -3.0, 'J2_width_nm': -2.0}","{'checks': {'H_global_550': True, 'cell_containment': True, 'direct_gap_ge_60': True, 'exact_hash_unique_in_probe': True, 'half_grid_center': True, 'integer_lateral_dimensions': True, 'native_material': True, 'no_overlap': True, 'no_previous_exact_physics_evidence': True, 'period_432': True, 'periodic_gap_ge_60': True, 'physical_geometry_unique_in_probe': True}, 'direct_gap_nm': 84.01058171435798, 'outside_old_H500_search_box': True, 'pass': True, 'periodic_gap_x_nm': 138.0, 'periodic_gap_y_nm': 327.0, 'physical_key': [105, 103, 96, 94.5, 1.0, 550.0, 432.0, 'APCD_TIO2_NATIVE_M1'], 'within_old_H500_search_box': False}"
H1B2_E_INTERIOR_PROJECTOR_CONTROL,E_interior_projector_preserving_control,interior_control,720da7391bb20e36e89b234dfe14ef2f052df8a2ce7c1c71b94ae08884cfa45e,H1B1_E_INTERIOR_PROJECTOR_CONTROL,72.86828199230274,40.297497908740894,-32.57078408356185,0.6355533080613014,-0.4490571710528588,0.16488077862258887,0.4706725294387125,0.5634318192226787,0.9796920122648409,-0.4162601930421622,False,False,False,0.0,0.0,False,"{'J1_side_nm': 111, 'J2_length_nm': 109, 'J2_width_nm': 101, 'D_nm': 201.00995000248122, 'Psi_deg': 0.5700884449988864}","{'J1_side_nm': 0.0, 'J2_center_x_nm': -1.0, 'J2_center_y_nm': 0.0, 'J2_length_nm': 0.0, 'J2_width_nm': 0.0}","{'checks': {'H_global_550': True, 'cell_containment': True, 'direct_gap_ge_60': True, 'exact_hash_unique_in_probe': True, 'half_grid_center': True, 'integer_lateral_dimensions': True, 'native_material': True, 'no_overlap': True, 'no_previous_exact_physics_evidence': True, 'period_432': True, 'periodic_gap_ge_60': True, 'physical_geometry_unique_in_probe': True}, 'direct_gap_nm': 90.00995000248122, 'outside_old_H500_search_box': False, 'pass': True, 'periodic_gap_x_nm': 120.0, 'periodic_gap_y_nm': 321.0, 'physical_key': [111, 109, 101, 100.5, 1.0, 550.0, 432.0, 'APCD_TIO2_NATIVE_M1'], 'within_old_H500_search_box': True}"
