geometry_id,geometry_hash,pilot_index,diameters,legacy_unentered_task_count,legacy_records,novelty_min_distance,novelty_mean_distance,novelty_max_distance,diameter_span_nm,adjacent_jump_min_nm,adjacent_jump_mean_nm,adjacent_jump_max_nm,gap_proxy_min_nm,design_boundary_distance_nm,design_boundary_distance_normalized,cnn_eta_uncertainty_mean,cnn_eta_uncertainty_max,cnn_T_uncertainty_mean,cnn_R_uncertainty_mean,cnn_all_order_uncertainty_mean,mlp_eta_uncertainty_mean,mlp_eta_uncertainty_max,mlp_T_uncertainty_mean,mlp_R_uncertainty_mean,cnn_mlp_eta_disagreement_mean,cnn_mlp_eta_disagreement_max,cnn_mlp_T_disagreement_mean,cnn_mlp_R_disagreement_mean,cnn_mlp_all_order_disagreement_mean,hf_model_lf_eta_residual_mean,hf_model_lf_eta_residual_max,hf_model_lf_spectrum_residual_mean,hf_model_lf_order_distribution_residual_mean,predicted_eta_plus1_mean,predicted_eta_plus1_min,predicted_eta_plus1_max,predicted_eta_plus1_450_p,predicted_eta_plus1_450_s,predicted_directionality_mean,predicted_directionality_450_p,predicted_directionality_450_s,lf_rank,lf_passing_status,lf_pareto_status,lf_authority_source,cnn_eta_uncertainty_mean_percentile,cnn_eta_uncertainty_max_percentile,cnn_T_uncertainty_mean_percentile,cnn_R_uncertainty_mean_percentile,cnn_all_order_uncertainty_mean_percentile,mlp_eta_uncertainty_mean_percentile,mlp_eta_uncertainty_max_percentile,mlp_T_uncertainty_mean_percentile,mlp_R_uncertainty_mean_percentile,cnn_mlp_eta_disagreement_mean_percentile,cnn_mlp_eta_disagreement_max_percentile,cnn_mlp_T_disagreement_mean_percentile,cnn_mlp_R_disagreement_mean_percentile,cnn_mlp_all_order_disagreement_mean_percentile,hf_model_lf_eta_residual_mean_percentile,hf_model_lf_spectrum_residual_mean_percentile,hf_model_lf_order_distribution_residual_mean_percentile,predicted_eta_plus1_mean_percentile,predicted_eta_plus1_min_percentile,predicted_eta_plus1_max_percentile,novelty_min_distance_percentile,novelty_mean_distance_percentile,novelty_max_distance_percentile,cnn_uncertainty_score,committee_uncertainty_score,disagreement_score,performance_score
K6X_D170_D195_D205_D210_D225_D230,be637e356d054ce4c000720c4fd65f91320b4dc8d9bf6140ae536acc492fda32,13,"[170.0, 195.0, 205.0, 210.0, 225.0, 230.0]",0,[],0.7050116453778216,0.9396039170459315,1.2888920061627722,60.0,5.0,12.0,25.0,62.5,0.0,0.0,0.03330664336681366,0.08788181841373444,0.023318497464060783,0.02819463610649109,0.007487015333026648,0.023662228137254715,0.03003428690135479,0.013461965136229992,0.0141909746453166,0.07124507427215576,0.10917413234710693,0.024659035727381706,0.050671376287937164,0.015900110825896263,0.06635459745288916,0.1162551260550247,0.05279297371710994,0.027009911016881535,0.3459360897541046,0.27799904346466064,0.45580777525901794,0.28217676281929016,0.4003937542438507,0.5314075946807861,0.4745630621910095,0.5799162983894348,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.9090909090909091,0.9545454545454546,0.8863636363636364,0.9545454545454546,0.9545454545454546,0.8181818181818182,0.8409090909090909,0.7045454545454546,0.75,0.9545454545454546,0.9545454545454546,0.7954545454545454,0.9090909090909091,1.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.9318181818181818,0.9318181818181818,0.9545454545454546,0.9261363636363636,0.7997159090909092,0.9147727272727273,0.045454545454545456
K6X_D105_D115_D125_D135_D145_D150,c486ccec690462e55ec85915b6b8a30917e5fd7e501a9593a0aa01533cc16c72,14,"[105.0, 115.0, 125.0, 135.0, 145.0, 150.0]",0,[],0.29542868261033106,0.633213602592174,0.8887861544839495,45.0,5.0,9.0,10.0,142.5,5.0,0.038461538461538464,0.008197681047022343,0.01758640818297863,0.00963627453893423,0.009226923808455467,0.0020978599786758423,0.012617033906280994,0.019457828253507614,0.0038118690717965364,0.002992668654769659,0.04762103408575058,0.06905239820480347,0.004866665229201317,0.008220917545258999,0.008033031597733498,0.40452898866331355,0.44689798859967755,0.1089141858677086,0.048120889112498635,0.8539665937423706,0.8241736888885498,0.8963355422019958,0.8251821398735046,0.8791501522064209,0.967524528503418,0.9603421688079834,0.9742903113365173,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.022727272727272728,0.09090909090909091,0.20454545454545456,0.20454545454545456,0.06818181818181818,0.45454545454545453,0.6136363636363636,0.09090909090909091,0.045454545454545456,0.8181818181818182,0.7045454545454546,0.0,0.11363636363636363,0.7272727272727273,0.45454545454545453,0.4318181818181818,0.4090909090909091,0.7954545454545454,0.7954545454545454,0.7727272727272727,0.2727272727272727,0.7045454545454546,0.7045454545454546,0.125,0.17897727272727273,0.4147727272727273,0.7954545454545454
K6X_D135_D160_D165_D205_D210_D215,a6d69bd20c0d465e33ff70a9f95436eb0cc9b8832bc5c48c41dcf5053df14e5a,15,"[135.0, 160.0, 165.0, 205.0, 210.0, 215.0]",0,[],0.2903782475104135,0.49997600961085714,0.8426500884694863,80.0,5.0,16.0,40.0,77.5,15.0,0.11538461538461539,0.023995719850063324,0.05640625208616257,0.013347365893423557,0.013044050894677639,0.004833375569432974,0.012791040353477001,0.014162490144371986,0.01297727506607771,0.012638689018785954,0.021877704188227654,0.04159647226333618,0.02347428910434246,0.024697011336684227,0.006533894222229719,0.2743925544648161,0.3601013324776986,0.08931805906192844,0.0414020307697573,0.644322395324707,0.5853906273841858,0.7300311923027039,0.5875216722488403,0.6943721175193787,0.8413460850715637,0.8117263317108154,0.8690057396888733,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.7045454545454546,0.8181818181818182,0.45454545454545453,0.45454545454545453,0.7727272727272727,0.4772727272727273,0.38636363636363635,0.6818181818181818,0.6818181818181818,0.38636363636363635,0.3409090909090909,0.75,0.75,0.6590909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.25,0.4090909090909091,0.6363636363636364,0.5965909090909092,0.609375,0.6363636363636364,0.2727272727272727
K6X_D100_D105_D110_D115_D190_D230,28af39e140680f8a92b622e4f0dcc8436d1ad0021a7f35350015946e4bbc6ea3,16,"[100.0, 105.0, 110.0, 115.0, 190.0, 230.0]",0,[],0.5245454498840714,0.6314758808758357,0.7205766921228921,130.0,5.0,26.0,75.0,80.0,0.0,0.0,0.026654964312911034,0.041202984750270844,0.021871324628591537,0.021405629813671112,0.0032756973523646593,0.01617334596812725,0.02197803370654583,0.010472957976162434,0.01036479976028204,0.006909925956279039,0.01861393451690674,0.012106841430068016,0.01249403040856123,0.002427664352580905,0.5917055430718953,0.6276817118561236,0.15991791619585022,0.06864958332470747,0.8874723315238953,0.862370491027832,0.9234485030174255,0.8627524375915527,0.9083848595619202,0.9860448837280273,0.9829171299934387,0.9893214106559753,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.7954545454545454,0.7272727272727273,0.8409090909090909,0.8409090909090909,0.5454545454545454,0.6363636363636364,0.6590909090909091,0.6363636363636364,0.6363636363636364,0.0,0.0,0.36363636363636365,0.38636363636363635,0.0,0.9318181818181818,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,0.8181818181818182,0.6818181818181818,0.4772727272727273,0.7556818181818181,0.6661931818181818,0.1875,1.0
K6X_D100_D110_D120_D125_D130_D205,28e52dee45b7d602f92a9be9cd041afef3d7550bc706d562fdebcc66dbf2d1d8,17,"[100.0, 110.0, 120.0, 125.0, 130.0, 205.0]",0,[],0.30284645669276195,0.6058594022190916,0.8149853884775805,105.0,5.0,21.0,75.0,122.5,0.0,0.0,0.015571427531540394,0.028389016166329384,0.010901706293225288,0.010510736145079136,0.002461059484630823,0.007819314487278461,0.011794623918831348,0.009158238768577576,0.008056641556322575,0.04231365770101547,0.068634033203125,0.0200942475348711,0.01772799901664257,0.004873754922300577,0.6561966883868865,0.6966801631183317,0.1800894732153295,0.0761501153191939,0.8674905896186829,0.8393235206604004,0.9079740643501282,0.8399450182914734,0.891196072101593,0.9771332144737244,0.9719884395599365,0.9821761250495911,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.38636363636363635,0.29545454545454547,0.3409090909090909,0.3409090909090909,0.29545454545454547,0.22727272727272727,0.2727272727272727,0.5681818181818182,0.5,0.7272727272727273,0.6590909090909091,0.6363636363636364,0.5909090909090909,0.4318181818181818,0.9772727272727273,0.9772727272727273,1.0,0.8863636363636364,0.8863636363636364,0.8636363636363636,0.3181818181818182,0.6136363636363636,0.5909090909090909,0.3409090909090909,0.40909090909090906,0.5965909090909091,0.8863636363636364
K6X_D145_D170_D190_D210_D225_D230,7483f55aeff7ea22b89928dcfbc36f0e7c1c9cc5a2d9ba78d9bfd27e0c0c3e22,18,"[145.0, 170.0, 190.0, 210.0, 225.0, 230.0]",0,[],0.47884229223033586,0.7202673259621694,1.08240363688233,85.0,5.0,17.0,25.0,62.5,0.0,0.0,0.017652735114097595,0.05936827510595322,0.01592475362122059,0.01827610470354557,0.0054695182479918,0.005239089485257864,0.007068798877298832,0.008009099401533604,0.00985023844987154,0.04758790507912636,0.08293795585632324,0.015067878179252148,0.01960269920527935,0.010299070738255978,0.11486861027713281,0.2161118935380852,0.053218073232484474,0.02774255191435241,0.5422312617301941,0.4748196303844452,0.6434744596481323,0.47772279381752014,0.5987321734428406,0.7542872428894043,0.7124496102333069,0.7917909622192383,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.4772727272727273,0.8409090909090909,0.5909090909090909,0.75,0.7954545454545454,0.06818181818181818,0.06818181818181818,0.45454545454545453,0.6136363636363636,0.7954545454545454,0.8863636363636364,0.5681818181818182,0.6363636363636364,0.8181818181818182,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.7272727272727273,0.7954545454545454,0.8409090909090909,0.6534090909090909,0.4474431818181819,0.7045454545454546,0.13636363636363635
K6X_D110_D115_D120_D125_D130_D140,97c0058ee55e7c461711cba59eb27862b84901f89382791431dc3aa1c092def3,19,"[110.0, 115.0, 120.0, 125.0, 130.0, 140.0]",0,[],0.4385290096535146,0.7759521468055467,1.0284416890093029,30.0,5.0,6.0,10.0,155.0,10.0,0.07692307692307693,0.009112325496971607,0.016763800755143166,0.009953214786946774,0.009513885714113712,0.002202484291046858,0.026459939777851105,0.03587930276989937,0.008963228203356266,0.006941439583897591,0.09136808663606644,0.11706662178039551,0.010472879745066166,0.0039355019107460976,0.01227759849280119,0.4254875921597349,0.46805274556345045,0.11480922447450448,0.050386530263700276,0.853939950466156,0.8240359425544739,0.8965050578117371,0.8250910639762878,0.879166305065155,0.9667755365371704,0.9594536423683167,0.9736706614494324,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.22727272727272727,0.06818181818181818,0.25,0.25,0.11363636363636363,0.9090909090909091,0.9318181818181818,0.5227272727272727,0.4318181818181818,1.0,1.0,0.18181818181818182,0.0,0.9090909090909091,0.5227272727272727,0.4772727272727273,0.4772727272727273,0.7727272727272727,0.7727272727272727,0.7954545454545454,0.6818181818181818,0.8409090909090909,0.7954545454545454,0.21022727272727273,0.5184659090909091,0.5227272727272727,0.7727272727272727
K6X_D105_D125_D135_D155_D160_D165,15c32c640ecaa81d7b0a38000cc3fb0e98bb69357d1c2a7876ba0a125bd274b5,20,"[105.0, 125.0, 135.0, 155.0, 160.0, 165.0]",0,[],0.1998520162579474,0.45185362256093925,0.6661733875264912,60.0,5.0,12.0,20.0,127.5,5.0,0.038461538461538464,0.008960971608757973,0.023650361225008965,0.010707669891417027,0.010083421133458614,0.002304687863215804,0.007237826474010944,0.010842685587704182,0.003314028726890683,0.0037497570738196373,0.029507102444767952,0.05428934097290039,0.0071389866061508656,0.009443146176636219,0.005786372348666191,0.4267102816269465,0.4749873318836757,0.11761193690925742,0.0515341192022352,0.8287680149078369,0.7948142886161804,0.8770451545715332,0.7959657311439514,0.8575868010520935,0.9567996859550476,0.947422981262207,0.9656460881233215,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.20454545454545456,0.25,0.29545454545454547,0.2727272727272727,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.045454545454545456,0.06818181818181818,0.5454545454545454,0.4318181818181818,0.022727272727272728,0.13636363636363635,0.5227272727272727,0.5454545454545454,0.5454545454545454,0.5227272727272727,0.6363636363636364,0.6590909090909091,0.6363636363636364,0.11363636363636363,0.3181818181818182,0.36363636363636365,0.25,0.13636363636363635,0.30681818181818177,0.6363636363636364
K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,21,"[120.0, 145.0, 200.0, 215.0, 220.0, 230.0]",0,[],0.48498154665071125,0.689993188524051,1.0132261440245762,110.0,5.0,22.0,55.0,65.0,0.0,0.0,0.01924501545727253,0.032898060977458954,0.01630888320505619,0.016552221029996872,0.0042565204203128815,0.02598523534834385,0.030570948496460915,0.016341418027877808,0.015284382738173008,0.027155201882123947,0.057134270668029785,0.012538067065179348,0.010581783019006252,0.005218519829213619,0.3322478111790542,0.41249323557973067,0.10781089730562118,0.04901455306710123,0.6925322413444519,0.6379240155220032,0.7727777361869812,0.6398079991340637,0.7386621832847595,0.8903689384460449,0.8684296607971191,0.9110360741615295,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.5454545454545454,0.4090909090909091,0.6363636363636364,0.6363636363636364,0.7045454545454546,0.8863636363636364,0.8636363636363636,0.8181818181818182,0.7727272727272727,0.45454545454545453,0.4772727272727273,0.4090909090909091,0.25,0.4772727272727273,0.2727272727272727,0.4090909090909091,0.45454545454545453,0.29545454545454547,0.29545454545454547,0.3181818181818182,0.75,0.7272727272727273,0.7727272727272727,0.6306818181818181,0.7769886363636365,0.39772727272727276,0.29545454545454547
K6X_D140_D160_D165_D170_D180_D190,0ac97060e42705949d81140172fb178bb0fee693903982773db4697ba86e5d0d,22,"[140.0, 160.0, 165.0, 170.0, 180.0, 190.0]",0,[],0.3076923076923077,0.4275363532991177,0.6020183016345587,50.0,5.0,10.0,20.0,105.0,40.0,0.3076923076923077,0.03864965960383415,0.07245946675539017,0.018943635746836662,0.015171762555837631,0.005982733331620693,0.014467879198491573,0.017078638076782227,0.009121031500399113,0.008178524672985077,0.021715212613344193,0.04021650552749634,0.009507915936410427,0.006749360356479883,0.0052445861510932446,0.21683309197459313,0.30610435561733773,0.07534987591815795,0.03534276772676714,0.616165041923523,0.554840624332428,0.7054362893104553,0.5575627684593201,0.6679482460021973,0.8017032146453857,0.767276406288147,0.8345190286636353,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.9772727272727273,0.8636363636363636,0.75,0.5681818181818182,0.8636363636363636,0.5909090909090909,0.5454545454545454,0.5454545454545454,0.5227272727272727,0.3409090909090909,0.29545454545454547,0.11363636363636363,0.06818181818181818,0.5,0.13636363636363635,0.11363636363636363,0.11363636363636363,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.3409090909090909,0.22727272727272727,0.22727272727272727,0.7897727272727273,0.6122159090909092,0.2556818181818182,0.20454545454545456
K6X_D100_D140_D165_D190_D225_D230,21b70b358c2bfdf1aedcf8c0b7cff52623e49009d66f8ebdc8316f4e58399911,23,"[100.0, 140.0, 165.0, 190.0, 225.0, 230.0]",0,[],0.3461538461538462,0.5157040538427832,0.7994080650317896,130.0,5.0,26.0,40.0,62.5,0.0,0.0,0.022670406848192215,0.039709288626909256,0.017691757529973984,0.017121238633990288,0.003783612046390772,0.029180554673075676,0.034292787313461304,0.021846700459718704,0.021390127018094063,0.018301839008927345,0.04108786582946777,0.011658728122711182,0.010783718898892403,0.003793701995164156,0.34663976425587684,0.40960795332198346,0.10092840811191936,0.04586327842888032,0.7777687907218933,0.7345783114433289,0.8407370448112488,0.7356994152069092,0.8142540454864502,0.9448570013046265,0.9331190586090088,0.9563003778457642,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.6363636363636364,0.6590909090909091,0.7045454545454546,0.7045454545454546,0.6363636363636364,0.9318181818181818,0.8863636363636364,0.9090909090909091,0.9318181818181818,0.22727272727272727,0.3181818181818182,0.29545454545454547,0.29545454545454547,0.22727272727272727,0.3181818181818182,0.29545454545454547,0.29545454545454547,0.4318181818181818,0.4318181818181818,0.4318181818181818,0.4772727272727273,0.5227272727272727,0.5681818181818182,0.6704545454545454,0.8607954545454545,0.26136363636363635,0.4318181818181818
K6X_D105_D110_D115_D120_D135_D200,04dd1829254c4801f45f498a2b6458529817ace687391911b5e3426f2ea99ce3,24,"[105.0, 110.0, 115.0, 120.0, 135.0, 200.0]",0,[],0.3003942183041021,0.6107017655889063,0.8266994330847952,95.0,5.0,19.0,65.0,122.5,5.0,0.038461538461538464,0.01366521418094635,0.025537697598338127,0.009499161504209042,0.009147844277322292,0.0022962670773267746,0.004757098387926817,0.007537799421697855,0.00623468728736043,0.0053362976759672165,0.03684670105576515,0.06075960397720337,0.013486252166330814,0.011611231602728367,0.004751833621412516,0.6575034131125321,0.697199675753919,0.18017067965145503,0.07614497179331779,0.8696519136428833,0.8420022130012512,0.90934818983078,0.8426303863525391,0.8929403424263,0.977340579032898,0.9722335338592529,0.982308030128479,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.3181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.022727272727272728,0.09090909090909091,0.3409090909090909,0.3409090909090909,0.6590909090909091,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.38636363636363635,1.0,1.0,0.9772727272727273,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.29545454545454547,0.6363636363636364,0.6136363636363636,0.21590909090909094,0.23011363636363635,0.46590909090909083,0.9090909090909091
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,25,"[100.0, 130.0, 135.0, 155.0, 160.0, 225.0]",0,[],0.34185363143521497,0.38907765612998596,0.44853476114194624,125.0,5.0,25.0,65.0,97.5,0.0,0.0,0.01572507619857788,0.02917143702507019,0.01147436536848545,0.011233442462980747,0.002941316459327936,0.0037926582153886557,0.004470188170671463,0.0031794814858585596,0.00273406901396811,0.04191979393362999,0.0755605697631836,0.03471870720386505,0.03300551697611809,0.005869689397513866,0.4912622718894927,0.5463396296151564,0.13892119111245088,0.060273095390783175,0.8089897036552429,0.7708759307861328,0.864067018032074,0.7718536257743835,0.841229259967804,0.9556928873062134,0.9460301399230957,0.9649916291236877,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.4090909090909091,0.3409090909090909,0.36363636363636365,0.36363636363636365,0.38636363636363635,0.0,0.0,0.022727272727272728,0.022727272727272728,0.7045454545454546,0.7954545454545454,0.9090909090909091,0.8409090909090909,0.5454545454545454,0.75,0.75,0.75,0.5,0.5,0.4772727272727273,0.45454545454545453,0.13636363636363635,0.045454545454545456,0.3806818181818181,0.10653409090909088,0.75,0.5
K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,26,"[120.0, 125.0, 180.0, 185.0, 190.0, 195.0]",0,[],0.2826334318595975,0.4171952886900372,0.5921078583977174,75.0,5.0,15.0,55.0,97.5,20.0,0.15384615384615385,0.011171465739607811,0.028393298387527466,0.010392658412456512,0.010098970495164394,0.002896771300584078,0.0227421335875988,0.027518069371581078,0.010385900735855103,0.009031721390783787,0.01916668564081192,0.04159659147262573,0.032272811979055405,0.03276963531970978,0.004848392214626074,0.454474206879611,0.5175588390378904,0.13673964119665546,0.059245923903670346,0.7674665451049805,0.7235296368598938,0.8305511474609375,0.7250323295593262,0.804780900478363,0.9273744225502014,0.9121541380882263,0.9417077302932739,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.29545454545454547,0.3181818181818182,0.2727272727272727,0.29545454545454547,0.36363636363636365,0.7954545454545454,0.7272727272727273,0.6136363636363636,0.5681818181818182,0.2727272727272727,0.36363636363636365,0.8863636363636364,0.8181818181818182,0.4090909090909091,0.6818181818181818,0.7272727272727273,0.7272727272727273,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.22727272727272727,0.20454545454545456,0.20454545454545456,0.30681818181818177,0.5710227272727273,0.5965909090909092,0.4090909090909091
K6X_D100_D105_D130_D145_D175_D220,755ff7c36738865b5c4bada4bac221f914a7cfcf213197650300c56a80a55266,27,"[100.0, 105.0, 130.0, 145.0, 175.0, 220.0]",0,[],0.31948553318915673,0.4289741576977438,0.5357072414301585,120.0,5.0,24.0,45.0,92.5,0.0,0.0,0.01926468499004841,0.03344685211777687,0.01437436044216156,0.01389172300696373,0.0027860940899699926,0.009945445694029331,0.013289721682667732,0.007868814282119274,0.007657071575522423,0.009634846821427345,0.02156996726989746,0.01065502967685461,0.011092440225183964,0.002644078340381384,0.46151191434983474,0.5036768008894674,0.12524535738132275,0.05491362301972701,0.8622697591781616,0.8329771161079407,0.9044346809387207,0.8335787653923035,0.8868849277496338,0.9772242903709412,0.9721235036849976,0.9822946190834045,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.5681818181818182,0.45454545454545453,0.5454545454545454,0.5227272727272727,0.3181818181818182,0.36363636363636365,0.36363636363636365,0.4318181818181818,0.4772727272727273,0.045454545454545456,0.045454545454545456,0.20454545454545456,0.3181818181818182,0.045454545454545456,0.7045454545454546,0.6136363636363636,0.5909090909090909,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.36363636363636365,0.25,0.18181818181818182,0.48863636363636365,0.4403409090909091,0.15340909090909088,0.8181818181818182
K6X_D160_D165_D170_D175_D180_D220,35df0a885e8930de3868cebd5d71e2a3f516172023fcd0da2669969a72abb29b,28,"[160.0, 165.0, 170.0, 175.0, 180.0, 220.0]",0,[],0.3330866937632456,0.5069949852181513,0.7863480115484951,60.0,5.0,12.0,40.0,90.0,10.0,0.07692307692307693,0.030668966472148895,0.07505685091018677,0.015470755286514759,0.01599779911339283,0.006147569976747036,0.0257986169308424,0.027912871912121773,0.01367767434567213,0.010405557230114937,0.023272687569260597,0.06018102169036865,0.02130790241062641,0.027491098269820213,0.008301024325191975,0.2785397455235021,0.38151695228468885,0.09902622789661183,0.04481868064986315,0.5189868211746216,0.4506661891937256,0.6219640374183655,0.45410218834877014,0.5757923126220703,0.7151711583137512,0.6700599193572998,0.7562039494514465,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.8863636363636364,0.9090909090909091,0.5681818181818182,0.6136363636363636,0.8863636363636364,0.8636363636363636,0.7727272727272727,0.75,0.6590909090909091,0.4090909090909091,0.5,0.6818181818181818,0.7954545454545454,0.75,0.20454545454545456,0.25,0.25,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.4090909090909091,0.45454545454545453,0.5454545454545454,0.7386363636363636,0.7528409090909092,0.6590909090909091,0.09090909090909091
K6X_D135_D155_D190_D220_D225_D230,44825bb6c0ca299596847e936de26c97539f13b2aea4f8017223d24deeaaeb90,29,"[135.0, 155.0, 190.0, 220.0, 225.0, 230.0]",0,[],0.4772951402304176,0.7067356302821254,1.0596136395350702,95.0,5.0,19.0,35.0,62.5,0.0,0.0,0.014245671220123768,0.03904355317354202,0.014208409935235977,0.015290646813809872,0.004414782859385014,0.012532655149698257,0.014719423837959766,0.0061552091501653194,0.007507683243602514,0.02422166056931019,0.055696725845336914,0.013529476709663868,0.012557820416986942,0.00657644122838974,0.23974588568775498,0.32907326439425366,0.08199206728326616,0.03903117412644264,0.6336536407470703,0.5730757117271423,0.7229810357093811,0.5753197073936462,0.6848453879356384,0.8421566486358643,0.8122344613075256,0.8696034550666809,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.3409090909090909,0.5909090909090909,0.5227272727272727,0.5909090909090909,0.75,0.4318181818181818,0.45454545454545453,0.3181818181818182,0.45454545454545453,0.4318181818181818,0.45454545454545453,0.4772727272727273,0.4090909090909091,0.6818181818181818,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.25,0.25,0.25,0.7045454545454546,0.7727272727272727,0.8181818181818182,0.5511363636363636,0.43892045454545453,0.5,0.25
K6X_D150_D205_D215_D220_D225_D230,1378d30bbda23695267aae4a889c45ff266766efe10cbac3e7ee6cb40fb7be18,30,"[150.0, 205.0, 215.0, 220.0, 225.0, 230.0]",0,[],0.7730673554708377,1.0013881431242178,1.3406480813794905,80.0,5.0,16.0,55.0,62.5,0.0,0.0,0.027109064161777496,0.07394323498010635,0.026794224977493286,0.029699616134166718,0.007027917541563511,0.020163504406809807,0.028937850147485733,0.01678895577788353,0.019919686019420624,0.027595574036240578,0.0642460286617279,0.06401221454143524,0.0804862529039383,0.015064422972500324,0.160929860731802,0.27179026537494744,0.07667298420869553,0.03667622855385072,0.3783858120441437,0.30889925360679626,0.4892462193965912,0.31281521916389465,0.4347407817840576,0.5764966011047363,0.5207186937332153,0.624523937702179,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.8181818181818182,0.8863636363636364,0.9772727272727273,0.9772727272727273,0.9318181818181818,0.7272727272727273,0.8181818181818182,0.8409090909090909,0.9090909090909091,0.5,0.5909090909090909,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.06818181818181818,0.13636363636363635,0.13636363636363635,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9261363636363635,0.8508522727272727,0.8579545454545454,0.06818181818181818
K6X_D200_D205_D215_D220_D225_D230,387ae38a766485eadf9f5c9e791d735d0c0dfaa180486523e334f988f239eec9,31,"[200.0, 205.0, 215.0, 220.0, 225.0, 230.0]",0,[],0.9294650748918902,1.1566463178429147,1.4970384966175818,30.0,5.0,6.0,10.0,62.5,0.0,0.0,0.03758436068892479,0.09315136820077896,0.028536247089505196,0.0321488119661808,0.007731660269200802,0.05139884725213051,0.05894425883889198,0.025053249672055244,0.01744658686220646,0.0524292029440403,0.08011825382709503,0.02542361617088318,0.0548475980758667,0.013663212768733501,0.20540682011795527,0.2634902832394995,0.07151565108422649,0.03428689443853452,0.2386128008365631,0.18052931129932404,0.33900773525238037,0.18473714590072632,0.28331220149993896,0.3930656909942627,0.33864715695381165,0.43877553939819336,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.9545454545454546,0.9772727272727273,1.0,1.0,0.9772727272727273,1.0,1.0,0.9772727272727273,0.8636363636363636,0.8863636363636364,0.8409090909090909,0.8181818181818182,0.9318181818181818,0.9545454545454546,0.11363636363636363,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,1.0,0.9829545454545454,0.9559659090909091,0.8977272727272727,0.0
