candidate_id,checkpoint_path,checkpoint_sha256,configuration_gate,failure_stage,geometry_hash_sha256,grid_audit,input_polarization,physical_contract_sha256,runtime_seconds,setup_before_save,solver_entered,source_contract_sha256,status,subrun_id,error,traceback,retained_data_status
LPML_R3_001,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round3_targeted_active_learning_attempt1_v1\subruns\LPML_R3_001\x\checkpoint.json,af586423cd6c76c73d7e2dab037da3628ede48fc7b3efa4435724bbddfe8db1e,"{'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'J2_rotation_deg': 0.9, 'T_frequency_points': 9.0, 'T_override_global': 1.0, 'T_use_source_limits': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_z': 1.0000000000000002e-06, 'background_index': '1', 'background_material': '<Object defined dielectric>', 'field_frequency_points': 9.0, 'field_override_global': 1.0, 'field_use_source_limits': 1.0, 'field_use_wavelength_spacing': 1.0, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'monitor_z': 1.0000000000000002e-06, 'source_pol': 0.0, 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07}, 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'input_polarization': 'x', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)', 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'observable': 'coordinate_weighted_full_period_G0', 'pass': True, 'sampling_mode': 'wavelength_domain_uniform_via_source_limits'}",SOLVER,9eb265ac22a86be446b2a88f94b890c814208855cbefdf1836468af51943309c,"{'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'transmission': 0.991156353892807, 'x_count': 26, 'x_dx_max_m': 1.7280000000000007e-08, 'x_dx_min_m': 1.72799999999999e-08, 'x_max_m': 2.16e-07, 'x_min_m': -2.16e-07, 'x_periodic_duplicate_endpoint': 'True', 'x_uniform': True, 'y_count': 20, 'y_dy_max_m': 3.8876154354130115e-08, 'y_dy_min_m': 1.7735419420947883e-08, 'y_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_periodic_duplicate_endpoint': 'True', 'y_uniform': False}",x,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,21.57985782623291,"{'config_readback': {'FDTD': {'background material': '<Object defined dielectric>', 'index': '1', 'x max bc': 'Periodic', 'x min bc': 'Periodic', 'x span': 4.32e-07, 'y max bc': 'Periodic', 'y min bc': 'Periodic', 'y span': 4.32e-07, 'z max': 1.2000000000000002e-06, 'z max bc': 'PML', 'z min': -5.000000000000001e-07, 'z min bc': 'PML'}, 'T': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z': 1.0000000000000002e-06}, 'field_monitor': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z': 1.0000000000000002e-06}, 'source': {'direction': 'Forward', 'polarization angle': 0.0, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'z': -2.5000000000000004e-07}}, 'geometry_readback': {'J1_center_x_nm': -1.0048760156440689e-07, 'J1_center_y_nm': -1.5785853898379778e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J1_rotation_deg': 0.0, 'J2_center_x_nm': 1.0048760156440689e-07, 'J2_center_y_nm': 1.5785853898379778e-09, 'J2_material': 'APCD_TIO2_NATIVE_M1', 'J2_rotation_deg': 0.9}, 'material_name': 'APCD_TIO2_NATIVE_M1'}",True,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,ACCEPTED,LPML_R3_001_x,,,
LPML_R3_001,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round3_targeted_active_learning_attempt1_v1\subruns\LPML_R3_001\y\checkpoint.json,065f9abc91fb41634e2faa4b8a4f55d05a0336604d4e738c8eab064f0d7ff325,"{'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'J2_rotation_deg': 0.9, 'T_frequency_points': 9.0, 'T_override_global': 1.0, 'T_use_source_limits': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_z': 1.0000000000000002e-06, 'background_index': '1', 'background_material': '<Object defined dielectric>', 'field_frequency_points': 9.0, 'field_override_global': 1.0, 'field_use_source_limits': 1.0, 'field_use_wavelength_spacing': 1.0, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'monitor_z': 1.0000000000000002e-06, 'source_pol': 90.0, 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07}, 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'input_polarization': 'y', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)', 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'observable': 'coordinate_weighted_full_period_G0', 'pass': True, 'sampling_mode': 'wavelength_domain_uniform_via_source_limits'}",SOLVER,9eb265ac22a86be446b2a88f94b890c814208855cbefdf1836468af51943309c,"{'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'transmission': 0.38893890776265144, 'x_count': 26, 'x_dx_max_m': 1.7280000000000007e-08, 'x_dx_min_m': 1.72799999999999e-08, 'x_max_m': 2.16e-07, 'x_min_m': -2.16e-07, 'x_periodic_duplicate_endpoint': 'True', 'x_uniform': True, 'y_count': 20, 'y_dy_max_m': 3.8876154354130115e-08, 'y_dy_min_m': 1.7735419420947883e-08, 'y_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_periodic_duplicate_endpoint': 'True', 'y_uniform': False}",y,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,21.30430793762207,"{'config_readback': {'FDTD': {'background material': '<Object defined dielectric>', 'index': '1', 'x max bc': 'Periodic', 'x min bc': 'Periodic', 'x span': 4.32e-07, 'y max bc': 'Periodic', 'y min bc': 'Periodic', 'y span': 4.32e-07, 'z max': 1.2000000000000002e-06, 'z max bc': 'PML', 'z min': -5.000000000000001e-07, 'z min bc': 'PML'}, 'T': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z': 1.0000000000000002e-06}, 'field_monitor': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z': 1.0000000000000002e-06}, 'source': {'direction': 'Forward', 'polarization angle': 90.0, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'z': -2.5000000000000004e-07}}, 'geometry_readback': {'J1_center_x_nm': -1.0048760156440689e-07, 'J1_center_y_nm': -1.5785853898379778e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J1_rotation_deg': 0.0, 'J2_center_x_nm': 1.0048760156440689e-07, 'J2_center_y_nm': 1.5785853898379778e-09, 'J2_material': 'APCD_TIO2_NATIVE_M1', 'J2_rotation_deg': 0.9}, 'material_name': 'APCD_TIO2_NATIVE_M1'}",True,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,ACCEPTED,LPML_R3_001_y,,,
LPML_R3_002,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round3_targeted_active_learning_attempt1_v1\subruns\LPML_R3_002\x\checkpoint.json,550bfa5e363631dfe8e220a9cc0d8f7b76726b317d3b4c23a74080e2c3755ca7,"{'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'J2_rotation_deg': 0.4, 'T_frequency_points': 9.0, 'T_override_global': 1.0, 'T_use_source_limits': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_z': 1.0000000000000002e-06, 'background_index': '1', 'background_material': '<Object defined dielectric>', 'field_frequency_points': 9.0, 'field_override_global': 1.0, 'field_use_source_limits': 1.0, 'field_use_wavelength_spacing': 1.0, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'monitor_z': 1.0000000000000002e-06, 'source_pol': 0.0, 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07}, 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'input_polarization': 'x', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)', 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'observable': 'coordinate_weighted_full_period_G0', 'pass': True, 'sampling_mode': 'wavelength_domain_uniform_via_source_limits'}",SOLVER,382f254cc62e52ef1485292d4c6facb36dafff993d37ab8261ac35b251cf3ca0,"{'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'transmission': 0.9765345704732773, 'x_count': 26, 'x_dx_max_m': 1.7280000000000007e-08, 'x_dx_min_m': 1.72799999999999e-08, 'x_max_m': 2.16e-07, 'x_min_m': -2.16e-07, 'x_periodic_duplicate_endpoint': 'True', 'x_uniform': True, 'y_count': 20, 'y_dy_max_m': 3.865691217165686e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_periodic_duplicate_endpoint': 'True', 'y_uniform': False}",x,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,21.517855167388916,"{'config_readback': {'FDTD': {'background material': '<Object defined dielectric>', 'index': '1', 'x max bc': 'Periodic', 'x min bc': 'Periodic', 'x span': 4.32e-07, 'y max bc': 'Periodic', 'y min bc': 'Periodic', 'y span': 4.32e-07, 'z max': 1.2000000000000002e-06, 'z max bc': 'PML', 'z min': -5.000000000000001e-07, 'z min bc': 'PML'}, 'T': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z': 1.0000000000000002e-06}, 'field_monitor': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z': 1.0000000000000002e-06}, 'source': {'direction': 'Forward', 'polarization angle': 0.0, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'z': -2.5000000000000004e-07}}, 'geometry_readback': {'J1_center_x_nm': -1.0049755088589217e-07, 'J1_center_y_nm': -7.01616659945136e-10, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J1_rotation_deg': 0.0, 'J2_center_x_nm': 1.0049755088589217e-07, 'J2_center_y_nm': 7.01616659945136e-10, 'J2_material': 'APCD_TIO2_NATIVE_M1', 'J2_rotation_deg': 0.4}, 'material_name': 'APCD_TIO2_NATIVE_M1'}",True,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,ACCEPTED,LPML_R3_002_x,,,
LPML_R3_002,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round3_targeted_active_learning_attempt1_v1\subruns\LPML_R3_002\y\checkpoint.json,80afca817b54220a3e75b8d8d30eda544280c527d58d8fc2756db96185aef433,"{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'background_material': '<Object defined dielectric>', 'background_index': '1', 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 90.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'J2_rotation_deg': 0.4, 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'y', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}",SOLVER,382f254cc62e52ef1485292d4c6facb36dafff993d37ab8261ac35b251cf3ca0,"{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_dy_max_m': 3.865691217165686e-08, 'transmission': 0.37407155449893736}",y,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,21.689350128173828,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -1.0049755088589217e-07, 'J1_center_y_nm': -7.01616659945136e-10, 'J2_center_x_nm': 1.0049755088589217e-07, 'J2_center_y_nm': 7.01616659945136e-10, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1', 'J1_rotation_deg': 0.0, 'J2_rotation_deg': 0.4}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML', 'background material': '<Object defined dielectric>', 'index': '1'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 90.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}",True,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,ACCEPTED,LPML_R3_002_y,,,
LPML_R3_003,,,,PREFLIGHT,,,x,,10.141815662384033,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -1.0099015492493974e-07, 'J1_center_y_nm': -1.4101802142536726e-09, 'J2_center_x_nm': 1.0099015492493974e-07, 'J2_center_y_nm': 1.4101802142536726e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1', 'J1_rotation_deg': 0.0, 'J2_rotation_deg': 0.8}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML', 'background material': '<Object defined dielectric>', 'index': '1'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 0.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}",False,,FAILED,LPML_R3_003_x,LumApiError: 'Error:  line -1:',"Traceback (most recent call last):
  File ""D:\project\worktrees\blue_apcd_lp_stage11_4\scripts\lp_ml_round3_targeted_active_learning_runner_v1.py"", line 94, in run_subrun
    f=runtime.lumapi.FDTD(hide=getattr(runtime,'hide_gui',True)); f.load(str(fsp)); gate=build_gate(f,r,pol)
  File ""N:\Program Files\ANSYS Inc\v251\Lumerical\api\python\lumapi.py"", line 1257, in <lambda>
    method = (lambda x: lambda self, *args: appCall(self, x, args))(name)
  File ""N:\Program Files\ANSYS Inc\v251\Lumerical\api\python\lumapi.py"", line 899, in appCall
    raise LumApiError(message)
lumapi.LumApiError: 'Error:  line -1:'
",checkpoint_or_failure_evidence_preserved
LPML_R3_004,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round3_targeted_active_learning_attempt1_v1\subruns\LPML_R3_004\x\checkpoint.json,c7101d91c14e47cf9012874c3f4633741e3fe39c2963d52e92851278e49fda38,"{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'background_material': '<Object defined dielectric>', 'background_index': '1', 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 0.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'J2_rotation_deg': 0.7, 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'x', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}",SOLVER,342cf4a6896932edf92841e0315a8ffd1369d2af0a773f4b11a9fdba34624576,"{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_dy_max_m': 3.878693302755182e-08, 'transmission': 0.9897199891856302}",x,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,23.464320182800293,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -9.99925369660452e-08, 'J1_center_y_nm': -1.221700083524717e-09, 'J2_center_x_nm': 9.99925369660452e-08, 'J2_center_y_nm': 1.221700083524717e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1', 'J1_rotation_deg': 0.0, 'J2_rotation_deg': 0.7}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML', 'background material': '<Object defined dielectric>', 'index': '1'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 0.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}",True,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,ACCEPTED,LPML_R3_004_x,,,
LPML_R3_004,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round3_targeted_active_learning_attempt1_v1\subruns\LPML_R3_004\y\checkpoint.json,1d7b979e923044548691e7e8b36da69aff241c43f89a75936ba55c8fa93dab46,"{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'background_material': '<Object defined dielectric>', 'background_index': '1', 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 90.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'J2_rotation_deg': 0.7, 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'y', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}",SOLVER,342cf4a6896932edf92841e0315a8ffd1369d2af0a773f4b11a9fdba34624576,"{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947903e-08, 'y_dy_max_m': 3.878693302755182e-08, 'transmission': 0.37750837625124645}",y,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,21.701303958892822,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -9.99925369660452e-08, 'J1_center_y_nm': -1.221700083524717e-09, 'J2_center_x_nm': 9.99925369660452e-08, 'J2_center_y_nm': 1.221700083524717e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1', 'J1_rotation_deg': 0.0, 'J2_rotation_deg': 0.7}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML', 'background material': '<Object defined dielectric>', 'index': '1'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 90.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}",True,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,ACCEPTED,LPML_R3_004_y,,,
LPML_R3_005,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\lp_ml_dataset_v1_round3_targeted_active_learning_attempt1_v1\subruns\LPML_R3_005\x\checkpoint.json,35452a2c9081126fffc87c4c3553d448a74c84b849d1a4e86dd2e51951a2e188,"{'pass': True, 'checks': {'FDTD_x_span': 4.32e-07, 'FDTD_y_span': 4.32e-07, 'background_material': '<Object defined dielectric>', 'background_index': '1', 'source_start': 4.500000000000001e-07, 'source_stop': 4.5399999999999996e-07, 'source_pol': 0.0, 'monitor_z': 1.0000000000000002e-06, 'T_z': 1.0000000000000002e-06, 'material_1': 'APCD_TIO2_NATIVE_M1', 'material_2': 'APCD_TIO2_NATIVE_M1', 'J2_rotation_deg': 0.8, 'T_override_global': 1.0, 'T_use_wavelength_spacing': 1.0, 'T_frequency_points': 9.0, 'T_use_source_limits': 1.0, 'field_override_global': 1.0, 'field_use_wavelength_spacing': 1.0, 'field_frequency_points': 9.0, 'field_use_source_limits': 1.0}, 'objects': ""ERROR:AttributeError:'FDTD' object has no attribute 'getobjectnames'"", 'expected_wavelengths_nm': [450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0], 'sampling_mode': 'wavelength_domain_uniform_via_source_limits', 'input_polarization': 'x', 'observable': 'coordinate_weighted_full_period_G0', 'normalization': 'sqrt(T)/norm(weighted Ex,Ey)'}",SOLVER,2d0baf524a1b749d6a67435fcf0d55dc75601377ed75f6001e5ed0e1a3324ee6,"{'x_count': 26, 'y_count': 20, 'Ex_shape': [26, 20, 9], 'Ey_shape': [26, 20, 9], 'x_min_m': -2.16e-07, 'x_max_m': 2.16e-07, 'y_min_m': -2.16e-07, 'y_max_m': 2.16e-07, 'x_uniform': True, 'y_uniform': False, 'x_periodic_duplicate_endpoint': np.True_, 'y_periodic_duplicate_endpoint': np.True_, 'x_dx_min_m': 1.72799999999999e-08, 'x_dx_max_m': 1.7280000000000007e-08, 'y_dy_min_m': 1.7735419420947883e-08, 'y_dy_max_m': 3.8830562515149224e-08, 'transmission': 0.9895843800353644}",x,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,21.359612941741943,"{'material_name': 'APCD_TIO2_NATIVE_M1', 'geometry_readback': {'J1_center_x_nm': -9.999025240093043e-08, 'J1_center_y_nm': -1.3962180339145273e-09, 'J2_center_x_nm': 9.999025240093043e-08, 'J2_center_y_nm': 1.3962180339145273e-09, 'J1_material': 'APCD_TIO2_NATIVE_M1', 'J2_material': 'APCD_TIO2_NATIVE_M1', 'J1_rotation_deg': 0.0, 'J2_rotation_deg': 0.8}, 'config_readback': {'FDTD': {'x span': 4.32e-07, 'y span': 4.32e-07, 'z min': -5.000000000000001e-07, 'z max': 1.2000000000000002e-06, 'x min bc': 'Periodic', 'x max bc': 'Periodic', 'y min bc': 'Periodic', 'y max bc': 'Periodic', 'z min bc': 'PML', 'z max bc': 'PML', 'background material': '<Object defined dielectric>', 'index': '1'}, 'source': {'z': -2.5000000000000004e-07, 'wavelength start': 4.500000000000001e-07, 'wavelength stop': 4.5399999999999996e-07, 'polarization angle': 0.0, 'direction': 'Forward'}, 'T': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}, 'field_monitor': {'z': 1.0000000000000002e-06, 'x span': 4.32e-07, 'y span': 4.32e-07}}}",True,5bfc6194de31e8a6f95832ef84aafd9ab017a99495e763b278974be16ce84ff2,ACCEPTED,LPML_R3_005_x,,,
