candidate_id,top_pair_count,bottom_pair_count,cavity_span_nm,termination,fdtd_x_span_um,gan_device_x_span_um,top_dbr_mdc_span_um,monitor_x_span_um,dipole_orientation,wavelength_nm,source_y_offset_nm,eta10,eta20,eta30,peak_abs_angle_deg,dominant_zone,backup_role
R1C2_C2_cav230,6,0,230,TiO2_50nm,20,3,8,16,physical_x_theta90_phi0,450,-20,0.4437642843020773,0.6069372503619591,0.9061103694874585,9.008343329460283,abs_5_10,near_center_source_y_backup
R1C2_C2_cav230,6,0,230,TiO2_50nm,20,3,8,16,physical_x_theta90_phi0,453,-20,0.4818201789930831,0.7084111379449021,0.8660251914526094,7.271042291234983,abs_5_10,near_center_source_y_backup
R1C2_C2_cav230,6,0,230,TiO2_50nm,20,3,8,16,physical_x_theta90_phi0,456,-20,0.4386209979730556,0.6695683136408543,0.7936615623870141,6.751233647092284,abs_5_10,near_center_source_y_backup
