geometry_id,wavelength_nm,S0,S1,S2,S3,DoLP,psi_deg,total_power,polarized_lp_excess_power,axis_free_useful_lp_power,useful_lp_power,circular_contamination,sigma1,sigma2,sigma2_over_sigma1,dominant_u1_overlap_adjacent,dominant_u1_drift_angle_deg
BF04R_I03,435.0,0.6967704151897267,0.2809427225159836,-0.0038266458982006268,-0.03266221608586043,0.4032444203195394,179.60981886196757,0.34838520759486336,0.14048439108449307,0.4888695986793564,0.4888695986793564,0.04687658283678232,0.9897632516255616,0.6433580155022929,0.6500120250430175,,
BF04R_I03,436.0,0.6619381006802384,0.28059383539077376,-0.00416638701205957,-0.028169878877538187,0.4239441204820321,179.57465414415535,0.3309690503401192,0.14031238295321524,0.47128143329333444,0.47128143329333444,0.04255666632361774,0.9715828360007949,0.6163627131398598,0.6343902859347709,0.9999690751729924,0.45060124661863316
BF04R_I03,437.0,0.6143057992758267,0.2839256452875132,-0.007681913980573716,-0.0285254411763683,0.4623585644756774,179.22508955237674,0.30715289963791337,0.14201477375112745,0.44916767338904084,0.44916767338904084,0.04643524643588823,0.9485589995679344,0.5734521975634355,0.6045509007079592,0.9999815741056293,0.34781842620930153
BF04R_I03,438.0,0.6391841201652178,0.35600288608745134,0.002259916154541921,-0.02852263850277793,0.5569757567322757,0.18185515275802455,0.3195920600826089,0.178005029510138,0.49759708959274684,0.49759708959274684,0.04462350925646484,0.9981657842718972,0.5310680817365172,0.5320439651454292,0.9998109671136505,1.1140717316623052
BF04R_I03,439.0,0.5839969518324933,0.34548406364262985,4.8457225776038585e-05,-0.02912672508516725,0.5915853943361055,0.004018122393838114,0.29199847591624667,0.17274203352045459,0.46474050943670125,0.46474050943670125,0.04987478957513739,0.9647313814239731,0.4871214072084895,0.5049295758260537,0.9999930508215584,0.2136016551299231
BF04R_I03,440.0,0.5840868933972525,0.4004565340061647,0.00036537313443213144,-0.03462333697670157,0.685611516393741,0.026138083616735697,0.29204344669862625,0.2002283503438998,0.49227179704252605,0.49227179704252605,0.05927771598386706,0.992994243548676,0.4267742015090626,0.4297851717487246,0.9999993551447313,0.0650681980474913
BF04R_I03,441.0,0.5561980239445548,0.41740599543031065,0.0006759957339944454,-0.03605858859908973,0.7504639082726265,0.04639567841448829,0.2780990119722774,0.20870327141147124,0.48680228338374865,0.48680228338374865,0.06483048670932401,0.9875014796274486,0.37045495761658986,0.37514369877840603,0.9999999373146646,0.020287129868221294
BF04R_I03,442.0,0.5312785324598656,0.44316442033615233,0.0017362006935487159,-0.039144271843470316,0.8341534510310029,0.11223426184759758,0.2656392662299328,0.2215839106550418,0.4872231768849746,0.4872231768849746,0.07367937805096124,0.9880140530057027,0.2939137560288322,0.2974793274799056,0.9999988809033252,0.08571789026150045
BF04R_I03,443.0,0.5118203769249211,0.4600591245547503,0.001968654077949049,-0.04096614053297561,0.8988765538521113,0.12258737574080254,0.25591018846246055,0.23003166830078087,0.4859418567632414,0.4859418567632414,0.08004007339274992,0.9867644189473559,0.22346528891380368,0.22646265372254532,0.9999999206737478,0.022821600644918293
BF04R_I03,444.0,0.4951358080441854,0.4754535555454242,0.0036484801472454432,-0.04374735774009685,0.9602770517822036,0.21983052665805963,0.2475679040220927,0.2377337769902347,0.4853016810123274,0.4853016810123274,0.0883542596381817,0.9862107780498686,0.13289062174075303,0.13474870149313387,0.9999974906495189,0.12835665264324794
BF04R_I03,445.0,0.4871203998446466,0.48252372937535093,0.0033446670733593494,-0.04515585486859983,0.9905873811824026,0.198572864316887,0.2435601999223233,0.24126766060131666,0.48482786052363996,0.48482786052363996,0.09269957670218908,0.9857808921154647,0.04976778505551623,0.050485645901205925,0.9999996283932457,0.04939459663033313
BF04R_I03,446.0,0.48657232689393015,0.4822355097398432,0.005300328031024888,-0.04707533173633013,0.991146866731182,0.3148608843158316,0.24328616344696508,0.24113231861950965,0.48441848206647475,0.48441848206647475,0.09674888836535142,0.9854588275786763,0.044894909902138264,0.04555736743710277,0.9999959628681052,0.16280743924943364
BF04R_I03,447.0,0.49412187416039116,0.47394933069039397,0.0037765618608830397,-0.04737434730123345,0.9592054138700766,0.2282696295402787,0.24706093708019558,0.23698218840313795,0.4840431254833335,0.4840431254833335,0.09587583504926117,0.9851131813995632,0.1334007801836784,0.13541670409297962,0.9999981975501409,0.10878506901890915
BF04R_I03,448.0,0.5093996279738956,0.4591678578214296,0.006138494304552307,-0.04759194687834558,0.9014707956747507,0.38296328845660543,0.2546998139869478,0.22960444397302485,0.4843042579599727,0.4843042579599727,0.0934275257868552,0.9854278865636615,0.21847456678173457,0.22170528129012967,0.999994729320293,0.18602492311792806
BF04R_I03,449.0,0.5325108128243634,0.4347063968404994,0.0035086906669402553,-0.046815946420119846,0.8163600553629795,0.23122365216859905,0.2662554064121817,0.21736027831934127,0.48361568473152294,0.48361568473152294,0.08791548508060253,0.984756292255364,0.30866919268400433,0.3134472915903554,0.999994523533841,0.18962169861020112
BF04R_I03,450.0,0.5419813793606209,0.4274163834194701,0.0032625993876736394,-0.0437059583605247,0.7886411816390491,0.21867381765721514,0.2709906896803104,0.21371441772266087,0.4847051074029713,0.4847051074029713,0.08064107001625208,0.9857174751798065,0.3351474568699413,0.3400035662437723,0.9999963587991907,0.1546180092523569
BF04R_I03,451.0,0.63326493879763,0.3329734027637321,0.0040750942134177015,-0.025179337880501428,0.5258436365951709,0.3505896288258108,0.316632469398815,0.16649916917278204,0.483131638571597,0.483131638571597,0.0397611431454093,0.9834703226881558,0.5470977992890436,0.5562931454745283,0.9999100627638217,0.7684412218828252
BF04R_I03,452.0,0.6572396363660614,0.314605230108723,0.00893219400219087,-0.03859793081563039,0.47886948302325694,0.8131453684869504,0.3286198181830307,0.1573660024445046,0.4859858206275353,0.4859858206275353,0.05872733274128431,0.9870813464109149,0.5832235320181606,0.5908566038035216,0.9996967976564367,1.4109605818936097
BF04R_I03,453.0,0.6552035379618406,0.3124565265374362,0.004364248407412569,-0.03735188458043475,0.47693119137577944,0.4001144703895468,0.3276017689809203,0.1562435019768832,0.4838452709578035,0.4838452709578035,0.05700806301599999,0.9848426162004097,0.583517006812324,0.5924977221879092,0.9999732209122983,0.41931122455303294
BF04R_I03,454.0,0.7308353669371432,0.24922264738297334,1.3936456682839757e-05,-0.008555683700439718,0.3410106558158254,0.0016019815150151062,0.3654176834685716,0.12461132388631731,0.4900290073548889,0.4900290073548889,0.011706718212469273,0.9900529417915365,0.693877443302642,0.7008488273839637,0.9990803943197326,2.4573767223811886
BF04R_I03,455.0,0.6890708900128328,0.22673519786672441,0.039837543101843,-0.08816820870086824,0.3340851330497907,4.982598764312504,0.3445354450064164,0.11510416998533748,0.4596396149917539,0.4596396149917539,0.12795230502223978,0.9672567505342766,0.6652489448105406,0.6877687278409604,0.9827262664974862,10.66492693085247
BF04R_I03,456.0,0.6449576641545909,0.31180047270886735,0.010244411287284332,-0.0818335656701288,0.48370418419215727,0.9409069439275751,0.32247883207729544,0.15598436038918786,0.4784631924664833,0.4784631924664833,0.12688207337980248,0.9836060518331513,0.5678331296308642,0.5772973118379974,0.9962595233412372,4.957201472636623
BF04R_I03,457.0,0.7078956297888002,0.2671011938127835,-0.0003900926788785776,-0.04600599093756238,0.3773175980069393,179.9581607107243,0.3539478148944001,0.1335507393357598,0.48749855423015986,0.48749855423015986,0.06498979369499458,0.9894090275138587,0.6609546397837607,0.6680297242128233,0.9989360336464043,2.643261261039312
BF04R_I03,458.0,0.7208545956823879,0.24890377827142443,0.0024289544197222913,-0.04422867884313411,0.34530629489952785,0.2795546544046155,0.3604272978411939,0.12445781479819126,0.48488511263938516,0.48488511263938516,0.06135589494475733,0.9867467184369758,0.6841345664550472,0.6933233763763901,0.9999812472465172,0.350889870537967
BF04R_I03,459.0,0.7225864738146925,0.2532339118788777,0.00044196301365980877,-0.045971441552258914,0.35045535272114464,0.04999841744133814,0.36129323690734627,0.12661714877612812,0.4879103856834744,0.4879103856834744,0.06362067824154746,0.9899291441160994,0.6820654200727022,0.6890042829092717,0.9999904843830629,0.24995190436076115
BF04R_I03,460.0,0.7414341287477373,0.2351256189482261,-0.0006080404573764539,-0.035620902067319764,0.3171237956736561,179.92591603910122,0.37071706437386864,0.11756320257523634,0.488280266949105,0.488280266949105,0.04804324576679864,0.9895673063317122,0.7096652758412756,0.7171470513430536,0.9998909360637299,0.8462178098645168
BF04R_I03,461.0,0.733997981625022,0.2427633258260706,-0.0003747427328634397,-0.042187473742093216,0.330741529459133,179.95577758734996,0.366998990812511,0.12138180753128817,0.48838079834379916,0.48838079834379916,0.057476280314413125,0.9901515046653152,0.6982807179487748,0.7052261342417525,0.9999409624205255,0.6225927205161804
BF04R_I03,462.0,0.7345323113896559,0.24759701289120362,-0.002281176358406074,-0.037094407683296395,0.337095478806715,179.73606692958168,0.36726615569482796,0.12380376060344957,0.4910699162982775,0.4910699162982775,0.05050071604490451,0.9924227908784187,0.695817236725566,0.7011298441762713,0.9999246467438274,0.7033821928523163
BF04R_I03,463.0,0.7377087329079439,0.2424054075792286,-0.0018598408040644506,-0.03543425806756484,0.32860196906795963,179.78020511418248,0.36885436645397196,0.12120627111608995,0.4900606375700619,0.4900606375700619,0.04803285698935403,0.9913109298995896,0.7019402439506504,0.7080929129085163,0.9999981254625272,0.11093913143357967
BF04R_I03,464.0,0.721212800485809,0.2633426800087195,-0.0032854610733236344,-0.039909132582087455,0.365167082068309,179.6426077089714,0.3606064002429045,0.1316815869518582,0.49228798719476274,0.49228798719476274,0.05533614011731996,0.9937719338828922,0.6744204507562581,0.6786471098264413,0.9999937376675478,0.20277103440443592
BF04R_I03,465.0,0.7151114655290723,0.2713323194088848,-0.0038456050642637642,-0.034361661628825466,0.37946471716229696,179.59399936449537,0.35755573276453617,0.13567978500325256,0.49323551776778873,0.49323551776778873,0.04805077709585194,0.9943027477762464,0.6645186053247502,0.6683262284157848,0.999925015004299,0.7016613093282342
