geometry_id,wavelength_nm,S0,S1,S2,S3,DoLP,psi_deg,total_power,polarized_lp_excess_power,axis_free_useful_lp_power,useful_lp_power,circular_contamination,sigma1,sigma2,sigma2_over_sigma1,dominant_u1_overlap_adjacent,dominant_u1_drift_angle_deg
BF04R_I01,454.0,0.47674277733737336,0.4599622523270138,-0.027751318121138867,0.11525799450552343,0.9665561523414041,178.27365369299153,0.23837138866868668,0.23039933225988318,0.46877072092856986,0.46877072092856986,0.2417613857712617,0.9755702531887079,0.0418119094047028,0.042858942519042736,0.642612802474305,50.01307333661283
BF04R_I01,455.0,0.6312239748247497,0.3323633352015464,0.0018607462062504273,-0.02128472582364681,0.5265461343971091,0.16038440347833582,0.31561198741237484,0.16618427194137503,0.48179625935374987,0.48179625935374987,0.033719767741008586,0.9819742121461655,0.5460536570058084,0.5560773900695155,0.9875535672159522,9.0492286559561
BF04R_I01,456.0,0.6828288717789962,0.28348594155424056,0.004975321961743784,-0.0416744536024925,0.4152278991442737,0.5027333725539177,0.3414144358894981,0.14176479895192362,0.4831792348414217,0.4831792348414217,0.06103206136248559,0.9845835936711398,0.6294862116294654,0.6393425765732592,0.9991422381843537,2.3732966878805892
BF04R_I01,457.0,0.7277738812991658,0.24111376471248358,0.007382609268671961,-0.05024900658004712,0.33145839343389805,0.8768894659012357,0.3638869406495829,0.12061338073928694,0.48450032138886984,0.48450032138886984,0.06904480618395713,0.9870048917022747,0.6938076868658293,0.702942500790678,0.9995378837453367,1.7419271115556108
BF04R_I01,458.0,0.7546141793110408,0.21333565896999118,0.0061217281541595765,-0.0502895175703244,0.28282462631100636,0.8218339225196382,0.3773070896555204,0.10671173663631593,0.48401882629183635,0.48401882629183635,0.06664268834205911,0.9868548734187266,0.7316732996575661,0.7414193508746185,0.9999147878176825,0.7479827084990728
BF04R_I01,459.0,0.7679467894437059,0.204223340405133,0.005859042982704007,-0.052414926829402915,0.2660436531670502,0.821665088191461,0.38397339472185293,0.10215368465075551,0.48612707937260846,0.48612707937260846,0.06825333154575963,0.9893788623474279,0.7463397655408167,0.7543518402748469,0.9999513812684124,0.5649905735636084
BF04R_I01,460.0,0.7858468597088397,0.18568171070492584,0.004850130218600396,-0.05101561851528304,0.2363629019169583,0.7481318852357454,0.39292342985441986,0.09287252211155508,0.4857959519659749,0.4857959519659749,0.06491801536775828,0.9891766096040534,0.7702099417885421,0.7786374387651978,0.9999634819814995,0.4896576613715351
BF04R_I01,461.0,0.7912515346068145,0.1829642113734819,0.003792480210881322,-0.05106787832142826,0.23128361133355965,0.5937281296649377,0.39562576730340726,0.09150175619854256,0.4871275235019498,0.4871275235019498,0.06454063731681065,0.9905790396934708,0.7754071416575874,0.7827816969532616,0.9999945396128335,0.1893431275600373
BF04R_I01,462.0,0.795225355106794,0.18142310349752033,0.0028312835442479683,-0.05141538025937877,0.2281682713593464,0.4470418239964414,0.397612677553397,0.09072259730791979,0.4883352748613168,0.4883352748613168,0.06465510679356293,0.9918742819613673,0.7788684863295019,0.7852491999180983,0.9999949671465622,0.18177952075493373
BF04R_I01,463.0,0.7997461316508301,0.17683519047246393,0.0016873467162802644,-0.04982313623275566,0.2211242212392838,0.27334749154317434,0.39987306582541504,0.08842162027520976,0.4882946861006248,0.4882946861006248,0.06229868987288642,0.9917025036930407,0.7848684013709654,0.7914353331247652,0.9999954598961541,0.17265163198065406
BF04R_I01,464.0,0.7953612349968977,0.1851462515283155,0.0006731941005847175,-0.05147993042554553,0.23278413285518432,0.10416362864945417,0.39768061749844885,0.09257373769769066,0.4902543551961395,0.4902543551961395,0.06472521938505882,0.9937466664128872,0.7766530969403709,0.7815403293314624,0.9999944951178286,0.1901130123305305
BF04R_I01,465.0,0.7911638700264764,0.1903124528661042,-0.0006340310134913104,-0.0506099026185226,0.24054878669121002,179.90455914416657,0.3955819350132382,0.09515675450439554,0.4907386895176337,0.4907386895176337,0.0639689254475548,0.9940280480279562,0.7708670311971347,0.7754982696176946,0.9999784330667469,0.37629860463449
