candidate_id,pair_DoLP,C_source,C_angular,full_angle_DoLP,upward_source_normalized_power_pair,full_angle_upward_source_normalized_power,useful_LP_axisfree,P_LP_over_S0,normal_5deg_DoLP,normal_10deg_DoLP,normal_20deg_DoLP
I03,0.037876844117608964,0.08854257161559786,0.08612761641165362,0.05403785551843508,0.007392921999601864,5.232322043054691,1.8930400316598552,0.5189384220588045,0.07423939389867737,0.44386868164020554,0.3158925064623751
IAR4,0.05357583763829356,0.1271278142890803,0.10519642518941018,0.06681942660240957,0.007393072471433242,5.237341856795844,1.9382879676128872,0.5267879188191468,0.11995391370452343,0.4808387335528009,0.3445746078884999
IAR-C2,0.05600966931862566,0.1351456237312985,0.11234041616696946,0.07064290303777752,0.00741511779393364,5.245209280244531,1.9307222273499556,0.5280048346593128,0.15657188116863333,0.3992607376447969,0.30773205111366647
IAR-C2-OC80,0.06311605829309251,0.15779717827861017,0.11063189965254655,0.06982656553943821,0.007426853480693007,5.254552289659094,1.9502723797637547,0.5315580291465463,0.20368996486265184,0.3795214904299401,0.2974723358212731
