batch_id,candidate_id,wavelength_nm,polarization,runtime_sec,result_status,fsp_path
LPML1B2A_BATCH_01,LPML1A4_0178_B300_exploration_B300_H650,452.5,x,21.78144931793213,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0178_B300_exploration_B300_H650\LPML1A4_0178_B300_exploration_B300_H650_452p5_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0178_B300_exploration_B300_H650,452.5,y,22.019744873046875,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0178_B300_exploration_B300_H650\LPML1A4_0178_B300_exploration_B300_H650_452p5_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0178_B300_exploration_B300_H650,453,x,21.981732845306396,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0178_B300_exploration_B300_H650\LPML1A4_0178_B300_exploration_B300_H650_453_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0178_B300_exploration_B300_H650,453,y,21.835245847702026,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0178_B300_exploration_B300_H650\LPML1A4_0178_B300_exploration_B300_H650_453_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0178_B300_exploration_B300_H650,453.5,x,21.79411029815674,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0178_B300_exploration_B300_H650\LPML1A4_0178_B300_exploration_B300_H650_453p5_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0178_B300_exploration_B300_H650,453.5,y,21.774968147277832,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0178_B300_exploration_B300_H650\LPML1A4_0178_B300_exploration_B300_H650_453p5_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0178_B300_exploration_B300_H650,454,x,21.861950159072876,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0178_B300_exploration_B300_H650\LPML1A4_0178_B300_exploration_B300_H650_454_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0178_B300_exploration_B300_H650,454,y,23.70458221435547,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0178_B300_exploration_B300_H650\LPML1A4_0178_B300_exploration_B300_H650_454_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,450,x,17.78036904335022,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_450_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,450,y,15.773716449737549,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_450_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,450.5,x,15.787972927093506,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_450p5_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,450.5,y,17.747511863708496,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_450p5_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,451,x,15.754770755767822,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_451_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,451,y,15.762852191925049,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_451_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,451.5,x,15.717004299163818,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_451p5_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,451.5,y,15.797239065170288,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_451p5_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,452,x,15.73155403137207,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_452_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,452,y,15.766573905944824,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_452_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,452.5,x,15.632273435592651,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_452p5_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,452.5,y,15.745904922485352,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_452p5_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,453,x,15.9670729637146,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_453_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,453,y,15.808052778244019,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_453_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,453.5,x,15.977439880371094,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_453p5_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,453.5,y,15.7559974193573,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_453p5_y.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,454,x,17.763725996017456,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_454_x.fsp
LPML1B2A_BATCH_01,LPML1A4_0196_B300_exploration_B300_H500,454,y,17.77314567565918,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_01\fdtd_tmp\LPML1A4_0196_B300_exploration_B300_H500\LPML1A4_0196_B300_exploration_B300_H500_454_y.fsp
