schema_version,candidate_id,manifest_order,source_seed_id,source_anchor_id,projectorization_pass,projector_preserved_from_seed,phase_moved_toward_target,phase_target_improvement_deg,absolute_60_bin_pass,primary_minus_candidate_phase_deg,primary_relative_target_error_deg,primary_relative_60_target_pass,primary_flat_60_projectorization_seed,mechanism_classification,quality_status,source_stage,evidence_tier,source_schema_version,v1_15_source_row_provenance,v1_15_source_row_index
LP_ML_SCHEMA_V1.15,LP_H500_D1_B120_J1M02,1,LP_H500_D0_CTRL_B120_J2LP05,LP_H500_IFDOE_B120_J1D+00_J2L-10_J2W+10_G90_D200,False,False,True,4.387584040010438,False,41.95538496047885,18.044615039521148,False,False,PROJECTOR_MANIFOLD_LOST,PASS,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,FORMAL_FULL_DIMER_450,LP_ML_SCHEMA_V1.14,phase_repair_route_outcomes_v1_14.csv,1
LP_ML_SCHEMA_V1.15,LP_H500_D1_B120_J1M05,2,LP_H500_D0_CTRL_B120_J2LP05,LP_H500_IFDOE_B120_J1D+00_J2L-10_J2W+10_G90_D200,False,False,True,6.722618773472391,False,44.290419693940805,15.709580306059195,False,False,PROJECTOR_MANIFOLD_LOST,PASS,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,FORMAL_FULL_DIMER_450,LP_ML_SCHEMA_V1.14,phase_repair_route_outcomes_v1_14.csv,2
LP_ML_SCHEMA_V1.15,LP_H500_D1_B120_J2WP02,3,LP_H500_D0_CTRL_B120_J2LP05,LP_H500_IFDOE_B120_J1D+00_J2L-10_J2W+10_G90_D200,True,True,False,-1.5934062081452112,False,35.9743947123232,24.025605287676797,False,False,PROJECTOR_PRESERVED_PHASE_MOVED_AWAY,PASS,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,FORMAL_FULL_DIMER_450,LP_ML_SCHEMA_V1.14,phase_repair_route_outcomes_v1_14.csv,3
LP_ML_SCHEMA_V1.15,LP_H500_D1_B120_J2WP05,4,LP_H500_D0_CTRL_B120_J2LP05,LP_H500_IFDOE_B120_J1D+00_J2L-10_J2W+10_G90_D200,False,False,False,-3.7681153370737945,False,33.79968558339462,26.20031441660538,False,False,PROJECTOR_MANIFOLD_LOST,PASS,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,FORMAL_FULL_DIMER_450,LP_ML_SCHEMA_V1.14,phase_repair_route_outcomes_v1_14.csv,4
LP_ML_SCHEMA_V1.15,LP_H500_D1_B120_J2LM02,5,LP_H500_D0_CTRL_B120_J2LP05,LP_H500_IFDOE_B120_J1D+00_J2L-10_J2W+10_G90_D200,True,True,True,2.0503574664461155,False,39.61815838691453,20.38184161308547,False,False,PROJECTOR_PRESERVED_PHASE_MOVED_TOWARD_TARGET,PASS,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,FORMAL_FULL_DIMER_450,LP_ML_SCHEMA_V1.14,phase_repair_route_outcomes_v1_14.csv,5
LP_ML_SCHEMA_V1.15,LP_H500_D1_B120_J2LM03,6,LP_H500_D0_CTRL_B120_J2LP05,LP_H500_IFDOE_B120_J1D+00_J2L-10_J2W+10_G90_D200,True,True,True,3.1851661181536883,False,40.7529670386221,19.247032961377897,False,False,PROJECTOR_PRESERVED_PHASE_MOVED_TOWARD_TARGET,PASS,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,FORMAL_FULL_DIMER_450,LP_ML_SCHEMA_V1.14,phase_repair_route_outcomes_v1_14.csv,6
LP_ML_SCHEMA_V1.15,LP_H500_D1_B120_J1M05_J2LP01,7,LP_H500_D0_CTRL_B120_J2LP05,LP_H500_IFDOE_B120_J1D+00_J2L-10_J2W+10_G90_D200,False,False,True,4.879048736323455,False,42.44684965679187,17.55315034320813,False,False,PROJECTOR_MANIFOLD_LOST,PASS,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,FORMAL_FULL_DIMER_450,LP_ML_SCHEMA_V1.14,phase_repair_route_outcomes_v1_14.csv,7
LP_ML_SCHEMA_V1.15,LP_H500_D1_B120_J2LP01_J2WP05,8,LP_H500_D0_CTRL_B120_J2LP05,LP_H500_IFDOE_B120_J1D+00_J2L-10_J2W+10_G90_D200,False,False,False,-5.793178938633503,False,31.774621981834912,28.225378018165088,False,False,PROJECTOR_MANIFOLD_LOST,PASS,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,FORMAL_FULL_DIMER_450,LP_ML_SCHEMA_V1.14,phase_repair_route_outcomes_v1_14.csv,8
