geometry_id,role,selection_label,mechanism_direction,sample_index,L1_nm,W1_nm,L2_nm,W2_nm,A1,A2,A_mean,Delta_A,delta_theta_deg,D_nm,theta1_deg,theta2_deg,j1_center_x_nm,j1_center_y_nm,j2_center_x_nm,j2_center_y_nm,height_nm,period_x_nm,period_y_nm,pillar_1_area_nm2,pillar_2_area_nm2,total_footprint_nm2,cell_area_nm2,footprint_fill_fraction,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,nearest_object_image_pair,minimum_lateral_feature_nm,aspect_ratio_H_over_min_feature,distance_from_bf04_local_6d,geometry_hash_sha256,solver_entered,solver_run_called
BF04R_C01,CONDITIONAL_LOCAL_MECHANISM_CANDIDATE,C01_REDUCED_D_HIGH_THETA,reduce D while retaining high delta_theta,16010,263,87,198,78,0.5028571428571429,0.43478260869565216,0.4688198757763975,0.06807453416149073,82.744267434,207,0.0,82.744267434,0.0,103.5,0.0,-103.5,525.0,432.0,432.0,22881,15444,38325,186624.0,0.20535943930041153,60.367129886018496,78.36712988601849,60.367129886018496,"{""distance_nm"": 60.367129886018496, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-26.184176558613018, 60.0], ""point_b_nm"": [-26.184176558613025, -0.3671298860184935], ""touch_or_overlap"": false}",78,6.730769230769231,1.244468250581518,9b00f674c28a13062b922c6030ea0e1f30b1320d8470ac1bd469efe3f63293db,False,False
BF04R_C02,CONDITIONAL_LOCAL_MECHANISM_CANDIDATE,C02_SMALL_THETA_PERTURBATION,small delta_theta perturbation with approximately preserved anisotropy,96,244,88,199,78,0.46987951807228917,0.4368231046931408,0.453351311382715,0.033056413379148386,82.728939056,215,0.0,82.728939056,0.0,107.5,0.0,-107.5,525.0,432.0,432.0,21472,15522,36994,186624.0,0.19822745198902605,67.3641492596343,69.3641492596343,67.3641492596343,"{""distance_nm"": 67.3641492596343, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-26.093302614284823, 63.5], ""point_b_nm"": [-26.09330261428482, -3.8641492596343046], ""touch_or_overlap"": false}",78,6.730769230769231,0.9243049700963764,38fbc09dd1a16be98ec2fab79b99786f11ab76b789e78ae1758fbc15101881b5,False,False
