geometry_id,sample_index,L1_nm,W1_nm,L2_nm,W2_nm,A1,A2,A_mean,Delta_A,D_nm,delta_theta_deg,pillar_1_area_nm2,pillar_2_area_nm2,total_footprint_nm2,footprint_fill_fraction,direct_clearance_nm,periodic_clearance_nm,distance_from_bf04_local_6d,geometry_hash_sha256
POOL_00581,581,262,93,194,78,0.476056338028169,0.4264705882352941,0.45126346313173155,0.04958574979287489,210,78.184525966,24366,15132,39498,0.21164480452674897,60.5695679641006,72.5695679641006,1.1954776198422927,8c9af2c01404f5b9b1bcf7d057d79a2b4559d1b1629875fdb0dcdfbd0aafbdf0
POOL_00583,583,246,91,197,77,0.4599406528189911,0.43795620437956206,0.4489484285992766,0.02198444843942904,214,89.264237881,22386,15169,37555,0.2012334962277092,69.51373831589913,73.5137383158991,0.9400454681522639,26a17e007916ef9ecf2ea90a68b0742572a74eb62f5c8bd0460c39cfa4dbf9ee
POOL_00585,585,258,95,198,80,0.46175637393767704,0.4244604316546763,0.4431084027961767,0.03729594228300076,210,86.494309902,24510,15840,40350,0.21621013374485595,61.23934906180872,73.23934906180872,1.4203302837313276,fa67c282702cd120c04a88e1dc657889b8ec0ebde0add175eb8054c3506a1efb
POOL_00586,586,264,88,202,77,0.5,0.44802867383512546,0.47401433691756273,0.05197132616487454,213,82.801072597,23232,15554,38786,0.20782964677640603,63.97156376918964,69.97156376918966,0.7330323983073569,5cff22cec9e88ab451a062dd871da2d77b07f3e550724ebd0c42d252866a51ba
POOL_00587,587,253,93,195,79,0.4624277456647399,0.4233576642335766,0.4428927049491582,0.03907008143116325,219,75.414597988,23529,15405,38934,0.20862268518518517,68.19509682694418,62.195096826944166,1.1197092745040709,898838176785951940b325e56630828eda78b801f32e339292c2f6481b80acac
POOL_00588,588,250,87,200,80,0.4836795252225519,0.42857142857142855,0.45612547689699023,0.05510809665112337,214,77.26121664,21750,16000,37750,0.20227837791495198,64.14118965761564,68.14118965761566,1.311295421530495,da3f54d67257632aec0833dcd3af6e7739cebce5722db8a678bc02c835730218
POOL_00591,591,245,94,203,79,0.44542772861356933,0.4397163120567376,0.44257202033515347,0.0057114165568317166,218,80.954453945,23030,16037,39067,0.20933534807956103,64.55211454581061,60.55211454581061,0.9559295017596859,26eba0ec205ce1dbdf2153bfa4d9a972728141d511f5fb3e4b97c429031a1529
POOL_00592,592,246,90,199,79,0.4642857142857143,0.4316546762589928,0.44797019527235354,0.032631038026721515,208,84.186036587,22140,15721,37861,0.20287315672153636,60.0105221281849,76.01052212818493,1.258462725861654,f6c5cee5ea0faad5e11383eacd308cfd775fc3a57da2a20039f1d99b62e094a8
POOL_00594,594,262,88,195,80,0.49714285714285716,0.41818181818181815,0.45766233766233766,0.07896103896103901,218,80.492799282,23056,15600,38656,0.20713305898491083,71.23231472052376,67.23231472052376,1.318599805450889,4f8bf85e7b9eaca847025a3067ad8659a376e2006f2f94a0e615deb826488280
POOL_00595,595,251,92,202,78,0.46355685131195334,0.44285714285714284,0.4532069970845481,0.020699708454810506,212,87.879273891,23092,15756,38848,0.20816186556927296,63.625974747064745,71.62597474706476,0.7902401895517966,2554c08f806d730d4507d56a329e1c02123214711665e5fbf816b67b26ae1726
POOL_00596,596,254,89,207,78,0.48104956268221577,0.45263157894736844,0.46684057081479213,0.02841798373484733,210,89.725892544,22606,16146,38752,0.2076474622770919,61.81460610548826,73.81460610548825,0.9698477336835772,9357d8ff0198e38ab8905cb802bc0aaa819398cf4c0e56221c504af0c37054b9
POOL_00597,597,264,93,200,80,0.4789915966386555,0.42857142857142855,0.453781512605042,0.050420168067226934,216,82.339417934,24552,16000,40552,0.21729252400548696,65.0603102232131,65.0603102232131,1.1709472654657258,565a168bc2d4d3de2962a7040acb7072f4048617f151f6843a8bc90d40450f80
POOL_00599,599,248,95,197,79,0.446064139941691,0.427536231884058,0.4368001859128745,0.01852790805763299,213,86.032655239,23560,15563,39123,0.20963541666666666,64.50311851430457,70.50311851430456,1.1863691857461434,0c55980a131962ea5cd9497c7d092de6838b1174f2d78ea20402bda936be2700
POOL_00601,601,258,92,196,78,0.4742857142857143,0.4306569343065693,0.4524713242961418,0.043628779979144994,217,83.26272726,23736,15288,39024,0.20910493827160495,69.10137968268333,67.1013796826833,0.7351311505222757,8b81d792170f83f7781ca2cab910f6e07d399069b2ec56fdf4a3d3c3c61622a7
POOL_00602,602,263,89,206,80,0.4943181818181818,0.4405594405594406,0.4674388111888112,0.05375874125874125,214,86.955964565,23407,16480,39887,0.2137292095336077,64.52119328888728,68.52119328888725,1.1993926724499686,21ea8d111ac62cfb363bafabf916f3758b074ba077daaec62b386f556a2ccf1f
POOL_00604,604,250,90,195,77,0.47058823529411764,0.4338235294117647,0.4522058823529412,0.03676470588235292,212,81.416108608,22500,15015,37515,0.20101916152263374,64.84574961115439,72.84574961115439,0.9395373566886359,f59313f3e6ea8b459f7487298115391f165068e58cbed6dbdaac3caf471fedd1
POOL_00605,605,260,95,201,79,0.4647887323943662,0.4357142857142857,0.450251509054326,0.029074446680080468,219,88.802583218,24700,15879,40579,0.2174371999314129,70.19650142893383,64.19650142893383,0.97817901736259,9f72b0701500a5ef2ea42a059e5626b840bc12e1318b9f4469e55344a70580da
POOL_00606,606,255,88,198,78,0.4868804664723032,0.43478260869565216,0.46083153758397766,0.052097857776651046,216,85.109345913,22440,15444,37884,0.20299639917695472,70.03551598096217,70.03551598096215,0.7392653731848935,fb9b1c386e3df239f090487fb6e03db0a0b84eb5c336c9b5281b025e47090e99
POOL_00608,608,244,90,201,79,0.46107784431137727,0.4357142857142857,0.44839606501283147,0.02536355859709155,208,89.495065212,21960,15879,37839,0.20275527263374485,62.15580255160844,78.15580255160845,1.3413383134893373,7be38676e309cae5813ad1c004c488302f6b885cf7617436d646242d122a221e
POOL_00609,609,255,94,195,77,0.46131805157593125,0.4338235294117647,0.44757079049384796,0.027494522164166535,214,82.108590603,23970,15015,38985,0.20889596193415638,65.1374218976438,69.1374218976438,0.8786902527019955,47ff1c73e6a136af3e090138663e1e6bf58cbf37b568fb2581cce91e50ca5e94
POOL_00611,611,249,92,198,78,0.4604105571847507,0.43478260869565216,0.44759658294020144,0.02562794848909855,211,85.801827907,22908,15444,38352,0.20550411522633744,63.41058667868491,73.4105866786849,0.9403576600727909,f04de7b593d564e7056d635d333ee1445b3577454bdd73d1ebd3fe46e9a0113e
POOL_00612,612,252,87,196,78,0.48672566371681414,0.4306569343065693,0.4586912990116917,0.05606872941024482,209,83.955209255,21924,15288,37212,0.19939557613168724,63.93796218065364,77.93796218065364,1.1740685012594314,e2c3bab000a5fafe27bcb03e96f7d3043c361fe5db2b7eec79558277f465295c
POOL_00614,614,257,89,200,77,0.48554913294797686,0.44404332129963897,0.4647962271238079,0.04150581164833789,219,80.26197195,22873,15400,38273,0.20508080418381344,69.42883031037998,63.42883031037999,0.4330338017203738,627d09c434e76208ae3b3d3c2db51d292ef501dd5f4992bb62cf2177af2d081f
POOL_00615,615,247,93,206,79,0.45294117647058824,0.4456140350877193,0.44927760577915377,0.00732714138286894,213,87.64844656,22971,16274,39245,0.21028913751714678,61.96602053146256,67.96602053146256,1.028158637800888,f894a798be7a1e9daaa3b2870ebea4927d24831377d12686e99b4834f7ad85b7
POOL_00616,616,248,88,199,80,0.47619047619047616,0.4265232974910394,0.4513568868407578,0.049667178699436765,212,81.185281277,21824,15920,37744,0.20224622770919068,63.54560180017453,71.54560180017455,1.322643846137847,81003e6e946619da346aaaae610d6a6dfc5fc1b5db2d781a0ecdfbe8c6c5b891
POOL_00617,617,259,93,205,78,0.4715909090909091,0.44876325088339225,0.4601770799871507,0.022827658207516865,218,88.571755886,24087,15990,40077,0.21474729938271606,68.05976999727835,64.05976999727835,0.6037159797228515,58a8d0476812042db0b13865431e3aecb61abc9b7a25580333e14adf58c7083b
POOL_00618,618,264,91,196,79,0.48732394366197185,0.4254545454545455,0.4563892445582587,0.061869398207426374,215,84.878518581,24024,15484,39508,0.21169838820301784,68.36517338310674,70.36517338310674,1.0483448683024985,716e1502f17513a24dc0b90794330f15d675ef366e1763c099341e9d7f4f437e
POOL_00620,620,251,89,204,77,0.4764705882352941,0.45195729537366547,0.4642139418044798,0.02451329286162862,213,75.645425319,22339,15708,38047,0.2038698131001372,60.13944463500046,66.13944463500047,0.7535303235681319,f2db35152e71cd1c6a7a820c40b491964d7d9c6aadb85e57f50ac5d6d144e68c
POOL_00621,621,261,94,197,80,0.4704225352112676,0.4223826714801444,0.44640260334570603,0.04803986373112318,220,83.031899929,24534,15760,40294,0.21591006515775035,70.37486718136907,62.37486718136907,1.224503498355928,e215f407c6035560fff813d690457d36cb482ca1ae44ada0ba1974389a974e14
POOL_00622,622,256,87,201,79,0.49271137026239065,0.4357142857142857,0.4642128279883382,0.056997084548104926,217,86.725137234,22272,15879,38151,0.20442708333333334,70.90764112059931,68.9076411205993,0.9190272938517889,a9acdeb85035907dff80b73c8f2560c894acaea340b3736181d5714a80f1d926
POOL_00624,624,245,87,206,77,0.4759036144578313,0.4558303886925795,0.46586700157520544,0.02007322576525178,220,86.263482571,21315,15862,37177,0.19920803326474623,71.20996837981936,63.20996837981937,0.7996194593537073,f0e9db1aca5e115f9a8bf5b4d88b0cfeb18264c7c7befd26e5eceda94bde7076
POOL_00625,625,255,92,199,79,0.4697406340057637,0.4316546762589928,0.45069765513237825,0.038085957746770926,213,78.877007961,23460,15721,39181,0.20994620198902605,61.74890345157493,67.74890345157493,0.9441589054106427,fe210fd61f344372e204a136040ea880d04279a619ef8fb12cee2656490b67ef
POOL_00627,627,250,94,196,80,0.45348837209302323,0.42028985507246375,0.4368891135827435,0.03319851702055948,216,89.956719875,23500,15680,39180,0.20994084362139917,70.96981273499391,70.9698127349939,1.3791576993919226,df5b97f5b55bfb908989e4641e7a4773e66fe7ce751ee6ca4463cf0af2668304
POOL_00630,630,258,89,194,79,0.48703170028818443,0.42124542124542125,0.4541385607668028,0.06578627904276318,208,77.030389309,22962,15326,38288,0.20516117969821673,60.10939187506334,76.10939187506332,1.4047544955278306,5fe963eb7b32fc5b8d65eeed9c41271610118f914ea73ca8537138fde69da450
POOL_00631,631,247,93,201,77,0.45294117647058824,0.4460431654676259,0.4494921709691071,0.006898011002962334,215,84.416863918,22971,15477,38448,0.20601851851851852,64.73110028663852,66.73110028663851,0.6526967649330537,62e0f1f38285955f72d84929a82db9064118d72385aa99b67a2e30741bd9d0f2
POOL_00632,632,246,89,195,79,0.46865671641791046,0.4233576642335766,0.44600719032574354,0.04529905218433383,215,77.953698635,21894,15405,37299,0.19986175411522633,66.90328964522922,68.90328964522922,1.198045005874873,41c7e55b35e5da09bf26639316cca0636150fabf1fb8a5a199a179911e3a8e1e
POOL_00634,634,262,87,198,78,0.501432664756447,0.43478260869565216,0.4681076367260496,0.06665005606079483,212,89.033410549,22794,15444,38238,0.20489326131687244,68.85618213274252,76.8561821327425,1.0659742182812204,10b6fb5ede2cad3430f6f3238ca9d5010c7fc0312d9da77c4ba143a00acef140
POOL_00636,636,249,88,203,79,0.47774480712166173,0.4397163120567376,0.45873055958919967,0.03802849506492412,214,79.800317287,21912,16037,37949,0.20334469307270234,63.109414297127216,67.10941429712722,0.9490336669427817,8d27311041d120d27528c2ecb0287f048eddcaa464009f07322e468580f8816c
POOL_00637,637,259,93,197,77,0.4715909090909091,0.43795620437956206,0.45477355673523556,0.03363470471134705,207,87.186791897,24087,15169,39256,0.2103480795610425,60.22912660370606,78.22912660370605,1.148105730894254,5d46103afe84574b2374904e924120bdc2755ab908f40e8cb363d0b0bdbc6859
POOL_00640,640,244,87,204,80,0.4743202416918429,0.43661971830985913,0.45546998000085104,0.037700523381983764,210,83.666675091,21228,16320,37548,0.20119598765432098,60.71001343546945,72.71001343546945,1.4468363619558655,d43c324d06b3a7f2561a41eb427901e8c040c58e72efc3a3ac84b26a6b5cf63f
POOL_00641,641,254,92,197,78,0.4682080924855491,0.43272727272727274,0.4504676826064109,0.03548081975827638,217,76.280200481,23368,15366,38734,0.20755101165980797,66.06069815448367,64.06069815448365,0.8004915450731667,4a1cffff2c9511c6106566095c8128c08cf224111383629df9fff7755f5bb3cf
POOL_00643,643,249,94,200,77,0.4518950437317784,0.44404332129963897,0.4479691825157087,0.00785172243213944,213,87.359912395,23406,15400,38806,0.20793681412894377,64.33275752128594,70.33275752128594,0.8180250706828684,443ff74bcff86c2f83c33db2dbae78859c9601b54ebcfda775c70552cf8b1b06
POOL_00644,644,251,91,195,77,0.4678362573099415,0.4338235294117647,0.4508298933608531,0.034012727898176776,209,89.206531048,22841,15015,37856,0.2028463648834019,65.47619355062004,79.47619355062002,1.1514685064453871,56da3d3f85dd2375f2a3f4bc9c39b6fe9cedf6377d61fe0604ed242534f85014
POOL_00645,645,262,95,202,79,0.4677871148459384,0.4377224199288256,0.45275476738738196,0.030064694917112778,215,81.820056438,24890,15958,40848,0.21887860082304528,61.90740724655454,63.90740724655453,0.9521329012208387,769a6c8c9576246d0a8b3ddaf413c1851a7814f58ac537df1868a51cca4fc6de
POOL_00646,646,257,88,199,78,0.48985507246376814,0.4368231046931408,0.46333908857845446,0.05303196777062735,218,78.126819134,22616,15522,38138,0.20435742455418382,68.60466339073511,64.60466339073511,0.7106683443543339,6412514156fe694b1a7cdebc1aaa388019554adce1d8f795b886e53879f0da5a
POOL_00648,648,248,89,198,80,0.47181008902077154,0.4244604316546763,0.4481352603377239,0.047349657366095255,213,75.356891155,22072,15840,37912,0.20314643347050754,62.603699750410385,68.60369975041039,1.377473172271623,7c1de264943f562638a7cd1e6482cbb8eac8ec4cb3c0e07b4867695ed158ebed
POOL_00649,649,258,93,204,78,0.4700854700854701,0.44680851063829785,0.45844699036188397,0.02327695944717223,219,82.743365764,23994,15912,39906,0.21383101851851852,66.39074684388257,60.39074684388257,0.4285000942488584,0a03d25948435aac4a96553802fcc8d82aebad1281d5944e07dee5c063b6c4ea
POOL_00653,653,261,92,200,80,0.47875354107648727,0.42857142857142855,0.4536624848239579,0.05018211250505872,217,88.283221722,24012,16000,40012,0.21439900548696844,69.84652900425557,67.84652900425559,1.156686086050875,a63a151903607ac4410a83e27b7ba0ac2d6de35316e4d8b44d0e4d5a4d6f61e6
POOL_00654,654,255,90,203,77,0.4782608695652174,0.45,0.46413043478260874,0.028260869565217395,214,84.589984417,22950,15631,38581,0.20673118141289437,64.32226174388256,68.32226174388256,0.43344373231277217,5d0b2f264d6008bbecf615e0bcddeed879e773cf40aa86f1617e29c3f7a3b6e6
POOL_00656,656,246,90,204,78,0.4642857142857143,0.44680851063829785,0.4555471124620061,0.01747720364741645,217,87.821567059,22140,15912,38052,0.2038966049382716,68.59126083024105,66.59126083024105,0.7206450549135844,f2501012649675a19a05edf03024586ffabda6405833d2cdd92c42169f16f538
POOL_00659,659,251,93,194,79,0.45930232558139533,0.42124542124542125,0.4402738734134083,0.038056904335974084,214,84.128329754,23343,15326,38669,0.20720271776406035,66.96803097012351,70.96803097012352,1.148079600333191,3dabd9c413d2e2a4e5e71de66ed89c1e7bbd023fd26ce03ac438f446d702a382
POOL_00660,660,253,87,199,79,0.48823529411764705,0.4316546762589928,0.45994498518831994,0.05658061785865426,219,85.974948406,22011,15721,37732,0.20218192729766804,73.47281214467804,67.47281214467807,0.9556198972055221,e60870d405a209eb7679a61d4220c77926ce1bbc343d6624b55cfc112351a42b
POOL_00662,662,259,89,196,80,0.4885057471264368,0.42028985507246375,0.45439780109945027,0.06821589205397305,209,82.281711101,23051,15680,38731,0.20753493655692729,62.01574262085894,76.01574262085893,1.4339884795395534,7f6b29c770a5c94aaa4a05bd1612c39aca9fd23f456faf9f46d31d73f11c7960
POOL_00663,663,248,94,202,78,0.4502923976608187,0.44285714285714284,0.44657477025898074,0.00743525480367585,215,89.668185711,23312,15756,39068,0.20934070644718794,66.77583613487934,68.77583613487934,0.8665116542443003,0b83d5a90caacaa7dc8604651a7fc578a2d46c4dc1141be3865b26d12b26a35d
POOL_00664,664,247,89,197,77,0.47023809523809523,0.43795620437956206,0.45409714980882865,0.03228189085853317,215,79.511783123,21983,15169,37152,0.19907407407407407,66.63741964220337,68.63741964220338,0.8348562747675856,1fafbf597c8d1432ec79088687d6621f97dbb0a6ba1550b5313b39c2d20417df
POOL_00666,666,263,91,200,78,0.4858757062146893,0.43884892086330934,0.4623623135389993,0.04702678535137994,211,83.205020428,23933,15600,39533,0.21183234739368997,61.5880505912249,71.58805059122489,0.8414456002804918,34302d2577b80ed932026fe6aec8dba75392dcee4d244632448c96b6e42fc612
POOL_00669,669,260,94,195,78,0.4689265536723164,0.42857142857142855,0.4487489911218725,0.040355125100887845,210,85.05163908,24440,15210,39650,0.21245927640603565,62.49934092091406,74.49934092091405,1.129192806563473,db0d4c3503b8e8862f8f5ee6df9caedee43a5e7a50508bfc2be60b21aa6587d7
POOL_00670,670,255,87,205,80,0.49122807017543857,0.43859649122807015,0.4649122807017544,0.05263157894736842,213,88.744876385,22185,16400,38585,0.2067526148834019,66.14842108357054,72.14842108357055,1.2795985714393456,c7a2006655e08ba97c0b33a8947370c9498fe56a64c53e15010842007d8a966d
POOL_00671,671,244,92,198,77,0.4523809523809524,0.44,0.4461904761904762,0.012380952380952381,219,81.358401775,22448,15246,37694,0.20197830932784636,69.33914524040956,63.33914524040958,0.7728039608870786,0ec666aa2d42573e42a2957a682e83a89e21584d74306e99e6904c3921e7b1d0
POOL_00672,672,245,89,194,78,0.46706586826347307,0.4264705882352941,0.44676822824938356,0.04059528002817897,218,85.744121075,21805,15132,36937,0.19792202503429354,73.87324838860835,69.87324838860835,1.0561505043351813,9cca79ed7343035d12f4f79fae22b04405271e040b41fb485421937993afb140
POOL_00674,674,260,87,198,77,0.49855907780979825,0.44,0.46927953890489915,0.05855907780979824,208,82.05088377,22620,15246,37866,0.20289994855967078,61.12696005244462,77.12696005244462,1.1050289735046994,568b7638c8eac8c0028073f887a133e0cb6ea3cda31c62a4f37bc68611a6cafd
POOL_00675,675,250,92,204,79,0.4619883040935672,0.4416961130742049,0.4518422085838861,0.020292191019362305,214,89.437358379,23000,16116,39116,0.20959790809327847,65.61703621824633,69.61703621824631,0.9509588688484089,e0d938b5698a14a21519f24dd79fcbe6ff5cd25661a71cd0fce82f8d89d4a4e0
POOL_00676,676,252,88,203,79,0.4823529411764706,0.4397163120567376,0.4610346266166041,0.04263662911973298,219,87.590739727,22176,16037,38213,0.20475930212620028,71.92925424552503,65.92925424552502,0.8598712638366399,e1a21c65521501563fa12c99c9352ee2619f77a5dc96447cfd065eb3ea01d70c
POOL_00677,677,263,93,196,77,0.47752808988764045,0.4358974358974359,0.45671276289253815,0.04163065399020455,213,80.204265117,24459,15092,39551,0.21192879801097395,63.37854294474991,69.37854294474991,0.8977074023396204,f6780cb6f5d5f1d4970cc227b2098d8d2f5534cacb33a0edb0d6df9acd439156
POOL_00679,679,247,95,199,78,0.4444444444444444,0.4368231046931408,0.4406337745687926,0.007621339751303635,216,83.897502422,23465,15522,38987,0.20890667866941015,65.41784635212082,65.41784635212085,0.8781069627781332,466e46dd029549a3c2e7b6cecd1d737ac8317170813f55ee0c1de187eb2c5bd6
POOL_00682,682,264,89,203,78,0.49575070821529743,0.44483985765124556,0.4702952829332715,0.05091085056405187,210,88.514049053,23496,15834,39330,0.2107445987654321,63.02279172931705,75.02279172931708,0.9860375858169022,227ce7e7e7d5b19b32d52abb9ad802956c9abe3814a6224b89689b0a81444d2f
POOL_00684,684,251,90,199,80,0.47214076246334313,0.4265232974910394,0.44933202997719124,0.045617464972303734,215,79.280955791,22590,15920,38510,0.20635073731138545,64.79644415055333,66.79644415055333,1.1726652256256584,ad7f0fbba68608dc48de16c50b0413734b7af54c337da7b968a4264b68390b3b
POOL_00686,686,256,88,195,79,0.4883720930232558,0.4233576642335766,0.4558648786284162,0.06501442878967917,212,82.974193096,22528,15405,37933,0.20325895919067216,66.40061461385247,74.4006146138525,1.163864290158839,358803c0344f92cae532799ebf0e01532d48ea08725d0bc9578fe2ca0523da1d
POOL_00688,688,245,88,200,80,0.47147147147147145,0.42857142857142855,0.45002145002145,0.0429000429000429,209,89.899013042,21560,16000,37560,0.20126028806584362,64.9296531697086,78.92965316970859,1.5379225478365388,5e649320ed6ef713fa7082d6644ad3a33b6c5fc6392b8c2b582db72581c1b312
POOL_00689,689,256,92,206,78,0.47126436781609193,0.4507042253521127,0.46098429658410234,0.020560142463979247,216,82.512538433,23552,16068,39620,0.21229852537722907,62.796179887469066,62.796179887469066,0.4515196965501653,f8ade2ebda6c0670760b9e13c3336a45a3b8af4fd531444070429b9f705fc321
POOL_00690,690,261,90,196,79,0.48717948717948717,0.4254545454545455,0.4563170163170163,0.061724941724941695,219,78.819301128,23490,15484,38974,0.20883701989026063,70.2007843957945,64.20078439579447,0.98551449836979,7ec2ace7b5efe66bdf270a6c1445079edf94c3654ee4977b3ff2399a7c1f8f9a
POOL_00691,691,251,95,203,77,0.4508670520231214,0.45,0.4504335260115607,0.000867052023121373,212,86.205775738,23845,15631,39476,0.2115269204389575,60.67480071577701,68.674800715777,0.8147444554332299,36160b8760380fcaf691569d92a2d24eeb7af54ded13df47be070a30fbb1df2e
POOL_00693,693,264,94,198,79,0.4748603351955307,0.4296028880866426,0.45223161164108666,0.04525744710888813,214,76.972682476,24816,15642,40458,0.21678883744855967,61.644076739790265,65.64407673979025,1.1214911955151883,4d0c7a58945fe99f3cac21f39ca50135e132e318793f75e3fc8241930343f0c4
POOL_00694,694,258,87,201,78,0.4956521739130435,0.44086021505376344,0.4682561944834035,0.054791958859280065,217,80.665919781,22446,15678,38124,0.2042824074074074,68.00523783780106,66.00523783780105,0.6837398560799149,c13609feb4b239bbf13361197ca9b6fdfacd71ec2f54daa5a81f199023852f04
POOL_00695,695,248,91,195,80,0.4631268436578171,0.41818181818181815,0.44065433091981765,0.044945025475998934,211,88.05239439,22568,15600,38168,0.2045181755829904,66.69690010439022,76.69690010439021,1.4655830071112999,a85fdfba23dac5e7f15386e13b0eff8e036a40b3208dc944908390ee81b26405
POOL_00696,696,247,91,201,79,0.46153846153846156,0.4357142857142857,0.44862637362637364,0.025824175824175843,213,81.589229107,22477,15879,38356,0.205525548696845,62.303266827946516,68.30326682794652,0.9587224881807161,01c5034c5c9bb21e326c61f2966af895a099d50efb2c6ccb46b823092749ce27
POOL_00697,697,257,95,194,77,0.4602272727272727,0.4317343173431734,0.44598079503522303,0.028492955384099294,220,88.975703716,24415,14938,39353,0.21086784122085048,74.82725912589146,66.82725912589146,1.014418401805956,9d328c7fdccc92d903f555b24b0dc2d6d5d700cb4e4f62b9294df366cce07b48
POOL_00698,698,262,88,204,80,0.49714285714285716,0.43661971830985913,0.4668812877263582,0.060523138832998036,216,85.282466412,23056,16320,39376,0.21099108367626887,67.05580914244128,67.05580914244126,1.1462117189153427,584f0217fafc2955d3fe7117a2070527f1dcf382721d56bd3c8741de15ce57fe
POOL_00700,700,249,87,196,79,0.48214285714285715,0.4254545454545455,0.4537987012987013,0.05668831168831168,212,76.04937315,21663,15484,37147,0.19904728223593965,63.86773977109865,71.86773977109866,1.2999638981568369,f7302ac5a52094f44ec5cdf31f630dba2d9dfae471fb0343d44ca1b032109a12
POOL_00702,702,254,90,199,77,0.47674418604651164,0.4420289855072464,0.459386585776879,0.034715200539265245,215,87.129085064,22860,15323,38183,0.2045985510973937,68.69657214363816,70.69657214363815,0.5975117258854947,d74262d5e0c9b450e6ea2667958f8c8e1a0b3105abeda4d1619fc304da8b352e
POOL_00704,704,244,91,199,77,0.45671641791044776,0.4420289855072464,0.4493727017088471,0.014687432403201361,211,78.242232799,22204,15323,37527,0.20108346193415638,60.24240604740823,70.24240604740822,0.9893381263788283,16480b9fe0b69ca10bfcee12c3020123fadc1346b099385ec9367cf56b5b9dfe
POOL_00705,705,254,95,206,79,0.45558739255014324,0.4456140350877193,0.4506007138189313,0.009973357462423948,218,85.628707409,24130,16274,40404,0.2164994855967078,64.78895164491186,60.78895164491183,0.8789822722411436,2b56ba84106de3e0bfa123d68d183d853436871d8258f50671c47c5abf2593df
POOL_00706,706,260,88,196,78,0.4942528735632184,0.4306569343065693,0.46245490393489386,0.06359593925664908,214,89.321944714,22880,15288,38168,0.2045181755829904,71.54533557911718,75.54533557911716,1.0087870750883279,df07195f15abd33af4ef2e39285992cd37ccda05308a6b9aa51edc2ad4b67800
POOL_00709,709,262,92,198,79,0.480225988700565,0.4296028880866426,0.4549144383936038,0.05062310061392239,219,87.475326061,24104,15642,39746,0.21297367969821673,72.35613509306236,66.35613509306236,0.9308039579503723,a3206961d5d4e532c6080db97166c6d438a06eee8c915aa29b11a4386fd5082c
POOL_00710,710,257,89,201,80,0.48554913294797686,0.4306049822064057,0.4580770575771913,0.05494415074157116,216,83.782088756,22873,16080,38953,0.20872449417009603,67.25882076789142,67.25882076789142,1.0847162056553423,8ff5d2b41f506d4868c0a61fe0c642caea6c76429eaf8590aa3c749edc44b152
POOL_00712,712,248,88,202,78,0.47619047619047616,0.44285714285714284,0.4595238095238095,0.033333333333333326,209,84.705398083,21824,15756,37580,0.20136745541838136,60.83213271896072,74.83213271896071,1.0222790508782726,ff999bb5bcd55c144b510cac58b823ebb528488d53829317704de37c0e60a9f3
POOL_00713,713,258,92,195,80,0.4742857142857143,0.41818181818181815,0.4462337662337662,0.056103896103896156,215,77.318923473,23736,15600,39336,0.21077674897119342,65.09734783256944,67.09734783256945,1.3166648571753112,bc9b8ab2f6f8ef33893cbcada46c44c956a9ff4de338a5b6222fb689ecbca6bc
POOL_00715,715,253,95,199,79,0.4540229885057471,0.4316546762589928,0.44283883238237,0.02236831224675434,212,88.398635387,24035,15721,39756,0.2130272633744856,63.93501461655307,71.93501461655308,1.1411426025772642,d2360e70c7fb2a75b60d17fc93283e4e2e931b7a3c229dcfa2fc1d21f2b8fd5e
POOL_00716,716,250,89,197,79,0.4749262536873156,0.427536231884058,0.4512312427856868,0.04739002180325763,210,86.552016735,22250,15563,37813,0.2026159550754458,64.80268102589322,76.80268102589321,1.1971688124945319,f0a861b0a4bb606fb97b7286a6b13e812a4d69abe079486444be07964a0de0e7
POOL_00717,717,261,93,204,77,0.4745762711864407,0.45195729537366547,0.4632667832800531,0.02261897581277522,217,79.165542126,24273,15708,39981,0.21423289609053497,63.0812898896741,61.08128988967408,0.45474136460421055,94b8e4fe9be782839f5a94d1d3f7eb2e51e46f8e02cd3138ca15866ff7f2c3cf
POOL_00720,720,246,87,195,80,0.4774774774774775,0.41818181818181815,0.44782964782964785,0.05929565929565933,216,82.397124767,21402,15600,37002,0.19827031893004116,70.56488678563991,70.56488678563989,1.425848220129121,c12ce3569a058cc595b229906872e05db026a87c62955f1900d0ddd46543e3fb
POOL_00721,721,256,91,201,77,0.4755043227665706,0.4460431654676259,0.46077374411709826,0.029461157298944718,210,89.783599377,23296,15477,38773,0.2077599879972565,63.855306381140025,75.85530638114,0.8721869232889983,60e032e0abc27585671ed582edb599fd12c830615e867284d0266c8dda34929e
POOL_00724,724,254,90,203,78,0.47674418604651164,0.44483985765124556,0.4607920218488786,0.03190432839526608,215,76.85726881,22860,15834,38694,0.2073366769547325,62.29089623408698,64.29089623408697,0.6286504859768396,b857047f5c2f09779dd4312fefa0df4411b095bc43fcb15f701beb117ba192a9
POOL_00726,726,259,88,206,77,0.49279538904899134,0.4558303886925795,0.47431288887078543,0.036965000356411815,211,87.936980724,22792,15862,38654,0.20712234224965706,62.6808108933492,72.68081089334922,0.8305815996971484,764e1b62a80afe399ae6b8f234e03547243bec30fcb1aea6a195f9d0495fb7ae
