spectral_peak_nm,spectral_FWHM_nm,T450,T448,T453,max_transmission_angle_450_deg,strict_normal,near_normal,angular_FWHM_450_deg,spectral_boundary_clipped,stopband_left_nm,stopband_right_nm,energy_residual_max,angle_symmetry_error_max,secondary_peak_ratio,sequence_json,candidate_id,scan_mode,sample_id,sample_index,spectral_target_pass,angular_target_pass,combined_pass,error_bound_nm,layer_errors_json
445.239999999994,7.280297696680748,0.3195903658945204,0.5376601466430992,0.16364455181381238,0.0,True,True,23.304972027660956,False,437.999999999999,452.9999999999981,6.661338147750939e-16,0.0,0.0,"[[""L"",81],[""H"",48],[""L"",81],[""H"",43],[""L"",79],[""H"",42],[""L"",153],[""H"",48],[""L"",76],[""H"",45],[""L"",81],[""H"",44],[""L"",79]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0186,186,False,True,False,3,"[2,3,2,-2,0,-3,-3,3,-3,0,2,-1,0]"
451.13999999999373,7.6597483333304694,0.7579270970127249,0.48655363314006156,0.6700290967866451,-7.0,False,False,29.588280493479974,False,443.59999999999866,459.1999999999978,1.3322676295501878e-15,0.0,0.0,"[[""L"",76],[""H"",47],[""L"",79],[""H"",46],[""L"",81],[""H"",43],[""L"",159],[""H"",44],[""L"",80],[""H"",43],[""L"",79],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0187,187,True,False,False,3,"[-3,2,0,1,2,-2,3,-1,1,-2,0,0,2]"
443.3399999999942,7.313932197949271,0.20388565951293522,0.3281477463835448,0.1148774301034288,0.0,True,True,25.298124683226064,False,435.9999999999991,450.99999999999824,6.661338147750939e-16,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",78],[""H"",48],[""L"",78],[""H"",43],[""L"",154],[""H"",42],[""L"",78],[""H"",48],[""L"",81],[""H"",44],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0188,188,False,True,False,3,"[3,0,-1,3,-1,-2,-2,-3,-1,3,2,-1,1]"
459.73999999999324,8.036221703991828,0.11150700083106758,0.07936274822769981,0.20591338283776334,-21.0,False,False,8.646088065613046,False,451.9999999999982,468.39999999999725,1.1102230246251565e-15,0.0,0.0,"[[""L"",81],[""H"",47],[""L"",80],[""H"",47],[""L"",76],[""H"",48],[""L"",159],[""H"",47],[""L"",81],[""H"",44],[""L"",77],[""H"",48],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0189,189,False,False,False,3,"[2,2,1,2,-3,3,3,2,2,-1,-2,3,3]"
446.67999999999387,7.384467048218767,0.4657686884725468,0.7375632369382441,0.2233107901116884,0.0,True,True,22.100879598326667,False,439.3999999999989,454.59999999999803,7.771561172376096e-16,0.0,0.0,"[[""L"",81],[""H"",48],[""L"",78],[""H"",44],[""L"",82],[""H"",45],[""L"",154],[""H"",44],[""L"",76],[""H"",46],[""L"",81],[""H"",43],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0190,190,False,True,False,3,"[2,3,-1,-1,3,0,-2,-1,-3,1,2,-2,2]"
458.29999999999336,7.988171768762186,0.14594237588761583,0.09994622081875884,0.28877943685760377,-19.0,False,False,9.402859849708006,False,450.59999999999826,466.79999999999734,1.1102230246251565e-15,0.0,0.0,"[[""L"",79],[""H"",47],[""L"",77],[""H"",48],[""L"",81],[""H"",45],[""L"",158],[""H"",48],[""L"",81],[""H"",45],[""L"",78],[""H"",45],[""L"",78]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0191,191,False,False,False,3,"[0,2,-2,3,2,0,2,3,2,0,-1,0,-1]"
446.899999999994,7.343046876359267,0.4950210266046158,0.7683056732508626,0.23562700179290028,0.0,True,True,21.94500527755922,False,439.7999999999989,454.799999999998,8.881784197001252e-16,0.0,0.0,"[[""L"",82],[""H"",47],[""L"",81],[""H"",42],[""L"",80],[""H"",43],[""L"",157],[""H"",44],[""L"",76],[""H"",47],[""L"",78],[""H"",46],[""L"",78]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0192,192,False,True,False,3,"[3,2,2,-3,1,-2,1,-1,-3,2,-1,1,-1]"
452.93999999999363,7.762119540793947,0.5179165062786324,0.3030728683657899,0.8281829437588002,-11.0,False,False,34.864906989392594,False,445.39999999999856,461.19999999999766,6.661338147750939e-16,0.0,0.0,"[[""L"",78],[""H"",43],[""L"",77],[""H"",42],[""L"",78],[""H"",45],[""L"",159],[""H"",45],[""L"",79],[""H"",48],[""L"",80],[""H"",42],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0193,193,False,False,False,3,"[-1,-2,-2,-3,-1,0,3,0,0,3,1,-3,1]"
458.97999999999325,8.070515009291626,0.131011973667457,0.09180987241651864,0.24905320137056683,-20.0,False,False,9.074320375221083,False,450.99999999999824,467.5999999999973,1.1102230246251565e-15,0.0,0.0,"[[""L"",79],[""H"",48],[""L"",77],[""H"",43],[""L"",80],[""H"",48],[""L"",157],[""H"",47],[""L"",82],[""H"",47],[""L"",80],[""H"",48],[""L"",76]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0194,194,False,False,False,3,"[0,3,-2,-2,1,3,1,2,3,2,1,3,-3]"
458.8399999999932,8.052296672498073,0.13276675099939378,0.09252724028181852,0.2547802525399506,-20.0,False,False,9.097151767947512,False,450.99999999999824,467.3999999999973,1.1102230246251565e-15,0.0,0.0,"[[""L"",79],[""H"",42],[""L"",77],[""H"",48],[""L"",82],[""H"",48],[""L"",157],[""H"",46],[""L"",82],[""H"",44],[""L"",82],[""H"",44],[""L"",79]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0195,195,False,False,False,3,"[0,-3,-2,3,3,3,1,1,3,-1,3,-1,0]"
452.91999999999365,7.740428723779075,0.5232392053124413,0.3076780612641322,0.8286197256686052,-11.0,False,False,34.6271996885653,False,445.39999999999856,461.19999999999766,8.881784197001252e-16,0.0,0.0,"[[""L"",77],[""H"",44],[""L"",81],[""H"",46],[""L"",82],[""H"",46],[""L"",158],[""H"",43],[""L"",81],[""H"",43],[""L"",76],[""H"",47],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0196,196,False,False,False,3,"[-2,-1,2,1,3,1,2,-2,2,-2,-3,2,1]"
450.93999999999374,7.6719487452850785,0.780048492099761,0.5153141450830303,0.6440170387477742,-6.0,False,False,29.252674126089275,False,443.39999999999867,458.9999999999978,6.661338147750939e-16,0.0,0.0,"[[""L"",78],[""H"",43],[""L"",82],[""H"",48],[""L"",78],[""H"",44],[""L"",154],[""H"",48],[""L"",80],[""H"",43],[""L"",81],[""H"",45],[""L"",78]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0197,197,True,False,False,3,"[-1,-2,3,3,-1,-1,-2,3,1,-2,2,0,-1]"
451.05999999999364,7.635640922574453,0.7689882841601761,0.49779592458896205,0.6607307919665351,-7.0,False,False,29.456428275923336,False,443.59999999999866,459.1999999999978,6.661338147750939e-16,0.0,0.0,"[[""L"",81],[""H"",46],[""L"",82],[""H"",47],[""L"",78],[""H"",44],[""L"",156],[""H"",46],[""L"",81],[""H"",43],[""L"",82],[""H"",44],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0198,198,True,False,False,3,"[2,1,3,2,-1,-1,0,1,2,-2,3,-1,3]"
450.9599999999937,7.623167712931377,0.7813535630119817,0.5124356975661686,0.6509897876543498,-7.0,False,False,29.328032962138632,False,443.39999999999867,458.9999999999978,8.881784197001252e-16,0.0,0.0,"[[""L"",77],[""H"",42],[""L"",81],[""H"",47],[""L"",77],[""H"",46],[""L"",153],[""H"",47],[""L"",79],[""H"",47],[""L"",79],[""H"",44],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0199,199,True,False,False,3,"[-2,-3,2,2,-2,1,-3,2,0,2,0,-1,3]"
454.5599999999935,7.771914564853773,0.33791090725643974,0.20344375134405818,0.7135499471737932,-14.0,False,False,13.48171823988417,False,446.99999999999847,462.99999999999756,6.661338147750939e-16,0.0,0.0,"[[""L"",76],[""H"",45],[""L"",77],[""H"",42],[""L"",82],[""H"",44],[""L"",158],[""H"",48],[""L"",81],[""H"",42],[""L"",79],[""H"",46],[""L"",79]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0200,200,False,False,False,3,"[-3,0,-2,-3,3,-1,2,3,2,-3,0,1,0]"
454.71999999999355,7.825991618188141,0.32971839413007076,0.1999375133720392,0.7004635551160817,-15.0,False,False,13.408235013694192,False,447.19999999999845,463.19999999999754,6.661338147750939e-16,0.0,0.0,"[[""L"",76],[""H"",42],[""L"",81],[""H"",47],[""L"",79],[""H"",48],[""L"",155],[""H"",47],[""L"",81],[""H"",42],[""L"",76],[""H"",42],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0201,201,False,False,False,3,"[-3,-3,2,2,0,3,-1,2,2,-3,-3,-3,1]"
448.3599999999939,7.57142496279431,0.6959890640514366,0.8178830566396319,0.3395741736918123,0.0,True,True,22.342428104951832,False,440.9999999999988,456.39999999999793,6.661338147750939e-16,0.0,0.0,"[[""L"",77],[""H"",47],[""L"",81],[""H"",45],[""L"",82],[""H"",43],[""L"",159],[""H"",42],[""L"",77],[""H"",44],[""L"",81],[""H"",44],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0202,202,True,True,True,3,"[-2,2,2,0,3,-2,3,-3,-2,-1,2,-1,3]"
452.1999999999936,7.693452538379574,0.6190525412494412,0.3672523163501273,0.7921633550434775,-10.0,False,False,32.825064883659195,False,444.5999999999986,460.3999999999977,8.881784197001252e-16,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",82],[""H"",43],[""L"",81],[""H"",48],[""L"",156],[""H"",43],[""L"",81],[""H"",45],[""L"",76],[""H"",47],[""L"",78]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0203,203,True,False,False,3,"[1,0,3,-2,2,3,0,-2,2,0,-3,2,-1]"
458.81999999999323,7.927929981198247,0.1311716684556466,0.09108290227293336,0.253736735252878,-20.0,False,False,8.945552880330842,False,450.99999999999824,467.1999999999973,8.881784197001252e-16,0.0,0.0,"[[""L"",77],[""H"",44],[""L"",79],[""H"",46],[""L"",80],[""H"",46],[""L"",159],[""H"",47],[""L"",80],[""H"",46],[""L"",82],[""H"",43],[""L"",79]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0204,204,False,False,False,3,"[-2,-1,0,1,1,1,3,2,1,1,3,-2,0]"
446.539999999994,7.473178505655028,0.45938764029724277,0.7331532228301072,0.22097298147976266,0.0,True,True,21.996017235515154,False,439.1999999999989,454.39999999999804,8.881784197001252e-16,0.0,0.0,"[[""L"",77],[""H"",45],[""L"",76],[""H"",44],[""L"",79],[""H"",42],[""L"",157],[""H"",43],[""L"",82],[""H"",45],[""L"",81],[""H"",47],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0205,205,False,True,False,3,"[-2,0,-3,-1,0,-3,1,-2,3,0,2,2,3]"
454.3799999999935,7.767403184142893,0.35607375300753064,0.2137952618129862,0.7369251294165455,-14.0,False,False,14.069002988952672,False,446.7999999999985,462.5999999999976,6.661338147750939e-16,0.0,0.0,"[[""L"",76],[""H"",43],[""L"",82],[""H"",44],[""L"",82],[""H"",48],[""L"",157],[""H"",44],[""L"",80],[""H"",43],[""L"",81],[""H"",42],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0206,206,False,False,False,3,"[-3,-2,3,-1,3,3,1,-1,1,-2,2,-3,3]"
449.63999999999373,7.5304814053752125,0.8255018628348021,0.69553880546275,0.47213720885461785,0.0,True,True,24.759607397127063,False,442.19999999999874,457.59999999999786,8.881784197001252e-16,0.0,0.0,"[[""L"",81],[""H"",48],[""L"",80],[""H"",45],[""L"",77],[""H"",43],[""L"",159],[""H"",43],[""L"",81],[""H"",46],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0207,207,True,True,True,3,"[2,3,1,0,-2,-2,3,-2,2,1,1,0,1]"
449.4599999999937,7.537278720520533,0.8211848961725622,0.7265895662828747,0.4524953248906928,0.0,True,True,24.185759300181434,False,441.99999999999875,457.3999999999979,1.1102230246251565e-15,0.0,0.0,"[[""L"",82],[""H"",47],[""L"",81],[""H"",45],[""L"",81],[""H"",43],[""L"",157],[""H"",43],[""L"",82],[""H"",47],[""L"",82],[""H"",42],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0208,208,True,True,True,3,"[3,2,2,0,2,-2,1,-2,3,2,3,-3,2]"
450.4399999999937,7.63583775803329,0.8176768028744892,0.5830596823778186,0.5754342914683641,-4.0,False,True,27.57658029644387,False,442.9999999999987,458.5999999999978,6.661338147750939e-16,0.0,0.0,"[[""L"",82],[""H"",42],[""L"",79],[""H"",48],[""L"",78],[""H"",42],[""L"",158],[""H"",46],[""L"",77],[""H"",47],[""L"",76],[""H"",46],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0209,209,True,True,True,3,"[3,-3,0,3,-1,-3,2,1,-2,2,-3,1,3]"
451.1799999999937,7.560299631174189,0.755312324214388,0.47713740530828364,0.6785374096226865,-7.0,False,False,29.8175081905685,False,443.79999999999865,459.1999999999978,8.881784197001252e-16,0.0,0.0,"[[""L"",76],[""H"",44],[""L"",78],[""H"",44],[""L"",76],[""H"",46],[""L"",156],[""H"",46],[""L"",80],[""H"",44],[""L"",82],[""H"",43],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0210,210,True,False,False,3,"[-3,-1,-1,-1,-3,1,0,1,1,-1,3,-2,1]"
449.5799999999938,7.667308274730033,0.8246028142899029,0.7110149674821731,0.4702282281133586,0.0,True,True,24.70613587542213,False,441.99999999999875,457.59999999999786,6.661338147750939e-16,0.0,0.0,"[[""L"",77],[""H"",48],[""L"",81],[""H"",44],[""L"",79],[""H"",42],[""L"",159],[""H"",43],[""L"",80],[""H"",48],[""L"",80],[""H"",46],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0211,211,True,True,True,3,"[-2,3,2,-1,0,-3,3,-2,1,3,1,1,1]"
452.0199999999936,7.716803332536642,0.6441079976792029,0.38483481916040785,0.7781026065447336,-10.0,False,False,32.61639189109652,False,444.5999999999986,460.3999999999977,6.661338147750939e-16,0.0,0.0,"[[""L"",80],[""H"",48],[""L"",80],[""H"",47],[""L"",76],[""H"",48],[""L"",156],[""H"",44],[""L"",78],[""H"",47],[""L"",76],[""H"",42],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0212,212,True,False,False,3,"[1,3,1,2,-3,3,0,-1,-1,2,-3,-3,1]"
448.0399999999938,7.4796879221186146,0.6547773718050969,0.8341435372508521,0.31019330636181425,0.0,True,True,22.013583636996533,False,440.59999999999883,455.99999999999795,7.771561172376096e-16,0.0,0.0,"[[""L"",76],[""H"",43],[""L"",82],[""H"",44],[""L"",82],[""H"",42],[""L"",154],[""H"",47],[""L"",79],[""H"",46],[""L"",78],[""H"",46],[""L"",77]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0213,213,True,True,True,3,"[-3,-2,3,-1,3,-3,-2,2,0,1,-1,1,-2]"
455.3599999999935,7.822724950614315,0.2768759914862856,0.17077847942347416,0.6063998478441857,-15.0,False,False,12.02950724422053,False,447.7999999999984,463.7999999999975,5.551115123125783e-16,0.0,0.0,"[[""L"",78],[""H"",43],[""L"",80],[""H"",43],[""L"",82],[""H"",46],[""L"",158],[""H"",46],[""L"",81],[""H"",44],[""L"",79],[""H"",42],[""L"",79]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0214,214,False,False,False,3,"[-1,-2,1,-2,3,1,2,1,2,-1,0,-3,0]"
448.3199999999939,7.466857660306914,0.6922327401089481,0.8266723978043016,0.334144675739245,0.0,True,True,22.41866113570359,False,440.9999999999988,456.19999999999794,7.771561172376096e-16,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",77],[""H"",42],[""L"",80],[""H"",45],[""L"",153],[""H"",47],[""L"",79],[""H"",46],[""L"",79],[""H"",43],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0215,215,True,True,True,3,"[0,0,-2,-3,1,0,-3,2,0,1,0,-2,1]"
452.2399999999936,7.69778657036062,0.615294987820703,0.36380358955461767,0.8002263686366231,-10.0,False,False,32.95790138346205,False,444.7999999999986,460.3999999999977,9.992007221626409e-16,0.0,0.0,"[[""L"",82],[""H"",42],[""L"",80],[""H"",46],[""L"",81],[""H"",42],[""L"",157],[""H"",48],[""L"",78],[""H"",46],[""L"",81],[""H"",43],[""L"",77]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0216,216,True,False,False,3,"[3,-3,1,1,2,-3,1,3,-1,1,2,-2,-2]"
448.9999999999938,7.5466287812492965,0.7769006976439641,0.7756840290357759,0.4002811949529913,0.0,True,True,23.32292032189643,False,441.5999999999988,456.9999999999979,8.881784197001252e-16,0.0,0.0,"[[""L"",78],[""H"",47],[""L"",82],[""H"",43],[""L"",79],[""H"",43],[""L"",155],[""H"",47],[""L"",82],[""H"",42],[""L"",82],[""H"",44],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0217,217,True,True,True,3,"[-1,2,3,-2,0,-2,-1,2,3,-3,3,-1,2]"
450.1199999999938,7.6946811479567145,0.8314183548578313,0.6362544892198427,0.5357413186328399,-2.0,False,True,26.508245300924163,False,442.3999999999987,458.19999999999783,6.661338147750939e-16,0.0,0.0,"[[""L"",79],[""H"",46],[""L"",79],[""H"",48],[""L"",80],[""H"",43],[""L"",156],[""H"",45],[""L"",79],[""H"",46],[""L"",81],[""H"",48],[""L"",76]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0218,218,True,True,True,3,"[0,1,0,3,1,-2,0,0,0,1,2,3,-3]"
443.15999999999417,7.2738983653670175,0.1946236716610127,0.3109780897139862,0.11088091810555142,0.0,True,True,25.628030353453873,False,435.9999999999991,450.79999999999825,5.551115123125783e-16,0.0,0.0,"[[""L"",79],[""H"",48],[""L"",76],[""H"",46],[""L"",77],[""H"",44],[""L"",153],[""H"",43],[""L"",79],[""H"",47],[""L"",78],[""H"",44],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0219,219,False,True,False,3,"[0,3,-3,1,-2,-1,-3,-2,0,2,-1,-1,2]"
451.13999999999373,7.721877837556576,0.7583436333660724,0.4899635759616816,0.6734371598258986,-7.0,False,False,29.826584057999664,False,443.59999999999866,459.39999999999776,6.661338147750939e-16,0.0,0.0,"[[""L"",77],[""H"",44],[""L"",82],[""H"",48],[""L"",80],[""H"",42],[""L"",155],[""H"",48],[""L"",81],[""H"",44],[""L"",81],[""H"",43],[""L"",79]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0220,220,True,False,False,3,"[-2,-1,3,3,1,-3,-1,3,2,-1,2,-2,0]"
451.49999999999375,7.656286385421822,0.7187177760535658,0.44391615856217814,0.724519182346002,-8.0,False,False,30.791143917770547,False,443.99999999999864,459.59999999999775,6.661338147750939e-16,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",82],[""H"",44],[""L"",76],[""H"",44],[""L"",159],[""H"",45],[""L"",79],[""H"",44],[""L"",81],[""H"",48],[""L"",79]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0221,221,True,False,False,3,"[0,0,3,-1,-3,-1,3,0,0,-1,2,3,0]"
455.5199999999935,7.886197376046027,0.269300351672747,0.1678087399023561,0.5859773922815377,-16.0,False,False,11.995872108513908,False,447.7999999999984,463.9999999999975,6.661338147750939e-16,0.0,0.0,"[[""L"",78],[""H"",47],[""L"",78],[""H"",48],[""L"",77],[""H"",47],[""L"",156],[""H"",48],[""L"",80],[""H"",43],[""L"",77],[""H"",42],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0222,222,False,False,False,3,"[-1,2,-1,3,-2,2,0,3,1,-2,-2,-3,3]"
453.41999999999354,7.713554465497509,0.45823196930657417,0.26948451494846826,0.8226573705388291,-12.0,False,False,35.95783199682186,False,445.79999999999853,461.59999999999764,8.881784197001252e-16,0.0,0.0,"[[""L"",78],[""H"",45],[""L"",77],[""H"",44],[""L"",82],[""H"",44],[""L"",156],[""H"",48],[""L"",80],[""H"",44],[""L"",82],[""H"",44],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0223,223,False,False,False,3,"[-1,0,-2,-1,3,-1,0,3,1,-1,3,-1,3]"
448.2599999999938,7.444667296785383,0.6860532704809055,0.8277639620079222,0.33113214086234893,0.0,True,True,22.43216780622484,False,440.9999999999988,456.19999999999794,6.661338147750939e-16,0.0,0.0,"[[""L"",82],[""H"",43],[""L"",76],[""H"",47],[""L"",77],[""H"",44],[""L"",154],[""H"",48],[""L"",78],[""H"",42],[""L"",81],[""H"",44],[""L"",77]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0224,224,True,True,True,3,"[3,-2,-3,2,-2,-1,-2,3,-1,-3,2,-1,-2]"
450.27999999999366,7.580295938317988,0.8244411407634269,0.6032288311505083,0.5526308872014908,-4.0,False,True,27.05976722014236,False,442.7999999999987,458.3999999999978,8.881784197001252e-16,0.0,0.0,"[[""L"",81],[""H"",44],[""L"",81],[""H"",42],[""L"",81],[""H"",47],[""L"",154],[""H"",45],[""L"",79],[""H"",46],[""L"",78],[""H"",46],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0225,225,True,True,True,3,"[2,-1,2,-3,2,2,-2,0,0,1,-1,1,1]"
453.41999999999354,7.773856610014093,0.4602526403378939,0.2704246483421764,0.8242181614852109,-12.0,False,False,36.30196119524598,False,445.79999999999853,461.7999999999976,6.661338147750939e-16,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",43],[""L"",81],[""H"",48],[""L"",153],[""H"",47],[""L"",82],[""H"",46],[""L"",77],[""H"",42],[""L"",77]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0226,226,False,False,False,3,"[0,0,0,-2,2,3,-3,2,3,1,-2,-3,-2]"
446.939999999994,7.4199841583326815,0.4986767019055812,0.7671796601735221,0.23764421761570667,0.0,True,True,21.931637351620843,False,439.5999999999989,454.799999999998,6.661338147750939e-16,0.0,0.0,"[[""L"",78],[""H"",46],[""L"",80],[""H"",43],[""L"",81],[""H"",43],[""L"",156],[""H"",44],[""L"",79],[""H"",46],[""L"",76],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0227,227,False,True,False,3,"[-1,1,1,-2,2,-2,0,-1,0,1,-3,0,2]"
450.75999999999374,7.6444542642294095,0.7928989999275791,0.5333273072818752,0.6188295443959351,-6.0,False,False,28.80712769199552,False,443.39999999999867,458.9999999999978,6.661338147750939e-16,0.0,0.0,"[[""L"",79],[""H"",44],[""L"",76],[""H"",42],[""L"",78],[""H"",48],[""L"",154],[""H"",46],[""L"",81],[""H"",44],[""L"",77],[""H"",43],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0228,228,True,False,False,3,"[0,-1,-3,-3,-1,3,-2,1,2,-1,-2,-2,3]"
440.7399999999943,7.0587112812734745,0.11934508639932426,0.17317643454386275,0.0765708818573306,0.0,True,True,29.1126780531828,False,433.7999999999992,448.3999999999984,8.881784197001252e-16,0.0,0.0,"[[""L"",77],[""H"",44],[""L"",77],[""H"",42],[""L"",77],[""H"",43],[""L"",154],[""H"",43],[""L"",79],[""H"",45],[""L"",77],[""H"",43],[""L"",76]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0229,229,False,True,False,3,"[-2,-1,-2,-3,-2,-2,-2,-2,0,0,-2,-2,-3]"
450.0399999999937,7.566574071868104,0.834400719804895,0.6409479654709385,0.5249178571578155,-1.0,True,True,26.105289363561003,False,442.5999999999987,458.19999999999783,6.661338147750939e-16,0.0,0.0,"[[""L"",78],[""H"",44],[""L"",76],[""H"",44],[""L"",79],[""H"",44],[""L"",159],[""H"",44],[""L"",78],[""H"",43],[""L"",80],[""H"",48],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0230,230,True,True,True,3,"[-1,-1,-3,-1,0,-1,3,-1,-1,-2,1,3,1]"
445.91999999999405,7.391692148737377,0.38502232501191946,0.6384228573487586,0.19036188403435617,0.0,True,True,22.460408898571703,False,438.59999999999894,453.7999999999981,6.661338147750939e-16,0.0,0.0,"[[""L"",80],[""H"",47],[""L"",80],[""H"",44],[""L"",80],[""H"",43],[""L"",157],[""H"",42],[""L"",79],[""H"",45],[""L"",80],[""H"",46],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0231,231,False,True,False,3,"[1,2,1,-1,1,-2,1,-3,0,0,1,1,3]"
457.91999999999337,7.8642308351358565,0.15486266252433556,0.10450083849668289,0.31458780618407206,-19.0,False,False,9.413390691579911,False,450.1999999999983,466.39999999999736,1.1102230246251565e-15,0.0,0.0,"[[""L"",76],[""H"",42],[""L"",78],[""H"",47],[""L"",80],[""H"",45],[""L"",159],[""H"",48],[""L"",81],[""H"",42],[""L"",80],[""H"",46],[""L"",76]]",EX_N3_L79_H45_C156,independent_layer_3nm,independent_layer_3nm_EX_N3_L79_H45_C156_0232,232,False,False,False,3,"[-3,-3,-1,2,1,0,3,3,2,-3,1,1,-3]"
