spectral_peak_nm,spectral_FWHM_nm,T450,T448,T453,max_transmission_angle_450_deg,strict_normal,near_normal,angular_FWHM_450_deg,spectral_boundary_clipped,stopband_left_nm,stopband_right_nm,energy_residual_max,angle_symmetry_error_max,secondary_peak_ratio,sequence_json,candidate_id,scan_mode,sample_id,sample_index,spectral_target_pass,angular_target_pass,combined_pass,delta_H_nm,delta_L_nm,delta_D_nm
449.23999999999376,7.481337366641981,0.7957202814636386,0.7457633800411227,0.4209144362216275,0.0,True,True,23.76659956128589,False,441.99999999999875,457.1999999999979,1.5543122344752192e-15,0.0,0.0,"[[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",156],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0654,654,True,True,True,0,-1,0
450.3999999999937,7.535212772774059,0.8195630111073533,0.5828105597272291,0.5676471770476874,-4.0,False,True,27.354467528821157,False,442.9999999999987,458.3999999999978,1.3322676295501878e-15,0.0,0.0,"[[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",157],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0655,655,True,True,True,0,-1,1
451.5799999999937,7.590876275205005,0.7048286227103251,0.4290571704506561,0.728278843776746,-8.0,False,False,30.99157470286222,False,444.1999999999986,459.79999999999774,1.1102230246251565e-15,0.0,0.0,"[[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",158],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0656,656,True,False,False,0,-1,2
452.73999999999364,7.648310984837792,0.5398767736122105,0.31401819248095353,0.8259574893886213,-11.0,False,False,34.19403802935827,False,445.39999999999856,460.99999999999767,8.881784197001252e-16,0.0,0.0,"[[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",159],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0657,657,False,False,False,0,-1,3
453.9199999999936,7.707474173961543,0.39683409947351755,0.23386515232893887,0.7844622379171042,-13.0,False,False,15.950643880261376,False,446.3999999999985,462.1999999999976,6.661338147750939e-16,0.0,0.0,"[[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",160],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0658,658,False,False,False,0,-1,4
455.0999999999934,7.764390724889495,0.292334721151176,0.17846741926590864,0.6389254185440201,-15.0,False,False,12.301690451362619,False,447.59999999999843,463.39999999999753,6.661338147750939e-16,0.0,0.0,"[[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",161],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",78]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0659,659,False,False,False,0,-1,5
444.29999999999416,7.297375216749344,0.2514998983337582,0.41743568616908877,0.13492103034877068,0.0,True,True,24.24032091159118,False,436.99999999999903,451.9999999999982,6.661338147750939e-16,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",151],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0660,660,False,True,False,0,0,-5
445.47999999999394,7.344485625739253,0.33823589027249745,0.5679680680736892,0.17061782022405847,0.0,True,True,23.00176463781845,False,438.19999999999897,453.1999999999981,8.881784197001252e-16,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",152],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0661,661,False,True,False,0,0,-4
446.6399999999939,7.391494489784293,0.4610802564313454,0.7328526925665753,0.22075842280480346,0.0,True,True,22.107150879675352,False,439.3999999999989,454.39999999999804,8.881784197001252e-16,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",153],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0662,662,False,True,False,0,0,-3
447.81999999999385,7.436215271213371,0.6194620601436731,0.8279395983718858,0.29238193668876866,0.0,True,True,21.9690143980957,False,440.59999999999883,455.79999999999797,1.3322676295501878e-15,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",154],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0663,663,False,True,False,0,0,-2
448.9799999999938,7.485889961696955,0.7728882597272004,0.7747290944033023,0.3946602343464187,0.0,True,True,23.243878188463587,False,441.5999999999988,456.9999999999979,8.881784197001252e-16,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",155],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0664,664,True,True,True,0,0,-1
450.1599999999938,7.53737877707249,0.8278414914430887,0.6198603709487449,0.5341455660841076,-3.0,False,True,26.509348207112062,False,442.7999999999987,458.19999999999783,8.881784197001252e-16,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",156],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0665,665,True,True,True,0,0,0
451.31999999999374,7.590661986830469,0.7370402797508996,0.45981667026518225,0.6962864518891646,-8.0,False,False,30.225552975421895,False,443.99999999999864,459.39999999999776,1.1102230246251565e-15,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",157],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0666,666,True,False,False,0,0,1
452.4999999999937,7.645734332356938,0.5746915774019363,0.3362005765462165,0.8152402520836567,-11.0,False,False,33.567869258134344,False,444.9999999999986,460.5999999999977,1.1102230246251565e-15,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",158],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0667,667,False,False,False,0,0,2
453.67999999999347,7.702595237683852,0.42423027791621615,0.24932108849731627,0.8039864967133,-13.0,False,False,36.560318559061116,False,446.1999999999985,461.9999999999976,1.3322676295501878e-15,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",159],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0668,668,False,False,False,0,0,3
454.83999999999344,7.759407706594857,0.3117946732514761,0.18930241090355798,0.6721908207749256,-15.0,False,False,12.841014070265903,False,447.39999999999844,463.19999999999754,6.661338147750939e-16,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",160],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0669,669,False,False,False,0,0,4
456.0199999999934,7.814681941834124,0.23316538306181625,0.14733264522582984,0.5107609337541765,-16.0,False,False,11.05222940053437,False,448.3999999999984,464.3999999999975,8.881784197001252e-16,0.0,0.0,"[[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",161],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0670,670,False,False,False,0,0,5
445.219999999994,7.360365259223556,0.3185722988649479,0.5357606353653847,0.16244004591582129,0.0,True,True,23.199348274774596,False,437.999999999999,452.9999999999981,6.661338147750939e-16,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",151],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0671,671,False,True,False,0,1,-5
446.39999999999395,7.4067794377928635,0.43346647008270944,0.7024311814934117,0.20914316535411825,0.0,True,True,22.221761728358896,False,438.9999999999989,454.19999999999806,8.881784197001252e-16,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",152],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0672,672,False,True,False,0,1,-4
447.5599999999939,7.44791554280323,0.5859219621546577,0.820854402432657,0.2756704743612446,0.0,True,True,21.892263981216757,False,440.19999999999885,455.399999999998,1.5543122344752192e-15,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",153],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0673,673,False,True,False,0,1,-3
448.73999999999387,7.495033010160057,0.746746738765064,0.7995641616171076,0.3708868575676901,0.0,True,True,22.816692352797315,False,441.3999999999988,456.5999999999979,1.5543122344752192e-15,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",154],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0674,674,True,True,True,0,1,-2
449.89999999999384,7.544097450443644,0.8299740160751793,0.6575094561848384,0.5027569234724436,0.0,True,True,25.650336812355157,False,442.3999999999987,457.99999999999784,8.881784197001252e-16,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",155],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0675,675,True,True,True,0,1,-1
451.0799999999936,7.594921987754503,0.7668302571897581,0.4929900920435434,0.6635681716003895,-7.0,False,False,29.469723241327227,False,443.59999999999866,459.1999999999978,1.3322676295501878e-15,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",156],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0676,676,True,False,False,0,1,0
452.25999999999357,7.647630653460851,0.6110144642716653,0.36068372855410175,0.7994190137803948,-10.0,False,False,32.85979525929041,False,444.7999999999986,460.3999999999977,1.3322676295501878e-15,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",157],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0677,677,True,False,False,0,1,1
453.4399999999935,7.702163780987178,0.4541350207235102,0.26653011829682705,0.8189026712729259,-12.0,False,False,35.91307183020411,False,445.9999999999985,461.59999999999764,1.1102230246251565e-15,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",158],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0678,678,False,False,False,0,1,2
454.5999999999935,7.7584499918966685,0.3334144180661013,0.20140588367711443,0.7053358066528403,-14.0,False,False,13.381516494932427,False,446.99999999999847,462.99999999999756,8.881784197001252e-16,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",159],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0679,679,False,False,False,0,1,3
455.77999999999344,7.810249482849656,0.24831121132745526,0.15600376368672864,0.5433439025612515,-16.0,False,False,11.343507291758359,False,448.1999999999984,464.1999999999975,6.661338147750939e-16,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",160],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0680,680,False,False,False,0,1,4
456.9599999999934,7.867374860214056,0.18924483814708307,0.12369166321377262,0.4018393423503741,-18.0,False,False,10.242372422613759,False,449.39999999999833,465.3999999999974,1.1102230246251565e-15,0.0,0.0,"[[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",161],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0681,681,False,False,False,0,1,5
446.159999999994,7.425179293159772,0.40871262008257203,0.6717398935845262,0.19891473731382514,0.0,True,True,22.358978842596255,False,438.79999999999893,453.99999999999807,8.881784197001252e-16,0.0,0.0,"[[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",151],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0682,682,False,True,False,0,2,-5
447.31999999999397,7.464541936554269,0.5543920852720388,0.8084107003766905,0.26087685715951847,0.0,True,True,21.868609688349242,False,439.99999999999886,455.199999999998,4.440892098500626e-16,0.0,0.0,"[[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",152],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0683,683,False,True,False,0,2,-4
448.49999999999375,7.50907836418213,0.7186613052540036,0.8192978375832939,0.34959790133135016,0.0,True,True,22.481698247757006,False,440.9999999999988,456.39999999999793,1.3322676295501878e-15,0.0,0.0,"[[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",153],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0684,684,True,True,True,0,2,-3
449.6599999999937,7.555539377714183,0.8261347237865466,0.6947412573352789,0.47384148922062586,0.0,True,True,24.892275492066723,False,442.19999999999874,457.59999999999786,1.1102230246251565e-15,0.0,0.0,"[[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",154],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0685,685,True,True,True,0,2,-2
450.83999999999367,7.603905863992736,0.7930179932472449,0.5282265446174561,0.6311761836397558,-6.0,False,False,28.715906588803254,False,443.39999999999867,458.7999999999978,1.1102230246251565e-15,0.0,0.0,"[[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",155],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0686,686,True,False,False,0,2,-1
452.0199999999936,7.654139726101221,0.6480699838548472,0.38743798754425435,0.7793915763244756,-9.0,False,False,32.17738535892432,False,444.3999999999986,460.1999999999977,1.5543122344752192e-15,0.0,0.0,"[[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",156],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0687,687,True,False,False,0,2,0
453.1799999999936,7.706187580125345,0.4863523672339264,0.2855448242817217,0.8284955617298269,-12.0,False,False,35.29942976266326,False,445.59999999999854,461.39999999999765,1.3322676295501878e-15,0.0,0.0,"[[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",157],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0688,688,False,False,False,0,2,1
454.35999999999353,7.7600514122298705,0.35721567025100953,0.21483615762019798,0.7372850176395329,-14.0,False,False,14.076796252458935,False,446.7999999999985,462.5999999999976,8.881784197001252e-16,0.0,0.0,"[[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",158],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0689,689,False,False,False,0,2,2
455.5399999999935,7.810246078405612,0.2651264618560337,0.16564211354009473,0.5777741906055986,-16.0,False,False,11.764328098436689,False,447.9999999999984,463.7999999999975,8.881784197001252e-16,0.0,0.0,"[[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",159],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0690,690,False,False,False,0,2,3
456.71999999999343,7.865038901847072,0.20114057188612866,0.1307690201720514,0.4292253776039152,-17.0,False,False,10.400494206573644,False,448.99999999999835,465.19999999999743,8.881784197001252e-16,0.0,0.0,"[[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",160],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0691,691,False,False,False,0,2,4
457.87999999999323,7.921517800692186,0.15632049875270657,0.10546286314530776,0.31722008626936293,-19.0,False,False,9.53725576263233,False,450.1999999999983,466.39999999999736,8.881784197001252e-16,0.0,0.0,"[[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",161],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0692,692,False,False,False,0,2,5
447.07999999999384,7.486637134473938,0.5254015036849584,0.7918499503025823,0.24791038258184406,0.0,True,True,21.88800598068433,False,439.5999999999989,454.999999999998,6.661338147750939e-16,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",151],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0693,693,False,True,False,0,3,-5
448.2599999999938,7.528347715784491,0.6899633421261147,0.8333935167216134,0.3307457780967254,0.0,True,True,22.232078848442352,False,440.7999999999988,456.19999999999794,6.661338147750939e-16,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",152],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0694,694,True,True,True,0,3,-4
449.41999999999376,7.572096339559323,0.8170137219969473,0.7304632326047594,0.4476204542159329,0.0,True,True,24.227254917464197,False,441.99999999999875,457.3999999999979,1.1102230246251565e-15,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",153],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0695,695,True,True,True,0,3,-3
450.5999999999937,7.617802201561631,0.8146535830584748,0.5650235291056966,0.6000070974229846,-5.0,False,True,27.937671514204144,False,442.9999999999987,458.5999999999978,6.661338147750939e-16,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",154],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0696,696,True,True,True,0,3,-2
451.7599999999937,7.665426906506127,0.6849387064205821,0.41635399063748363,0.7563196725152266,-9.0,False,False,31.489732881412305,False,444.1999999999986,459.79999999999774,1.1102230246251565e-15,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",155],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0697,697,True,False,False,0,3,-1
452.93999999999363,7.7149247132946925,0.5205600221002415,0.306384128623284,0.8324936540868826,-11.0,False,False,34.69930664886977,False,445.39999999999856,461.19999999999766,1.1102230246251565e-15,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",156],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0698,698,False,False,False,0,3,0
454.1199999999936,7.766316582959917,0.3831630935092694,0.22963794544754937,0.7669355006395657,-13.0,False,False,15.27771291445088,False,446.3999999999985,462.3999999999976,1.1102230246251565e-15,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",157],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0699,699,False,False,False,0,3,1
455.29999999999336,7.814782806438018,0.28365317317826333,0.17629005202503795,0.6134697067314916,-15.0,False,False,12.103085313464588,False,447.59999999999843,463.5999999999975,1.3322676295501878e-15,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",158],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0700,700,False,False,False,0,3,2
456.4799999999933,7.867157047698697,0.2143030942982202,0.1385975612191363,0.45887448460175995,-17.0,False,False,10.642763492700965,False,448.79999999999836,464.79999999999745,1.3322676295501878e-15,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",159],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0701,701,False,False,False,0,3,3
457.6399999999933,7.921279622529767,0.16582060314744132,0.11135602911495815,0.3389198868661063,-18.0,False,False,9.715607937606864,False,449.9999999999983,466.1999999999974,1.1102230246251565e-15,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",160],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0702,702,False,False,False,0,3,4
458.81999999999323,7.977169953638224,0.13129829996310433,0.09120044796066734,0.25362819198383196,-20.0,False,False,8.995117303352723,False,450.99999999999824,467.3999999999973,1.7763568394002505e-15,0.0,0.0,"[[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",161],[""H"",45],[""L"",82],[""H"",45],[""L"",82],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0703,703,False,False,False,0,3,5
448.01999999999384,7.553373933531077,0.6618345274536621,0.841832988440865,0.3142505929699704,0.0,True,True,22.05839409098044,False,440.39999999999884,455.99999999999795,1.1102230246251565e-15,0.0,0.0,"[[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",151],[""H"",45],[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",83]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0704,704,True,True,True,0,4,-5
449.1999999999938,7.59419972072061,0.8036974635640002,0.7636223815669194,0.424202844807932,0.0,True,True,23.683967559148705,False,441.5999999999988,457.1999999999979,8.881784197001252e-16,0.0,0.0,"[[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",152],[""H"",45],[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",83]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0705,705,True,True,True,0,4,-4
450.35999999999376,7.63702598767162,0.8311595282865409,0.6027329770992029,0.5707683533900418,-4.0,False,True,27.207042552213554,False,442.7999999999987,458.3999999999978,1.3322676295501878e-15,0.0,0.0,"[[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",153],[""H"",45],[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",83]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0706,706,True,True,True,0,4,-3
451.5399999999937,7.681924983248393,0.7206249411826988,0.4472252403121223,0.7314725108221025,-8.0,False,False,30.82653150759761,False,443.99999999999864,459.59999999999775,8.881784197001252e-16,0.0,0.0,"[[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",154],[""H"",45],[""L"",83],[""H"",45],[""L"",83],[""H"",45],[""L"",83]]",EX_N3_L79_H45_C156,correlated_bias,correlated_bias_EX_N3_L79_H45_C156_0707,707,True,False,False,0,4,-2
