model,geometry_id,polarization,order_n,mean_hf_minus_model,mae_hf_minus_model,p90_abs_hf_minus_model,max_abs_hf_minus_model
LF_only,K6X_D150_D205_D215_D220_D225_D230,s,0,-0.041451867462423214,0.08179510670391953,0.15950162766664605,0.2334497664099331
LF_only,K6X_D150_D205_D215_D220_D225_D230,s,1,0.03423859591714729,0.06043605848124507,0.08446642728968001,0.10057437892407028
LF_only,K6X_D150_D205_D215_D220_D225_D230,s,2,-0.26085635558794196,0.26085635558794196,0.4010370086264614,0.4120320194143405
LF_only,K6X_D150_D205_D215_D220_D225_D230,s,3,-0.06550812754126839,0.07106524005523594,0.11627047485716886,0.11848830942895804
LF_only,K6X_D200_D205_D215_D220_D225_D230,p,-3,-0.028943945086446342,0.036348285420338126,0.08182265195153803,0.11815191585048614
LF_only,K6X_D200_D205_D215_D220_D225_D230,p,-2,-0.013138288698402813,0.019094148652899937,0.037690592697414274,0.03978446906668188
LF_only,K6X_D200_D205_D215_D220_D225_D230,p,-1,-0.0379639022122477,0.04261092166034847,0.1009295533212007,0.11381600525611082
LF_only,K6X_D200_D205_D215_D220_D225_D230,p,0,-0.08940265918518818,0.1832347006588339,0.2481418779329163,0.615009891654845
LF_only,K6X_D200_D205_D215_D220_D225_D230,p,1,-0.005472429251815625,0.01941267786292654,0.037971903999633995,0.059074768233385595
LF_only,K6X_D200_D205_D215_D220_D225_D230,p,2,-0.06207159880547195,0.06207159880547195,0.11293446925586693,0.13732923681146725
LF_only,K6X_D200_D205_D215_D220_D225_D230,p,3,-0.03356239038230179,0.03577776288143268,0.08463216829469802,0.11999716889208613
LF_only,K6X_D200_D205_D215_D220_D225_D230,s,-3,-0.025172196817982703,0.02525872563553214,0.06514553699959802,0.12538416531197613
LF_only,K6X_D200_D205_D215_D220_D225_D230,s,-2,-0.0056625723887509935,0.020580108065107072,0.03686274339827741,0.04038311147532227
LF_only,K6X_D200_D205_D215_D220_D225_D230,s,-1,-0.028344315513295883,0.03681473161661878,0.07635199553625069,0.08505978581562083
LF_only,K6X_D200_D205_D215_D220_D225_D230,s,0,-0.16182533117336997,0.1879563023673529,0.40729437821498,0.6150347256758999
LF_only,K6X_D200_D205_D215_D220_D225_D230,s,1,0.02658455543396229,0.03446582219699878,0.06415440179200037,0.06876412704742031
LF_only,K6X_D200_D205_D215_D220_D225_D230,s,2,-0.10997802924260558,0.10997802924260558,0.15362641729589482,0.20394103989781726
LF_only,K6X_D200_D205_D215_D220_D225_D230,s,3,-0.03563872411585697,0.03563872411585697,0.08362046126565802,0.12286465516638613
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,p,-3,-0.0492087701058312,0.04947133916335634,0.062435486699055895,0.06706425539465599
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,p,-2,-0.025921010109269626,0.025921010109269626,0.0350157309299773,0.04013038731388673
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,p,-1,0.0005303676515942067,0.0013905595910399969,0.0022847058481008688,0.0026226114651256953
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,p,0,0.03794161870844236,0.06446079557226202,0.09710134540716109,0.14585547275100813
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,p,1,0.11298162704381055,0.11298162704381055,0.12118496346555564,0.16287882652022376
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,p,2,0.01314592884522567,0.01324595176571234,0.021640892421866148,0.03264522310640649
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,p,3,-0.03558840397052625,0.03558840397052625,0.0585394521046899,0.06113436125175418
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,s,-3,-0.03030973358660036,0.03030973358660036,0.04454889080522968,0.051587607198776766
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,s,-2,0.0021746629401073313,0.014392869308850753,0.021491601774811443,0.03209863554351213
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,s,-1,0.007873353882078929,0.007873353882078929,0.009345177539212995,0.0094319054576812
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,s,0,0.013544222446815716,0.014317031431697642,0.026218279551994406,0.02834970429057504
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,s,1,0.1226606203775377,0.1226606203775377,0.12392190761553418,0.12903435175660263
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,s,2,0.01952105276615184,0.01952105276615184,0.02503982203446054,0.02694891951267607
LF_global_bias,K6X_D100_D105_D110_D115_D190_D230,s,3,-0.011569510789953665,0.011569510789953665,0.017637954849897525,0.022330356641186752
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,p,-3,0.017470448260676244,0.017470448260676244,0.01805919955957424,0.018155414281459864
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,p,-2,0.0011126473983320202,0.0011126473983320202,0.0014548630959985188,0.0015984289441656405
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,p,-1,-0.006266542990475784,0.006266542990475784,0.007036355566925383,0.0072175153677544665
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,p,0,0.005742421245393733,0.005742421245393733,0.007658250808861955,0.00771404330309855
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,p,1,0.11800469076133129,0.11800469076133129,0.1216033970677669,0.12231236226920039
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,p,2,0.03832694275021774,0.03832694275021774,0.040137372729016296,0.04052203340070778
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,p,3,0.0024176165598299238,0.0024176165598299238,0.0033816470603624657,0.0035942485841080896
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,s,-3,0.015410352716748975,0.015410352716748975,0.01673896387967424,0.016997814668459864
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,s,-2,0.00599662090582293,0.00599662090582293,0.00716330279399852,0.007352266765965641
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,s,-1,-0.008716356947184874,0.008716356947184874,0.010011150928125039,0.010102869895564928
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,s,0,0.004430301244121007,0.004430301244121007,0.006093114486862006,0.00646240731309855
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,s,1,0.11998156088233126,0.11998156088233126,0.1234752796447669,0.1239974597992004
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,s,2,0.05302652133321773,0.05302652133321773,0.05349119480185008,0.05349458053349294
LF_global_bias,K6X_D100_D105_D115_D120_D125_D130,s,3,5.310560904719583e-05,0.0006650486384372575,0.0012077933986580887,0.0012660823720929823
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,p,-3,-0.019127946138382656,0.025415259258672652,0.04607286708712116,0.04773538292193918
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,p,-2,0.025871149124577195,0.025871149124577195,0.04471230491200543,0.058447966110729256
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,p,-1,-0.0231323447756792,0.032650935415801725,0.06634177148034526,0.07113297116429687
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,p,0,0.005583104965166053,0.1320011268717716,0.18267792670417166,0.2361243965636552
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,p,1,0.09021360468464913,0.09021360468464913,0.11550554221119919,0.12523141184093622
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,p,2,-0.012832121652600037,0.03468986985926836,0.05483905889684246,0.07278685390956141
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,p,3,-0.021809870358136835,0.02567010995079441,0.04926677029856417,0.0499506406262366
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,s,-3,-0.02790068579094708,0.03522641791400622,0.07021017762572448,0.0702333521663244
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,s,-2,0.0021475835209899805,0.014528720057598171,0.025110293705831895,0.0298221425415194
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,s,-1,-0.036259620068317705,0.05184121600485845,0.10056143109773337,0.10681919926446261
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,s,0,-0.018505041358813593,0.17566057329778983,0.23870056126287298,0.28802163522511687
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,s,1,0.0744084019378316,0.0744084019378316,0.10905857986642879,0.11879967301590043
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,s,2,-0.03291408443669291,0.04232694754662059,0.0835368369041083,0.0903535155382104
LF_global_bias,K6X_D100_D105_D115_D165_D225_D230,s,3,0.0005598035073058099,0.0420629013818509,0.061553420247881824,0.06944218816947795
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,p,-3,0.0275818658705837,0.0275818658705837,0.04330140627696761,0.04552761052207897
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,p,-2,-0.010173605425524335,0.014051222639515326,0.019998785467556006,0.024103109993973075
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,p,-1,0.001592809958269356,0.004349373555798758,0.006284002449614869,0.008905187530005083
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,p,0,-0.11534644719721482,0.11534644719721482,0.19987812979387365,0.2050665627777789
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,p,1,0.09573088279960053,0.09573088279960053,0.12791222796330354,0.13295768642878292
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,p,2,0.001832948271547326,0.017586563632353724,0.02887234662338017,0.029262879526321138
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,p,3,0.009706504009401233,0.011766912727960049,0.017785734136729146,0.019248726602717772
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,s,-3,0.022003131100232793,0.022003131100232793,0.037757984096085426,0.04341782643711069
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,s,-2,-0.009641788449718068,0.02022460880924704,0.02668037504149918,0.026764833295109924
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,s,-1,0.0018616610407148106,0.0052114976507642114,0.007476309504455361,0.008457244426146112
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,s,0,-0.052938473149487526,0.052938473149487526,0.08547441742096884,0.09822376995783477
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,s,1,0.08240247905744234,0.08240247905744234,0.11085200437071299,0.1151779598124329
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,s,2,-0.006767765957170855,0.012351686402711871,0.02201928212468017,0.02619902064891386
LF_global_bias,K6X_D100_D110_D115_D220_D225_D230,s,3,0.00490895634814505,0.009370442666635052,0.016050743953800857,0.017472679335714534
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,p,-3,0.020015256598029517,0.020015256598029517,0.021257179788907114,0.021623676492586213
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,p,-2,0.01288899988224697,0.01288899988224697,0.013200835321534939,0.013464712763294721
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,p,-1,0.006698269486603612,0.006833986806084844,0.00846106916394576,0.00846446179985716
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,p,0,0.053344087288233075,0.053344087288233075,0.06831888566341028,0.08015807592838309
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,p,1,-0.11962613518878239,0.11962613518878239,0.18446854098086662,0.26481927438936825
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,p,2,0.06382671244722685,0.06382671244722685,0.07001627873435477,0.07641586732615085
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,p,3,0.029059713431324772,0.029059713431324772,0.03748365777245749,0.03946139998815025
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,s,-3,0.01743517767580497,0.01743517767580497,0.017989779615647114,0.018234926080066213
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,s,-2,0.01251127422746785,0.01251127422746785,0.01689995665824058,0.017767555460471842
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,s,-1,0.000839000748059068,0.0027314434478497903,0.006139042410950627,0.010153106196541195
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,s,0,0.04089074189836653,0.04089074189836653,0.041272230840740505,0.04130529659934534
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,s,1,0.005514383706217637,0.039792122906465346,0.06364118056625845,0.07796852605393745
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,s,2,0.047545645921640484,0.047545645921640484,0.050877505111457604,0.05280793488342632
LF_global_bias,K6X_D100_D115_D130_D145_D155_D185,s,3,0.011627663490024774,0.011627663490024774,0.018178848300496913,0.018975420111256015
LF_global_bias,K6X_D100_D130_D135_D155_D160_D225,p,-3,0.008106524786595277,0.010312658979785835,0.017321685365776135,0.017896563729814016
LF_global_bias,K6X_D100_D130_D135_D155_D160_D225,p,-2,-0.007717698121019104,0.031176208955768503,0.04343203901015365,0.0641462287909036
LF_global_bias,K6X_D100_D130_D135_D155_D160_D225,p,-1,-0.009723468308309028,0.010501288190454115,0.01167869077373305,0.04017327064837374
LF_global_bias,K6X_D100_D130_D135_D155_D160_D225,p,0,0.04435723273450646,0.04435723273450646,0.058175398911016765,0.059587109266679025
LF_global_bias,K6X_D100_D130_D135_D155_D160_D225,p,1,-0.12016508734668595,0.12016508734668595,0.13123174606717902,0.29195115270051575
LF_global_bias,K6X_D100_D130_D135_D155_D160_D225,p,2,0.06443188356379527,0.06443188356379527,0.09126016548544748,0.10419766120760726
LF_global_bias,K6X_D100_D130_D135_D155_D160_D225,p,3,0.05101657749519568,0.05101657749519568,0.07906637668022128,0.092269739233912
LF_global_bias,K6X_D100_D130_D135_D155_D160_D225,s,-3,0.010489579116093458,0.014729694190790447,0.021785800984856135,0.022582284551874016
