geometry_id,polarization,wavelength_nm,eta_plus1_disagreement,order_profile_disagreement,ensemble_eta_plus1_abs_error,ensemble_order_profile_abs_error,ensemble_R_abs_error
K6X_D100_D130_D135_D155_D160_D225,s,451,0.10744129224572883,0.02377943876711693,0.09827819565234508,0.04851776530833677,0.04889345779729236
K6X_D100_D130_D135_D155_D160_D225,s,452,0.11310892986838185,0.024035231679336924,0.10130480661499097,0.04978989387141985,0.04648052303551205
K6X_D100_D130_D135_D155_D160_D225,s,453,0.11939514394481883,0.024459601254698447,0.10504370012162167,0.051172501044103764,0.04385379819927568
K6X_D100_D130_D135_D155_D160_D225,s,454,0.12608678577333962,0.02488319656325947,0.10672805946560482,0.052130966690707256,0.04220964133674026
K6X_D100_D130_D135_D155_D160_D225,s,455,0.13338237911358625,0.0245791441868283,0.10848688355095304,0.0529879312640315,0.0429749316549303
K6X_D100_D105_D115_D120_D125_D130,p,445,0.11567711907042702,0.02702217690315829,0.037751776959267735,0.02708024997059342,0.06052552562900314
K6X_D100_D105_D115_D120_D125_D130,p,446,0.11922467139553504,0.02808076972562042,0.028572032108256817,0.027181445200343463,0.06138494705861217
K6X_D100_D105_D115_D120_D125_D130,p,447,0.12297608683999198,0.029342419338916088,0.019589487761824065,0.027271811310234848,0.06223275050647711
K6X_D100_D105_D115_D120_D125_D130,p,448,0.1270448179259834,0.030689602695603568,0.01056210261952717,0.027301904263330564,0.062986300794481
K6X_D100_D105_D115_D120_D125_D130,p,449,0.13125546252428386,0.03213270116699651,0.0017840924044881246,0.027307264410089408,0.06368476025444701
K6X_D100_D105_D115_D120_D125_D130,p,450,0.13556971094559828,0.03367261853883284,0.006968425608098627,0.02926352400483073,0.06431829738162237
K6X_D100_D105_D115_D120_D125_D130,p,451,0.1399927363834371,0.03525668465026442,0.015471417314719904,0.031622744273675084,0.06494911512613497
K6X_D100_D105_D115_D120_D125_D130,p,452,0.14435614661084858,0.03674974040194754,0.02389271854532532,0.033937300446830194,0.06574927583051908
K6X_D100_D105_D115_D120_D125_D130,p,453,0.14878707664108387,0.037964506297735595,0.0319995889973079,0.036129535760206825,0.0664878764181898
K6X_D100_D105_D115_D120_D125_D130,p,454,0.15304582969233488,0.03914597633713483,0.04002198452219485,0.03829292019462142,0.06761255052445181
K6X_D100_D105_D115_D120_D125_D130,p,455,0.15732323014392016,0.04025912024456002,0.04759285297457336,0.040310088180978094,0.06896407458748038
K6X_D100_D105_D115_D120_D125_D130,s,445,0.20188687150833898,0.04003200030891919,0.012965689097740929,0.02058338179607482,0.049524360241308005
K6X_D100_D105_D115_D120_D125_D130,s,446,0.20266766300938385,0.040790013804885554,0.018788974779000545,0.022454695036441045,0.04939895926614858
K6X_D100_D105_D115_D120_D125_D130,s,447,0.2031921019629239,0.04169908963812502,0.024449119342351333,0.024574815248154636,0.04923806740310797
K6X_D100_D105_D115_D120_D125_D130,s,448,0.2035340600261667,0.04266896215580923,0.03037540498403518,0.026660748135606364,0.04908615765235258
K6X_D100_D105_D115_D120_D125_D130,s,449,0.2036880710066068,0.04362346580871984,0.03592783975538921,0.02853499932486416,0.04909525206667908
K6X_D100_D105_D115_D120_D125_D130,s,450,0.20364139369030448,0.04455571953823507,0.04128058020185743,0.030412992325719975,0.050100473182465674
K6X_D100_D105_D115_D120_D125_D130,s,451,0.20348999179398047,0.045399466824365284,0.04659872513713409,0.03227821120326705,0.051098626944857145
K6X_D100_D105_D115_D120_D125_D130,s,452,0.20315298072999718,0.046104979250388194,0.05183908333215398,0.0340070584503612,0.05214132011905312
K6X_D100_D105_D115_D120_D125_D130,s,453,0.20278517457229367,0.04675986639383308,0.0565058811331961,0.03559056311783864,0.05329846867428333
K6X_D100_D105_D115_D120_D125_D130,s,454,0.2022540676736609,0.04738971528976794,0.061178732049298606,0.03725410472969963,0.054461150283890876
K6X_D100_D105_D115_D120_D125_D130,s,455,0.20173286235690427,0.047790017657435284,0.0654568853703281,0.03872833179015659,0.05561092130323632
K6X_D110_D125_D135_D150_D175_D190,p,445,0.10188140386220923,0.007453490018076783,0.014675785177716949,0.008983477133180975,0.028530315870972912
