model,variant,order_profile_mae,order_profile_rmse,eta_plus1_mae,eta_plus1_rmse,eta_0_mae,eta_minus1_mae,per_order_mae,R_mae,R_rmse,T_mae,T_rmse,median_abs_error,P90_abs_error,max_abs_error,worst_geometry,worst_geometry_order_profile_mae,worst_geometry_polarization,worst_geometry_polarization_mae,per_geometry,per_wavelength,per_polarization,negative_power_violation_rate,R_legality_violation_rate,order_sum_T_mismatch_mae,energy_residual_mae,energy_residual_max,ranking_spearman,top3_recall,top5_recall,true_champion_geometry,true_champion_predicted_rank,near_champion_retrieval,pairwise_ordering_accuracy,seed
LF_ridge_residual,raw_seed_29,0.042515612785674124,0.07087693223918579,0.08279965374730602,0.10818247699834667,0.09299922044806656,0.029128944417294956,"{'-3': 0.00924582084589957, '-2': 0.02433714109411893, '-1': 0.029128944417294956, '0': 0.09299922044806656, '1': 0.08279965374730602, '2': 0.039891125468397105, '3': 0.019207383478635733}",0.0683804426502917,0.09082420257651083,0.07284865930141718,0.09587655389126575,0.020570416138331868,0.10998708350516255,0.48363292164353333,K6X_D100_D130_D135_D155_D160_D225,0.10246489041985626,K6X_D100_D130_D135_D155_D160_D225_s,0.10315138362324697,"{'K6X_D100_D105_D110_D115_D190_D230': 0.07064687708588818, 'K6X_D100_D105_D115_D120_D125_D130': 0.03741042557305491, 'K6X_D100_D105_D115_D165_D225_D230': 0.04255689451476878, 'K6X_D100_D110_D115_D220_D225_D230': 0.0551143046615903, 'K6X_D100_D115_D130_D145_D155_D185': 0.01647152950081149, 'K6X_D100_D130_D135_D155_D160_D225': 0.10246489041985626, 'K6X_D100_D140_D145_D155_D225_D230': 0.06898867228485485, 'K6X_D100_D200_D205_D210_D215_D220': 0.04464952726110773, 'K6X_D105_D120_D125_D130_D165_D190': 0.02531887898611864, 'K6X_D110_D125_D135_D150_D175_D190': 0.028673393096897624, 'K6X_D110_D125_D135_D150_D175_D195': 0.021285103637876637, 'K6X_D110_D190_D210_D215_D220_D225': 0.03313948777423564, 'K6X_D120_D125_D180_D185_D190_D195': 0.03077764540809504, 'K6X_D120_D145_D200_D215_D220_D230': 0.05385377676973681, 'K6X_D125_D135_D150_D175_D190_D210': 0.010696277346960725, 'K6X_D130_D145_D155_D180_D195_D230': 0.02802579464333482, 'K6X_D135_D155_D190_D220_D225_D230': 0.05297967570440049, 'K6X_D140_D160_D165_D170_D180_D190': 0.04527884457838015, 'K6X_D150_D205_D215_D220_D225_D230': 0.04150874892251401, 'K6X_D200_D205_D215_D220_D225_D230': 0.04047150754299945}","{'445': 0.04152029935352613, '446': 0.039929960303365576, '447': 0.040104906507070305, '448': 0.04143824486521022, '449': 0.044021910499155124, '450': 0.04404845927945404, '451': 0.043302814715851595, '452': 0.043481027363038875, '453': 0.04233425263487952, '454': 0.041949094598452495, '455': 0.04554077052241153}","{'p': 0.04364647370080184, 's': 0.04138475187054642}",0.10649350649350649,0.0,0.0,0.022275324115659863,0.10624837953271571,0.9533834586466164,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9210526315789473,29
LF_ridge_residual,raw_seed_43,0.042515612785674124,0.07087693223918579,0.08279965374730602,0.10818247699834667,0.09299922044806656,0.029128944417294956,"{'-3': 0.00924582084589957, '-2': 0.02433714109411893, '-1': 0.029128944417294956, '0': 0.09299922044806656, '1': 0.08279965374730602, '2': 0.039891125468397105, '3': 0.019207383478635733}",0.0683804426502917,0.09082420257651083,0.07284865930141718,0.09587655389126575,0.020570416138331868,0.10998708350516255,0.48363292164353333,K6X_D100_D130_D135_D155_D160_D225,0.10246489041985626,K6X_D100_D130_D135_D155_D160_D225_s,0.10315138362324697,"{'K6X_D100_D105_D110_D115_D190_D230': 0.07064687708588818, 'K6X_D100_D105_D115_D120_D125_D130': 0.03741042557305491, 'K6X_D100_D105_D115_D165_D225_D230': 0.04255689451476878, 'K6X_D100_D110_D115_D220_D225_D230': 0.0551143046615903, 'K6X_D100_D115_D130_D145_D155_D185': 0.01647152950081149, 'K6X_D100_D130_D135_D155_D160_D225': 0.10246489041985626, 'K6X_D100_D140_D145_D155_D225_D230': 0.06898867228485485, 'K6X_D100_D200_D205_D210_D215_D220': 0.04464952726110773, 'K6X_D105_D120_D125_D130_D165_D190': 0.02531887898611864, 'K6X_D110_D125_D135_D150_D175_D190': 0.028673393096897624, 'K6X_D110_D125_D135_D150_D175_D195': 0.021285103637876637, 'K6X_D110_D190_D210_D215_D220_D225': 0.03313948777423564, 'K6X_D120_D125_D180_D185_D190_D195': 0.03077764540809504, 'K6X_D120_D145_D200_D215_D220_D230': 0.05385377676973681, 'K6X_D125_D135_D150_D175_D190_D210': 0.010696277346960725, 'K6X_D130_D145_D155_D180_D195_D230': 0.02802579464333482, 'K6X_D135_D155_D190_D220_D225_D230': 0.05297967570440049, 'K6X_D140_D160_D165_D170_D180_D190': 0.04527884457838015, 'K6X_D150_D205_D215_D220_D225_D230': 0.04150874892251401, 'K6X_D200_D205_D215_D220_D225_D230': 0.04047150754299945}","{'445': 0.04152029935352613, '446': 0.039929960303365576, '447': 0.040104906507070305, '448': 0.04143824486521022, '449': 0.044021910499155124, '450': 0.04404845927945404, '451': 0.043302814715851595, '452': 0.043481027363038875, '453': 0.04233425263487952, '454': 0.041949094598452495, '455': 0.04554077052241153}","{'p': 0.04364647370080184, 's': 0.04138475187054642}",0.10649350649350649,0.0,0.0,0.022275324115659863,0.10624837953271571,0.9533834586466164,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9210526315789473,43
LF_paired_shared_contrast,raw_seed_17,0.04441971446165779,0.07564418139592506,0.0944350288541575,0.12061757595235864,0.09264441028354171,0.029254732618998268,"{'-3': 0.009683757044247347, '-2': 0.024504634833359115, '-1': 0.029254732618998268, '0': 0.09264441028354171, '1': 0.0944350288541575, '2': 0.03981834602943281, '3': 0.020597091567867733}",0.06838044265029156,0.09082420257651075,0.06577658340990941,0.09056105886238333,0.020717592598274572,0.11583159557337598,0.4795454608426616,K6X_D100_D130_D135_D155_D160_D225,0.1027518587956122,K6X_D100_D130_D135_D155_D160_D225_p,0.12224637625624003,"{'K6X_D100_D105_D110_D115_D190_D230': 0.07158475940331614, 'K6X_D100_D105_D115_D120_D125_D130': 0.04097830237588098, 'K6X_D100_D105_D115_D165_D225_D230': 0.0410986433667579, 'K6X_D100_D110_D115_D220_D225_D230': 0.055705557822573706, 'K6X_D100_D115_D130_D145_D155_D185': 0.017045191364771586, 'K6X_D100_D130_D135_D155_D160_D225': 0.1027518587956122, 'K6X_D100_D140_D145_D155_D225_D230': 0.07519515230997396, 'K6X_D100_D200_D205_D210_D215_D220': 0.03855279146653423, 'K6X_D105_D120_D125_D130_D165_D190': 0.02422522907852217, 'K6X_D110_D125_D135_D150_D175_D190': 0.025505086791315364, 'K6X_D110_D125_D135_D150_D175_D195': 0.01774602936682157, 'K6X_D110_D190_D210_D215_D220_D225': 0.029336334769226976, 'K6X_D120_D125_D180_D185_D190_D195': 0.028851622753676275, 'K6X_D120_D145_D200_D215_D220_D230': 0.056830159277472446, 'K6X_D125_D135_D150_D175_D190_D210': 0.012617398475712105, 'K6X_D130_D145_D155_D180_D195_D230': 0.03138237416304611, 'K6X_D135_D155_D190_D220_D225_D230': 0.050253496832235026, 'K6X_D140_D160_D165_D170_D180_D190': 0.054449768318302234, 'K6X_D150_D205_D215_D220_D225_D230': 0.0559935712224688, 'K6X_D200_D205_D215_D220_D225_D230': 0.058290961278935856}","{'445': 0.044312811703972894, '446': 0.041562147641104476, '447': 0.041919358460587385, '448': 0.042150075867808154, '449': 0.04413036831201403, '450': 0.044173579800061966, '451': 0.04433732126797352, '452': 0.04613402930869388, '453': 0.0449492190949656, '454': 0.04590910034729614, '455': 0.04903884727375758}","{'p': 0.05044430115936226, 's': 0.038395127763953305}",0.13603896103896104,0.0,0.0,0.05412658746779024,0.2718367452688648,0.9533834586466164,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9210526315789473,17
LF_paired_shared_contrast,raw_seed_29,0.04441971446165779,0.07564418139592506,0.0944350288541575,0.12061757595235864,0.09264441028354171,0.029254732618998268,"{'-3': 0.009683757044247347, '-2': 0.024504634833359115, '-1': 0.029254732618998268, '0': 0.09264441028354171, '1': 0.0944350288541575, '2': 0.03981834602943281, '3': 0.020597091567867733}",0.06838044265029156,0.09082420257651075,0.06577658340990941,0.09056105886238333,0.020717592598274572,0.11583159557337598,0.4795454608426616,K6X_D100_D130_D135_D155_D160_D225,0.1027518587956122,K6X_D100_D130_D135_D155_D160_D225_p,0.12224637625624003,"{'K6X_D100_D105_D110_D115_D190_D230': 0.07158475940331614, 'K6X_D100_D105_D115_D120_D125_D130': 0.04097830237588098, 'K6X_D100_D105_D115_D165_D225_D230': 0.0410986433667579, 'K6X_D100_D110_D115_D220_D225_D230': 0.055705557822573706, 'K6X_D100_D115_D130_D145_D155_D185': 0.017045191364771586, 'K6X_D100_D130_D135_D155_D160_D225': 0.1027518587956122, 'K6X_D100_D140_D145_D155_D225_D230': 0.07519515230997396, 'K6X_D100_D200_D205_D210_D215_D220': 0.03855279146653423, 'K6X_D105_D120_D125_D130_D165_D190': 0.02422522907852217, 'K6X_D110_D125_D135_D150_D175_D190': 0.025505086791315364, 'K6X_D110_D125_D135_D150_D175_D195': 0.01774602936682157, 'K6X_D110_D190_D210_D215_D220_D225': 0.029336334769226976, 'K6X_D120_D125_D180_D185_D190_D195': 0.028851622753676275, 'K6X_D120_D145_D200_D215_D220_D230': 0.056830159277472446, 'K6X_D125_D135_D150_D175_D190_D210': 0.012617398475712105, 'K6X_D130_D145_D155_D180_D195_D230': 0.03138237416304611, 'K6X_D135_D155_D190_D220_D225_D230': 0.050253496832235026, 'K6X_D140_D160_D165_D170_D180_D190': 0.054449768318302234, 'K6X_D150_D205_D215_D220_D225_D230': 0.0559935712224688, 'K6X_D200_D205_D215_D220_D225_D230': 0.058290961278935856}","{'445': 0.044312811703972894, '446': 0.041562147641104476, '447': 0.041919358460587385, '448': 0.042150075867808154, '449': 0.04413036831201403, '450': 0.044173579800061966, '451': 0.04433732126797352, '452': 0.04613402930869388, '453': 0.0449492190949656, '454': 0.04590910034729614, '455': 0.04903884727375758}","{'p': 0.05044430115936226, 's': 0.038395127763953305}",0.13603896103896104,0.0,0.0,0.05412658746779024,0.2718367452688648,0.9533834586466164,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9210526315789473,29
LF_paired_shared_contrast,raw_seed_43,0.04441971446165779,0.07564418139592506,0.0944350288541575,0.12061757595235864,0.09264441028354171,0.029254732618998268,"{'-3': 0.009683757044247347, '-2': 0.024504634833359115, '-1': 0.029254732618998268, '0': 0.09264441028354171, '1': 0.0944350288541575, '2': 0.03981834602943281, '3': 0.020597091567867733}",0.06838044265029156,0.09082420257651075,0.06577658340990941,0.09056105886238333,0.020717592598274572,0.11583159557337598,0.4795454608426616,K6X_D100_D130_D135_D155_D160_D225,0.1027518587956122,K6X_D100_D130_D135_D155_D160_D225_p,0.12224637625624003,"{'K6X_D100_D105_D110_D115_D190_D230': 0.07158475940331614, 'K6X_D100_D105_D115_D120_D125_D130': 0.04097830237588098, 'K6X_D100_D105_D115_D165_D225_D230': 0.0410986433667579, 'K6X_D100_D110_D115_D220_D225_D230': 0.055705557822573706, 'K6X_D100_D115_D130_D145_D155_D185': 0.017045191364771586, 'K6X_D100_D130_D135_D155_D160_D225': 0.1027518587956122, 'K6X_D100_D140_D145_D155_D225_D230': 0.07519515230997396, 'K6X_D100_D200_D205_D210_D215_D220': 0.03855279146653423, 'K6X_D105_D120_D125_D130_D165_D190': 0.02422522907852217, 'K6X_D110_D125_D135_D150_D175_D190': 0.025505086791315364, 'K6X_D110_D125_D135_D150_D175_D195': 0.01774602936682157, 'K6X_D110_D190_D210_D215_D220_D225': 0.029336334769226976, 'K6X_D120_D125_D180_D185_D190_D195': 0.028851622753676275, 'K6X_D120_D145_D200_D215_D220_D230': 0.056830159277472446, 'K6X_D125_D135_D150_D175_D190_D210': 0.012617398475712105, 'K6X_D130_D145_D155_D180_D195_D230': 0.03138237416304611, 'K6X_D135_D155_D190_D220_D225_D230': 0.050253496832235026, 'K6X_D140_D160_D165_D170_D180_D190': 0.054449768318302234, 'K6X_D150_D205_D215_D220_D225_D230': 0.0559935712224688, 'K6X_D200_D205_D215_D220_D225_D230': 0.058290961278935856}","{'445': 0.044312811703972894, '446': 0.041562147641104476, '447': 0.041919358460587385, '448': 0.042150075867808154, '449': 0.04413036831201403, '450': 0.044173579800061966, '451': 0.04433732126797352, '452': 0.04613402930869388, '453': 0.0449492190949656, '454': 0.04590910034729614, '455': 0.04903884727375758}","{'p': 0.05044430115936226, 's': 0.038395127763953305}",0.13603896103896104,0.0,0.0,0.05412658746779024,0.2718367452688648,0.9533834586466164,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9210526315789473,43
corrected_residual_mlp,raw_seed_17,0.05189310475258715,0.09194186808418427,0.08990232590120764,0.12267829754954443,0.12392228805260345,0.03088539179380073,"{'-3': 0.013926470212693184, '-2': 0.032527709033917544, '-1': 0.03088539179380073, '0': 0.12392228805260345, '1': 0.08990232590120764, '2': 0.044742578566442155, '3': 0.027344969707445314}",0.06282053258320439,0.08823450994435829,0.08609611429852089,0.12512619007259304,0.025987171877463393,0.12659206025639144,0.9849168053787285,K6X_D100_D140_D145_D155_D225_D230,0.14617633413457784,K6X_D100_D140_D145_D155_D225_D230_s,0.15695870911788376,"{'K6X_D100_D105_D110_D115_D190_D230': 0.06572766253128923, 'K6X_D100_D105_D115_D120_D125_D130': 0.06830704954484283, 'K6X_D100_D105_D115_D165_D225_D230': 0.05246275681252554, 'K6X_D100_D110_D115_D220_D225_D230': 0.08516645172877402, 'K6X_D100_D115_D130_D145_D155_D185': 0.018142452631193934, 'K6X_D100_D130_D135_D155_D160_D225': 0.08054583711406958, 'K6X_D100_D140_D145_D155_D225_D230': 0.14617633413457784, 'K6X_D100_D200_D205_D210_D215_D220': 0.03974639297998701, 'K6X_D105_D120_D125_D130_D165_D190': 0.032815877957551635, 'K6X_D110_D125_D135_D150_D175_D190': 0.01681761119055029, 'K6X_D110_D125_D135_D150_D175_D195': 0.012309239728442492, 'K6X_D110_D190_D210_D215_D220_D225': 0.029480372129959916, 'K6X_D120_D125_D180_D185_D190_D195': 0.04640479187764636, 'K6X_D120_D145_D200_D215_D220_D230': 0.04793320119947565, 'K6X_D125_D135_D150_D175_D190_D210': 0.011567721525676554, 'K6X_D130_D145_D155_D180_D195_D230': 0.02359785150666063, 'K6X_D135_D155_D190_D220_D225_D230': 0.06026915985406775, 'K6X_D140_D160_D165_D170_D180_D190': 0.06455930452192768, 'K6X_D150_D205_D215_D220_D225_D230': 0.05569486571880693, 'K6X_D200_D205_D215_D220_D225_D230': 0.08013716036371703}","{'445': 0.048990501523837715, '446': 0.04618053405059454, '447': 0.04663587151410261, '448': 0.04969227713539067, '449': 0.050716916770309525, '450': 0.04837666628800342, '451': 0.048557432650048096, '452': 0.050578349652105024, '453': 0.058299028455849694, '454': 0.06184760530072061, '455': 0.06094896893749667}","{'p': 0.053874555746115264, 's': 0.049911653759059024}",0.15681818181818183,0.0,0.0,0.04143554520942416,0.44801520742475986,0.9654135338345864,0.6666666666666666,1.0,K6X_D130_D145_D155_D180_D195_D230,5,2,0.9368421052631579,17
corrected_residual_mlp,raw_seed_29,0.050163709202232336,0.08374750543048046,0.09545667392389735,0.13835115024250025,0.10383321610797631,0.03512032912280055,"{'-3': 0.02030630728647894, '-2': 0.027192607342367763, '-1': 0.03512032912280055, '0': 0.10383321610797631, '1': 0.09545667392389735, '2': 0.03915926803413262, '3': 0.03007756259797283}",0.05860846338449456,0.08365925742982971,0.0758756318443747,0.10140693472337553,0.026367382860353956,0.1203560835411474,0.5509785566799599,K6X_D100_D140_D145_D155_D225_D230,0.10264186309470719,K6X_D100_D140_D145_D155_D225_D230_s,0.12080612590344139,"{'K6X_D100_D105_D110_D115_D190_D230': 0.05679159615313205, 'K6X_D100_D105_D115_D120_D125_D130': 0.07553205485500898, 'K6X_D100_D105_D115_D165_D225_D230': 0.04865879042668671, 'K6X_D100_D110_D115_D220_D225_D230': 0.09620514950200033, 'K6X_D100_D115_D130_D145_D155_D185': 0.01863018126087945, 'K6X_D100_D130_D135_D155_D160_D225': 0.08972668208947414, 'K6X_D100_D140_D145_D155_D225_D230': 0.10264186309470719, 'K6X_D100_D200_D205_D210_D215_D220': 0.04655074412340596, 'K6X_D105_D120_D125_D130_D165_D190': 0.028709700924888188, 'K6X_D110_D125_D135_D150_D175_D190': 0.018016563099585155, 'K6X_D110_D125_D135_D150_D175_D195': 0.012075458733303278, 'K6X_D110_D190_D210_D215_D220_D225': 0.03235108625904993, 'K6X_D120_D125_D180_D185_D190_D195': 0.03268404121186702, 'K6X_D120_D145_D200_D215_D220_D230': 0.05382633314673155, 'K6X_D125_D135_D150_D175_D190_D210': 0.01219871770563761, 'K6X_D130_D145_D155_D180_D195_D230': 0.03222985401816344, 'K6X_D135_D155_D190_D220_D225_D230': 0.06657613002187344, 'K6X_D140_D160_D165_D170_D180_D190': 0.05122549378922833, 'K6X_D150_D205_D215_D220_D225_D230': 0.05244677516558275, 'K6X_D200_D205_D215_D220_D225_D230': 0.07619696846344128}","{'445': 0.04849889225392815, '446': 0.047603306787773185, '447': 0.04645717587878706, '448': 0.04805374513182309, '449': 0.04967311822657635, '450': 0.048769274158487426, '451': 0.04975140476902813, '452': 0.05131887233321686, '453': 0.05370042906537709, '454': 0.05437798426403682, '455': 0.05359659835552158}","{'p': 0.05281517893629345, 's': 0.04751223946817123}",0.1444805194805195,0.0,0.0,0.03559698213926326,0.15458534844219685,0.9233082706766916,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,6,1,0.8894736842105263,29
corrected_residual_mlp,raw_seed_43,0.04944039545487706,0.08794865733981941,0.09473229109963252,0.13823591625847773,0.11829700844132483,0.029404900393487608,"{'-3': 0.01817356150686826, '-2': 0.0226009974819128, '-1': 0.029404900393487608, '0': 0.11829700844132483, '1': 0.09473229109963252, '2': 0.039827490435900455, '3': 0.02304651882501295}",0.0660761433003567,0.08962371097877325,0.08955290127538634,0.11792008624278906,0.022956417134338557,0.12606934659281327,0.6188462964218193,K6X_D100_D140_D145_D155_D225_D230,0.1067367873845843,K6X_D100_D140_D145_D155_D225_D230_s,0.11912754459435115,"{'K6X_D100_D105_D110_D115_D190_D230': 0.0640098467945516, 'K6X_D100_D105_D115_D120_D125_D130': 0.09747903084959557, 'K6X_D100_D105_D115_D165_D225_D230': 0.04353697261816824, 'K6X_D100_D110_D115_D220_D225_D230': 0.08123874515254599, 'K6X_D100_D115_D130_D145_D155_D185': 0.02087903626085718, 'K6X_D100_D130_D135_D155_D160_D225': 0.07888067779047359, 'K6X_D100_D140_D145_D155_D225_D230': 0.1067367873845843, 'K6X_D100_D200_D205_D210_D215_D220': 0.04029875328899233, 'K6X_D105_D120_D125_D130_D165_D190': 0.02864175878036544, 'K6X_D110_D125_D135_D150_D175_D190': 0.017898188209467605, 'K6X_D110_D125_D135_D150_D175_D195': 0.011905617854333498, 'K6X_D110_D190_D210_D215_D220_D225': 0.035133202903698264, 'K6X_D120_D125_D180_D185_D190_D195': 0.02496878760438664, 'K6X_D120_D145_D200_D215_D220_D230': 0.04262951850405723, 'K6X_D125_D135_D150_D175_D190_D210': 0.011219982648660655, 'K6X_D130_D145_D155_D180_D195_D230': 0.02540833871519006, 'K6X_D135_D155_D190_D220_D225_D230': 0.06574972401510151, 'K6X_D140_D160_D165_D170_D180_D190': 0.05400554011191891, 'K6X_D150_D205_D215_D220_D225_D230': 0.05134062578295736, 'K6X_D200_D205_D215_D220_D225_D230': 0.08684677382763523}","{'445': 0.04697136742540912, '446': 0.0451658292659198, '447': 0.04493166426393925, '448': 0.047659812119130826, '449': 0.04966107523235728, '450': 0.04873849830654556, '451': 0.04861671245185061, '452': 0.049622173267728324, '453': 0.05348178214734519, '454': 0.05447150635532564, '455': 0.054523929168096064}","{'p': 0.052830299660432206, 's': 0.04605049124932191}",0.1344155844155844,0.0,0.0,0.045459498519167856,0.25773908756673336,0.9308270676691727,0.6666666666666666,0.8,K6X_D130_D145_D155_D180_D195_D230,6,1,0.9,43
direct_mlp,raw_seed_17,0.07260620074774943,0.14233554886267033,0.15111785140981313,0.21975552247803595,0.20147738604798013,0.03697101320076755,"{'-3': 0.014346876231081707, '-2': 0.02628727044274171, '-1': 0.03697101320076755, '0': 0.20147738604798013, '1': 0.15111785140981313, '2': 0.054050586688043946, '3': 0.023992421213817717}",0.06267519563453693,0.08784094342337294,0.1814985558331619,0.23419831973202737,0.026374108476307726,0.1962310160194337,0.7020207181419125,K6X_D100_D105_D110_D115_D190_D230,0.17022901149867253,K6X_D100_D105_D115_D120_D125_D130_s,0.18605293081271726,"{'K6X_D100_D105_D110_D115_D190_D230': 0.17022901149867253, 'K6X_D100_D105_D115_D120_D125_D130': 0.16847968577500463, 'K6X_D100_D105_D115_D165_D225_D230': 0.0703960313813557, 'K6X_D100_D110_D115_D220_D225_D230': 0.11096957175331146, 'K6X_D100_D115_D130_D145_D155_D185': 0.050766652753168155, 'K6X_D100_D130_D135_D155_D160_D225': 0.04872133579649251, 'K6X_D100_D140_D145_D155_D225_D230': 0.13877612436602219, 'K6X_D100_D200_D205_D210_D215_D220': 0.023487848205809854, 'K6X_D105_D120_D125_D130_D165_D190': 0.05663612609804528, 'K6X_D110_D125_D135_D150_D175_D190': 0.024838115045938407, 'K6X_D110_D125_D135_D150_D175_D195': 0.021073818066260564, 'K6X_D110_D190_D210_D215_D220_D225': 0.03611153444983432, 'K6X_D120_D125_D180_D185_D190_D195': 0.10992368409331245, 'K6X_D120_D145_D200_D215_D220_D230': 0.06033855805051557, 'K6X_D125_D135_D150_D175_D190_D210': 0.014772098189063413, 'K6X_D130_D145_D155_D180_D195_D230': 0.022012675931237936, 'K6X_D135_D155_D190_D220_D225_D230': 0.06388508017508272, 'K6X_D140_D160_D165_D170_D180_D190': 0.11622792806272707, 'K6X_D150_D205_D215_D220_D225_D230': 0.08031199279839422, 'K6X_D200_D205_D215_D220_D225_D230': 0.06416614246473937}","{'445': 0.07336840296287099, '446': 0.0728675190305165, '447': 0.07295821431543993, '448': 0.0730141026808024, '449': 0.0735121361050697, '450': 0.07242595044099626, '451': 0.07281810573145679, '452': 0.07267447096228359, '453': 0.071489486392344, '454': 0.07082958766383222, '455': 0.07271023193963126}","{'p': 0.06992671144478661, 's': 0.07528569005071223}",0.0,0.0,0.0,0.18121941297238403,0.5249990609438342,0.825563909774436,0.3333333333333333,0.6,K6X_D130_D145_D155_D180_D195_D230,6,0,0.8105263157894737,17
direct_mlp,raw_seed_29,0.0726980398893284,0.14524460775692527,0.15488442794262405,0.22973404671210476,0.2041892861694046,0.03503922703553814,"{'-3': 0.013728860792514003, '-2': 0.02503940057191726, '-1': 0.03503922703553814, '0': 0.2041892861694046, '1': 0.15488442794262405, '2': 0.05300725218327721, '3': 0.022997824530023494}",0.05979736526683181,0.0848279361870237,0.1657917927030696,0.2226529297576718,0.025927535316971083,0.19276643294333823,0.6946289391919602,K6X_D100_D105_D110_D115_D190_D230,0.19736785874476173,K6X_D100_D105_D110_D115_D190_D230_s,0.2011223831814827,"{'K6X_D100_D105_D110_D115_D190_D230': 0.19736785874476173, 'K6X_D100_D105_D115_D120_D125_D130': 0.1452865503740002, 'K6X_D100_D105_D115_D165_D225_D230': 0.07387527583829644, 'K6X_D100_D110_D115_D220_D225_D230': 0.10566019524098386, 'K6X_D100_D115_D130_D145_D155_D185': 0.0404475731626475, 'K6X_D100_D130_D135_D155_D160_D225': 0.05499093625164178, 'K6X_D100_D140_D145_D155_D225_D230': 0.16491140587400593, 'K6X_D100_D200_D205_D210_D215_D220': 0.020030353890312526, 'K6X_D105_D120_D125_D130_D165_D190': 0.048110763024830625, 'K6X_D110_D125_D135_D150_D175_D190': 0.02207475824227423, 'K6X_D110_D125_D135_D150_D175_D195': 0.018267523116936333, 'K6X_D110_D190_D210_D215_D220_D225': 0.038361980090315925, 'K6X_D120_D125_D180_D185_D190_D195': 0.10739249309593259, 'K6X_D120_D145_D200_D215_D220_D230': 0.06293193950253187, 'K6X_D125_D135_D150_D175_D190_D210': 0.01559019304891866, 'K6X_D130_D145_D155_D180_D195_D230': 0.021863815730806282, 'K6X_D135_D155_D190_D220_D225_D230': 0.0614794697457588, 'K6X_D140_D160_D165_D170_D180_D190': 0.11244966446104289, 'K6X_D150_D205_D215_D220_D225_D230': 0.07474298570107318, 'K6X_D200_D205_D215_D220_D225_D230': 0.06812506264949661}","{'445': 0.07517046229517069, '446': 0.07433028260588427, '447': 0.07398842656114189, '448': 0.07405854986750866, '449': 0.07416947044133665, '450': 0.07263974374169327, '451': 0.0723991169874446, '452': 0.07118717718752147, '453': 0.07061854089149988, '454': 0.06958145518108755, '455': 0.07153521302232342}","{'p': 0.07074773930704409, 's': 0.0746483404716127}",0.0,0.0,0.0,0.17037761977200058,0.6475714679406518,0.8360902255639097,0.3333333333333333,0.8,K6X_D130_D145_D155_D180_D195_D230,5,1,0.8210526315789474,29
direct_mlp,raw_seed_43,0.07084521573012785,0.1363996553587644,0.1423794530183903,0.18803602140827777,0.19882610355233774,0.03667637642296602,"{'-3': 0.01429921461240326, '-2': 0.02619239612509497, '-1': 0.03667637642296602, '0': 0.19882610355233774, '1': 0.1423794530183903, '2': 0.053623718408568055, '3': 0.023919247971134615}",0.06105540659754084,0.08486203773021124,0.20691286745415585,0.2649325719474392,0.026367617711513074,0.20044103321090048,0.6925950426454535,K6X_D100_D105_D110_D115_D190_D230,0.15484297062523364,K6X_D100_D105_D110_D115_D190_D230_s,0.16158391208564726,"{'K6X_D100_D105_D110_D115_D190_D230': 0.15484297062523364, 'K6X_D100_D105_D115_D120_D125_D130': 0.1404550311300112, 'K6X_D100_D105_D115_D165_D225_D230': 0.05280232964515517, 'K6X_D100_D110_D115_D220_D225_D230': 0.09107961568723946, 'K6X_D100_D115_D130_D145_D155_D185': 0.03743113281772662, 'K6X_D100_D130_D135_D155_D160_D225': 0.06086570830438353, 'K6X_D100_D140_D145_D155_D225_D230': 0.15380294939793313, 'K6X_D100_D200_D205_D210_D215_D220': 0.0247991203143861, 'K6X_D105_D120_D125_D130_D165_D190': 0.05510964864374426, 'K6X_D110_D125_D135_D150_D175_D190': 0.02304360181067032, 'K6X_D110_D125_D135_D150_D175_D195': 0.019314792364129772, 'K6X_D110_D190_D210_D215_D220_D225': 0.0367196486291971, 'K6X_D120_D125_D180_D185_D190_D195': 0.08389224013748761, 'K6X_D120_D145_D200_D215_D220_D230': 0.07551553491090333, 'K6X_D125_D135_D150_D175_D190_D210': 0.016331474943326228, 'K6X_D130_D145_D155_D180_D195_D230': 0.028728404785944912, 'K6X_D135_D155_D190_D220_D225_D230': 0.06457322766027919, 'K6X_D140_D160_D165_D170_D180_D190': 0.09326079123911371, 'K6X_D150_D205_D215_D220_D225_D230': 0.10524498601616118, 'K6X_D200_D205_D215_D220_D225_D230': 0.09909110553953066}","{'445': 0.07253743350800898, '446': 0.07130198791569187, '447': 0.07132250580748438, '448': 0.0714355574902863, '449': 0.07200853762783388, '450': 0.07117248200633229, '451': 0.0713138655267062, '452': 0.06996287165228686, '453': 0.0683419140756375, '454': 0.06873866191420822, '455': 0.07116155550692999}","{'p': 0.06801426366162353, 's': 0.07367616779863218}",0.0,0.0,0.0,0.19774386207807737,0.5680600780706356,0.8300751879699247,0.3333333333333333,0.6,K6X_D130_D145_D155_D180_D195_D230,6,0,0.8157894736842105,43
