case_id,source_x_um,setup_fsp,runtime_solve_fsp,runtime_s,signed_peak_angle_deg,peak_abs_angle_deg,angular_FWHM_deg,eta5,eta10,eta20,eta30,normal_0_5_response,offaxis_20_60_response,offaxis_30_40_response,normal_offaxis_ratio,total_power_proxy,extraction_mode,candidate_id,wavelength_nm,dipole_orientation,status,error_message,case_verdict
R2_4D7_D5_BASE_13461_453_xm1p40um_xdipole,-1.4,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d6_setup_only_fsp_d5_primary\runtime_fsp\R2_4D6_D5_BASE_13461_453_xm1p40um_xdipole_setup_only.fsp,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d7_xline_xdipole_fdtd_scout_d5_primary\runtime_solve_fsp\R2_4D7_D5_BASE_13461_453_xm1p40um_xdipole_solved.fsp,16.387,18.34012828366921,18.34012828366921,8.078253480875862,0.15739384376835383,0.2814672467352567,0.747049585925737,0.8539096214675581,3.190156528929271e-05,0.0002149175110428798,3.06190693963296e-05,0.148436323938852,0.00020268623299043512,farfield2d_farfieldangle,D5_BASE_13461,453.0,x,ok,,fail
R2_4D7_D5_BASE_13461_453_xm1p05um_xdipole,-1.05,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d6_setup_only_fsp_d5_primary\runtime_fsp\R2_4D6_D5_BASE_13461_453_xm1p05um_xdipole_setup_only.fsp,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d7_xline_xdipole_fdtd_scout_d5_primary\runtime_solve_fsp\R2_4D7_D5_BASE_13461_453_xm1p05um_xdipole_solved.fsp,16.019,-3.872347136046731,3.872347136046731,4.920616656545828,0.2666167756150686,0.3310181244727422,0.5614087634571582,0.6551597178239674,5.718972701708159e-05,0.00013030523037633318,0.00010635643252016569,0.43889049466328045,0.0002145016077294776,farfield2d_farfieldangle,D5_BASE_13461,453.0,x,ok,,fail
R2_4D7_D5_BASE_13461_453_xm0p70um_xdipole,-0.7,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d6_setup_only_fsp_d5_primary\runtime_fsp\R2_4D6_D5_BASE_13461_453_xm0p70um_xdipole_setup_only.fsp,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d7_xline_xdipole_fdtd_scout_d5_primary\runtime_solve_fsp\R2_4D7_D5_BASE_13461_453_xm0p70um_xdipole_solved.fsp,16.0,38.88902008351703,38.88902008351703,6.408796168516787,0.04713509440592231,0.17175663848874112,0.33465072428338455,0.40588969665116714,9.436387856874224e-06,0.00021142279030383936,7.316760367301735e-05,0.044632784589178055,0.000200198768578017,farfield2d_farfieldangle,D5_BASE_13461,453.0,x,ok,,fail
R2_4D7_D5_BASE_13461_453_xm0p35um_xdipole,-0.35,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d6_setup_only_fsp_d5_primary\runtime_fsp\R2_4D6_D5_BASE_13461_453_xm0p35um_xdipole_setup_only.fsp,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d7_xline_xdipole_fdtd_scout_d5_primary\runtime_solve_fsp\R2_4D7_D5_BASE_13461_453_xm0p35um_xdipole_solved.fsp,16.081,15.166850987062928,15.166850987062928,5.6734464342245925,0.11986130627706429,0.22237619697236444,0.5971119071729686,0.6584804402166284,4.041501478876983e-05,0.0002253383051578548,0.00010911293531026059,0.17935261721462828,0.0003371814978834694,farfield2d_farfieldangle,D5_BASE_13461,453.0,x,ok,,fail
R2_4D7_D5_BASE_13461_453_xp0p00um_xdipole,0.0,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d6_setup_only_fsp_d5_primary\runtime_fsp\R2_4D6_D5_BASE_13461_453_xp0p00um_xdipole_setup_only.fsp,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d7_xline_xdipole_fdtd_scout_d5_primary\runtime_solve_fsp\R2_4D7_D5_BASE_13461_453_xp0p00um_xdipole_solved.fsp,15.978,0.028662222062435815,0.028662222062435815,2.6638116667500493,0.17566908992088834,0.4254778779874572,0.6830131767548334,0.7686416902764788,3.505569808912701e-05,0.00015211795285521694,5.524627144908893e-05,0.2304507616040059,0.00019955530084953568,farfield2d_farfieldangle,D5_BASE_13461,453.0,x,ok,,fail
R2_4D7_D5_BASE_13461_453_xp0p35um_xdipole,0.35,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d6_setup_only_fsp_d5_primary\runtime_fsp\R2_4D6_D5_BASE_13461_453_xp0p35um_xdipole_setup_only.fsp,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d7_xline_xdipole_fdtd_scout_d5_primary\runtime_solve_fsp\R2_4D7_D5_BASE_13461_453_xp0p35um_xdipole_solved.fsp,16.005,-15.16685098706292,15.16685098706292,5.673446271482746,0.11986131425301758,0.22237620986338175,0.5971118974267167,0.6584804390284712,4.041501804192467e-05,0.00022533830252696572,0.00010911294685929848,0.17935263374538066,0.0003371815025873304,farfield2d_farfieldangle,D5_BASE_13461,453.0,x,ok,,fail
R2_4D7_D5_BASE_13461_453_xp0p70um_xdipole,0.7,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d6_setup_only_fsp_d5_primary\runtime_fsp\R2_4D6_D5_BASE_13461_453_xp0p70um_xdipole_setup_only.fsp,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d7_xline_xdipole_fdtd_scout_d5_primary\runtime_solve_fsp\R2_4D7_D5_BASE_13461_453_xp0p70um_xdipole_solved.fsp,15.998,-38.889020083517025,38.889020083517025,6.408796026781808,0.047135095688309335,0.17175662925512436,0.3346507272093501,0.4058896935420819,9.436388499040275e-06,0.00021142281125150628,7.316759616536454e-05,0.044632783204338576,0.00020019877675523062,farfield2d_farfieldangle,D5_BASE_13461,453.0,x,ok,,fail
R2_4D7_D5_BASE_13461_453_xp1p05um_xdipole,1.05,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d6_setup_only_fsp_d5_primary\runtime_fsp\R2_4D6_D5_BASE_13461_453_xp1p05um_xdipole_setup_only.fsp,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d7_xline_xdipole_fdtd_scout_d5_primary\runtime_solve_fsp\R2_4D7_D5_BASE_13461_453_xp1p05um_xdipole_solved.fsp,16.005,3.872347136046731,3.872347136046731,4.920616191393302,0.26661678573681347,0.33101813076034636,0.5614087633336678,0.655159697181032,5.718972898990281e-05,0.00013030521680594965,0.00010635641785454155,0.4388905555106798,0.0002145016069856785,farfield2d_farfieldangle,D5_BASE_13461,453.0,x,ok,,fail
R2_4D7_D5_BASE_13461_453_xp1p40um_xdipole,1.4,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d6_setup_only_fsp_d5_primary\runtime_fsp\R2_4D6_D5_BASE_13461_453_xp1p40um_xdipole_setup_only.fsp,D:\project\worktrees\blue_apcd_rcled_mdc\outputs\r2_4d7_xline_xdipole_fdtd_scout_d5_primary\runtime_solve_fsp\R2_4D7_D5_BASE_13461_453_xp1p40um_xdipole_solved.fsp,16.058,-18.340128283669202,18.340128283669202,8.078253505866613,0.15739387240342934,0.28146728288837386,0.7470495922643058,0.8539096285155378,3.190157165198685e-05,0.00021491750513459208,3.061906234976881e-05,0.14843635762479418,0.00020268623654050058,farfield2d_farfieldangle,D5_BASE_13461,453.0,x,ok,,fail
