wavelength_nm,S0_xy_sourcepower_normalized,linear_Stokes_magnitude_xy,useful_LP_axisfree_xy,useful_LP_over_S0,DoLP_xy,unpolarized_baseline
400.00000000000006,2.747079502286458,0.1924073216938262,1.469743411990142,0.5350203409718723,0.07004068194374467,0.5
401.0000000000001,2.9952629288064605,0.14505524363496863,1.5701590862207147,0.5242141085912564,0.0484282171825128,0.5
402.0000000000001,3.212102008123592,0.0810531279155882,1.64657756801959,0.5126168359084798,0.025233671816959784,0.5
403.0000000000001,3.2094599009315234,0.04904420155177864,1.629252051241651,0.5076405692960276,0.015281138592055286,0.5
404.00000000000006,3.2514107677259654,0.11317219654400759,1.6822914821349866,0.5174035525851384,0.03480710517027664,0.5
405.00000000000017,3.20743792326639,0.13022116530956152,1.6688295442879757,0.5202998730489765,0.04059974609795313,0.5
406.00000000000006,3.245763411918081,0.17315230101429407,1.7094578564661875,0.5266735863092329,0.0533471726184657,0.5
407.0000000000001,3.3392328345395623,0.2925104052904345,1.8158716199149985,0.5437990430413888,0.08759808608277773,0.5
408.00000000000006,3.3880329290177382,0.36281067243740306,1.8754218007275707,0.5535429672672322,0.10708593453446436,0.5
409.0,3.393689058175199,0.3266095259371464,1.8601492920561729,0.548120131269888,0.09624026253977604,0.5
410.00000000000017,3.3722938420727013,0.255176008316874,1.8137349251947876,0.5378341894667216,0.07566837893344312,0.5
411.0,3.3550010205427983,0.15806316484805294,1.7565320926954255,0.5235563512321197,0.04711270246423956,0.5
412.0000000000001,3.3501396576313214,0.1471885783347747,1.748664117983048,0.5219675287266744,0.04393505745334889,0.5
413.0000000000001,3.3489851281611367,0.09870511483804963,1.7238451214995931,0.5147365710895597,0.02947314217911941,0.5
414.00000000000006,3.393760453895702,0.01493517773033869,1.7043478158130203,0.5022003877311368,0.004400775462273591,0.5
415.0000000000001,3.529216220048764,0.11464795582267366,1.8219320879357188,0.5162426936569346,0.03248538731386924,0.5
416.0,3.5415355579417795,0.12052029970582001,1.8310279288237998,0.5170152604335084,0.034030520867016884,0.5
417.00000000000006,3.555699081314546,0.20135409427861348,1.8785265877965798,0.5283142765562957,0.056628553112591476,0.5
418.00000000000006,3.6657902856011577,0.2652036150786006,1.9654969503398791,0.5361727750930396,0.07234555018607931,0.5
419.0000000000001,3.6998980121565648,0.20032917174690595,1.9501135919517354,0.5270722559228247,0.054144511845649446,0.5
420.00000000000017,3.5668820532448056,0.0817909410242953,1.8243364971345504,0.5114653273928542,0.022930654785708368,0.5
421.00000000000006,3.344508611399407,0.022981284963334646,1.6837449481813709,0.5034356743596062,0.0068713487192125465,0.5
422.00000000000006,3.0898447662704864,0.03678520939837797,1.5633149878344321,0.5059525982987777,0.011905196597555468,0.5
423.0,2.871944069220355,0.03070563228635951,1.4513248507533572,0.5053457921787967,0.010691584357593409,0.5
424.00000000000006,2.7811264058955585,0.024381898643015265,1.4027541522692868,0.5043834574709243,0.008766914941848527,0.5
425.0,2.8597013221541547,0.009686352668198487,1.4346938374111766,0.5016935951655437,0.003387190331087428,0.5
426.00000000000006,3.0570805702973924,0.013623259290957942,1.5353519147941752,0.5022281485518114,0.004456297103622844,0.5
427.00000000000017,3.3060338645902565,0.03955585430557878,1.6727948594479176,0.5059823728258273,0.011964745651654495,0.5
428.0,3.489908842303273,0.04661768744487112,1.7682632648740721,0.5066789262343747,0.013357852468749393,0.5
429.0000000000001,3.5898061389569156,0.049161699105284035,1.8194839190310999,0.5068474030633265,0.013694806126653088,0.5
430.00000000000006,3.556688480345749,0.02381022586190691,1.790249353103828,0.5033472464616289,0.006694492923257731,0.5
431.0000000000001,3.500836164693001,0.02291096706782543,1.7618735658804132,0.5032722135498499,0.00654442709969964,0.5
432.0000000000001,3.4375716530452545,0.08210869945520831,1.7598401762502314,0.5119428346144392,0.02388566922887858,0.5
433.0000000000001,3.443145695997307,0.11964517946265762,1.7813954377299823,0.5173743997533631,0.03474879950672619,0.5
434.0000000000001,3.5089752336327473,0.1435872851529337,1.8262812593928406,0.5204600026493036,0.040920005298607266,0.5
