structure_key,display_name,wavelength_nm,r12_normalized_output,peak_normalized_output,normalization_method,plot_normalization
wan_proxy,Wan periodic proxy,439.4000000000001,0.01824035321192028,0.6026733444889625,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,439.6000000000001,0.018202719308580997,0.6014298954105292,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,439.79999999999995,0.018168471577257903,0.600298327697018,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,440.00000000000006,0.018137706146912746,0.5992818175129586,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,440.20000000000005,0.01811053290542254,0.5983839956265488,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,440.4,0.018087056031890123,0.5976083041843084,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,440.59999999999997,0.018067355109969076,0.5969573726828332,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,440.8,0.018051468737395632,0.5964324764168784,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,441.0000000000001,0.018039382337701748,0.5960331337702907,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,441.20000000000005,0.01803102149336623,0.5957568859389084,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,441.4,0.018026251589836666,0.5955992851688108,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,441.6,0.01802488393639878,0.5955540969938924,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,441.8,0.01802668787283123,0.5956137002477526,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,442.0,0.01803140774518613,0.5957696479547209,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,442.2,0.018038783103461742,0.5960133346743323,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,442.4,0.01804857009417526,0.5963367033260941,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,442.6000000000001,0.018060561833984714,0.5967329183474394,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,442.80000000000007,0.018074605580376032,0.5971969330245936,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,443.00000000000006,0.018090614764752225,0.5977258870738078,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,443.20000000000005,0.018108574403014086,0.5983192854105249,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,443.40000000000003,0.018128539009652063,0.5989789292295961,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,443.59999999999997,0.018150622857628147,0.5997085941853292,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,443.8,0.01817498318068366,0.60051347538462,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,444.0,0.018201797634832737,0.6013994426997763,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,444.20000000000005,0.018231237951029915,0.6023721702352153,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,444.40000000000003,0.018263442158825013,0.6034362185786325,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,444.6000000000001,0.01829848799274548,0.604594156130272,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,444.8,0.018336370079342294,0.6058458053478214,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,445.00000000000006,0.01837698323529184,0.6071876909046411,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,445.20000000000005,0.018420113700912205,0.6086127500393405,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,445.40000000000003,0.018465439426900314,0.6101103420297627,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,445.6000000000001,0.018512539683175143,0.6116665656755245,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,445.79999999999995,0.018560913341230223,0.6132648633590457,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,446.0000000000001,0.018610004278583482,0.6148868604253883,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,446.19999999999993,0.01865923155094483,0.6165133620906462,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,446.4000000000001,0.018708021353697795,0.6181254094704564,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,446.6000000000001,0.018755837414608713,0.6197052837752279,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,446.79999999999995,0.0188022063694656,0.6212373447380494,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,447.00000000000006,0.018846734892052425,0.6227085966003771,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,447.20000000000005,0.018889115873047722,0.6241088922669362,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,447.4000000000001,0.018929121736355362,0.6254307124728644,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,447.5999999999999,0.018966583989678418,0.6266684901211363,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,447.8,0.01900135925367745,0.6278174878634655,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,448.0000000000001,0.01903328321263524,0.6288722765997848,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,448.2000000000001,0.019062115084763062,0.6298249007404071,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,448.40000000000003,0.01908747622819692,0.6306628497075005,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,448.6,0.019108787292827646,0.6313669813899521,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,448.8000000000001,0.0191252088258032,0.631909559709847,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,449.0,0.019135590387348717,0.6322525733754796,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,449.20000000000005,0.01913843300633818,0.6323464953885889,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,449.40000000000003,0.01913186920400651,0.632129623014582,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,449.6000000000001,0.019113663872534464,0.6315281068115615,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,449.8,0.019081238076214715,0.6304567370366072,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,450.0000000000001,0.019031716435321745,0.6288205092402045,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,450.2000000000001,0.018961997263260838,0.6265169416440743,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,450.4000000000001,0.018868843169967932,0.6234390687374805,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,450.6,0.01874898852815978,0.6194789920332727,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,450.8,0.018599259117061534,0.614531833175846,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,451.0,0.01841669847837545,0.6084999088259885,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,451.2,0.018198695078334985,0.6012969321793252,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,451.40000000000003,0.01794310427280024,0.5928520427738071,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,451.6,0.017648359296711918,0.5831134736547409,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,451.80000000000007,0.0173135660015591,0.5720516815634359,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,452.0,0.016938576790519945,0.5596617898031956,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,452.2,0.01652404009461994,0.5459652229643367,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,452.40000000000003,0.016071422744445476,0.5310104461004155,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,452.6000000000001,0.015583003680626612,0.5148727569184145,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,452.8,0.015061838582944444,0.4976531171010361,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,453.00000000000006,0.014511696160456713,0.4794760472902791,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,453.20000000000005,0.013936968013046941,0.46048664885335444,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,453.40000000000003,0.013342555122873407,0.4408468534850212,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,453.59999999999997,0.012733735125950881,0.4207310377727864,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,453.80000000000007,0.012116015499039545,0.4003211723945306,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,453.99999999999994,0.011494978611097696,0.3798017025159356,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,454.20000000000005,0.010876125159418838,0.35935437481681526,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,454.4,0.010264722766826424,0.3391532350422072,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,454.60000000000014,0.009665666399400627,0.3193600161116673,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,454.80000000000007,0.009083356741087479,0.3001201195358452,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,455.00000000000006,0.008521601734688949,0.2815593622656203,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,455.2,0.007983545212069822,0.2637816185868929,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,455.40000000000003,0.007471624974516676,0.24686743506789632,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,455.6,0.006987560964964961,0.23087363976174957,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,455.8,0.006532372435326364,0.2158339094263179,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,456.00000000000006,0.006106421395910153,0.20176020512185544,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,456.20000000000005,0.005709478267683513,0.18864494140514615,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,456.40000000000003,0.005340804641022428,0.1764637207334155,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,456.6000000000001,0.004999247437417262,0.16517844462941447,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,456.8,0.004683338591633042,0.15474060724598035,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,457.0,0.004391394599326033,0.14509458448518528,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,457.2,0.004121610853963959,0.1361807509526271,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,457.40000000000003,0.0038721465487774253,0.12793828517410638,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,457.6,0.003641196953613538,0.12030755767071401,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,457.8,0.003427050999980558,0.11323203360682559,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,458.0,0.003228133233200329,0.10665965891698835,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,458.2,0.003043030243099168,0.10054373359344415,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,458.4,0.002870502603906712,0.09484330618829107,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,458.6000000000001,0.0027094840964328824,0.08952314811369544,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,458.8000000000001,0.0025590705243198797,0.08455338412345462,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,459.00000000000006,0.002418500760244257,0.07990886606696676,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,459.20000000000005,0.0022871327709470986,0.07556838074035757,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,459.40000000000015,0.0021644172882306963,0.07151377995878172,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,459.6000000000001,0.0020498715436495386,0.06772911273322654,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,459.8,0.001943055102839938,0.06419982682076629,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,460.00000000000006,0.0018435493620631055,0.06091209127677285,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,460.20000000000016,0.0017509417477266473,0.05785227439664668,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,460.4000000000001,0.0016648151317908244,0.05500659399383313,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,460.6000000000001,0.0015847424806781684,0.052360940596253895,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,460.8000000000001,0.0015102863248847099,0.04990085992191092,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,461.00000000000006,0.0014410022950465007,0.04761166971286503,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,461.20000000000005,0.0013764457326112792,0.045478678156203746,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,461.4,0.0013161802549307585,0.043487466880360225,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,461.6,0.001259787132137927,0.04162420077334636,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,461.8000000000001,0.0012068744056523508,0.039875929264204094,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,462.0,0.0011570848287387175,0.03823084868431598,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,462.20000000000005,0.0011101019174618353,0.03667850219496388,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,462.4000000000001,0.001065653642901608,0.0352099017805558,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,462.6,0.0010235135497853303,0.03381756520897744,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,462.79999999999995,0.0009834993314931772,0.032495468948830264,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,463.0000000000001,0.0009454691083617848,0.0312389252021182,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,463.2,0.0009093158309844277,0.030044396985580712,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,463.4000000000001,0.0008749603530645527,0.02890926925318808,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,463.6,0.0008423437845554527,0.027831596238814295,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,463.80000000000007,0.0008114197454099443,0.02680984551499873,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,464.00000000000006,0.0007821470978382946,0.025842657861937072,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,464.20000000000005,0.0007544836488017474,0.024928639193698754,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,464.4000000000001,0.000728381195592892,0.02406619686092271,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,464.60000000000014,0.0007037821484328938,0.02325342805919417,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,464.8,0.0006806178181844943,0.02248806325394871,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,465.00000000000006,0.0006588083170288219,0.02176746289876835,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,465.2000000000001,0.0006382638961733566,0.0210886616341382,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,465.40000000000003,0.0006188874459043919,0.020448450890834746,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,465.5999999999999,0.0006005778153188084,0.019843488576061167,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,465.8000000000001,0.0005832335746114495,0.019270423381912705,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,466.0000000000001,0.0005667568416731124,0.018726021218707353,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,466.2000000000001,0.0005510568241424916,0.018207282246726755,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,466.40000000000003,0.0005360527829625319,0.01771153879407985,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,466.6000000000001,0.0005216761973431172,0.017236526888503245,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,466.8,0.0005078719963311341,0.01678042694925136,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,467.0,0.0004945988111676651,0.016341872125145134,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,467.2,0.0004818282878635241,0.015919925581612676,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,467.4000000000001,0.0004695435744370522,0.015514030518024658,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,467.6,0.0004577371568588133,0.015123938665874533,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,467.80000000000007,0.0004464082583953043,0.014749624361373186,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,468.00000000000006,0.000435560036985169,0.014391191944903837,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,468.2000000000001,0.00042519681455558604,0.01404878421580141,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,468.40000000000003,0.0004153215524835403,0.013722499019921794,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,468.6,0.0004059337518101957,0.013412319871334752,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,468.80000000000007,0.0003970279094450713,0.013118064944287978,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,469.00000000000006,0.00038859260719469854,0.01283935697411089,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,469.2,0.00038061025395126684,0.012575614738956836,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,469.40000000000003,0.0003730574474945179,0.012326065013977166,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,469.6000000000001,0.0003659058752209437,0.012089772332010196,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,469.8,0.0003591236359792865,0.011865682657901111,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,470.0,0.00035267684026306747,0.011652676259922383,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,470.20000000000005,0.0003465313343470792,0.011449624676384794,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,470.40000000000015,0.00034065439547928877,0.011255446725900054,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,470.6,0.0003350162588403999,0.01106915895913552,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,470.80000000000007,0.0003295913606826209,0.010889916732942002,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,471.0,0.00032435921323638317,0.010717043117850888,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,471.2000000000001,0.00031930486261848973,0.010550044027662492,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,471.40000000000003,0.000314418917949148,0.010388609181492087,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,471.6,0.00030969717517545135,0.010232599674648728,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,471.8000000000001,0.00030513989004034547,0.010082023957048634,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,472.0000000000001,0.00030075077909511754,0.009937004826006535,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,472.2000000000001,0.000296535844154398,0.009797740585450777,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,472.40000000000015,0.00029250212339009267,0.009664463781240114,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,472.59999999999997,0.00028865647134367815,0.009537400891962354,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,472.8000000000001,0.0002850044611823876,0.00941673605875209,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,473.0,0.00028154948679629644,0.009302581417984032,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,473.2000000000001,0.00027829212153777455,0.009194955913600015,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,473.40000000000003,0.0002752297665292532,0.009093773676964819,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,473.6000000000001,0.00027235659659736436,0.008998842240494336,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,473.8000000000002,0.0002696637880504071,0.008909870063573846,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,474.00000000000006,0.0002671399914949076,0.00882648215473014,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,474.2000000000001,0.00026477199613280294,0.008748242020450213,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,474.4000000000001,0.00026254552050386775,0.008674677791834472,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,474.6,0.0002604460589688976,0.008605310192961468,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,474.80000000000007,0.0002584597134127993,0.00853968002090854,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,475.0,0.0002565739452731847,0.008477372993274362,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,475.2000000000001,0.0002547781932740737,0.008418040158509424,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,475.40000000000003,0.00025306431606741606,0.008361412521084906,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,475.6,0.0002514268350660435,0.008307309064854168,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,475.8000000000001,0.0002498629697135688,0.00825563791839356,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,476.00000000000006,0.0002483724739268127,0.008206390950951945,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,476.2,0.00024695729723819414,0.008159632576370953,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,476.4,0.00024562110623903353,0.008115483941254945,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,476.6000000000001,0.000244368710533694,0.008074103958115841,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,476.80000000000007,0.00024320544212151388,0.00803566879974134,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,477.00000000000006,0.0002421365378170772,0.008000351493951861,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,477.20000000000005,0.00024116657119824022,0.007968303154787294,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,477.4000000000001,0.00024029897411257192,0.00793963717276306,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,477.6000000000001,0.0002395356786752804,0.007914417386244614,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,477.8000000000001,0.0002388768998092874,0.007892650896427565,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,477.9999999999999,0.00023832106664397406,0.007874285800706812,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
wan_proxy,Wan periodic proxy,478.20000000000005,0.00023786489943905748,0.007859213734292353,fixed_physical_r12nm_box,each candidate divided by its own spectral peak
