source_class,physics_scope,diffraction_order,Jones_complete,candidate_id,authoritative_id,anchor_role,geometry_hash_sha256,H_global_nm,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,x_case_id,y_case_id,x_checkpoint_sha256,y_checkpoint_sha256,txx_real,txx_imag,txy_real,txy_imag,tyx_real,tyx_imag,tyy_real,tyy_imag,Txx,Txy,Tyx,Tyy,cross_power_xy_yx,combined_leakage,target_transmission,orthogonal_rejection,sigma1,sigma2,sigma2_over_sigma1,determinant_real,determinant_imag,jones_frobenius_norm,projection_error_apcd_v1,phase_wrapped_deg,primitive_valid,manufacturing_pass,physics_origin,projector_error_apcd_v1,projector_compatible,selected_throughput_Txx
H1B3_NEW_SOLVER_XY_FORMAL,FULL_JONES_H1B3_PHYSICS,G0,True,H1B3_F1_CONSERVATIVE_FORWARD,H1B3_F1_CONSERVATIVE_FORWARD,F1_CONSERVATIVE_FORWARD_CONTINUATION,15559d20712a7b2b8369baf8680a8a8c572a19111cb2e60905279acedf0362f7,550.0,112,112,102,186.1316738225926,-2.1552756207914943,H1B3_H1B3_F1_CONSERVATIVE_FORWARD_H550_Px,H1B3_H1B3_F1_CONSERVATIVE_FORWARD_H550_Py,6b067779789f43b85ab8157af9d24a872e155f8a39d21f0f3929b4ccd2220d6f,9257d557718df2a7e7ae1abe60d06cac0879d65e94b06f020e006e6d95225aad,-0.4324790625744898,0.8725098476075125,0.026040745348021272,-0.022667554031258207,0.025913038152622053,-0.02253372245229996,0.2109533076679691,0.37862318627268704,0.9483115737373942,0.0011919384240405015,0.0011792541938565335,0.18785681519933875,0.002371192617897035,0.19022800781723578,0.9483115737373942,4.985131183461154,0.9752030034191674,0.4330342754065379,0.4440452643073009,-0.42174935775919725,0.02148641777806427,1.0670237024333762,0.16708071541745373,116.36634608542369,True,True,H1B3_NEW_SOLVER_XY_FORMAL,0.16708071541745373,True,0.9483115737373942
H1B3_NEW_SOLVER_XY_FORMAL,FULL_JONES_H1B3_PHYSICS,G0,True,H1B3_F2_FULL_FORWARD,H1B3_F2_FULL_FORWARD,F2_FULL_FORWARD_CONTINUATION,b2a64e2a6da23fea3d392927867e71124c033f67fb60ebad04b8e30349e8cda2,550.0,112,112,102,184.13310403075272,-2.1786800752766027,H1B3_H1B3_F2_FULL_FORWARD_H550_Px,H1B3_H1B3_F2_FULL_FORWARD_H550_Py,3bd5bb4e13433b3d83ef1a717c4fd5746f27ac9500fd4cd9e3059f716dd09e08,a32dce3c45d40379f4b11bfb27e51fa3e0b24d6438fbb9968c9e73af57f72968,-0.4597135305638147,0.8534658461602663,0.025660388572874684,-0.02144115351478465,0.025511444235576348,-0.02130698403146347,0.2009480542628081,0.38848296094638257,0.9397404807455068,0.00111817860575548,0.0011048213555019605,0.19129913145767707,0.0022229999612574406,0.1935221314189345,0.9397404807455068,4.855984552542816,0.9707344777265313,0.436963597931727,0.4501370951149274,-0.42413326572461907,-0.005994832093077179,1.0645480788411772,0.1707654777821731,118.30882179745379,True,True,H1B3_NEW_SOLVER_XY_FORMAL,0.1707654777821731,True,0.9397404807455068
H1B3_NEW_SOLVER_XY_FORMAL,FULL_JONES_H1B3_PHYSICS,G0,True,H1B3_F3_FORWARD_PLUS_PROJECTOR_COMPENSATION,H1B3_F3_FORWARD_PLUS_PROJECTOR_COMPENSATION,F3_FORWARD_PLUS_PROJECTOR_COMPENSATION,cb8c360689f9e8707a009df5401f186561937eaa51338008ff4b330b891cdec3,550.0,111,112,102,186.1316738225926,-2.1552756207914943,H1B3_H1B3_F3_FORWARD_PLUS_PROJECTOR_COMPENSATION_H550_Px,H1B3_H1B3_F3_FORWARD_PLUS_PROJECTOR_COMPENSATION_H550_Py,17a30361fa2c77d7371f0860e9f45b69cbb89087acc4c0f453e6294725b25ef8,5a82153edee96ac8e87c1b6c26f63e57647b6dedab518eb960dac4fe24fa8079,-0.37808586771010555,0.8968462246987537,0.02622010276149658,-0.019355219418567354,0.02606549612560523,-0.01909282200384937,0.2159688480073616,0.3122239231354392,0.9472820741185112,0.0010621183075643274,0.001043945940344616,0.14412632148771148,0.0021060642479089437,0.14623238573562045,0.9472820741185112,6.4779225843387485,0.9743166315070273,0.37976513982056226,0.3897758978343204,-0.3619855102496063,0.07664851224113821,1.0457124173758918,0.13372697948148482,112.85895910100487,True,True,H1B3_NEW_SOLVER_XY_FORMAL,0.13372697948148482,True,0.9472820741185112
H1B3_NEW_SOLVER_XY_FORMAL,FULL_JONES_H1B3_PHYSICS,G0,True,H1B3_F4_PROJECTOR_ROBUST_LOCAL_NEIGHBOR,H1B3_F4_PROJECTOR_ROBUST_LOCAL_NEIGHBOR,F4_PROJECTOR_ROBUST_LOCAL_NEIGHBOR,71bc42ab40098127a0dcd322a68f0f251cc298bcd9c0d71497e99c2983c6423d,550.0,112,112,102,189.12958520548815,-2.1210963966614536,H1B3_H1B3_F4_PROJECTOR_ROBUST_LOCAL_NEIGHBOR_H550_Px,H1B3_H1B3_F4_PROJECTOR_ROBUST_LOCAL_NEIGHBOR_H550_Py,45850cd3ad93400e9ace1c413a9d17cde0a0e538fe17fe25329010f010c6dcf6,3a6992df3102456af5af54ea6a1bae71495c687adc23f7e3442fbff064d958b7,-0.39802829104385573,0.8886910716573494,0.024913333759303043,-0.02060378038248698,0.02481059247473893,-0.020505067523532056,0.22984833896582302,0.38992480626853854,0.9481983413147803,0.0010451899650521844,0.001036023293092181,0.20487161346890514,0.0020812132581443654,0.2069528267270495,0.9481983413147803,4.58171244292962,0.9749285113508901,0.4523997853635288,0.4640338036033741,-0.43820446816951353,0.05008510398900574,1.0747795904471902,0.17915648830435627,114.12672474848699,True,True,H1B3_NEW_SOLVER_XY_FORMAL,0.17915648830435627,True,0.9481983413147803
