candidate_id,role,phi_deg,projector_error_apcd_v1,projector_error_delta_vs_C,projector_margin_to_compatibility_threshold,selected_throughput_Txx,phase_gain_vs_C_deg,projector_compatible,classification,exact_5d,actual_legal_displacement_5d_from_C,legality
H1B3_F1_CONSERVATIVE_FORWARD,F1_CONSERVATIVE_FORWARD_CONTINUATION,116.36634608542369,0.16708071541745373,-0.007170465997133224,0.019415421590988857,0.9483115737373942,1.5480211769825587,True,PHASE_GAIN_WITH_PROJECTOR_PRESERVED,"{'J1_side_nm': 112, 'J2_length_nm': 112, 'J2_width_nm': 102, 'D_nm': 186.1316738225926, 'Psi_deg': -2.1552756207914943}","{'D_nm': -1.998600189859, 'J1_side_nm': 0.0, 'J2_length_nm': 0.0, 'J2_width_nm': 0.0, 'Psi_deg': -0.022907184237}","{'checks': {'H_global_550': True, 'cell_containment': True, 'direct_gap_ge_60': True, 'exact_hash_unique_in_probe': True, 'half_grid_center': True, 'integer_lateral_dimensions': True, 'native_material': True, 'no_overlap': True, 'no_previous_exact_physics_evidence': True, 'period_432': True, 'periodic_gap_ge_60': True, 'physical_geometry_unique_in_probe': True}, 'direct_gap_nm': 74.1316738225926, 'outside_old_H500_search_box': True, 'pass': True, 'periodic_gap_x_nm': 134.0, 'periodic_gap_y_nm': 313.0, 'physical_key': [112, 112, 102, 93.0, -3.5, 550.0, 432.0, 'APCD_TIO2_NATIVE_M1']}"
H1B3_F2_FULL_FORWARD,F2_FULL_FORWARD_CONTINUATION,118.30882179745379,0.1707654777821731,-0.00348570363241385,0.015730659226269483,0.9397404807455068,3.490496889012661,True,PHASE_GAIN_WITH_PROJECTOR_PRESERVED,"{'J1_side_nm': 112, 'J2_length_nm': 112, 'J2_width_nm': 102, 'D_nm': 184.13310403075272, 'Psi_deg': -2.1786800752766027}","{'D_nm': -3.997169981699, 'J1_side_nm': 0.0, 'J2_length_nm': 0.0, 'J2_width_nm': 0.0, 'Psi_deg': -0.046311638723}","{'checks': {'H_global_550': True, 'cell_containment': True, 'direct_gap_ge_60': True, 'exact_hash_unique_in_probe': True, 'half_grid_center': True, 'integer_lateral_dimensions': True, 'native_material': True, 'no_overlap': True, 'no_previous_exact_physics_evidence': True, 'period_432': True, 'periodic_gap_ge_60': True, 'physical_geometry_unique_in_probe': True}, 'direct_gap_nm': 72.13310403075272, 'outside_old_H500_search_box': True, 'pass': True, 'periodic_gap_x_nm': 136.0, 'periodic_gap_y_nm': 313.0, 'physical_key': [112, 112, 102, 92.0, -3.5, 550.0, 432.0, 'APCD_TIO2_NATIVE_M1']}"
H1B3_F3_FORWARD_PLUS_PROJECTOR_COMPENSATION,F3_FORWARD_PLUS_PROJECTOR_COMPENSATION,112.85895910100487,0.13372697948148482,-0.04052420193310213,0.052769157526957766,0.9472820741185112,-1.9593658074362565,True,NO_USEFUL_LOCAL_GAIN,"{'J1_side_nm': 111, 'J2_length_nm': 112, 'J2_width_nm': 102, 'D_nm': 186.1316738225926, 'Psi_deg': -2.1552756207914943}","{'D_nm': -1.998600189859, 'J1_side_nm': -1.0, 'J2_length_nm': 0.0, 'J2_width_nm': 0.0, 'Psi_deg': -0.022907184237}","{'checks': {'H_global_550': True, 'cell_containment': True, 'direct_gap_ge_60': True, 'exact_hash_unique_in_probe': True, 'half_grid_center': True, 'integer_lateral_dimensions': True, 'native_material': True, 'no_overlap': True, 'no_previous_exact_physics_evidence': True, 'period_432': True, 'periodic_gap_ge_60': True, 'physical_geometry_unique_in_probe': True}, 'direct_gap_nm': 75.1316738225926, 'outside_old_H500_search_box': True, 'pass': True, 'periodic_gap_x_nm': 135.0, 'periodic_gap_y_nm': 313.0, 'physical_key': [111, 112, 102, 93.0, -3.5, 550.0, 432.0, 'APCD_TIO2_NATIVE_M1']}"
H1B3_F4_PROJECTOR_ROBUST_LOCAL_NEIGHBOR,F4_PROJECTOR_ROBUST_LOCAL_NEIGHBOR,114.12672474848699,0.17915648830435627,0.004905306889769312,0.007339648704086321,0.9481983413147803,-0.6916001599541346,True,NO_USEFUL_LOCAL_GAIN,"{'J1_side_nm': 112, 'J2_length_nm': 112, 'J2_width_nm': 102, 'D_nm': 189.12958520548815, 'Psi_deg': -2.1210963966614536}","{'D_nm': 0.999311193037, 'J1_side_nm': 0.0, 'J2_length_nm': 0.0, 'J2_width_nm': 0.0, 'Psi_deg': 0.011272039893}","{'checks': {'H_global_550': True, 'cell_containment': True, 'direct_gap_ge_60': True, 'exact_hash_unique_in_probe': True, 'half_grid_center': True, 'integer_lateral_dimensions': True, 'native_material': True, 'no_overlap': True, 'no_previous_exact_physics_evidence': True, 'period_432': True, 'periodic_gap_ge_60': True, 'physical_geometry_unique_in_probe': True}, 'direct_gap_nm': 77.12958520548815, 'outside_old_H500_search_box': True, 'pass': True, 'periodic_gap_x_nm': 131.0, 'periodic_gap_y_nm': 313.0, 'physical_key': [112, 112, 102, 94.5, -3.5, 550.0, 432.0, 'APCD_TIO2_NATIVE_M1']}"
