D_nm,H_global,Im_txx,Im_txy,Im_tyx,Im_tyy,J1_side_nm,J2_length_nm,J2_width_nm,Psi_deg,Re_txx,Re_txy,Re_tyx,Re_tyy,Txx,attempt_uid_x,attempt_uid_y,broadband_status,case_uid_x,case_uid_y,exact_hash,full_jones_accepted,geometry_uid,history_preserved,ml_admitted,ml_eligible,phi_txx,projector_error,solver_entered,solver_replay,source_stage,spectral_scope,split,throughput,wavelength_nm,x_accepted,y_accepted,Txy,Tyx,Tyy,full_jones_finite,full_jones_frobenius_norm,model_fill,strict_candidate,throughput_x,throughput_y
203.0098519776811,550.0,0.930582413320995,0.0010201568332382973,0.0010159344530279773,0.378062976058796,112.0,109.0,100.0,0.5644721753069635,0.21709154465596867,-0.005069551888442498,-0.005052420998619138,0.23399832488336963,0.9131123667434419,,,450NM_ONLY_NOT_RECOVERABLE,H1A_LPML_R1_GLOBAL_SOBOL_038_b57c4e2b9456_H550_Px,H1A_LPML_R1_GLOBAL_SOBOL_038_b57c4e2b9456_H550_Py,b57c4e2b9456fa2c09331b95640e2b390bfceb86a2be80484dc4d8572fb79ae2,True,HISTORICAL_b57c4e2b9456,True,False,True,76.8685674551491,0.17800754883177927,True,False,H1A,450NM_ONLY,UNASSIGNED,0.9131123667434419,450.0,True,True,,,,,,,,,
192.12756179163884,550.0,0.946635822219533,0.02172349117259947,0.02130389011628506,0.4058596287956215,112.0,112.0,102.0,-2.0879838327233444,-0.28878864427341233,-0.012256846945736555,-0.01204490458442789,0.23552971343362736,0.9795182609705267,,,450NM_ONLY_NOT_RECOVERABLE,H1A_LPML_R2_HIGH_UNCERTAINTY_007_f447ce0e428d_H550_Px,H1A_LPML_R2_HIGH_UNCERTAINTY_007_f447ce0e428d_H550_Py,f447ce0e428d39f1d9055da8692b608a9f0b342aab7aee33131b269a1e037adb,True,SEED4_LPML_R2_HIGH_UNCERTAINTY_007,True,False,True,106.96528957076407,0.1843707157586535,True,False,H1A,450NM_ONLY,UNASSIGNED,0.9795182609705267,450.0,True,True,,,,,,,,,
203.0098519776811,550.0,0.9844703082242183,-0.0005391933566149774,-0.0005160471964462882,0.3748508448923714,111.0,110.0,101.0,0.5644721753069635,0.12143610282924572,-0.010390926234798868,-0.010332560918212276,0.291268984256038,0.9839285148454424,,,450NM_ONLY_NOT_RECOVERABLE,H1A_LPML_R1_GLOBAL_SOBOL_126_1aa1a1d470a3_H550_Px,H1A_LPML_R1_GLOBAL_SOBOL_126_1aa1a1d470a3_H550_Py,1aa1a1d470a312a92b5f9ca41a8070b2064aee3602a6a7781c131ebe1dac7844,True,HISTORICAL_1aa1a1d470a3,True,False,True,82.96798918003071,0.1864961370084426,True,False,H1A,450NM_ONLY,UNASSIGNED,0.9839285148454424,450.0,True,True,,,,,,,,,
193.12690128513947,550.0,0.9241782610360612,0.009372377244687495,0.00919935399532775,0.5498297028955106,112.0,112.0,104.0,-2.077174765162813,-0.3564087414390188,0.0019752599859373518,0.0020041021167353556,0.15494842076854953,0.9811326491457834,,,450NM_ONLY_NOT_RECOVERABLE,H1A_LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_054_2e07d48ba61d_H550_Px,H1A_LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_054_2e07d48ba61d_H550_Py,2e07d48ba61d315bc1f13ae407cd25ba2d8b825a7de07c1f830c9bfb8b04d069,True,HISTORICAL_2e07d48ba61d,True,False,True,111.08910050508672,0.24968906830647108,True,False,H1A,450NM_ONLY,UNASSIGNED,0.9811326491457834,450.0,True,True,,,,,,,,,
200.0,550.0,0.975462562480445,-7.656566231085548e-09,-8.342627465617787e-09,0.5024794664683373,110.0,108.0,100.0,0.0,-0.06242929911308352,1.1600570413951365e-08,-3.428399630163042e-09,0.4024905874465815,0.9554246281886669,,,450NM_ONLY_NOT_RECOVERABLE,H1A_LPML_R1_GLOBAL_SOBOL_002_c4a870c85d7e_H550_Px,H1A_LPML_R1_GLOBAL_SOBOL_002_c4a870c85d7e_H550_Py,c4a870c85d7e72817465811491a3316fcabd28c16794fde9ffb73276ee150aac,True,HISTORICAL_c4a870c85d7e,True,False,True,93.6619177404915,0.3025633912939164,True,False,H1A,450NM_ONLY,UNASSIGNED,0.9554246281886669,450.0,True,True,,,,,,,,,
205.11947737842937,550.0,0.9109973471168874,-0.0012053999104845747,-0.0012391350651825745,0.6551894702007329,104.0,106.0,99.0,1.9556813975228868,0.3433250302196682,0.02508852701286003,0.025287743832790543,-0.316126868220555,0.9477882428293429,,,450NM_ONLY_NOT_RECOVERABLE,H1A_LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_024_dbf1e41a1ea2_H550_Px,H1A_LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_024_dbf1e41a1ea2_H550_Py,dbf1e41a1ea2f7640332844d5fdd265c07076ab5fee3307bb7f5eb9d6ae26c2b,True,HISTORICAL_dbf1e41a1ea2,True,False,True,69.35021877672307,0.35885290516661317,True,False,H1A,450NM_ONLY,UNASSIGNED,0.9477882428293429,450.0,True,True,,,,,,,,,
196.01020381602586,550.0,0.9246552315638309,0.0034491813104040757,0.003403738849458572,0.09470663597087448,108.0,106.0,98.0,0.5846305207051778,0.3997917605572774,-0.005205617387010948,-0.005165588333916075,0.2907817576230971,1.014820749067849,,,450NM_ONLY_NOT_RECOVERABLE,H1B1_H1B1_A_LOWER_COMPATIBLE_EDGE_H550_Px,H1B1_H1B1_A_LOWER_COMPATIBLE_EDGE_H550_Py,220e4066a378f940c3c2153ab01f747aec264b6d35898101b1878b415c8a3693,True,SEED2_H1B1_A_LOWER_COMPATIBLE_EDGE,True,False,True,66.61786682418824,0.08444499745689715,True,False,H1B1,450NM_ONLY,UNASSIGNED,1.014820749067849,450.0,True,True,,,,,,,,,
203.0221662774782,550.0,0.9789145183204903,0.0011032967843995914,0.0010735778853263502,0.5439712547591593,112.0,110.0,102.0,0.8466740238615051,0.07370306190649492,-0.006964110733234714,-0.006906641423285498,0.2380483268054717,0.96370577551303,,,450NM_ONLY_NOT_RECOVERABLE,H1B1_H1B1_B_UPPER_COMPATIBLE_EDGE_H550_Px,H1B1_H1B1_B_UPPER_COMPATIBLE_EDGE_H550_Py,ccb423acd0d8d63d79d56a521ade3dc661e87aaa32971bd4ff65b7a7a72f657c,True,HISTORICAL_ccb423acd0d8,True,False,True,85.69428998263459,0.2679099903284172,True,False,H1B1,450NM_ONLY,UNASSIGNED,0.96370577551303,450.0,True,True,,,,,,,,,
203.0098519776811,550.0,0.9725539391960678,0.0026593972099229327,0.0026726311047963846,0.7191386259153506,108.0,109.0,100.0,0.5644721753069635,0.2851458927567452,-0.008121354180000338,-0.008111424949422822,0.38010258398323316,1.0271693448018298,,,450NM_ONLY_NOT_RECOVERABLE,H1B1_H1B1_C_J1_SIDE_CONTRAST_H550_Px,H1B1_H1B1_C_J1_SIDE_CONTRAST_H550_Py,90ef44855a11e8784a0658e54f5f5ed3cec6579cfe935a8b50a1f9afd832468b,True,HISTORICAL_90ef44855a11,True,False,True,73.65923841543835,0.3918309450529901,True,False,H1B1,450NM_ONLY,UNASSIGNED,1.0271693448018298,450.0,True,True,,,,,,,,,
199.0226117806718,550.0,0.9821690044259078,-0.04983519574841658,-0.05139479904877715,-0.005877061414448952,111.0,110.0,101.0,0.863690044599587,0.10477042326823978,-0.03238202200335222,-0.03357496667220516,-0.3253139097541705,0.975632794846785,,,450NM_ONLY_NOT_RECOVERABLE,H1B1_H1B1_D_D_PSI_CONTRAST_H550_Px,H1B1_H1B1_D_D_PSI_CONTRAST_H550_Py,81b90f264a0ca2202464ca91b9737b05efed58942ea81ccf88071321739f32b5,True,SEED3_H1B1_D_D_PSI_CONTRAST,True,False,True,83.91114137230596,0.10393534540257765,True,False,H1B1,450NM_ONLY,UNASSIGNED,0.975632794846785,450.0,True,True,,,,,,,,,
203.0098519776811,550.0,0.9458768592143232,0.0019922753432717196,0.001967152196567748,0.3272187743388161,111.0,109.0,101.0,0.5644721753069635,0.29156299399561725,-0.007563776640054467,-0.007497685870512799,0.29365106156580356,0.9796920122648409,,,450NM_ONLY_NOT_RECOVERABLE,H1B1_H1B1_E_INTERIOR_PROJECTOR_CONTROL_H550_Px,H1B1_H1B1_E_INTERIOR_PROJECTOR_CONTROL_H550_Py,e040c44f6b8d243befd040e7402c1a2394ea1c847f5aea00e22aa0e94c4b104d,True,HISTORICAL_e040c44f6b8d,True,False,True,72.86828199230274,0.16488077862258887,True,False,H1B1,450NM_ONLY,UNASSIGNED,0.9796920122648409,450.0,True,True,,,,,,,,,
189.01058171435798,550.0,0.9237965116953911,0.00021110466866132015,0.00027062331349999533,0.7843944502168092,104.0,103.0,96.0,0.6062819155173511,0.24634713140307898,0.0009546806698312654,0.0009746807208455119,-0.18591689104774056,0.9140869041710988,,,450NM_ONLY_NOT_RECOVERABLE,H1B2_H1B2_A_A_EDGE_CONTINUATION_H550_Px,H1B2_H1B2_A_A_EDGE_CONTINUATION_H550_Py,7be08aa1b4986821ad0d7c4c7b8e2b5e68b46414008385520087fe0edba51311,True,HISTORICAL_7be08aa1b498,True,False,True,75.06850204805193,0.4155187850548283,True,False,H1B2,450NM_ONLY,UNASSIGNED,0.9140869041710988,450.0,True,True,,,,,,,,,
193.01036241611484,550.0,0.5074272229295854,-0.0018984003859651008,-0.0019408900848043775,0.22903621917481548,106.0,104.0,97.0,0.5937173962125847,0.14015820320745,0.0010619035209561364,0.0010597411162838713,-0.3210608327268816,0.277126708496372,,,450NM_ONLY_NOT_RECOVERABLE,H1B2_H1B2_B_A_EDGE_CONSERVATIVE_CONTINUATION_H550_Px,H1B2_H1B2_B_A_EDGE_CONSERVATIVE_CONTINUATION_H550_Py,9d332e269224da759b7e552ed3ed13e9475fb17f126af81e8acea99b6d27f97f,True,HISTORICAL_9d332e269224,True,False,True,74.5591336298285,0.35950225232322386,True,False,H1B2,450NM_ONLY,UNASSIGNED,0.277126708496372,450.0,True,True,,,,,,,,,
188.13027401245128,550.0,0.88374327941382,-0.02197592056114618,-0.02186047653872421,0.384715251875616,112.0,112.0,102.0,-2.132368436554014,-0.40868976804621787,0.02444629751263783,0.024337238224484005,0.22337978982043952,0.9480295104147646,,,450NM_ONLY_NOT_RECOVERABLE,H1B2_H1B2_C_UPPER_EDGE_LOCAL_CONTINUATION_H550_Px,H1B2_H1B2_C_UPPER_EDGE_LOCAL_CONTINUATION_H550_Py,5f2f0f47d5f02ee7ced8156302ec2f3191ad2f9cd805ee9be80d49d25820de9b,True,SEED1_H1B2_C_UPPER_EDGE_LOCAL_CONTINUATION,True,False,True,114.81832490844113,0.17425118141458695,True,False,H1B2,450NM_ONLY,UNASSIGNED,0.9480295104147646,450.0,True,True,,,,,,,,,
189.01058171435798,550.0,0.8104039435532764,-0.00042250399260001213,-0.000300731627717546,0.5695534463712681,105.0,103.0,96.0,0.6062819155173511,-0.05803547387833289,-0.002844660365439302,-0.0028989144319373846,-0.34163450049701277,0.6601226679549844,,,450NM_ONLY_NOT_RECOVERABLE,H1B2_H1B2_D_A_DIRECTION_J1_CONTRAST_H550_Px,H1B2_H1B2_D_A_DIRECTION_J1_CONTRAST_H550_Py,41ecae2f660529a52cd5f8f0d4cea08c8c428624c8a0c9a840f8c5d17928fa81,True,HISTORICAL_41ecae2f6605,True,False,True,94.09613112567246,0.4005667657623553,True,False,H1B2,450NM_ONLY,UNASSIGNED,0.6601226679549844,450.0,True,True,,,,,,,,,
201.00995000248122,550.0,0.48546896218590574,-0.0030568611263761007,-0.003119461478151222,0.9278279038935241,111.0,109.0,101.0,0.5700884449988864,0.5724960314070469,0.03241948337422513,0.03242555892644726,-0.3457953951701208,0.5634318192226787,,,450NM_ONLY_NOT_RECOVERABLE,H1B2_H1B2_E_INTERIOR_PROJECTOR_CONTROL_H550_Px,H1B2_H1B2_E_INTERIOR_PROJECTOR_CONTROL_H550_Py,720da7391bb20e36e89b234dfe14ef2f052df8a2ce7c1c71b94ae08884cfa45e,True,HISTORICAL_720da7391bb2,True,False,True,40.297497908740894,0.6355533080613014,True,False,H1B2,450NM_ONLY,UNASSIGNED,0.5634318192226787,450.0,True,True,,,,,,,,,
186.1316738225926,550.0,0.8725098476075125,-0.022667554031258207,-0.02253372245229996,0.37862318627268704,112.0,112.0,102.0,-2.1552756207914943,-0.4324790625744898,0.026040745348021272,0.025913038152622053,0.2109533076679691,0.9483115737373942,,,450NM_ONLY_NOT_RECOVERABLE,H1B3_H1B3_F1_CONSERVATIVE_FORWARD_H550_Px,H1B3_H1B3_F1_CONSERVATIVE_FORWARD_H550_Py,15559d20712a7b2b8369baf8680a8a8c572a19111cb2e60905279acedf0362f7,True,HISTORICAL_15559d20712a,True,False,True,116.36634608542369,0.16708071541745373,True,False,H1B3,450NM_ONLY,UNASSIGNED,0.9483115737373942,450.0,True,True,,,,,,,,,
184.13310403075272,550.0,0.8534658461602663,-0.02144115351478465,-0.02130698403146347,0.38848296094638257,112.0,112.0,102.0,-2.1786800752766027,-0.4597135305638147,0.025660388572874684,0.025511444235576348,0.2009480542628081,0.9397404807455068,,,450NM_ONLY_NOT_RECOVERABLE,H1B3_H1B3_F2_FULL_FORWARD_H550_Px,H1B3_H1B3_F2_FULL_FORWARD_H550_Py,b2a64e2a6da23fea3d392927867e71124c033f67fb60ebad04b8e30349e8cda2,True,HISTORICAL_b2a64e2a6da2,True,False,True,118.30882179745379,0.1707654777821731,True,False,H1B3,450NM_ONLY,UNASSIGNED,0.9397404807455068,450.0,True,True,,,,,,,,,
186.1316738225926,550.0,0.8968462246987537,-0.019355219418567354,-0.01909282200384937,0.3122239231354392,111.0,112.0,102.0,-2.1552756207914943,-0.37808586771010555,0.02622010276149658,0.02606549612560523,0.2159688480073616,0.9472820741185112,,,450NM_ONLY_NOT_RECOVERABLE,H1B3_H1B3_F3_FORWARD_PLUS_PROJECTOR_COMPENSATION_H550_Px,H1B3_H1B3_F3_FORWARD_PLUS_PROJECTOR_COMPENSATION_H550_Py,cb8c360689f9e8707a009df5401f186561937eaa51338008ff4b330b891cdec3,True,HISTORICAL_cb8c360689f9,True,False,True,112.85895910100487,0.13372697948148482,True,False,H1B3,450NM_ONLY,UNASSIGNED,0.9472820741185112,450.0,True,True,,,,,,,,,
189.12958520548815,550.0,0.8886910716573494,-0.02060378038248698,-0.020505067523532056,0.38992480626853854,112.0,112.0,102.0,-2.1210963966614536,-0.39802829104385573,0.024913333759303043,0.02481059247473893,0.22984833896582302,0.9481983413147803,,,450NM_ONLY_NOT_RECOVERABLE,H1B3_H1B3_F4_PROJECTOR_ROBUST_LOCAL_NEIGHBOR_H550_Px,H1B3_H1B3_F4_PROJECTOR_ROBUST_LOCAL_NEIGHBOR_H550_Py,71bc42ab40098127a0dcd322a68f0f251cc298bcd9c0d71497e99c2983c6423d,True,HISTORICAL_71bc42ab4009,True,False,True,114.12672474848699,0.17915648830435627,True,False,H1B3,450NM_ONLY,UNASSIGNED,0.9481983413147803,450.0,True,True,,,,,,,,,
180.22485955050706,550.0,0.8281113847875579,-0.015694846136276575,-0.01577483099729996,0.874798111905654,102.0,100.0,94.0,-2.8624052261117474,0.4872862331012687,0.017760365274839825,0.017493467926782556,0.3883207518638018,0.9232163385847907,H1C1A_GLOBAL_001_Px_attempt_001,H1C1A_GLOBAL_001_Py_attempt_001,INCOMPATIBLE,H1C1A_GLOBAL_001_Px,H1C1A_GLOBAL_001_Py,a8253518a60f78dae8560385cbc5c98ed8ddd91a001c8bbbe19053efb2a3acd6,True,GLOBAL_001,,False,True,59.5261343272486,0.49836041683896115,True,False,H1C1A_BROADBAND_GLOBAL,BROADBAND_9NM_GRID,UNASSIGNED,0.920198853494796,450.0,True,True,0.000561758769937132,0.0005548667130987456,0.9160647429217654,True,1.3566125854456725,NONE,False,0.9237712052978894,0.9166265016917027
180.22485955050706,550.0,0.8036977375077442,-0.017644788620358745,-0.018049445155898982,0.8436515238934388,102.0,100.0,94.0,-2.8624052261117474,0.5409239236375729,0.028856717198923347,0.028927765331546403,0.4613496867142865,0.9385287444385337,H1C1A_GLOBAL_001_Px_attempt_001,H1C1A_GLOBAL_001_Py_attempt_001,INCOMPATIBLE,H1C1A_GLOBAL_001_Px,H1C1A_GLOBAL_001_Py,a8253518a60f78dae8560385cbc5c98ed8ddd91a001c8bbbe19053efb2a3acd6,True,GLOBAL_001,,False,True,56.05771202322245,0.49688257122868573,True,False,H1C1A_BROADBAND_GLOBAL,BROADBAND_9NM_GRID,UNASSIGNED,0.9327134092040472,450.5,True,True,0.00114404869295578,0.001162598077512823,0.9245914271990917,True,1.3658062887569724,NONE,False,0.9396913425160465,0.925735475892048
180.22485955050706,550.0,0.8029623047881441,-0.01010208458147299,-0.010132497617344974,0.8349525609329059,102.0,100.0,94.0,-2.8624052261117474,0.5782987197083806,0.031183653337197647,0.031527251470502844,0.5242942875511765,0.9791778721270407,H1C1A_GLOBAL_001_Px_attempt_001,H1C1A_GLOBAL_001_Py_attempt_001,INCOMPATIBLE,H1C1A_GLOBAL_001_Px,H1C1A_GLOBAL_001_Py,a8253518a60f78dae8560385cbc5c98ed8ddd91a001c8bbbe19053efb2a3acd6,True,GLOBAL_001,,False,True,54.23831909221224,0.4987261854817785,True,False,H1C1A_BROADBAND_GLOBAL,BROADBAND_9NM_GRID,UNASSIGNED,0.976689629267925,451.0,True,True,0.0010744723483457523,0.0010966350932498253,0.9720302789672137,True,1.3976334492762579,NONE,False,0.9802745072202902,0.9731047513155598
180.22485955050706,550.0,0.7758784925774366,-0.01762971720823371,-0.017425455849669428,0.8120457726970032,102.0,100.0,94.0,-2.8624052261117474,0.5837681495490623,0.021173144762696102,0.021126493158634657,0.5563689498372505,0.9427726876721716,H1C1A_GLOBAL_001_Px_attempt_001,H1C1A_GLOBAL_001_Py_attempt_001,INCOMPATIBLE,H1C1A_GLOBAL_001_Px,H1C1A_GLOBAL_001_Py,a8253518a60f78dae8560385cbc5c98ed8ddd91a001c8bbbe19053efb2a3acd6,True,GLOBAL_001,,False,True,53.04233073342465,0.5072393028263362,True,False,H1C1A_BROADBAND_GLOBAL,BROADBAND_9NM_GRID,UNASSIGNED,0.9566232585914922,451.5,True,True,0.0007591089879843771,0.0007499752247506155,0.968964745298078,True,1.3832015461179128,NONE,False,0.943522662896922,0.9697238542860623
180.22485955050706,550.0,0.6893640966351345,-0.05315212512687285,-0.053349563576109545,0.7528798563352299,102.0,100.0,94.0,-2.8624052261117474,0.6220312849119869,0.033508440656437495,0.033289570375861915,0.605150840394561,0.8621457771388326,H1C1A_GLOBAL_001_Px_attempt_001,H1C1A_GLOBAL_001_Py_attempt_001,INCOMPATIBLE,H1C1A_GLOBAL_001_Px,H1C1A_GLOBAL_001_Py,a8253518a60f78dae8560385cbc5c98ed8ddd91a001c8bbbe19053efb2a3acd6,True,GLOBAL_001,,False,True,47.93923650086532,0.5218492837226869,True,False,H1C1A_BROADBAND_GLOBAL,BROADBAND_9NM_GRID,UNASSIGNED,0.9015418651373659,452.0,True,True,0.003947964000728742,0.003954371429570818,0.9330356177055998,True,1.3427895331267412,NONE,False,0.8661001485684032,0.9369835817063287
