wavelength_nm,top_W,bottom_W,xminus_W,xplus_W,yminus_W,yplus_W,net_outward_W,sourcepower_W,net_over_sourcepower,max_T_times_sourcepower_vs_power_abs_error_W
400.00000000000006,2.4172335330468373e-17,-2.970225724271284e-16,-1.609257584558133e-17,1.612408115429309e-17,-1.0910175213697599e-17,1.0786523714316312e-17,-2.729423832873296e-16,3.691946938625089e-15,-0.07392911865330751,3.0814879110195774e-33
401.0000000000001,2.5981658247479992e-17,-2.9839905766499686e-16,-1.6144216684776097e-17,1.6187523072593147e-17,-1.1596891422493677e-17,1.1547372269395822e-17,-2.7242361218279764e-16,3.655257067216554e-15,-0.07452926214851581,3.0814879110195774e-33
402.0000000000001,2.7976415274935626e-17,-3.0162938459867317e-16,-1.684677363190381e-17,1.688524851122274e-17,-1.2005895780068477e-17,1.2052323311164261e-17,-2.7356806691332284e-16,3.619021836839957e-15,-0.07559171490166965,3.0814879110195774e-33
403.0000000000001,2.706423505555928e-17,-3.019843055794189e-16,-1.6602767343223182e-17,1.6718682921195607e-17,-1.1778583755292521e-17,1.1839099544280559e-17,-2.747436391568992e-16,3.5832345038196555e-15,-0.07667475820073401,3.0814879110195774e-33
404.00000000000006,2.6392005469305683e-17,-3.017930164811555e-16,-1.6165888284713562e-17,1.626222425550989e-17,-1.1260122988327302e-17,1.1039059747150278e-17,-2.755257382822305e-16,3.5478884408922163e-15,-0.07765907605960176,3.0814879110195774e-33
405.00000000000017,2.5345847883585363e-17,-3.020767485435048e-16,-1.6210598258132452e-17,1.6271119204852877e-17,-1.0515435928952566e-17,9.952000644801381e-18,-2.7723381499735024e-16,3.5129771349154225e-15,-0.07891705648805052,0.0
406.00000000000006,2.4759913005214557e-17,-3.031183475976129e-16,-1.6107504378121468e-17,1.6138233678777542e-17,-1.0552662631863197e-17,9.935688064106054e-18,-2.789446798594994e-16,3.4784941846279072e-15,-0.08019121638673601,3.0814879110195774e-33
407.0000000000001,2.4343030089783712e-17,-3.0443800225542717e-16,-1.6401131186675475e-17,1.641997869716093e-17,-1.0737429552143327e-17,1.0529369210397325e-17,-2.80284184996904e-16,3.4444332984580984e-15,-0.08137309122007771,4.930380657631324e-32
408.00000000000006,2.3881290237119152e-17,-3.0526832756959896e-16,-1.679994292945088e-17,1.6830655942327634e-17,-1.0746414345696716e-17,1.0662263478249842e-17,-2.814404751870499e-16,3.4107882923813796e-15,-0.08251478868263351,3.0814879110195774e-33
409.0,2.319515162978285e-17,-3.078941798121519e-16,-1.731101064807165e-17,1.7259745051137106e-17,-1.1089541224730067e-17,1.0953998570300554e-17,-2.848858364337331e-16,3.3775530878241718e-15,-0.08434681233012306,1.5407439555097887e-33
410.00000000000017,2.2868333850471747e-17,-3.117803886438559e-16,-1.7614157704035266e-17,1.752015785219034e-17,-1.1412461920649143e-17,1.1760901844987037e-17,-2.8865761472089113e-16,3.3447217096138784e-15,-0.08630243104865498,3.0814879110195774e-33
411.0,2.287405932644154e-17,-3.158443105261492e-16,-1.7556730630220567e-17,1.746862918027293e-17,-1.1657806240368038e-17,1.232669094042179e-17,-2.923894679496015e-16,3.3122882839735953e-15,-0.08827416060501707,0.0
412.0000000000001,2.2815162055647708e-17,-3.185962278229221e-16,-1.813789458504657e-17,1.812759678955143e-17,-1.187377297468952e-17,1.253205415776269e-17,-2.9513308237969636e-16,3.280247036560372e-15,-0.08997282189123457,3.0814879110195774e-33
413.0000000000001,2.2327893151506322e-17,-3.197172613803079e-16,-1.9052954607291342e-17,1.897834623985506e-17,-1.2519333987577716e-17,1.2725490393717725e-17,-2.9725782019009785e-16,3.248592290546181e-15,-0.0915035786593338,0.0
414.00000000000006,2.2276837209480365e-17,-3.1959069711832775e-16,-1.9519269938629577e-17,1.935137283968766e-17,-1.2281166968826685e-17,1.242187162987266e-17,-2.973410523467434e-16,3.217318464740372e-15,-0.09241890587002799,3.0814879110195774e-33
415.0000000000001,2.2700678445652044e-17,-3.199171773573248e-16,-1.9537644273628383e-17,1.9450030681169015e-17,-1.2508961197681586e-17,1.2431213818404666e-17,-2.9738185988340904e-16,3.186420071752719e-15,-0.09332788935133449,0.0
416.0,2.2382739686905892e-17,-3.2047514490391533e-16,-1.916844434275668e-17,1.9112245373072158e-17,-1.2759214384863006e-17,1.2385956088309339e-17,-2.985218624832477e-16,3.1558917161960944e-15,-0.09459192181760483,3.0814879110195774e-33
417.00000000000006,2.2533178892692594e-17,-3.220119736147415e-16,-1.8713057092298948e-17,1.8647214325240304e-17,-1.252317084616597e-17,1.2401796642210132e-17,-2.9966601169306336e-16,3.1257280929277357e-15,-0.09587078683238216,4.930380657631324e-32
418.00000000000006,2.3513754121873096e-17,-3.2372527124150924e-16,-1.8408698373743815e-17,1.8349273545005638e-17,-1.2317344562071995e-17,1.250825549613584e-17,-3.000800310143105e-16,3.0959239853283118e-15,-0.09692745443247311,3.0814879110195774e-33
419.0000000000001,2.4293728457799736e-17,-3.254159763031833e-16,-1.8183470737800393e-17,1.808486567567628e-17,-1.2546680698161777e-17,1.290677746104772e-17,-3.0086075614462173e-16,3.06647426361777e-15,-0.09811292392510469,3.0814879110195774e-33
420.00000000000017,2.3607535706793625e-17,-3.278622940727177e-16,-1.8226606427453635e-17,1.8125060622063952e-17,-1.2679912864635183e-17,1.3308253785476295e-17,-3.0372796325047265e-16,3.037373883207172e-15,-0.09999689696737808,3.0814879110195774e-33
421.00000000000006,2.2242386389155277e-17,-3.312829166332462e-16,-1.833821449805797e-17,1.826140441289784e-17,-1.2685226148745366e-17,1.3419261979074975e-17,-3.083833044989214e-16,3.008617883085624e-15,-0.10249999052144335,3.0814879110195774e-33
422.00000000000006,2.0865216050100655e-17,-3.345492697390682e-16,-1.833905072200663e-17,1.828150985392409e-17,-1.3056341683995932e-17,1.3527728650990401e-17,-3.132702075900556e-16,2.9802013842414774e-15,-0.10511712706615943,3.0814879110195774e-33
423.0,1.9760301521294175e-17,-3.386900471018948e-16,-1.8360908368784836e-17,1.8288729588759955e-17,-1.3210923972728663e-17,1.3177144022132177e-17,-3.19035704311222e-16,2.952119588117046e-15,-0.10807004756697981,1.5407439555097887e-33
424.00000000000006,1.9190492698309544e-17,-3.4387826396911844e-16,-1.8667288437041464e-17,1.860210303619994e-17,-1.3061963287278787e-17,1.294140316326223e-17,-3.2487351679566697e-16,2.924367775095943e-15,-0.11109188097417345,4.930380657631324e-32
425.0,1.94398016653934e-17,-3.4839705766479727e-16,-1.9212229478293858e-17,1.9178149993673063e-17,-1.2948611937171724e-17,1.2637570000721734e-17,-3.293023774204746e-16,2.8969413030224013e-15,-0.11367243688262199,4.930380657631324e-32
426.00000000000006,2.01021966677625e-17,-3.513883639039868e-16,-1.9797669928655903e-17,1.9754916798843648e-17,-1.2805525988857757e-17,1.2527231904344895e-17,-3.316072144505494e-16,2.869835605751712e-15,-0.11554920211664517,3.0814879110195774e-33
427.00000000000017,2.1412453400100605e-17,-3.5313270658284787e-16,-1.9793592459780907e-17,1.9772662560292285e-17,-1.2570929343433536e-17,1.2537444674571227e-17,-3.3177466775109824e-16,2.8430461917311456e-15,-0.11669689670046442,3.0814879110195774e-33
428.0,2.205988364407029e-17,-3.539913171143133e-16,-1.990689554029548e-17,1.993997473682378e-17,-1.2622342214641477e-17,1.2839327304936089e-17,-3.316813691834201e-16,2.8165686426106004e-15,-0.11776079736370057,4.930380657631324e-32
429.0000000000001,2.2298046652796295e-17,-3.538422617464893e-16,-1.9861358785682156e-17,1.995543887919658e-17,-1.2819559772989872e-17,1.3215140051735178e-17,-3.3105455472143324e-16,2.7903986118822702e-15,-0.11864059611831572,6.162975822039155e-33
430.00000000000006,2.1909143716912506e-17,-3.5493168841230494e-16,-1.9496484728998115e-17,1.9626804454867788e-17,-1.2850358543018299e-17,1.3525736395202473e-17,-3.3221684711733854e-16,2.7645318235487326e-15,-0.12017110611187808,1.5407439555097887e-33
431.0000000000001,2.1338017826869448e-17,-3.5666921007751735e-16,-1.92589419914673e-17,1.9388722155692914e-17,-1.2479708468147775e-17,1.3186483964663336e-17,-3.3449463658990675e-16,2.7389640708187066e-15,-0.12212450690889225,4.930380657631324e-32
432.0000000000001,2.0454715314384474e-17,-3.5902128412487994e-16,-1.9127341180069105e-17,1.92442948623576e-17,-1.2289034077548865e-17,1.3168676002394921e-17,-3.3756997320336094e-16,2.713691214829917e-15,-0.12439513064662312,4.930380657631324e-32
433.0000000000001,1.9894665399760406e-17,-3.6254227410447095e-16,-1.9108195358276895e-17,1.9200166940920478e-17,-1.2218363532875072e-17,1.3598726741076939e-17,-3.411752739138651e-16,2.6887091833983998e-15,-0.12689184684623864,4.930380657631324e-32
434.0000000000001,1.9619054686955488e-17,-3.66554269247444e-16,-1.9170514002814943e-17,1.9245571571753324e-17,-1.2719145215808135e-17,1.4135412907846758e-17,-3.454438892995115e-16,2.6640139697936598e-15,-0.12967044963591828,4.930380657631324e-32
435.0,1.9786436541755618e-17,-3.705132135702784e-16,-1.923217187115422e-17,1.9284814065471613e-17,-1.364040635664264e-17,1.4670202129916676e-17,-3.4964433906093136e-16,2.6396016315390758e-15,-0.1324610255135597,3.0814879110195774e-33
436.0000000000001,2.0244378989428123e-17,-3.729356291676071e-16,-1.9153344231863536e-17,1.920642675482117e-17,-1.4538142651158396e-17,1.4947756696622752e-17,-3.5222855360975697e-16,2.6154682892369843e-15,-0.1346713149072487,3.0814879110195774e-33
437.0000000000001,2.0820533164104188e-17,-3.7494828622515297e-16,-1.8989409990591475e-17,1.9024841314324155e-17,-1.5250235076037242e-17,1.524147522466899e-17,-3.5410108158868434e-16,2.5916101254178923e-15,-0.13663362328914586,3.0814879110195774e-33
438.00000000000006,2.1200547155563337e-17,-3.7601641002725726e-16,-1.92818021657623e-17,1.9309303745101213e-17,-1.552308888491655e-17,1.5195042301971906e-17,-3.551164078752997e-16,2.568023383413228e-15,-0.1382839463880991,3.0814879110195774e-33
439.00000000000006,2.1268449477719918e-17,-3.7665394477880675e-16,-1.9517056067502143e-17,1.957916368183854e-17,-1.5648168729819258e-17,1.522682550866085e-17,-3.5574473090790887e-16,2.5447043662511434e-15,-0.13979805891243538,3.0814879110195774e-33
440.00000000000006,2.1317038497907148e-17,-3.76805985518608e-16,-1.9663933924363472e-17,1.9737885081910343e-17,-1.590151737615423e-17,1.5553864100008486e-17,-3.5576264913929975e-16,2.5216494355748177e-15,-0.14108331004313554,4.930380657631324e-32
441.0000000000001,2.0927425508175992e-17,-3.7690911720660065e-16,-1.963282707386571e-17,1.9707310708786647e-17,-1.598043602893468e-17,1.5879771820553606e-17,-3.5600787227188473e-16,2.4988550105827697e-15,-0.142468398832335,3.0814879110195774e-33
442.0000000000001,2.0399126952149564e-17,-3.7704527012881965e-16,-1.9758608671577363e-17,1.9811788170513888e-17,-1.578737007688521e-17,1.5951867684608014e-17,-3.564284660700108e-16,2.476317566990663e-15,-0.14393487766722884,4.930380657631324e-32
443.0000000000001,2.0149296664047176e-17,-3.7769124389498874e-16,-1.9944053111451928e-17,1.9985345190768793e-17,-1.576103848755243e-17,1.605426076048011e-17,-3.5720743287869703e-16,2.45403363601413e-15,-0.14555930596732874,4.930380657631324e-32
