wavelength_nm,face,normal,transmission_T,power_W,sourcepower_W,source_normalized_power
400.00000000000006,ic1_flux_top,+z,0.00654731385155561,2.4172335330468373e-17,3.691946938625089e-15,0.00654731385155561
401.0000000000001,ic1_flux_top,+z,0.007108024899399154,2.5981658247479992e-17,3.655257067216554e-15,0.007108024899399154
402.0000000000001,ic1_flux_top,+z,0.007730380344807192,2.7976415274935626e-17,3.619021836839957e-15,0.007730380344807192
403.0000000000001,ic1_flux_top,+z,0.007553018097673862,2.706423505555928e-17,3.5832345038196555e-15,0.007553018097673863
404.00000000000006,ic1_flux_top,+z,0.007438792371574307,2.6392005469305683e-17,3.5478884408922163e-15,0.007438792371574307
405.00000000000017,ic1_flux_top,+z,0.00721491968497984,2.5345847883585363e-17,3.5129771349154225e-15,0.00721491968497984
406.00000000000006,ic1_flux_top,+z,0.007117997527387877,2.4759913005214557e-17,3.4784941846279072e-15,0.007117997527387878
407.0000000000001,ic1_flux_top,+z,0.0070673541858629904,2.4343030089783712e-17,3.4444332984580984e-15,0.007067354185862991
408.00000000000006,ic1_flux_top,+z,0.007001692333253983,2.3881290237119152e-17,3.4107882923813796e-15,0.007001692333253984
409.0,ic1_flux_top,+z,0.00686744250250267,2.319515162978285e-17,3.3775530878241718e-15,0.00686744250250267
410.00000000000017,ic1_flux_top,+z,0.006837140974909902,2.2868333850471747e-17,3.3447217096138784e-15,0.006837140974909902
411.0,ic1_flux_top,+z,0.006905817780752047,2.287405932644154e-17,3.3122882839735953e-15,0.006905817780752047
412.0000000000001,ic1_flux_top,+z,0.006955318243217259,2.2815162055647708e-17,3.280247036560372e-15,0.006955318243217259
413.0000000000001,ic1_flux_top,+z,0.006873097992777778,2.2327893151506322e-17,3.248592290546181e-15,0.006873097992777778
414.00000000000006,ic1_flux_top,+z,0.006924038591025226,2.2276837209480365e-17,3.217318464740372e-15,0.006924038591025225
415.0000000000001,ic1_flux_top,+z,0.007124195157722984,2.2700678445652044e-17,3.186420071752719e-15,0.007124195157722984
416.0,ic1_flux_top,+z,0.007092366183553528,2.2382739686905892e-17,3.1558917161960944e-15,0.007092366183553529
417.00000000000006,ic1_flux_top,+z,0.007208937637178392,2.2533178892692594e-17,3.1257280929277357e-15,0.007208937637178392
418.00000000000006,ic1_flux_top,+z,0.007595068300547937,2.3513754121873096e-17,3.0959239853283118e-15,0.007595068300547936
419.0000000000001,ic1_flux_top,+z,0.007922365025538626,2.4293728457799736e-17,3.06647426361777e-15,0.007922365025538626
420.00000000000017,ic1_flux_top,+z,0.007772350923708596,2.3607535706793625e-17,3.037373883207172e-15,0.007772350923708595
421.00000000000006,ic1_flux_top,+z,0.0073928917707367986,2.2242386389155277e-17,3.008617883085624e-15,0.0073928917707367986
422.00000000000006,ic1_flux_top,+z,0.0070012772158386475,2.0865216050100655e-17,2.9802013842414774e-15,0.0070012772158386475
423.0,ic1_flux_top,+z,0.006693597915488889,1.9760301521294175e-17,2.952119588117046e-15,0.006693597915488889
424.00000000000006,ic1_flux_top,+z,0.006562270608278721,1.9190492698309544e-17,2.924367775095943e-15,0.006562270608278721
425.0,ic1_flux_top,+z,0.006710457559188963,1.94398016653934e-17,2.8969413030224013e-15,0.006710457559188964
426.00000000000006,ic1_flux_top,+z,0.007004650938009747,2.01021966677625e-17,2.869835605751712e-15,0.007004650938009747
427.00000000000017,ic1_flux_top,+z,0.007531517940994989,2.1412453400100605e-17,2.8430461917311456e-15,0.00753151794099499
428.0,ic1_flux_top,+z,0.007832183924203455,2.205988364407029e-17,2.8165686426106004e-15,0.007832183924203455
429.0000000000001,ic1_flux_top,+z,0.00799098973094568,2.2298046652796295e-17,2.7903986118822702e-15,0.007990989730945678
430.00000000000006,ic1_flux_top,+z,0.007925082840532654,2.1909143716912506e-17,2.7645318235487326e-15,0.007925082840532654
431.0000000000001,ic1_flux_top,+z,0.007790543167107438,2.1338017826869448e-17,2.7389640708187066e-15,0.007790543167107439
432.0000000000001,ic1_flux_top,+z,0.007537598678361971,2.0454715314384474e-17,2.713691214829917e-15,0.007537598678361971
433.0000000000001,ic1_flux_top,+z,0.007399337021125693,1.9894665399760406e-17,2.6887091833983998e-15,0.007399337021125691
434.0000000000001,ic1_flux_top,+z,0.007364471398952565,1.9619054686955488e-17,2.6640139697936598e-15,0.007364471398952565
435.0,ic1_flux_top,+z,0.0074959934504278646,1.9786436541755618e-17,2.6396016315390758e-15,0.007495993450427865
436.0000000000001,ic1_flux_top,+z,0.007740250215510759,2.0244378989428123e-17,2.6154682892369843e-15,0.007740250215510758
437.0000000000001,ic1_flux_top,+z,0.008033821507294396,2.0820533164104188e-17,2.5916101254178923e-15,0.008033821507294396
438.00000000000006,ic1_flux_top,+z,0.008255589607359854,2.1200547155563337e-17,2.568023383413228e-15,0.008255589607359854
439.00000000000006,ic1_flux_top,+z,0.008357925486272726,2.1268449477719918e-17,2.5447043662511434e-15,0.008357925486272726
440.00000000000006,ic1_flux_top,+z,0.008453609053332927,2.1317038497907148e-17,2.5216494355748177e-15,0.00845360905333293
441.0000000000001,ic1_flux_top,+z,0.008374805828888573,2.0927425508175992e-17,2.4988550105827697e-15,0.008374805828888571
442.0000000000001,ic1_flux_top,+z,0.008237686161124939,2.0399126952149564e-17,2.476317566990663e-15,0.008237686161124939
443.0000000000001,ic1_flux_top,+z,0.008210684795980994,2.0149296664047176e-17,2.45403363601413e-15,0.008210684795980996
444.00000000000006,ic1_flux_top,+z,0.008058970420293467,1.9599414477535753e-17,2.4319998033721584e-15,0.008058970420293467
445.00000000000006,ic1_flux_top,+z,0.00801144486136213,1.9309286216784323e-17,2.4102127083105582e-15,0.00801144486136213
446.00000000000006,ic1_flux_top,+z,0.008011087452772127,1.9135836596359096e-17,2.3886690426450656e-15,0.008011087452772127
447.00000000000006,ic1_flux_top,+z,0.007979488251123712,1.8890365590932893e-17,2.367365549823656e-15,0.007979488251123714
448.0000000000001,ic1_flux_top,+z,0.007727272319349613,1.813049150113106e-17,2.346299024007616e-15,0.007727272319349612
449.00000000000006,ic1_flux_top,+z,0.007572020287744531,1.7608478071509223e-17,2.3254663091710016e-15,0.007572020287744532
450.0000000000001,ic1_flux_top,+z,0.0074126429988241194,1.708513620342541e-17,2.3048642982180115e-15,0.0074126429988241194
451.00000000000006,ic1_flux_top,+z,0.007286893062932092,1.6646833838688458e-17,2.2844899321179446e-15,0.007286893062932093
452.00000000000006,ic1_flux_top,+z,0.00700871980823024,1.5870126005704965e-17,2.264340199057309e-15,0.00700871980823024
453.0000000000001,ic1_flux_top,+z,0.006785645287010818,1.5229784616531982e-17,2.2444121336087315e-15,0.006785645287010818
454.0000000000001,ic1_flux_top,+z,0.006613013288413411,1.4711989284425048e-17,2.224702815916273e-15,0.006613013288413411
455.00000000000017,ic1_flux_top,+z,0.006638807067458686,1.4639959556735902e-17,2.2052093708968152e-15,0.006638807067458687
456.0000000000001,ic1_flux_top,+z,0.006748465641484227,1.475166653160978e-17,2.1859289674571662e-15,0.006748465641484227
457.00000000000006,ic1_flux_top,+z,0.006844508005673931,1.4831082525094246e-17,2.16685881772651e-15,0.00684450800567393
458.0000000000001,ic1_flux_top,+z,0.006962922618070664,1.495633115951581e-17,2.147996176303912e-15,0.006962922618070664
459.00000000000006,ic1_flux_top,+z,0.0070672498075790785,1.5048565970247152e-17,2.1293383395205208e-15,0.007067249807579078
460.0000000000001,ic1_flux_top,+z,0.007254829632341338,1.531409396128183e-17,2.1108826447161572e-15,0.007254829632341337
461.00000000000006,ic1_flux_top,+z,0.0074739426866603795,1.5640170297855583e-17,2.092626469529988e-15,0.0074739426866603795
462.00000000000017,ic1_flux_top,+z,0.007530765034060983,1.562307836556697e-17,2.0745672312049533e-15,0.007530765034060982
463.0000000000001,ic1_flux_top,+z,0.007723643259750114,1.588523552021261e-17,2.0567023859057094e-15,0.007723643259750113
464.00000000000006,ic1_flux_top,+z,0.0077653089006333486,1.5833693366287727e-17,2.0390294280497083e-15,0.007765308900633349
465.00000000000017,ic1_flux_top,+z,0.00782136030711193,1.581123878032335e-17,2.021545889651223e-15,0.00782136030711193
466.0000000000001,ic1_flux_top,+z,0.007954599697909192,1.594300119193722e-17,2.004249339677988e-15,0.007954599697909192
467.0000000000001,ic1_flux_top,+z,0.008064930301048179,1.6026124495891045e-17,1.9871373834201852e-15,0.008064930301048179
468.00000000000006,ic1_flux_top,+z,0.008132442327412498,1.6022600183196558e-17,1.970207661871544e-15,0.0081324423274125
469.00000000000006,ic1_flux_top,+z,0.008291303995556651,1.6196712886161644e-17,1.953457851122277e-15,0.008291303995556651
470.00000000000006,ic1_flux_top,+z,0.00850432755638782,1.6471910106908588e-17,1.9368856617635934e-15,0.00850432755638782
471.0,ic1_flux_top,+z,0.00868072101603002,1.6671227819712844e-17,1.920488838303566e-15,0.00868072101603002
472.0000000000001,ic1_flux_top,+z,0.008738544444818438,1.664050572309367e-17,1.904265158594088e-15,0.008738544444818438
473.0,ic1_flux_top,+z,0.008701212269905391,1.64297371925457e-17,1.88821243326872e-15,0.00870121226990539
474.00000000000006,ic1_flux_top,+z,0.008610126812335367,1.612098586404613e-17,1.8723285051911517e-15,0.008610126812335365
475.0,ic1_flux_top,+z,0.008503313236704287,1.5787347008305315e-17,1.8566112489140965e-15,0.008503313236704287
476.00000000000006,ic1_flux_top,+z,0.008385746570721928,1.5438650591120024e-17,1.8410585701483838e-15,0.008385746570721928
476.99999999999994,ic1_flux_top,+z,0.008385374343380804,1.5308913004837506e-17,1.825668405242035e-15,0.008385374343380802
478.0000000000001,ic1_flux_top,+z,0.008454898617834269,1.5307075837058854e-17,1.8104387206691044e-15,0.008454898617834269
479.0000000000001,ic1_flux_top,+z,0.00855081994709771,1.5351864338496734e-17,1.7953675125281303e-15,0.00855081994709771
480.00000000000006,ic1_flux_top,+z,0.008684598964261823,1.54625185953381e-17,1.7804528060499094e-15,0.008684598964261823
481.00000000000006,ic1_flux_top,+z,0.008858303647165328,1.5641041686573754e-17,1.7656926551144943e-15,0.008858303647165326
482.0000000000001,ic1_flux_top,+z,0.00906017532608619,1.5865138395405627e-17,1.7510851417771673e-15,0.00906017532608619
483.00000000000006,ic1_flux_top,+z,0.00925106783633194,1.6065666911054517e-17,1.7366283758032173e-15,0.009251067836331938
484.00000000000006,ic1_flux_top,+z,0.0093946824240665,1.6180654075576773e-17,1.7223204942113368e-15,0.009394682424066499
485.0000000000001,ic1_flux_top,+z,0.009492563709263933,1.621481440598055e-17,1.708159660825481e-15,0.009492563709263933
486.0000000000001,ic1_flux_top,+z,0.0097291758915564,1.6482625602145076e-17,1.6941440658349854e-15,0.009729175891556398
487.00000000000006,ic1_flux_top,+z,0.009820799430642112,1.6501613567926847e-17,1.6802719253627934e-15,0.009820799430642112
488.00000000000006,ic1_flux_top,+z,0.010020368418171442,1.6699359624202137e-17,1.6665414810416228e-15,0.010020368418171442
489.0000000000001,ic1_flux_top,+z,0.010218974662165927,1.6891464382692836e-17,1.6529509995979056e-15,0.010218974662165925
490.00000000000006,ic1_flux_top,+z,0.01038238584459769,1.702190884725119e-17,1.639498772443356e-15,0.010382385844597691
491.00000000000006,ic1_flux_top,+z,0.010572455321274012,1.7192748330444398e-17,1.6261831152739858e-15,0.01057245532127401
492.0000000000001,ic1_flux_top,+z,0.010826562367689188,1.746327073287938e-17,1.613002367676447e-15,0.010826562367689188
493.0000000000001,ic1_flux_top,+z,0.011153638961131869,1.7845319227735537e-17,1.599954892741534e-15,0.01115363896113187
494.00000000000006,ic1_flux_top,+z,0.011581454003975677,1.838022006913592e-17,1.5870390766847036e-15,0.011581454003975675
495.0000000000001,ic1_flux_top,+z,0.012061245593509391,1.8987456021118156e-17,1.574253328473472e-15,0.012061245593509391
496.0000000000002,ic1_flux_top,+z,0.012467907191454016,1.9469834989265262e-17,1.5615960794615664e-15,0.012467907191454016
497.00000000000017,ic1_flux_top,+z,0.012770960745747831,1.978305830765293e-17,1.5490657830296612e-15,0.012770960745747831
498.00000000000006,ic1_flux_top,+z,0.013012584095508128,1.9995929372732134e-17,1.5366609142326017e-15,0.01301258409550813
499.0000000000001,ic1_flux_top,+z,0.012912704896666887,1.9683868695936182e-17,1.524379969452962e-15,0.012912704896666887
500.00000000000006,ic1_flux_top,+z,0.012920694575982166,1.953895169421605e-17,1.5122214660608366e-15,0.012920694575982166
400.00000000000006,ic1_flux_bottom,-z,-0.08045147380632237,-2.970225724271284e-16,3.691946938625089e-15,-0.08045147380632237
401.0000000000001,ic1_flux_bottom,-z,-0.08163558736847615,-2.9839905766499686e-16,3.655257067216554e-15,-0.08163558736847615
402.0000000000001,ic1_flux_bottom,-z,-0.08334555529016888,-3.0162938459867317e-16,3.619021836839957e-15,-0.08334555529016888
403.0000000000001,ic1_flux_bottom,-z,-0.08427701431695575,-3.019843055794189e-16,3.5832345038196555e-15,-0.08427701431695575
404.00000000000006,ic1_flux_bottom,-z,-0.08506271307822214,-3.017930164811555e-16,3.5478884408922163e-15,-0.08506271307822214
405.00000000000017,ic1_flux_bottom,-z,-0.08598881716056986,-3.020767485435048e-16,3.5129771349154225e-15,-0.08598881716056986
