source_pool_sample_index,L1_nm,W1_nm,L2_nm,W2_nm,D_nm,delta_theta_deg,delta_theta_reduction_vs_IAR4_deg,delta_L1_nm,delta_W1_nm,delta_L2_nm,delta_W2_nm,delta_D_nm,direct_clearance_nm,periodic_image_clearance_nm,minimum_clearance_nm,minimum_headroom_over_60_nm,normalized_6d_distance_from_IAR4,geometry_hash_sha256,recomputed_current_rule_pass,stored_vs_recomputed_clearance_match,source,geometry_distance_rank
10018,260,88,202,80,210,81.527013928,1.293895393,1,1,-1,1,0,60.208646604211,72.208646604211,60.208646604211,0.208646604211,0.056943092047,4782031e361370078232f79befe11fe8b0f76a43dad818c87f1a1146a9d21005,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,1
1878,259,90,199,77,210,81.827269792,0.993639529,0,3,-4,-2,0,61.037445048864,73.037445048864,61.037445048864,1.037445048864,0.145244029818,05993ac080d68b2a36b908df3e3c7ba869d41168252953049318c5d6c765b34d,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,154
4770,260,90,202,79,215,80.563129484,2.257779837,1,3,-1,0,5,63.890396058173,65.890396058173,63.890396058173,3.890396058173,0.145541420358,561105abae78b2025c5470152a196833bb7bba6cedbeac89fbe79fb0f4b4b173,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,155
14700,251,87,203,78,214,82.333106249,0.487803072,-8,0,0,-1,4,64.704235152985,68.704235152985,64.704235152985,4.704235152985,0.145752094214,b9055df8aacd58649c69d0c49c1ccb87c129ba905463d385465d1a7fd6a727cd,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,156
3262,254,88,199,77,213,81.022980809,1.797928512,-5,1,-4,-2,3,64.711300404417,70.711300404417,64.711300404417,4.711300404417,0.146065483838,3a8ab32e4bf10dbb997702373ca056e8ba56369c7e2d38e84ebacaff0c71d8c6,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,157
11954,261,87,203,79,217,80.102376491,2.718532830,2,0,0,0,7,66.721094177330,64.721094177330,64.721094177330,4.721094177330,0.146125142441,141feb4e58648758a13de545102be4cf79fb48c410da23e6d3a8980e335e6fde,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,158
7102,254,87,202,78,216,81.814646423,1.006262898,-5,0,-1,-1,6,66.976260830441,66.976260830441,66.976260830441,6.976260830441,0.146597010056,e55df0d5777cc20819cdcfbda974a330bbd162dc454b1403519dbed3ee1b37ec,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,159
15710,255,88,198,78,214,80.392713994,2.428195327,-4,1,-5,-1,4,65.879621578820,69.879621578820,65.879621578820,5.879621578820,0.146781461862,8d1c32f6fdd90ab9015accf1d09c1a0dbac2577c1ff366fd2740969ccbe4a6be,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,160
1502,255,88,196,79,211,81.697429418,1.123479903,-4,1,-7,0,1,64.323283927627,74.323283927627,64.323283927627,4.323283927627,0.147754588918,1fabeaa3576ac1d498df5986bdbd11f8775b31e94be37a9229d7e0d8e899bed0,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,161
1614,256,88,197,79,214,81.567589044,1.253320277,-3,1,-6,0,4,66.772447154598,70.772447154598,66.772447154598,6.772447154598,0.148125206039,ff0138390085763115afb92edb16f98695e453215289fe033adda8c86add64b3,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,162
11588,252,87,198,78,212,81.444060355,1.376848966,-7,0,-5,-1,2,64.799540023874,72.799540023874,64.799540023874,4.799540023874,0.148563536705,8c4b5bb9aaf8d84129718e40f79290a01749d3b03277ef48272190f08237c470,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,163
6548,253,87,198,77,211,81.886779964,0.934129357,-6,0,-5,-2,1,64.057387153516,74.057387153516,64.057387153516,4.057387153516,0.148759945656,5b9fb2c7f19eff47bdaf391484257dd1d5647e0e907a322a6b7b666c59578b0d,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,164
12878,256,90,202,79,215,82.394419759,0.426489562,-3,3,-1,0,5,64.660591240138,66.660591240138,64.660591240138,4.660591240138,0.149183613929,dbd8da1fb3fb5b611d9f2cbbfb4dc715c4df17c0bb0ea509e3ff1725c7e19e55,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,165
15174,257,87,197,77,213,82.289826125,0.531083196,-2,0,-6,-2,3,66.725257071841,72.725257071841,66.725257071841,6.725257071841,0.149357383485,5776d25237bfb1311048cd879b39912a267c7753b66e29ab388667b06c2779ae,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,166
2306,259,90,198,80,212,80.207871795,2.613037526,0,3,-5,1,2,62.639339324457,70.639339324457,62.639339324457,2.639339324457,0.149626498226,aaf2bf21b52edcda610c70edc92f30f6778d5ed6d7ab198a7ca2759b150dc2d8,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,167
12498,262,88,196,78,209,80.215986818,2.604922503,3,1,-7,-1,-1,61.797928345643,75.797928345643,61.797928345643,1.797928345643,0.149715678163,c1ae052ce54acb4278ea3d85ce36730aacba3da43e6408e1101f1012ad3b2271,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,168
15638,259,88,199,80,216,81.662264317,1.158645004,0,1,-4,1,6,67.751349950227,67.751349950227,67.751349950227,7.751349950227,0.150118477408,f62c6c2e7c5a21518dce01e19530f9dee13fd50badbdc135ca5f59a572eaa79e,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,169
4510,255,90,199,79,213,81.847106516,0.973802805,-4,3,-4,0,3,63.903932976008,69.903932976008,63.903932976008,3.903932976008,0.150215445430,08317911cbee0da8a27eec4c26adbc0c892a8b169d7c143c0a00a6615e0a0e8b,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,170
5428,253,89,199,78,213,81.637919247,1.182990074,-6,2,-4,-1,3,64.386101818103,70.386101818103,64.386101818103,4.386101818103,0.150457187267,ef7c357a34a1dbae23a0032b3290dadd09de515a1865d0d1615c7769e1c2f723,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,171
9178,263,88,198,77,213,80.683051497,2.137857824,4,1,-5,-2,3,65.073035181683,71.073035181683,65.073035181683,5.073035181683,0.150653103694,b6449d53656fff1dd12db91c4ee372bad553a04f06165577ce86db182cb602e7,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,172
5538,260,88,203,78,217,80.772316754,2.048592567,1,1,0,-1,7,66.559554960177,64.559554960177,64.559554960177,4.559554960177,0.151033135874,223a554d477dba36ed1c4d462b08a2f9eda67c4721089c70e98b3897f202a850,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,173
8676,252,88,199,77,211,82.140149027,0.680760294,-7,1,-4,-2,1,63.169858018570,73.169858018570,63.169858018570,3.169858018570,0.151109952114,17760bffb4b99e400c8c4b62ea778295109b073679f3ee2d7293d4f00ff12239,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,174
238,256,87,197,80,214,80.132131576,2.688777745,-3,0,-6,1,4,66.602184557317,70.602184557317,66.602184557317,6.602184557317,0.151328498102,cc3a473fbf754c1399348a3a35e1871e93b5142428e894fe7261b28d9dfadd59,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,175
14758,258,88,202,80,217,81.352090090,1.468819231,-1,1,-1,1,7,67.133786396596,65.133786396596,65.133786396596,5.133786396596,0.151334655759,d08c02ea327ad2a23f618629e75b8722fb21343d8785091409d400f70a3718f6,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,176
14673,256,91,203,78,212,81.178969592,1.641939729,-3,4,0,-1,2,60.219931965631,68.219931965631,60.219931965631,0.219931965631,0.151567524148,e086cc5d55da904009c65d31886dac27e44db920559d5696788ab733d296c9b5,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,177
8794,263,87,203,79,217,82.500816733,0.320092588,4,0,0,0,7,67.712931379594,65.712931379594,65.712931379594,5.712931379594,0.151569415824,96a1afb53e8c881fe5ea4cd213433e3faa21334180fb934247eb40b05d86255e,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,178
8118,258,89,196,78,210,81.490045488,1.330863833,-1,2,-7,-1,0,62.807695177048,74.807695177048,62.807695177048,2.807695177048,0.151818094538,494c391237c9164c2d02792b241784e64734754ca34bad7b232f370b7bd4de5f,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,179
662,259,89,196,80,209,82.281711101,0.539198220,0,2,-7,1,-1,62.015742620859,76.015742620859,62.015742620859,2.015742620859,0.151841761746,7f6b29c770a5c94aaa4a05bd1612c39aca9fd23f456faf9f46d31d73f11c7960,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,180
7326,255,87,197,77,208,81.360205114,1.460704207,-4,0,-6,-2,-2,61.334201252662,77.334201252662,61.334201252662,1.334201252662,0.151844329499,17a3f3643bdc8d4618760cd4439a6391613f4983acb55c593712446352c8368c,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,181
694,258,87,201,78,217,80.665919781,2.154989540,-1,0,-2,-1,7,68.005237837801,66.005237837801,66.005237837801,6.005237837801,0.152075162293,c13609feb4b239bbf13361197ca9b6fdfacd71ec2f54daa5a81f199023852f04,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,182
5350,257,89,199,77,214,80.858877003,1.962032318,-2,2,-4,-2,4,65.147277382404,69.147277382404,65.147277382404,5.147277382404,0.152097983652,d9f2c0660e1798b64e48418b8b130650f4347a04cd487f2fc01b6e177e038ad7,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,183
7377,256,91,200,79,211,82.398928106,0.421981215,-3,4,-3,0,1,61.153833526560,71.153833526560,61.153833526560,1.153833526560,0.152238432798,bbf4a2d28c4e007aa4eff27563e6cd45458a5bec20978f208694d770fe02f840,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,184
8166,257,88,201,77,216,82.759595811,0.061313510,-2,1,-2,-2,6,67.449115953257,67.449115953257,67.449115953257,7.449115953257,0.152349747032,f09dcb13100fcda5bcfc74339e727bcc9d1482527864e8a954b6d8ee5820a70d,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,185
564,253,87,202,77,215,82.224004269,0.596905052,-6,0,-1,-2,5,66.219665579653,68.219665579653,66.219665579653,6.219665579653,0.153086014277,dcd824f838ea7d196b88d328b2b6d74bae9bfca52145bc83dd04d55dcada182c,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,186
8802,260,90,201,77,214,82.731644064,0.089265257,1,3,-2,-2,4,64.436675191940,68.436675191940,64.436675191940,4.436675191940,0.153198349237,9eb25682fb341bb409132104a17304dfd24703ad2bfe624cc7b75543518a83b5,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,187
5044,253,89,203,80,215,81.919240057,0.901669264,-6,2,0,1,5,64.385051069243,66.385051069243,64.385051069243,4.385051069243,0.153225306400,ff6318ce6935642312d99c36b9be204522cef14bfadfb31d74b6a21114dde078,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,188
10594,260,87,200,77,216,80.830925256,1.989984065,1,0,-3,-2,6,67.642846462083,67.642846462083,67.642846462083,7.642846462083,0.153858121383,d226118679c26bc0a71d0310d2936fc528d3f2835719957e78eeb3000b870d3a,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,189
2590,255,87,196,78,212,80.568539500,2.252369821,-4,0,-7,-1,2,65.433892931078,73.433892931078,65.433892931078,5.433892931078,0.154151025855,e1f952f203cffa7c3bd63d3147470394cfe037bb887d87b9e43438bcab194cf5,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,190
15070,255,87,196,79,213,82.780334204,0.040575117,-4,0,-7,0,3,67.312867583469,73.312867583469,67.312867583469,7.312867583469,0.154157979525,b6fd0db0815353ca51b6c469ec344ecd38983835bf98f4e6a39605244a4ea1dc,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,191
4790,258,90,197,80,210,81.948093474,0.872815847,-1,3,-6,1,0,61.868247697318,73.868247697318,61.868247697318,1.868247697318,0.154988745854,edcf54fa381abc49abc42ac6ac7b436c9d55a9f886dbb5c2fd7edca5cda030cb,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,192
3766,258,88,198,79,216,82.682052255,0.138857066,-1,1,-5,0,6,68.775070695274,68.775070695274,68.775070695274,8.775070695274,0.155874692068,0357693f7ad7afb4409dabdbc32ffffb06a937ea9febf11c380d839d88cc591c,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,193
12278,258,90,199,80,214,80.188936740,2.631972581,-1,3,-4,1,4,64.139195327868,68.139195327868,64.139195327868,4.139195327868,0.155961438125,05c6b38f79e39cc8070427e51920335745153e3ef0c5221206cd536254fe10ca,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,194
7714,260,87,195,78,211,80.999537408,1.821371913,1,0,-8,-1,1,65.099254802805,75.099254802805,65.099254802805,5.099254802805,0.156010290807,49a3e8a4ec35b81db2a6a5c113eee828c65c29a94ac45ff1a2106149983ea980,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,195
14041,258,91,201,78,213,82.473766655,0.347142666,-1,4,-2,-1,3,62.757583336963,68.757583336963,62.757583336963,2.757583336963,0.156032623015,af0077acd337889955ed686511e5acbde4146bcaabd99b644c188c7db5ead1bd,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,196
2622,254,90,201,80,214,82.184330821,0.636578500,-5,3,-2,1,4,63.994115212353,67.994115212353,63.994115212353,3.994115212353,0.156347403495,693361009dfda8fd918ed96e9c75572399591ae839c453c6ffa2bcb24675e57d,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,197
12558,255,88,196,80,212,81.283563226,1.537346095,-4,1,-7,1,2,65.070080039266,73.070080039266,65.070080039266,5.070080039266,0.156649655208,a21314d8d95817773e5eb075ed2d2083218f229a33eaa6460d0205806a1c5e13,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,198
2378,264,90,200,77,211,80.784940123,2.035969198,5,3,-3,-2,1,61.125164441108,71.125164441109,61.125164441108,1.125164441108,0.157277256291,fe54c6159b5d93460d5f5e9ae949e9a124551213454ff5ac31fa81a8b111718c,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,199
16166,258,90,198,77,209,82.080638856,0.740270465,-1,3,-5,-2,-1,60.639665755059,74.639665755059,60.639665755059,0.639665755059,0.157283345991,dd6e210b856166070b18111d0e70e57bf912bb262235ea1426ef095979dcc90c,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,200
9900,251,89,199,78,210,82.479176670,0.341732651,-8,2,-4,-1,0,61.751388985967,73.751388985967,61.751388985967,1.751388985967,0.157353508143,7c839a38b4a8d4e586e8c2a84ec0c87fc8c013103c7d0ec55a7dfab235043ccf,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,201
9428,254,87,200,77,215,80.012209564,2.808699757,-5,0,-3,-2,5,66.338151451451,68.338151451451,66.338151451451,6.338151451451,0.157474795183,02aa8be5a3dcba8653ca9af8ffaf83e6f083031547b8060bf5130d3c09cd1a53,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,202
10182,257,87,195,78,209,81.238479763,1.582429558,-2,0,-8,-1,-1,63.197174641330,77.197174641330,63.197174641330,3.197174641330,0.157698832049,399d4c31c854a2c87a1b549c5200f6aeeff06fa4cbc0000050edeacb11cf9e0b,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,203
1882,263,89,196,79,211,82.750579119,0.070330202,4,2,-7,0,1,64.298926706397,74.298926706397,64.298926706397,4.298926706397,0.158144030879,f298fe80eae432ad13bb10cddb9aecf79e67bc4fddfa5b7e0c4a6e8e2d389897,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,204
9810,262,89,196,78,210,80.805678516,2.015230805,3,2,-7,-1,0,62.527542858354,74.527542858354,62.527542858354,2.527542858354,0.158151078997,697d0bc2c2871742abdf02fe7e92b1d3a4e13c04c4b674c36c58a4c0963e15a1,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,205
7522,260,89,202,77,216,81.735299528,1.085609793,1,2,-1,-2,6,66.014690101882,66.014690101882,66.014690101882,6.014690101882,0.158208369437,80061f782e44cab0772124ca2e1170fba966bc5f298fc2d6d5036662dee418da,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,206
9666,260,88,197,78,215,82.464749962,0.356159359,1,1,-6,-1,5,68.236300333721,70.236300333721,68.236300333721,8.236300333721,0.158285288559,a9082cf88cc486ea5a0cfc1262f598eb58936450d009e8ca4e75016f7dedd367,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,207
15218,261,89,196,80,212,82.058998793,0.761910528,2,2,-7,1,2,64.913603344554,72.913603344554,64.913603344554,4.913603344554,0.158530295769,6217076ef4630df037b99aa4b8b359868aaeba0a9f902b17fc2bfb8ebc42e73b,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,208
6258,261,88,196,79,214,81.800219715,1.020689606,2,1,-7,0,4,67.368182813694,71.368182813694,67.368182813694,7.368182813694,0.159008584048,957f1b93832b558122914f727fdcb793f7e570173376edc211be4600cda76700,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,209
9478,257,91,200,78,212,80.560424477,2.260484844,-2,4,-3,-1,2,61.457801187832,69.457801187832,61.457801187832,1.457801187832,0.159081544369,0dcdaa6e77d8b770f8c27eb4ed57e67d83f0daef1becd77b71843fe4d758265d,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,210
2282,264,88,196,80,209,81.044620871,1.776288450,5,1,-7,1,-1,61.968023825097,75.968023825097,61.968023825097,1.968023825097,0.159145288138,6000a0de181d380799c36b7af1d02e785edceda501e8e337d3dd12c2d2c97c97,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,211
15418,262,88,195,79,209,82.383599728,0.437309593,3,1,-8,0,-1,63.124845522086,77.124845522086,63.124845522086,3.124845522086,0.159288900794,973401e0cd270ae40f18852ce6ddad234eead3fa15a3cbcc70feac0e9bbfc894,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,212
3078,257,87,196,78,214,82.581065297,0.239844024,-2,0,-7,-1,4,68.284593522116,72.284593522116,68.284593522116,8.284593522116,0.159445427943,9ccaa1208ee336fee6e7df83096de7711841932be86566264bb3167f33a8d8e2,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,213
7382,259,88,195,80,209,80.552309453,2.268599868,0,1,-8,1,-1,62.256618816042,76.256618816042,62.256618816042,2.256618816042,0.159581023289,39c9ac2e6b96f7303442f57416aea7c3f4e94f3b0fde8cca0c006cd3185f3294,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,214
146,261,90,200,80,215,81.632509231,1.188400090,2,3,-3,1,5,65.243626027138,67.243626027138,65.243626027138,5.243626027138,0.159601625541,1ee8a3f76eb3df862e20a7ff42c49fe3912c5f89239be068bc3a85955ac8e220,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,215
3678,255,88,201,79,217,81.931863427,0.889045894,-4,1,-2,0,7,67.950912640406,65.950912640406,65.950912640406,5.950912640406,0.159815744885,4079b45b7501a4e09b64aa9ddd661d005d4aed153f40a89efebd9d540c4cb3f1,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,216
8500,253,90,200,78,213,82.544096857,0.276812464,-6,3,-3,-1,3,63.784736467493,69.784736467493,63.784736467493,3.784736467493,0.160090781847,cf8e4677c5a547e32ac2e32fe77fb1086d1cf9a8efa5b469494a7fe5caf70de5,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,217
4490,263,89,201,80,216,80.462142527,2.358766794,4,2,-2,1,6,65.761308694637,65.761308694637,65.761308694637,5.761308694637,0.160110754504,ca9adde86a3fb38c88d81699583ec1bddf46bd8fb616096b31637e7cc47d3924,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,218
15790,256,87,195,80,211,81.950798482,0.870110839,-3,0,-8,1,1,65.359614468599,75.359614468599,65.359614468599,5.359614468599,0.160322934530,d3ac99f9df8b5990d8c070261ffe0380f0fcde0e7b8b1b22a39759c7ca22ea99,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,219
470,259,87,203,79,218,81.603655815,1.217253506,0,0,0,0,8,68.320126013223,64.320126013223,64.320126013223,4.320126013223,0.160570628319,81d4ad638eb4cdbdbf8a05bc662dea9855f8273255e2c105b604e79832f84fd0,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,220
11028,253,88,200,79,216,82.518850118,0.302059203,-6,1,-3,0,6,67.708324836252,67.708324836252,67.708324836252,7.708324836252,0.161772159859,9899814c2e24fd7533cbe58866e9f95263f759f87163392eb5bd50b86c782ee4,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,221
15990,258,88,198,78,216,80.724528283,2.096381038,-1,1,-5,-1,6,68.008371934093,68.008371934093,68.008371934093,8.008371934093,0.161891478765,3837a79022e01e5701eccb564dc69791c9d8fc623bc42885401435c84f6b5a8b,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,222
11486,255,89,200,79,216,80.030242950,2.790666371,-4,2,-3,0,6,66.171503415702,66.171503415702,66.171503415702,6.171503415702,0.162027657606,fe4af81a99514730ee42a3837d1918f0476146c77aea351606db0637edb6a617,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,223
4546,260,91,202,78,214,81.500865519,1.320043802,1,4,-1,-1,4,62.845187931308,66.845187931308,62.845187931308,2.845187931308,0.162227065293,22d277feaa342f995d0faf109ce61fe043bf3c4914edffc0c1242387d49e742a,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,224
9876,253,88,198,77,213,82.710004002,0.110905319,-6,1,-5,-2,3,65.914935645879,71.914935645879,65.914935645879,5.914935645879,0.162278843212,b773f2c53637db69706cec9cd0a0f3d252922d742cd0309702456cc069ba296d,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,225
3854,255,91,200,79,212,80.633459687,2.187449634,-4,4,-3,0,2,61.404645849123,69.404645849123,61.404645849123,1.404645849123,0.162528670946,707de733c0a99386efcb20f951e66b98f6c87be8bbcf1b2fd47c0caa933459c2,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,226
1204,253,90,198,79,210,81.091507673,1.729401648,-6,3,-5,0,0,61.077400181046,73.077400181046,61.077400181046,1.077400181046,0.162800685364,e3f1c5c597a7380f78dc2a5ba2c420540497b1aae8531f1d4af2ea7a1f027858,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,227
15556,252,90,199,79,211,80.825515240,1.995394081,-7,3,-4,0,1,61.474924825901,71.474924825901,61.474924825901,1.474924825901,0.163310989138,9e283d464c80cb4b445d36f8b60e2993a67d158abda5e687f2c0cc0788aa44cb,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,228
4722,261,88,200,80,217,80.159181654,2.661727667,2,1,-3,1,7,67.634902136301,65.634902136301,65.634902136301,5.634902136301,0.163963711090,b4b30acc886c62a9b16454f58c74bd70ddc2f4a1bef27cdc098b84b8948074ac,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,229
4738,259,88,196,77,213,82.178920805,0.641988516,0,1,-7,-2,3,66.672529001418,72.672529001418,66.672529001418,6.672529001418,0.164477363376,d6b0cf4e2c326339677c9520e24d904dc716e24be40b1b7090106bd36ec88133,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,230
15716,252,88,197,78,208,81.085195988,1.735713333,-7,1,-6,-1,-2,60.646233587021,76.646233587021,60.646233587021,0.646233587021,0.164597770564,737fe7910f102cc311e5b340f12ccd76ad3b11fd0cad3bd45fc6fac14b273d43,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,231
1098,264,87,195,79,210,82.187937498,0.632971823,5,0,-8,0,0,64.535869487546,76.535869487546,64.535869487546,4.535869487546,0.165070696561,0e419635f2be763a7b9b84e6b2728538c5914dea536a8446678cd250183daac2,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,232
8390,257,90,197,79,213,80.091556459,2.729352862,-2,3,-6,0,3,64.172294371750,70.172294371750,64.172294371750,4.172294371750,0.166449732912,1ae8d50d9024d7ccdbfaf9d0dbbf1eb11ce641bacc8c78a9758279801e8dd745,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,233
6214,257,90,199,78,215,82.492701709,0.328207612,-2,3,-4,-1,5,66.257444668499,68.257444668499,66.257444668499,6.257444668499,0.166469723936,f4929cfc2f501570016c6ace4c96c68dbd46bea64a6892e0e1a7334521592123,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,234
7774,255,90,198,77,210,80.653296411,2.167612910,-4,3,-5,-2,0,61.061642538532,73.061642538532,61.061642538532,1.061642538532,0.167335180246,e46dd098d32bded0bc1bcb55ee983ee1b05ef4e5f173c333ae10aceb5b6fe653,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,235
2270,255,90,198,77,209,81.275448203,1.545461118,-4,3,-5,-2,-1,60.305682202354,74.305682202354,60.305682202354,0.305682202354,0.167677862441,d2a9ef53e057de98ce78521a7a3abd4ae2adcf7a14bc69ae3bc795abd616fb44,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,236
11310,256,89,196,78,213,82.511636764,0.309272557,-3,2,-7,-1,3,66.253139362070,72.253139362070,66.253139362070,6.253139362070,0.167696735762,b5ec14dbbddd5194eb8b055368136c81f71b5d0234d33fe08091d097ec06eac2,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,237
9594,262,87,196,77,213,81.137492806,1.683416515,3,0,-7,-2,3,66.738573959281,72.738573959281,66.738573959281,6.738573959281,0.167723080113,23fac564a93bb0be8b46ff4f822e3a325d850fd85f9358715732a3d42fd26025,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,238
10126,255,89,196,80,208,80.661411434,2.159497887,-4,2,-7,1,-2,60.308090851845,76.308090851845,60.308090851845,0.308090851845,0.167798683528,3f25827ae938d4e81daba0c04c9e81a8c99dd0857fed323872b01166f32da5ec,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,239
9830,257,90,197,80,213,81.498160511,1.322748810,-2,3,-6,1,3,64.668758393241,70.668758393241,64.668758393241,4.668758393241,0.168444616143,c9560fcc3fc62e8c881edb77e996ef1b794b50b35a929c4cceceedf07275a735,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,240
4953,258,91,198,79,212,81.169051230,1.651858091,-1,4,-5,0,2,62.609560796839,70.609560796839,62.609560796839,2.609560796839,0.168813727006,5f2a989d101749c1426ecb05d2b4a9ca618cca7662ecd44a6d58c0ca3568ec0a,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,241
5858,260,90,197,77,209,81.969733536,0.851175785,1,3,-6,-2,-1,61.087547054102,75.087547054102,61.087547054102,1.087547054102,0.168914569653,c249e5e1cc9d83e9b13bfe372f5a575b615764498fe8b0eb5c40b4e70070d2af,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,242
