wavelength_nm,frequency_hz,T,R_raw,R_total,energy_residual,ax_pillar_real,ax_pillar_imag,ax_pillar_amplitude,ax_pillar_phase_deg,ay_pillar_real,ay_pillar_imag,ay_pillar_amplitude,ay_pillar_phase_deg,txx_real,txx_imag,txx_amplitude,txx_phase_deg_wrapped,tyx_real,tyx_imag,tyx_amplitude,tyx_phase_deg_wrapped,cross_pol_fraction,x_input_reconstruction_residual
445.00000000000006,673690916853932.5,0.9744033177805541,-0.024922766109504977,0.024922766109504977,0.0006739161099409106,1.1350114554130168,-0.21339549177873535,1.1548976750475615,-10.647978038819545,-2.4412387411718357e-09,-1.9228269303593672e-09,3.10755691750183e-09,-141.77447752476297,-0.12166759626649937,0.9715213047446775,0.9791101314735071,97.13822255928581,2.1844457619575498e-09,-1.472777063838543e-09,2.634554149510535e-09,-33.98827692665762,7.240210110608233e-18,0.03899840032066426
445.99999999999994,672180399103139.0,0.9749994782092922,-0.02451202940038959,0.02451202940038959,0.0004884923903181841,1.1176030556997412,-0.2929167888424112,1.1553513903982409,-14.686526435987735,-2.8243508380030624e-09,-3.7315626298763674e-11,2.8245973362755036e-09,-179.24304605627998,-0.10523444378917518,0.9738335177369233,0.9795029394685284,96.16756648771162,8.8197121215892e-10,-2.226350791285771e-09,2.3946839175423243e-09,-68.3889531325806,5.97702273501507e-18,0.03884316751958217
447.00000000000006,670676639821029.0,0.9756426782044814,-0.024050857151479796,0.024050857151479796,0.00030646464403884244,1.094872390882792,-0.3704080089422306,1.15583201435414,-18.69127358975668,-1.9231171775911038e-09,7.822542525041683e-10,2.0761265361983187e-09,157.86529294566745,-0.08909855667973417,0.9758692223348263,0.9799282075248117,95.21674077213704,5.446849715252114e-11,-1.7593219427844246e-09,1.7601649114627916e-09,-88.22669269243886,3.2263999335071824e-18,0.0386920728409933
448.0,669179593750000.0,0.9762960550520513,-0.023540095441240787,0.023540095441240787,0.0001638495067079089,1.0670346080610835,-0.4455416247258934,1.1563175144238969,-22.66303636221144,-1.7950369132160653e-09,1.0401071044082642e-09,2.0746036509292094e-09,149.91049877593065,-0.07323424632815555,0.9776159593128741,0.9803551492895237,94.284085827708,-9.641834203174899e-11,-1.7562566053739164e-09,1.758901293592015e-09,-93.14237903414991,3.218963617045998e-18,0.03854394881500811
449.0,667689216035634.8,0.97693691324807,-0.022986027214645925,0.022986027214645925,7.705953728410347e-05,1.0343225814269255,-0.5180257288173217,1.1567946482268907,-26.603346460629965,-7.057600351492342e-10,1.152899758597836e-09,1.3517673914504659e-09,121.4733343643601,-0.05764149572710632,0.9790767731521379,0.9807720783931713,93.3693033493645,-5.478099609292702e-10,-1.0066760576472892e-09,1.1460769774904377e-09,-118.55401582564546,1.3654990115354734e-18,0.03839738954373628
450.00000000000006,666205462222222.1,0.9775731121046075,-0.022397992156287735,0.022397992156287735,2.8895739104754098e-05,0.9969940164002326,-0.5875997646891418,1.1572685739276782,-30.513881519074978,-1.1701982655440764e-09,7.344412253271411e-10,1.3815816639425976e-09,147.88674723568334,-0.04228518527145286,0.9802837991495855,0.9811953749221335,92.46995988663384,1.779801407597426e-11,-1.1712450192258795e-09,1.171380239019969e-09,-89.12941135860784,1.425229496016346e-18,0.03825209640012506
450.9999999999999,664728288248337.1,0.9782387561664909,-0.021783224364295268,0.021783224364295268,2.198053078618714e-05,0.9553329895333524,-0.6540236682418121,1.1577599403638081,-34.3956519664109,-7.938261535581893e-10,9.586657729600629e-10,1.2446686411724627e-09,129.62656110724936,-0.027157590137839107,0.9812486394062978,0.9816243818481718,91.5853455670283,-2.6231038631515886e-10,-1.0221913165566515e-09,1.0553112462267368e-09,-104.39244135931145,1.1557674487332503e-18,0.03810844203021302
451.99999999999994,663257650442477.9,0.978967461325563,-0.021142775710498243,0.021142775710498243,0.00011023703606124688,0.9096416394846034,-0.7170667348589155,1.1582886576866163,-38.24856610310072,-1.2845710493623217e-09,1.286163439305035e-09,1.817784138302668e-09,134.96450928254563,-0.012275032096112129,0.9820148627225338,0.9820915777161097,90.71615097993045,-1.629993966562308e-10,-1.5326222380599923e-09,1.541265625356744e-09,-96.07077363442322,2.4629240059384818e-18,0.03796768609212975
453.0,661793505518763.8,0.9797611074093713,-0.020472435548979904,0.020472435548979904,0.0002335429583511829,0.8602242662580418,-0.7765048896695311,1.1588553110461535,-42.07184898912646,-4.801380991257309e-10,1.756425418238698e-09,1.8208687058838303e-09,105.28890607163883,0.002361611521297201,0.982588357501592,0.9825911955165556,89.86229216798448,-8.358272180567172e-10,-1.2980964118662001e-09,1.543911083237741e-09,-122.77695277125024,2.468873471279506e-18,0.03783074250460827
453.9999999999999,660335810572687.4,0.9805815666704624,-0.019768768445465976,0.019768768445465976,0.00035033511592834354,0.8073733791642118,-0.8321307574260233,1.1594366609856035,-45.86513077432691,1.561638013553333e-11,1.852430829188454e-09,1.8524966526977482e-09,89.51699601214794,0.01672572123004121,0.9829551900361069,0.9830974800952264,89.02516333103665,-1.1221179079508956e-09,-1.0991387677810126e-09,1.5707497032255832e-09,-135.5927098824885,2.5528236043584085e-18,0.03769696486706908
455.0,658884523076923.0,0.9813784627579893,-0.019035325912380257,0.019035325912380257,0.00041378867036960185,0.7513686374316468,-0.8837711375951353,1.1600026952391487,-49.62932261776171,3.376730444191386e-10,1.2173075948781312e-09,1.2632738679618406e-09,74.4963387640001,0.030835641487253117,0.9831160986521549,0.9835995629395958,88.2034948903806,-9.051244800856805e-10,-5.728408178934284e-10,1.071166152889077e-09,-147.6708437278576,1.1859790796618953e-18,0.03756495809092608
