wavelength_nm,pair_DoLP,pair_DoLP__IAR4,pair_DoLP__IAR4_OC1,pair_DoLP__sign,C_source,C_source__IAR4,C_source__IAR4_OC1,C_source__sign,C_angular,C_angular__IAR4,C_angular__IAR4_OC1,C_angular__sign,full_angle_DoLP,full_angle_DoLP__IAR4,full_angle_DoLP__IAR4_OC1,full_angle_DoLP__sign,upward_source_normalized_power,upward_source_normalized_power__IAR4,upward_source_normalized_power__IAR4_OC1,upward_source_normalized_power__sign,useful_LP,useful_LP__IAR4,useful_LP__IAR4_OC1,useful_LP__sign,P_LP_over_S0,P_LP_over_S0__IAR4,P_LP_over_S0__IAR4_OC1,P_LP_over_S0__sign,cone_5deg_DoLP,cone_5deg_DoLP__IAR4,cone_5deg_DoLP__IAR4_OC1,cone_5deg_DoLP__sign,cone_10deg_DoLP,cone_10deg_DoLP__IAR4,cone_10deg_DoLP__IAR4_OC1,cone_10deg_DoLP__sign,cone_20deg_DoLP,cone_20deg_DoLP__IAR4,cone_20deg_DoLP__IAR4_OC1,cone_20deg_DoLP__sign
430.0,-0.0025345985091676515,0.01067460598645957,0.008140007477291919,-,-0.0061735939345347775,0.026069046975415074,0.019895453040880296,-,-0.0013842712125208684,0.10027190773375502,0.09888763652123415,-,-0.0009079194338691213,0.0605270537256704,0.05961913429180128,-,1.0904231293481711e-05,0.007343303938172214,0.007354208169465696,+,0.00043143616673102514,1.7978022961587785,1.7982337323255095,+,-0.001267299254583798,0.5053373029932298,0.504070003738646,-,0.013391950790151527,0.10282509408108734,0.11621704487123886,+,-0.013372608281005928,0.0340263586053317,0.020653750324325773,-,-0.0023965243746242038,0.057872551510788454,0.05547602713616425,-
431.0,-0.001855973215831903,0.0058842788519221185,0.0040283056360902155,-,-0.004218826577817775,0.013350707899003675,0.0091318813211859,-,-0.0013507911119630955,0.07436979535342389,0.0730190042414608,-,-0.000867564132093171,0.043953200689319114,0.04308563655722594,-,1.2155558587413108e-05,0.007330848915562983,0.007343004474150396,+,0.0003165299225400542,1.760084324523314,1.760400854445854,+,-0.0009279866079160426,0.5029421394259611,0.5020141528180451,-,0.014976427698746103,0.15725591721811583,0.17223234491686193,+,-0.006280396059312174,0.07350044112445765,0.06722004506514548,-,-0.005567180599132547,0.033212105333208765,0.027644924734076218,-
432.0,0.00032580910473644503,0.019701045142929842,0.020026854247666287,+,0.0006349896998153609,0.04147170628827665,0.04210669598809201,+,-0.0008125889210289332,0.029920258935100683,0.02910767001407175,-,-0.0005031562082865142,0.01729390417558998,0.016790747967303465,-,7.526961544893074e-06,0.007249092863591827,0.00725661982513672,+,0.0022072849087642066,1.7570405109192904,1.7592477958280546,+,0.00016290455236822599,0.5098505225714649,0.5100134271238331,+,0.007130385566538583,0.0622280098610543,0.06935839542759288,+,-0.0052607700999092455,0.10650523179873903,0.10124446169882978,-,-0.00863553820570858,0.026313659389880294,0.017678121184171714,-
433.0,-7.258138225416447e-05,0.024674309577306635,0.02460172819505247,-,-0.00033096433139124387,0.050817318209584524,0.05048635387819328,-,0.0002669422193265075,0.010273645522121424,0.010540587741447931,+,0.00014052735893483811,0.005768576198971341,0.005909103557906179,+,-2.2612355967859335e-06,0.007229267010789422,0.007227005775192636,-,-0.0005807602590230942,1.783982239348282,1.783401479089259,-,-3.6290691126983354e-05,0.5123371547886533,0.5123008640975263,-,-0.006607601015049092,0.07846018420180727,0.07185258318675818,-,-0.003356705445649366,0.10879498155841401,0.10543827611276464,-,-0.003528717325602046,0.05854466517962687,0.055015947854024826,-
434.0,-0.0003585062753604061,0.02323326768523098,0.022874761409870575,-,-0.0010600571768736022,0.048480353598252014,0.04742029642137841,-,-0.001100381457321247,0.007757562447638749,0.006657180990317502,-,-0.0006315843345414528,0.004430591565513325,0.003799007230971872,-,-4.5118911846248055e-08,0.007301782056354967,0.007301736937443121,-,-5.893737451767578e-05,1.8227281039203618,1.822669166545844,-,-0.0001792531376801909,0.5116166338426155,0.5114373807049353,-,0.004591135696622672,0.328702251900987,0.3332933875976097,+,0.003381126502826383,0.04816273932650132,0.051543865829327705,+,-0.005018009391455913,0.07680825061820193,0.07179024122674602,-
435.0,-0.0021916949809491944,0.013822525301527406,0.011630830320578212,-,-0.005062317282741036,0.030654193851280966,0.02559187656853993,-,-7.369278949890395e-05,0.037340375124571064,0.03726668233507216,-,-2.05168564418913e-05,0.021911210905777953,0.021890694049336062,-,-4.1777412980986e-06,0.007417723448462518,0.00741354570716442,-,-0.0034951292016007773,1.8709222989530179,1.867427169751417,-,-0.001095847490474533,0.5069112626507637,0.5058154151602892,-,0.011645443008712564,0.48875868489419944,0.500404127902912,+,-0.005519937578564607,0.01676891977205435,0.011248982193489744,-,-0.0027604616374353325,0.11773647716412315,0.11497601552668782,-
436.0,-0.0007697912051633747,0.02711854680856272,0.026348755603399346,-,-0.0022922734874277137,0.062012892063040156,0.05972061857561244,-,-0.0007331434239105233,0.012730753938783297,0.011997610514872773,-,-0.0004246247287300626,0.0075396195968374866,0.007114994868107424,-,-9.016217094411604e-06,0.007783331758240147,0.007774315541145735,-,-0.0014271920782671366,2.0070763216375545,2.0056491295592873,-,-0.00038489560258159194,0.5135592734042813,0.5131743778016997,-,0.011060924218965762,0.5430780687461227,0.5541389929650885,+,0.004022890130288892,0.07391238395645867,0.07793527408674757,+,-0.0036429009827397274,0.08893710138247082,0.0852942003997311,-
437.0,0.00016163573127748326,0.041318825824148954,0.04148046155542644,+,-0.0007300946778853873,0.09429495626573486,0.09356486158784948,-,0.0007826051065411704,0.02582334422990054,0.02660594933644171,+,0.0004807402073676321,0.015255361190393361,0.015736101397760993,+,-4.201228863456516e-06,0.008173178372947882,0.008168977144084426,-,0.0021022704251532076,2.1648986903795717,2.167000960804725,+,8.081786563873816e-05,0.5206594129120745,0.5207402307777133,+,0.01223182768071951,0.5736245514907209,0.5858563791714404,+,0.005169644402195639,0.09932872323356762,0.10449836763576326,+,-0.004928936975186156,0.06712105631244095,0.06219211933725479,-
438.0,0.0003886827989251426,0.05734463635766614,0.05773331915659128,+,-0.0010973269287054555,0.13343950526810527,0.13234217833939982,-,0.0011119217692164979,0.06407913519146849,0.06519105696068499,+,0.000707508417897712,0.03789616236302713,0.038603670780924845,+,3.6279123739012265e-06,0.008462287661662144,0.008465915574036045,+,0.003184841878386191,2.288309542430736,2.291494384309122,+,0.0001943413994625054,0.5286723181788331,0.5288666595782956,+,0.009247282960629932,0.6217619919529045,0.6310092749135344,+,0.005606917239113426,0.10927728231631713,0.11488419955543056,+,-0.0032702360594707505,0.04349192899744615,0.0402216929379754,-
439.0,0.00043024860042956137,0.0688040284766146,0.06923427707704416,+,-0.0013070209096267271,0.1603861663413192,0.15907914543169246,-,0.0009223310867033235,0.09024574453482072,0.09116807562152404,+,0.0006647444043586526,0.05424188024210624,0.05490662464646489,+,1.3343944309809896e-05,0.008634985697184128,0.008648329641493938,+,0.004468826310772389,2.346824036197082,2.3512928625078544,+,0.00021512430021486395,0.5344020142383072,0.5346171385385221,+,0.005213706035648857,0.6497301845569801,0.6549438905926289,+,0.0028540787970301462,0.1246760272207503,0.12753010601778045,+,-0.0011494042179261907,0.02183673822493302,0.02068733400700683,-
440.0,0.0011952781268554924,0.07337781372659369,0.07457309185344918,+,0.000297207498056562,0.17517789125340938,0.17547509875146594,+,0.0020544161043805492,0.10220081423676396,0.1042552303411445,+,0.001348845247626053,0.06154338926631819,0.06289223451394424,+,1.4260567233088939e-05,0.008748974714056727,0.008763235281289816,+,0.006625409130425197,2.3830232411417445,2.3896486502721697,+,0.0005976390634278017,0.5366889068632968,0.5372865459267246,+,0.0040169404493271,0.6589993001556841,0.6630162406050112,+,0.0015037266489737466,0.13356915523253104,0.1350728818815048,+,-0.0006027325934203596,0.026458993136000225,0.025856260542579865,-
441.0,0.000994874391159764,0.06661013426678138,0.06760500865794114,+,0.00020430576424057545,0.16082760067503912,0.1610319064392797,+,0.0019599544627539184,0.09241336855594434,0.09437332301869826,+,0.0011904598278838358,0.05504640274472209,0.056236862572605927,+,9.66524893885462e-06,0.008711646867974453,0.008721312116913307,+,0.005832375105589538,2.3661551124885776,2.371987487594167,+,0.0004974371955799306,0.5333050671333907,0.5338025043289706,+,0.0030199905674298533,0.6322815596234379,0.6353015501908678,+,0.00019219980537592274,0.0993615321014682,0.09955373190684412,+,-0.0007839210969711394,0.04118631122322011,0.04040239012624897,-
442.0,7.547652690251261e-05,0.05425120829238017,0.05432668481928268,+,-0.0013405842761976539,0.12910485296844662,0.12776426869224897,-,0.0006405324492283759,0.08062037152502212,0.0812609039742505,+,0.00034688203968393644,0.04786952951530346,0.0482164115549874,+,9.5252126825051e-06,0.008577348138318694,0.008586873351001199,+,0.004096827724986429,2.318243040478538,2.3223398682035246,+,3.773826345132569e-05,0.52712560414619,0.5271633424096414,+,0.0016463683036542776,0.5697510837721387,0.571397452075793,+,-7.585217502161304e-05,0.03043817593463614,0.030362323759614528,-,-0.0018808673027720796,0.07590266625400689,0.07402179895123481,-
443.0,-0.002955065619919081,0.036750976929969384,0.0337959113100503,-,-0.007739517347447447,0.08494096208131044,0.07720144473386299,-,-0.002275887348867779,0.06447799417868988,0.0622021068298221,-,-0.0014426496772835876,0.03848137981762699,0.0370387301403434,-,1.994456064149941e-06,0.008442522857560246,0.008444517313624396,+,-0.0047759556339102005,2.245489128255401,2.240713172621491,-,-0.0014775328099595475,0.5183754884649847,0.5168979556550252,-,0.00010219165632080474,0.4884526130978811,0.48855480475420193,+,0.000604320721546342,0.07391401844345963,0.07451833916500597,+,-0.0017169792211839952,0.1459183856733997,0.1442014064522157,-
444.0,-0.005863212960555135,0.0348366929330215,0.028973479972466368,-,-0.01381925157490281,0.07782156032798175,0.06400230875307894,-,-0.005463783797457343,0.05974288649016674,0.0542791026927094,-,-0.0033706373954177013,0.03590299402997213,0.03253235663455443,-,-5.690471826075641e-06,0.008342094590012625,0.00833640411818655,-,-0.012985376372204538,2.202768707321458,2.1897833309492536,-,-0.002931606480277571,0.5174183464665107,0.5144867399862332,-,-0.002261662948132348,0.4363676371445555,0.43410597419642316,-,0.001843080662183777,0.1321256697565822,0.13396875041876596,+,-0.001056269247969116,0.180655594534841,0.1795993252868719,-
445.0,-0.00971106261287558,0.03208598168130731,0.02237491906843173,-,-0.02186103760847643,0.07023450443341486,0.048373466824938434,-,-0.009756328747234214,0.04871661144666902,0.03896028269943481,-,-0.0060048225060036105,0.029672965171431538,0.023668142665427928,-,-1.287794764132967e-05,0.008315761866299376,0.008302883918658046,-,-0.0227000204272656,2.1927830774397576,2.170083057012492,-,-0.004855531306437788,0.5160429908406536,0.5111874595342158,-,-0.0057878035591135135,0.3860043161249162,0.3802165125658027,-,0.0026456042358584952,0.18738731001209122,0.1900329142479497,+,7.237291378103805e-05,0.21127525938056946,0.2113476322943505,+
446.0,-0.012854943014125514,0.03307614944954519,0.020221206435419678,-,-0.028522613207078086,0.07172202771192641,0.04319941450484833,-,-0.016709554405980848,0.041590383652985466,0.02488082924700462,-,-0.01027662819699885,0.025462916104264013,0.015186287907265162,-,-1.56710719930106e-05,0.00828193823434768,0.008266267162354669,-,-0.029628300906256122,2.185940295616171,2.156311994709915,-,-0.006427471507062799,0.5165380747247726,0.5101106032177098,-,-0.016406550767429917,0.2808869157747919,0.264480365007362,-,0.003593436790388871,0.2659836044949624,0.26957704128535126,+,0.002146348831795042,0.26129915288669475,0.2634455017184898,+
447.0,-0.014450572518601157,0.03563030749042969,0.021179734971828533,-,-0.032408845484227275,0.07784664368822163,0.04543779820399435,-,-0.012900559888805105,0.056789504001769145,0.04388894411296404,-,-0.007998649705701352,0.03481750368993933,0.026818853984237976,-,-1.7342393279679708e-05,0.00818392968921463,0.00816658729593495,-,-0.032462630520407654,2.1521516066126227,2.119688976092215,-,-0.007225286259300523,0.5178151537452148,0.5105898674859143,-,-0.043031521287370894,0.1833121920697957,0.14028067078242482,-,0.005182507966864536,0.3443911619432905,0.34957366991015504,+,0.004195124266648309,0.30367074870695066,0.30786587297359896,+
448.0,-0.015229248840968854,0.0425372515263902,0.027308002685421346,-,-0.035160513805834855,0.09452004973534096,0.05935953592950611,-,-0.008638707316547353,0.07769341404130273,0.06905470672475537,-,-0.005533232872694242,0.04815479257772743,0.04262155970503319,-,-1.7095336815202422e-05,0.007917574291919019,0.007900478955103816,-,-0.03308395971328615,2.0986624358504407,2.0655784761371545,-,-0.007614624420484439,0.5212686257631951,0.5136540013427107,-,-0.06469050349236506,0.15907367401756672,0.09438317052520166,-,0.009044936551780625,0.4155896922264058,0.4246346287781864,+,0.0062764337389448754,0.3407297072722251,0.34700614101117,+
449.0,-0.013803070910290878,0.05016850464583051,0.03636543373553963,-,-0.03373964168752171,0.11532107542494623,0.08158143373742452,-,-0.005666646290050606,0.09892300734368684,0.09325636105363623,-,-0.0037458800010412713,0.06222418333307477,0.0584783033320335,-,-1.2891246640807721e-05,0.0076605520602021655,0.007647660813561358,-,-0.02907923212547514,2.0279115478466125,1.9988323157211374,-,-0.00690153545514538,0.5250842523229152,0.5181827168677698,-,-0.0436799777816481,0.15889992652138205,0.11521994873973394,-,0.012969769989254809,0.4704102204003785,0.4833799903896333,+,0.00722522921062746,0.3615735564034063,0.3687987856140338,+
450.0,-0.012140793341122384,0.05357583763829356,0.041435044297171174,-,-0.03129493671549155,0.1271278142890803,0.09583287757358874,-,-0.0043782726611538425,0.10519642518941018,0.10081815252825634,-,-0.0028871821975590545,0.06681942660240957,0.06393224440485051,-,-9.241491364746744e-06,0.007393072471433242,0.007383830980068495,-,-0.025394054302343205,1.9382879676128872,1.912893913310544,-,-0.006070396670561196,0.5267879188191468,0.5207175221485856,-,-0.04470060284485153,0.11995391370452343,0.0752533108596719,-,0.014788805396065363,0.4808387335528009,0.49562753894886624,+,0.00687137402758653,0.3445746078884999,0.35144598191608645,+
451.0,-0.008888596337885739,0.05827399383282206,0.04938539749493632,-,-0.025031802225657054,0.1436217512300873,0.11858994900443025,-,-0.002841362383761134,0.10040627550092285,0.09756491311716171,-,-0.001836920501193065,0.06475729722983906,0.06292037672864599,-,-1.0460482761627879e-05,0.00713216281050681,0.007121702327745182,-,-0.02034228410942074,1.8505409808653046,1.8301986967558839,-,-0.004444298168942873,0.529136996916411,0.5246926987474682,-,-0.04126974716643596,0.15402880631824978,0.11275905915181382,-,0.014332015988406888,0.47014761812673,0.4844796341151369,+,0.005978370226975005,0.3170349634704309,0.3230133336974059,+
452.0,-0.007966446636629002,0.05715681970393245,0.04919037306730345,-,-0.02358891693940285,0.14673897492298915,0.1231500579835863,-,-0.003638987354764367,0.08029325125402066,0.0766542638992563,-,-0.002323850326195427,0.05256001873199489,0.05023616840579946,-,-1.275932576721723e-05,0.006863961843069178,0.006851202517301961,-,-0.0198421922416665,1.7633638040706452,1.7435216118289787,-,-0.003983223318314466,0.5285784098519662,0.5245951865336518,-,-0.023853282220998362,0.3469667590799327,0.3231134768589343,-,0.012432579053901993,0.4295552458851449,0.44198782493904687,+,0.003810613399627738,0.2578303270350813,0.26164094043470904,+
453.0,-0.010564472670901399,0.040244205790712376,0.029679733119810977,-,-0.030088193034701935,0.10723345493804623,0.0771452619033443,-,-0.007132426742528716,0.040695754870478044,0.03356332812794933,-,-0.004648477570695947,0.026719490367337395,0.022071012796641448,-,-1.541264305362361e-05,0.006710700452697591,0.006695287809643968,-,-0.02477414294793867,1.6793629596619797,1.654588816714041,-,-0.005282236335450774,0.5201221028953562,0.5148398665599054,-,-0.008873034661951107,0.6569398917554138,0.6480668570934627,-,0.010372735061774052,0.3412086076209004,0.35158134268267444,+,0.0005658378852871904,0.1828878617437038,0.183453699628991,+
454.0,-0.010725303405343296,0.026962726513202244,0.01623742310785895,-,-0.030831364170569427,0.07485795976834932,0.04402659559777989,-,-0.0014380188077862885,0.02467219390828557,0.023234175100499282,-,-0.0009179879652750893,0.01595793498281277,0.01503994701753768,-,-1.9292613545190962e-05,0.0065866576983300285,0.0065673650847848375,-,-0.02525762737373749,1.6145051092095335,1.589247481835796,-,-0.005362651702671584,0.5134813632566011,0.5081187115539295,-,1.2293188895062812e-05,0.7985125005828209,0.7985247937717159,+,0.006671349754608286,0.22644543241996748,0.23311678217457577,+,-0.002404861781602083,0.11192386876146097,0.10951900697985889,-
455.0,-0.0062978510737815505,0.025033491648169065,0.018735640574387515,-,-0.019304552692658974,0.07240022516096882,0.053095672468309846,-,0.0036934537569902268,0.049432590382721034,0.05312604413971126,+,0.0023706037325486873,0.03158318160156051,0.0339537853341092,+,-2.1803711445663593e-05,0.006596376086013251,0.006574572374567588,-,-0.01796419741276023,1.6090355183414033,1.5910713209286431,-,-0.003148925536890834,0.5125167458240846,0.5093678202871937,-,0.004978847939870024,0.8365956323477141,0.8415744802875841,+,0.0018718438298925555,0.1377345687220264,0.13960641255191897,+,-0.0053272873559878225,0.058315203646641174,0.05298791629065335,-
456.0,-0.0037647071575576847,0.02423765265931437,0.020472945501756684,-,-0.012439160000399817,0.07327689529247045,0.06083773529207063,-,0.004283015796195402,0.06637577618108355,0.07065879197727895,+,0.0027365400912457705,0.042242083109910136,0.04497862320115591,+,-2.174607620836211e-05,0.006696120907834951,0.006674374831626589,-,-0.012901432126122048,1.6295952204133,1.616693788287178,-,-0.0018823535787788614,0.5121188263296572,0.5102364727508784,-,0.010660686304038824,0.8396503569385233,0.8503110432425621,+,-0.003385204294103869,0.07636672812836734,0.07298152383426347,-,-0.009160338423146841,0.028027572650948306,0.018867234227801465,-
457.0,-0.0003372034186849039,0.027688314119214245,0.02735111070052934,-,-0.0025610709715929297,0.08465360551360004,0.08209253454200711,-,0.005301002084989154,0.08331072191851595,0.0886117240035051,+,0.0033445533631312127,0.052547514814481944,0.055892068177613156,+,-1.5518200890522055e-05,0.006823613132282783,0.006808094931392261,-,-0.005579008707566668,1.6562336973607998,1.6506546886532332,-,-0.0001686017093425196,0.5138441570596072,0.5136755553502647,-,0.01800453064955365,0.823280446866868,0.8412849775164216,+,-0.008630758619024556,0.04178230327902323,0.03315154465999867,-,-0.0031724789227983927,0.026247135093896704,0.02307465617109831,-
458.0,0.002187494984911484,0.03454356795010797,0.03673106293501945,+,0.0042425327264454665,0.10617921692610836,0.11042174965255383,+,0.0067256648447483885,0.10242861818648093,0.10915428303122932,+,0.00421991360606451,0.06405207153972547,0.06827198514578998,+,-3.927170829809423e-06,0.007000989389401897,0.006997062218572088,-,0.0012665215931157991,1.7098995348166812,1.711166056409797,+,0.0010937474924557211,0.517271783975054,0.5183655314675097,+,0.02430970542300137,0.8060188656225072,0.8303285710455086,+,-0.003974459708795404,0.01785730560238718,0.013882845893591775,-,0.002075223176104174,0.054950310961143535,0.05702553413724771,+
459.0,0.003610328374175624,0.04170542347661134,0.04531575185078696,+,0.00752704921877792,0.12669715058978487,0.1342241998085628,+,0.007312280904593835,0.11324541409693194,0.12055769500152577,+,0.0045271030273414115,0.0701878656781507,0.07471496870549212,+,7.94313178336184e-06,0.0071982376040524,0.007206180735835762,+,0.00684113197227143,1.7649218361622843,1.7717629681345557,+,0.00180516418708776,0.5208527117383057,0.5226578759253935,+,0.027694918025860216,0.7843749235407702,0.8120698415666304,+,0.004357629829494197,0.0280681630728659,0.0324257929023601,+,0.0012501129772480024,0.05943282317519328,0.06068293615244128,+
460.0,0.0028831590057626783,0.03485617293488546,0.03773933194064814,+,0.005802981230522877,0.10264436022244167,0.10844734145296454,+,0.006468072865499289,0.09576626552897237,0.10223433839447166,+,0.003982945495223371,0.05900712524403837,0.06299007073926174,+,1.4336960113683211e-05,0.007390776643016739,0.007405113603130422,+,0.008259585649647683,1.7960078143275124,1.8042673999771601,+,0.0014415795028812628,0.5174280864674428,0.518869665970324,+,0.0263090236198249,0.7613742123734492,0.7876832359932741,+,0.005123707106867818,0.03896056691466447,0.04408427402153229,+,-0.0006426083890771692,0.039325637040566346,0.038683028651489176,-
461.0,0.0002673943270280893,0.022721045878055988,0.022988440205084077,+,-0.0006633031113161686,0.06586872388495468,0.06520542077363851,-,0.004934403889571545,0.07212086833493693,0.07705527222450848,+,0.003017480891793406,0.0442890751013378,0.04730655599313121,+,1.5146860600646038e-05,0.007553335995306554,0.0075684828559072,+,0.004703764599969906,1.8102208840593135,1.8149246486592834,+,0.00013369716351407934,0.511360522939028,0.5114942201025421,+,0.022598816752208983,0.7299834536006963,0.7525822703529053,+,0.0038503388571525174,0.04714524259364603,0.05099558145079855,+,-0.004295575745443758,0.0212376279135396,0.016942052168095842,-
462.0,-0.0026448854619591164,0.022302875503937537,0.01965799004197842,-,-0.008718748266721199,0.06428732950889686,0.05556858124217566,-,0.0033755585225415663,0.07190066986592474,0.0752762283884663,+,0.0020649413388717022,0.04426214445434582,0.04632708579321752,+,1.4710985102991611e-05,0.0076554218717178775,0.007670132856820869,+,-0.0004462399006013307,1.8282886779925152,1.8278424380919138,-,-0.0013224427309795894,0.5111514377519688,0.5098289950209892,-,0.01859951949821048,0.7087098817679109,0.7273094012661214,+,0.004514159343463386,0.06552694275104143,0.07004110209450481,+,-0.004188702600100659,0.019621851805951135,0.015433149205850476,-
463.0,-0.00775624233647107,0.01996561993510688,0.012209377598635811,-,-0.022765466105426332,0.057046890530219455,0.03428142442479312,-,0.0012823943110452651,0.05688521595661596,0.05816761026766123,+,0.0007648906881663059,0.035131248598145544,0.03589613928631185,+,1.1600336581638927e-05,0.007758525825864826,0.007770126162446465,+,-0.010205235359446618,1.8363244360044815,1.8261192006450349,-,-0.0038781211682354932,0.5099828099675534,0.5061046887993179,-,0.017416029278414902,0.6905735586378162,0.7079895879162311,+,0.002499192942013978,0.05005992381856647,0.05255911676058045,+,-0.006810192438302949,0.028457432307569797,0.021647239869266848,-
464.0,-0.008566473012886225,0.02387758272639441,0.015311109713508186,-,-0.02455370593406614,0.0666504005863103,0.042096694652244165,-,-0.0026803074942352983,0.03977319222067017,0.03709288472643487,-,-0.0016662893993014717,0.024383536623954975,0.022717247224653504,-,8.07443449326109e-06,0.007748671267360079,0.00775674570185334,+,-0.012489308734756177,1.8367547324828013,1.8242654237480451,-,-0.004283236506443133,0.5119387913631972,0.5076555548567541,-,0.015216795956640605,0.6959317891921671,0.7111485851488077,+,0.0032766147325341624,0.039440427543760655,0.04271704227629482,+,-0.00518585985638928,0.04091116348831594,0.03572530363192666,-
465.0,-0.008056988479066288,0.024489664231465983,0.016432675752399695,-,-0.022978901515143244,0.06796614047830823,0.04498723896316499,-,-0.005337376706649296,0.0360573841415719,0.030720007434922602,-,-0.00326919652465257,0.02196139341545457,0.018692196890802,-,3.949727970522024e-06,0.0077526784397467,0.007756628167717222,+,-0.012766599187799432,1.8216345904164475,1.808867991228648,-,-0.00402849423953322,0.512244832115733,0.5082163378761998,-,0.011674766931928926,0.7073092383813363,0.7189840053132652,+,0.0028305293202717623,0.029420961303165034,0.032251490623436796,+,-0.0042030951168492495,0.039675111736207656,0.03547201661935841,-
466.0,-0.008428179160897298,0.019255335198202838,0.01082715603730554,-,-0.023582900850930677,0.05304228571497792,0.02945938486404724,-,-0.0034941767289969686,0.042082295016500175,0.038588118287503206,-,-0.0021173870063926903,0.02532165990329717,0.02320427289690448,-,1.2685850127071296e-06,0.00786289413529576,0.007864162720308467,+,-0.01435054266929714,1.8002477456322354,1.7858972029629383,-,-0.0042140895804486656,0.5096276675991014,0.5054135780186527,-,0.009159461509993805,0.7074321602674392,0.716591621777433,+,0.0012560460369657328,0.026673084243744646,0.02792913028071038,+,-0.0034553667854055545,0.037182775785353644,0.03372740899994809,-
467.0,-0.004662776260669023,0.01968394253576308,0.015021166275094056,-,-0.013051293582529738,0.05327235650866886,0.04022106292613912,-,-0.0012487161957312615,0.05396681127590143,0.05271809508017017,-,-0.0007526252007076586,0.03215094524360226,0.0313983200428946,-,2.292581399008023e-06,0.008006047373808462,0.00800833995520747,+,-0.007343557259921862,1.8141480744782577,1.8068045172183358,-,-0.0023313881303345108,0.5098419712678816,0.507510583137547,-,0.006792154261555772,0.6807496455320542,0.68754179979361,+,-0.0009403251130069915,0.02134245485759388,0.02040212974458689,-,-0.0021181422664376323,0.038034670109674165,0.03591652784323653,-
468.0,-0.0003191574331617049,0.024158003814616802,0.023838846381455097,-,-0.0014723173109786603,0.06486851621622337,0.06339619890524471,-,0.0010465770583087813,0.06444932246689654,0.06549589952520532,+,0.0006169047864727287,0.037894231618041445,0.038511136404514174,+,2.430931332330147e-06,0.008056863663561937,0.008059294594894267,+,0.000582594896476607,1.8099894994892223,1.8105720943856989,+,-0.00015957871658078826,0.5120790019073084,0.5119194231907276,-,0.005288529228093974,0.6150591700994246,0.6203476993275185,+,-0.0035484501571666147,0.01962317308260731,0.016074722925440696,-,-0.000766089223347817,0.047775478670596117,0.0470093894472483,-
469.0,0.0017053967402787668,0.029910364450142175,0.03161576119042094,+,0.003794914039226688,0.07964425333888349,0.08343916737811018,+,0.0023055889491224862,0.06896057700027394,0.07126616594939643,+,0.0013574930123623208,0.03988068144507622,0.04123817445743854,+,1.5532466005555717e-06,0.008156273524746637,0.008157826771347193,+,0.00402572861934547,1.8157355114840017,1.8197612401033472,+,0.0008526983701393487,0.5149551822250711,0.5158078805952104,+,0.003080711042889317,0.5014115009054767,0.504492211948366,+,-0.00027637212449566767,0.055219858317356235,0.05494348619286057,-,0.0003519479041287493,0.06460705531721479,0.06495900322134354,+
470.0,0.0023764672769561734,0.032788279584728866,0.03516474686168504,+,0.005490171986677214,0.08630982683155927,0.09179999881823649,+,0.0029108318340389655,0.06697459882249271,0.06988543065653167,+,0.001683779154946316,0.03798247298432207,0.03966625213926839,+,-3.0972067377108004e-07,0.008296821878541374,0.008296512157867603,-,0.0044489315736540025,1.8215136390687776,1.8259625706424316,+,0.0011882336384780867,0.5163941397923645,0.5175823734308426,+,-0.001049451645322108,0.39447892305573945,0.39342947141041734,-,0.0011009747068483067,0.07363414700809577,0.07473512171494408,+,0.0011539575636378002,0.08726642934770085,0.08842038691133865,+
471.0,0.0025665063134256635,0.032131965466641876,0.03469847178006754,+,0.006088410388487328,0.08464086066771444,0.09072927105620177,+,0.003229121209207861,0.05992811946248974,0.0631572406716976,+,0.001820504554422564,0.03342574912886881,0.03524625368329137,+,-1.5536081579940741e-06,0.008410013713515518,0.008408460105357524,-,0.004020761899267589,1.8203710634054753,1.8243918253047429,+,0.0012832531567128491,0.5160659827333209,0.5173492358900338,+,-0.004593074055186053,0.35412819077474234,0.3495351167195563,-,0.0017352150205853234,0.06711107678926444,0.06884629180984976,+,0.0016028085718998164,0.11056645923751045,0.11216926780941026,+
472.0,0.00253095665283987,0.030372445437180335,0.032903402090020205,+,0.006374573568574571,0.08293977071938037,0.08931434428795494,+,0.0032968033698736396,0.05040409203928776,0.0537008954091614,+,0.001849500324399192,0.02813807043473325,0.029987570759132443,+,-2.142134263498005e-06,0.008394068142529625,0.008391926008266127,-,0.003556190619628641,1.800080649881571,1.8036368405011995,+,0.0012654783264199887,0.5151862227185902,0.5164517010450101,+,-0.003708065674938088,0.371008558412139,0.3673004927372009,-,0.001590455001373496,0.054540171951919535,0.05613062695329303,+,0.0015898891278867955,0.12668034095513742,0.1282702300830242,+
473.0,0.0023768689513224764,0.033564343356410065,0.03594121230773254,+,0.006445366170728523,0.09819390194048733,0.10463926811121585,+,0.003183480610114163,0.04749728790392993,0.05068076851404409,+,0.0017917268045792405,0.02668866712053385,0.02848039392511309,+,-4.2376799789384245e-06,0.008307215410623688,0.00830297773064475,-,0.002692446298714346,1.7747528176655265,1.7774452639642409,+,0.001188434475661193,0.5167821716782051,0.5179706061538663,+,-0.003078578714848068,0.36730419111881074,0.3642256124039627,-,0.0009249585610716024,0.04551573140068685,0.04644068996175845,+,0.0012917601426819803,0.12909221306697796,0.13038397320965994,+
