wavelength_nm,IAR4_S0_x_sourcepower_normalized,IAR4_OC1_S0_x_sourcepower_normalized,OC1_minus_IAR4_S0_x_sourcepower_normalized,IAR4_S0_y_sourcepower_normalized,IAR4_OC1_S0_y_sourcepower_normalized,OC1_minus_IAR4_S0_y_sourcepower_normalized,IAR4_S0_pair_sourcepower_normalized,IAR4_OC1_S0_pair_sourcepower_normalized,OC1_minus_IAR4_S0_pair_sourcepower_normalized,IAR4_upward_source_normalized_power_pair,IAR4_OC1_upward_source_normalized_power_pair,OC1_minus_IAR4_upward_source_normalized_power_pair,IAR4_useful_LP_axisfree_pair,IAR4_OC1_useful_LP_axisfree_pair,OC1_minus_IAR4_useful_LP_axisfree_pair,IAR4_useful_LP_over_S0_pair,IAR4_OC1_useful_LP_over_S0_pair,OC1_minus_IAR4_useful_LP_over_S0_pair,IAR4_DoLP_pair,IAR4_OC1_DoLP_pair,OC1_minus_IAR4_DoLP_pair,IAR4_DoCP_pair,IAR4_OC1_DoCP_pair,OC1_minus_IAR4_DoCP_pair,IAR4_x_y_S0_ratio,IAR4_OC1_x_y_S0_ratio,OC1_minus_IAR4_x_y_S0_ratio,IAR4_C_source,IAR4_OC1_C_source,OC1_minus_IAR4_C_source,IAR4_Poincare_separation_deg,IAR4_OC1_Poincare_separation_deg,OC1_minus_IAR4_Poincare_separation_deg,IAR4_angular_local_DoLP_powerweighted,IAR4_OC1_angular_local_DoLP_powerweighted,OC1_minus_IAR4_angular_local_DoLP_powerweighted,IAR4_C_angular,IAR4_OC1_C_angular,OC1_minus_IAR4_C_angular,IAR4_full_angle_pair_DoLP,IAR4_OC1_full_angle_pair_DoLP,OC1_minus_IAR4_full_angle_pair_DoLP,IAR4_full_angle_pair_DoCP,IAR4_OC1_full_angle_pair_DoCP,OC1_minus_IAR4_full_angle_pair_DoCP,IAR4_full_angle_pair_useful_LP_axisfree,IAR4_OC1_full_angle_pair_useful_LP_axisfree,OC1_minus_IAR4_full_angle_pair_useful_LP_axisfree,IAR4_full_angle_upward_source_normalized_power,IAR4_OC1_full_angle_upward_source_normalized_power,OC1_minus_IAR4_full_angle_upward_source_normalized_power,IAR4_normal_5deg_DoLP,IAR4_OC1_normal_5deg_DoLP,OC1_minus_IAR4_normal_5deg_DoLP,IAR4_normal_10deg_DoLP,IAR4_OC1_normal_10deg_DoLP,OC1_minus_IAR4_normal_10deg_DoLP,IAR4_normal_20deg_DoLP,IAR4_OC1_normal_20deg_DoLP,OC1_minus_IAR4_normal_20deg_DoLP
400.0,2.7122642001382475,2.710155254807917,-0.0021089453303306804,2.825360452326062,2.8106309669421297,-0.01472948538393215,2.7688123262321547,2.7603931108750235,-0.008419215357131193,0.006305102547883622,0.006277676032531797,-2.7426515351825116e-05,1.4782747139038594,1.472773206516402,-0.0055015073874573606,0.533902099430307,0.5335374880897106,-0.0003646113405963991,0.06780419886061406,0.06707497617942124,-0.000729222681192826,-0.009896583197455093,-0.004864577795308422,0.005032005402146671,0.9599710358744831,0.9642515458927263,0.004280510018243255,0.13418361635675607,0.13218425765443345,-0.0019993587023226234,104.5444695486504,104.66918601066324,0.12471646201284159,0.5683732518213646,0.56815447166827,-0.00021878015309451104,0.16957056629390388,0.17257451187587128,0.003003945581967399,0.09637937417765642,0.09804898061824524,0.0016696064405888195,0.0072504556228183996,0.002744573866238468,-0.004505881756579932,0.9916172469774597,0.9904119129132434,-0.0012053340642163013,4.578862948750552,4.558925817996536,-0.019937130754016152,0.07758098230460604,0.04070201837641582,-0.03687896392819022,0.03465267144814711,0.019066321835772965,-0.015586349612374147,0.10922491100436185,0.10868548191994402,-0.0005394290844178279
401.0,2.9929409182029945,2.9940961335741054,0.0011552153711109625,3.0177272742352703,3.010933820812363,-0.00679345342290727,3.0053340962191326,3.0025149771932345,-0.0028191190258981536,0.006874490683257874,0.006859249642050878,-1.5241041206996188e-05,1.5765405279452152,1.5700364947848442,-0.006504033160370959,0.5245807878493728,0.5229071317580977,-0.001673656091275122,0.04916157569874554,0.04581426351619524,-0.0033473121825502994,-0.015066976870815341,-0.008461587203416882,0.006605389667398459,0.9917864161404191,0.994407818889319,0.0026214027488998815,0.09854636832086551,0.09158927952660435,-0.006957088794261157,104.26986868366454,104.36864753897453,0.09877885530998753,0.5635906237584194,0.5620447729235079,-0.001545850834911544,0.127665564507956,0.12605135420556365,-0.0016142103023923382,0.07195111513350964,0.07084650475116668,-0.0011046103823429687,0.01265770185171022,0.006603400211611569,-0.006054301640098651,1.056926766911519,1.0550857435969656,-0.0018410233145533805,4.99657000628832,4.986291540804086,-0.010278465484233834,0.1305879950643888,0.10776441010323208,-0.02282358496115673,0.08115874108739456,0.0665518866095798,-0.014606854477814762,0.0843357543227569,0.07958657648620864,-0.004749177836548268
402.0,3.261713328561015,3.2652725114619177,0.0035591829009025133,3.153870287575634,3.1434106656363396,-0.010459621939294284,3.2077918080683245,3.204341588549129,-0.003450219519195663,0.007346466988680263,0.007335463808585983,-1.1003180094279648e-05,1.6525322462305838,1.645557821042251,-0.0069744251883328,0.5151619385254648,0.5135400754160331,-0.001621863109431687,0.030323877050929607,0.027080150832066205,-0.003243726218863402,-0.011915675100750226,-0.007155008612690505,0.004760666488059721,1.034193873289659,1.0387673959237231,0.004573522634064187,0.071642017563493,0.06402378827552083,-0.007618229287972178,100.27237043625001,100.26794057644557,-0.004429859804446323,0.5636577752512228,0.5618736111920304,-0.0017841640591924612,0.099315216555496,0.09719469136637379,-0.002120525189122202,0.055979794012264286,0.054611132226719296,-0.0013686617855449904,0.009544325733968803,0.0054713819039250095,-0.004072943830043794,1.110727892735501,1.1090200181480783,-0.0017078745874228307,5.33690442278971,5.329954825673627,-0.006949597116082451,0.2927007530551882,0.2776615637750589,-0.015039189280129317,0.16863085162229807,0.16336458542430032,-0.005266266197997749,0.02689941044430148,0.016899822797747724,-0.009999587646553756
403.0,3.1900617722137166,3.191820944537677,0.0017591723239602786,3.1934375761507967,3.174878026030112,-0.018559550120684776,3.1917496741822564,3.1833494852838946,-0.008400188898361804,0.007171399409294472,0.007164096567505012,-7.302841789460016e-06,1.6012423730147523,1.6019005905326613,0.0006582175179090655,0.5016816907563402,0.5032122919390366,0.0015306011826964339,0.00336338151268037,0.006424583878073309,0.003061202365392939,-0.005621810116213881,-0.0035867725376061035,0.0020350375786077775,0.9989428934004249,1.0053365573003605,0.006393663899935675,0.009314231057177522,0.017815318575391596,0.008501087518214073,97.5000702272852,97.47249831970838,-0.027571907576827925,0.5486122782006789,0.5469832264959708,-0.0016290517047081732,0.04999503746804596,0.04557974094441448,-0.0044152965236314845,0.027427891404073,0.024931353764626338,-0.0024965376394466623,0.0019474925753654542,0.0010867320249209995,-0.0008607605504444547,1.0569164503720783,1.0535695500459024,-0.0033469003261759056,5.205355123974899,5.200853002342262,-0.004502121632636857,0.3554469197374366,0.36003693710042783,0.00459001736299125,0.21347152321855756,0.20430511450546504,-0.009166408713092516,0.06689700701681844,0.06114506587866889,-0.005751941138149551
404.0,3.2334769184675967,3.2390538155183917,0.005576897050795004,3.216628606316023,3.2007149113894657,-0.015913694926557476,3.22505276239181,3.2198843634539287,-0.005168398937881236,0.007072939711509629,0.00707312381625398,1.8410474435064106e-07,1.6354382198044835,1.6358389217558285,0.0004007019513450061,0.507104329850277,0.5080427546786447,0.000938424828367701,0.01420865970055397,0.01608550935728941,0.001876849656735442,-0.004030282482563681,-0.0029032867520368015,0.0011269957305268799,1.0052378792250032,1.0119782314858785,0.006740352260875326,0.039571677116605294,0.04478164890112302,0.005209971784517722,97.40163862112931,97.40007007073034,-0.0015685503989715244,0.543363279015135,0.5423455560509849,-0.0010177229641501473,0.026623567183633904,0.022667149105329396,-0.0039564180783045085,0.014466268763979061,0.012293427585620456,-0.0021728411783586057,0.0014737125979990382,0.0011245815756596186,-0.0003491310223394195,1.034422998731476,1.0315345712337383,-0.0028884274977376556,5.130189755225272,5.131767439719193,0.0015776844939203727,0.3035193174266037,0.3053355071536986,0.0018161897270949079,0.23057721944681778,0.21725815437032142,-0.013319065076496356,0.08548537331768831,0.0727691514425207,-0.012716221875167605
405.0,3.166353114370958,3.1769527425386004,0.010599628167642372,3.1077751331637,3.098901708280367,-0.00887342488333287,3.137064123767329,3.1379272254094834,0.000863101642154529,0.006807887008499698,0.006819282917146395,1.1395908646696928e-05,1.5800980691656124,1.579192822804056,-0.0009052463615564221,0.5036868890228671,0.5032598621206008,-0.0004270269022662587,0.007373778045734113,0.0065197242412015416,-0.0008540538045325712,-0.006186426086202043,-0.003605615046264139,0.002580811039937904,1.018848848033489,1.0251866763149275,0.0063378282814385845,0.018229331069929074,0.01608799362598356,-0.002141337443945516,99.42234105330884,99.45378834278559,0.0314472894767448,0.5434628925093942,0.5418410485545527,-0.0016218439548414398,0.032493884986481134,0.033798685904278286,0.0013048009177971526,0.017659220723620615,0.01831351541014013,0.0006542946865195146,0.0046947825944464745,0.0027647046672951026,-0.0019300779271513718,1.0073070448975512,1.0080850270933928,0.0007779821958415756,4.938010798347264,4.947618060382833,0.009607262035569164,0.09812066189645302,0.08029626391835118,-0.01782439797810184,0.24576044831418586,0.22725495615741206,-0.0185054921567738,0.09407100841678831,0.0778300518455291,-0.016240956571259207
406.0,3.1252617154060682,3.12923632685023,0.003974611444161891,3.165660979973298,3.171389286035883,0.005728306062585009,3.1454613476896833,3.150312806443057,0.00485145875337345,0.006816883580756331,0.0068363687051919645,1.9485124435633314e-05,1.590277955130926,1.590151000659877,-0.00012695447104915658,0.5055786033737063,0.5047597170057784,-0.000818886367927929,0.01115720674741257,0.009519434011556816,-0.001637772735855754,0.0017749796815602068,0.0010907293973130671,-0.0006842502842471397,0.9872382845722253,0.9867083617355779,-0.000529922836647434,0.02709908596613022,0.022923634242323247,-0.004175451723806973,99.7615288750568,99.92773183539049,0.16620296033369186,0.5604261868699967,0.558459126366722,-0.0019670605032746646,0.004805021618007817,0.008792122124818835,0.003987100506811018,0.0026928599432080227,0.004910040840735855,0.0022171808975278325,-0.005257011786725634,-0.002774291724890399,0.002482720061835235,0.9915436572636606,0.995458424373333,0.0039147671096724235,4.941462765269721,4.955994959904424,0.01453219463470301,0.05848541655145874,0.056682702327707744,-0.0018027142237509938,0.29531827367890573,0.28483083875176174,-0.01048743492714399,0.11695532902655167,0.10868332440876108,-0.008272004617790596
407.0,3.1848719306153885,3.1907370933204353,0.005865162705046778,3.3083740338323455,3.326260012275417,0.017885978443071604,3.246622982223867,3.258498552797926,0.011875570574058969,0.006925689664057354,0.00694795981092426,2.227014686690624e-05,1.7122948651740544,1.7193215788871596,0.007026713713105259,0.5274079788596732,0.5276422717483964,0.00023429288872323095,0.05481595771934642,0.05528454349679282,0.00046858577744639945,0.003988465981093112,0.00278958212952917,-0.0011988838515639422,0.9626698487069508,0.9592566671111578,-0.003413181595793069,0.1428379205709651,0.14288009219783837,4.217162687328302e-05,98.31393245850452,98.44167326292111,0.12774080441658953,0.5753399175138979,0.5747831016094925,-0.0005568159044053722,0.0720319326742411,0.07223944900906992,0.00020751633482882226,0.041442846203164525,0.041522014559993985,7.916835682945933e-05,-0.007969885794756647,-0.004866590643344331,0.0031032951514123157,1.0536840401753056,1.0565479048566417,0.002863864681336148,5.023224445179872,5.039777024507703,0.01655257932783094,0.12243593032759341,0.11610803253677422,-0.006327897790819187,0.3361540459147115,0.3301795174451857,-0.005974528469525786,0.17335243023172558,0.168017948003806,-0.005334482227919574
408.0,3.268865161681983,3.287755845057144,0.0188906833751612,3.4546852613015604,3.4730348547518126,0.018349593450252222,3.3617752114917714,3.3803953499044783,0.018620138412706932,0.007092629532019142,0.0071197344644196876,2.7104932400545678e-05,1.814463875916302,1.8246922789731856,0.01022840305688355,0.5397338494595962,0.5397866492227742,5.279976317795754e-05,0.07946769891919246,0.07957329844554842,0.00010559952635595671,-0.002471973461278991,-0.0007170219499890216,0.0017549515112899694,0.9462121479773907,0.9466521306455737,0.00043998266818301435,0.21246686018866476,0.21157099348857597,-0.0008958667000887877,97.69082638481532,97.77445097172793,0.08362458691260599,0.5916162104224818,0.5913650763536993,-0.0002511340687825214,0.1152034509400581,0.11667725603485946,0.001473805094801356,0.06815622907274947,0.06899885442379479,0.0008426253510453174,-0.0012647333527868202,-0.0012746593153266231,-9.925962539802892e-06,1.1127537810816246,1.1175554940322565,0.00480171295063192,5.1446474281155625,5.165088086377746,0.02044065826218322,0.15010296782433075,0.14730384196172447,-0.0027991258626062776,0.35770927888361076,0.3581087509030617,0.0003994720194509527,0.21921773478601794,0.21892703082264534,-0.0002907039633726072
409.0,3.2957173158858706,3.312405512716599,0.01668819683072842,3.544928412961231,3.5582089520484237,0.013280539087192622,3.420322864423551,3.4353072323825113,0.014984367958960298,0.007152954950090808,0.007169314646245831,1.635969615502303e-05,1.8381027466926307,1.8437605621294646,0.005657815436833857,0.5374062097504406,0.5367090735726566,-0.0006971361777839968,0.07481241950088127,0.07341814714531315,-0.0013942723555681186,-0.006037105111190475,-0.0031892946522041822,0.002847810458986293,0.9296992581954049,0.9309193353610338,0.0012200771656288856,0.20541366391915702,0.20066398643057928,-0.0047496774885777415,97.31201431309464,97.39244249984851,0.08042818675387764,0.6077392353741349,0.607531324924442,-0.00020791044969292738,0.10800875965446177,0.1071968479616296,-0.000811911692832179,0.06564116100611131,0.0651254430698528,-0.000515717936258514,0.0037288879657472545,0.002126558201774608,-0.0016023297639726464,1.1238431267553999,1.1267874648708776,0.0029443381154776738,5.185790236721293,5.198478552512844,0.012688315791550941,0.21007863315781328,0.20395462845098278,-0.006124004706830499,0.3883716095568661,0.38744029926059725,-0.0009313102962688613,0.25111842413122365,0.25286209588370046,0.0017436717524768053
