H_global_nm,full_jones_anchor_count,raw_anchor_circular_phase_span_deg,projector_compatible_anchor_count,dedicated_projector_compatible_circular_phase_span_deg,historical_quantile_reference_slice_deg,max_projector_compatible_pairwise_separation_deg,projector_compatible_anchor_ids,projector_quality_min,projector_quality_median,projector_quality_max,throughput_min_Txx,throughput_median_Txx,throughput_max_Txx,common_shift_C_deg,interaction_rms_deg,interaction_max_abs_deg,projector_collapse,clear_low_throughput_artifact,phase_extrema_include_boundary_sensitive_anchor,sector_gap_deg
400.0,6,39.31261495736902,3,14.118943521334018,,14.118943521334387,"[""LPML_R1_GLOBAL_SOBOL_038"", ""LPML_R2_HIGH_UNCERTAINTY_007"", ""LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_054""]",0.22451699894771393,0.23677932753756814,0.2435146161308861,0.9772224430244386,0.9797784135243053,0.9806086796813084,342.50239170054107,2.727327153605168,4.6256437732411655,False,False,True,45.88105647866561
450.0,6,39.14774833742695,3,12.91602113412705,,12.916021134126424,"[""LPML_R1_GLOBAL_SOBOL_038"", ""LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_054"", ""LPML_R1_GLOBAL_SOBOL_126""]",0.1854270009336404,0.23835323162457556,0.24125303571133494,0.9895034919754477,0.9927954877558394,1.0016513385972392,352.2794252781733,2.5585121945920566,4.6434941398048295,False,False,True,47.083978865873576
500.0,6,44.844205999649034,3,17.564728315260993,27.845019017638037,17.56472831526179,"[""LPML_R1_GLOBAL_SOBOL_038"", ""LPML_R2_HIGH_UNCERTAINTY_007"", ""LPML_R1_GLOBAL_SOBOL_126""]",6.610360367531598e-05,0.0003456801410263166,0.0038337167443491804,0.915301492696012,0.9756068991673285,0.9890658144016449,0.0,0.0,0.0,False,False,False,42.43527168473821
550.0,6,41.73888172836399,3,30.096722115615023,,30.096722115614966,"[""LPML_R1_GLOBAL_SOBOL_038"", ""LPML_R2_HIGH_UNCERTAINTY_007"", ""LPML_R1_GLOBAL_SOBOL_126""]",0.17800754883177927,0.1843707157586535,0.1864961370084426,0.9131123667434419,0.9795182609705267,0.9839285148454424,0.1693747837378304,8.610431905814359,15.288115306595301,False,False,True,29.903277884385034
600.0,6,26.239342213502027,3,5.505242204365004,,5.50524220436472,"[""LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_024"", ""LPML_R1_GLOBAL_SOBOL_038"", ""LPML_R1_GLOBAL_SOBOL_126""]",0.4382355692895701,0.49349526214994677,0.4952912860888611,0.8523609923096993,0.8668615715910959,0.8930153989823681,347.85429910326434,17.152480156154944,35.45188973052677,False,False,True,54.49475779563528
