geometry_uid,useful_power_mean,useful_power_worst,useful_power_ripple,useful_power_cv,DoLP_mean,DoLP_worst,DoLP_ripple,x_fidelity_mean,x_fidelity_worst,leakage_mean,leakage_worst,rank_contrast_mean,rank_contrast_worst,rank_one_error_mean,rank_one_error_worst,anchor_450_useful_power,anchor_450_DoLP,anchor_450_x_fidelity,anchor_450_leakage,anchor_450_rank_contrast,anchor_450_rank_one_error,guidance_pass_count,meets_guidance
H1C1B_V2_009,0.37101548663630696,0.022843397276664575,0.4893508535401296,0.35221685255990276,0.4553233897816497,0.05096938517292293,0.887155326678477,0.6892019402646318,0.23869775732724371,0.18342150585349515,0.4111830417158128,2.18531803719702,1.0523507923333832,0.5990014231215062,0.9502534775335651,0.46391699549014925,0.5725492670241655,0.7861773678153886,0.1261750301544849,1.9239091216971842,0.5197750708296689,0,False
H1C1B_V2_015,0.4431513953249766,0.022648958567282416,0.4861636991503684,0.22315102760149155,0.3024220163443733,0.010356766295036035,0.9895194051666846,0.6397230517635702,0.4547774936933973,0.2680820584527246,0.4782079674599425,32.415978362500766,1.0104109971503754,0.7252371692382162,0.9896962749022554,0.4831736290239642,0.7909905475963805,0.8954810575656864,0.05639515910589734,2.9280880297098184,0.341519786923586,1,False
H1C1B_V2_010,0.38630768011893113,0.027841788273417503,0.49638258886156134,0.3369582373400638,0.4578297506551855,0.03441060435329163,0.9317673825487487,0.6865622172076935,0.09854483824205128,0.19575655598219766,0.43234853457046035,2.258868761487785,1.0350857142578695,0.6011598668659728,0.9661035663282966,0.46920773467794946,0.8393500499615614,0.901437825848817,0.05130263356195814,3.9912130058319275,0.25055039621759306,0,False
