trace,source_x_um,angle_deg,intensity_proxy
case,-0.7,1.0032289925216804,9.472746710070177e-07
case,-0.7,1.0605627347648827,9.917201460249055e-07
case,-0.7,1.11789753911812,1.030862642014552e-06
case,-0.7,1.1752334630566317,1.0642176614474387e-06
case,-0.7,1.2325705640657763,1.0913773493055366e-06
case,-0.7,1.2899088996415213,1.1120148372297346e-06
case,-0.7,1.3472485272909773,1.1258874848090456e-06
case,-0.7,1.4045895045328889,1.1328390095397592e-06
case,-0.7,1.4619318888981985,1.1328005113522366e-06
case,-0.7,1.5192757379305475,1.125790410916969e-06
case,-0.7,1.5766211091867715,1.1119133330770244e-06
case,-0.7,1.6339680602374687,1.0913579776277172e-06
case,-0.7,1.691316648667491,1.0643940292316832e-06
case,-0.7,1.7486669320764812,1.0313681665096795e-06
case,-0.7,1.8060189680793644,9.926992373084103e-07
case,-0.7,1.8633728143069177,9.488726728685785e-07
case,-0.7,1.9207285284062618,9.004342181747464e-07
case,-0.7,1.9780861680414004,8.47983059257598e-07
case,-0.7,2.0354457908937134,7.921644307454273e-07
case,-0.7,2.0928074546625277,7.336617886398372e-07
case,-0.7,2.1501712170656115,6.731886342371958e-07
case,-0.7,2.207537135839713,6.11480075446605e-07
case,-0.7,2.2649052687410602,5.492842115736682e-07
case,-0.7,2.322275673545928,4.873534270429273e-07
case,-0.7,2.3796484080511453,4.2643567860150143e-07
case,-0.7,2.437023530074598,3.6726585934604196e-07
case,-0.7,2.494401097455804,3.1055732148944795e-07
case,-0.7,2.5517811680564106,2.569936381574294e-07
case,-0.7,2.6091637997607386,2.0722068268220265e-07
case,-0.7,2.6665490504762794,1.6183910182571204e-07
case,-0.7,2.7239369781342755,1.2139725708354695e-07
case,-0.7,2.7813276406902174,8.638470564255099e-08
case,-0.7,2.83872109612439,5.722628962550583e-08
case,-0.7,2.8961174024423757,3.4276898880340596e-08
case,-0.7,2.953516617675632,1.78169686775377e-08
case,-0.7,3.010918799881995,8.048769183770838e-09
case,-0.7,3.068324007146227,5.09353840035341e-09
case,-0.7,3.1257322975805235,8.989504316446015e-09
case,-0.7,3.183143729325091,1.969083526505393e-08
case,-0.7,3.2405583605486608,3.706754983628614e-08
case,-0.7,3.2979762494490052,6.090640916875042e-08
case,-0.7,3.3553974542535205,9.091280500173721e-08
case,-0.7,3.4128220332197308,1.267136465504888e-07
case,-0.7,3.4702500446358466,1.6786123811657096e-07
case,-0.7,3.5276815468212717,2.1383812744890904e-07
case,-0.7,3.5851165981271915,2.6406289234467984e-07
case,-0.7,3.6425552569370816,3.178968199717168e-07
case,-0.7,3.699997581667268,3.746514200856129e-07
case,-0.7,3.7574436307674355,4.3359669991486706e-07
case,-0.7,3.8148934627212228,4.939701152320188e-07
case,-0.7,3.872347136046731,5.549860992755385e-07
case,-0.7,3.92980470929709,6.158460590108817e-07
case,-0.7,3.98726624106097,6.757487170049106e-07
case,-0.7,4.044731789963177,7.339006672250162e-07
case,-0.7,4.10220141466518,7.895270046482669e-07
case,-0.7,4.159675173865631,8.418818819508335e-07
case,-0.7,4.21715312630097,8.902588419980627e-07
case,-0.7,4.274635330745936,9.340007725973593e-07
case,-0.7,4.332121846014147,9.725093302003084e-07
case,-0.7,4.389612730958604,1.0052536820944965e-06
case,-0.7,4.447108044472313,1.0317784222072902e-06
case,-0.7,4.504607845488791,1.0517105239951034e-06
case,-0.7,4.562112192982652,1.0647652049947489e-06
case,-0.7,4.61962114597012,1.070750591386959e-06
case,-0.7,4.677134763509645,1.06957108722035e-06
case,-0.7,4.734653104702426,1.0612293715566066e-06
case,-0.7,4.792176228692988,1.0458269674514443e-06
case,-0.7,4.849704194669711,1.0235633490494377e-06
case,-0.7,4.907237061865444,9.947335767588109e-07
case,-0.7,4.964774889558042,9.597244750540261e-07
case,-0.7,5.022317737070907,9.190093924608884e-07
case,-0.7,5.079865663773602,8.731416082158382e-07
case,-0.7,5.137418729082392,8.227464744467752e-07
case,-0.7,5.194976992460819,7.685124059824825e-07
case,-0.7,5.252540513420248,7.111808515555885e-07
case,-0.7,5.3101093515204845,6.51535399736004e-07
case,-0.7,5.367683566370308,5.903901899682613e-07
case,-0.7,5.425263217628076,5.285778131838515e-07
case,-0.7,5.482848365002249,4.6693689727291676e-07
case,-0.7,5.54043906825203,4.0629957995002483e-07
case,-0.7,5.598035387187902,3.4747907503353024e-07
case,-0.7,5.655637381672224,2.912575377564355e-07
case,-0.7,5.713245111619783,2.3837443040406152e-07
case,-0.7,5.770858636998417,1.8951558138415655e-07
case,-0.7,5.828478017829579,1.4530311892004318e-07
case,-0.7,5.886103314188897,1.0628644514435984e-07
case,-0.7,5.943734586206806,7.293439776769813e-08
case,-0.7,6.001371894069103,4.562872508412042e-08
case,-0.7,6.0590152980175525,2.4658976299641487e-08
case,-0.7,6.116664858350448,1.0218883529180837e-08
case,-0.7,6.174320635423244,2.4042848422345093e-09
case,-0.7,6.231982689649123,1.2126100153651694e-09
case,-0.7,6.289651081499604,6.543922751944388e-09
case,-0.7,6.347325871505109,1.820348563707188e-08
case,-0.7,6.405007120255602,3.590578757382723e-08
case,-0.7,6.462694888401169,5.9279948432783645e-08
case,-0.7,6.520389236652617,8.787639263514777e-08
case,-0.7,6.578090225782061,1.211746628228572e-07
case,-0.7,6.635797916623567,1.585922270250911e-07
case,-0.7,6.693512370073735,1.9949411811712486e-07
case,-0.7,6.751233647092285,2.432032331140577e-07
case,-0.7,6.80896180870271,2.8901111209694353e-07
case,-0.7,6.866696915992858,3.361890123976636e-07
case,-0.7,6.924439030115558,3.8399909305436653e-07
case,-0.7,6.982188212289203,4.317055273949367e-07
case,-0.7,7.039944523798416,4.785853677403967e-07
case,-0.7,7.097708025994631,5.239389954042167e-07
case,-0.7,7.155478780296733,5.671000010984039e-07
case,-0.7,7.213256848191642,6.07444355194234e-07
case,-0.7,7.271042291234991,6.443987436365924e-07
case,-0.7,7.3288351710517095,6.774479632602329e-07
case,-0.7,7.386635549336675,7.061412893714996e-07
case,-0.7,7.444443487855305,7.300977483032279e-07
case,-0.7,7.502259048444236,7.490102477929152e-07
case,-0.7,7.560082293011931,7.626485380610536e-07
case,-0.7,7.617913283539289,7.708609959902298e-07
case,-0.7,7.675752082080334,7.735752434733111e-07
case,-0.7,7.733598750762819,7.707976284994221e-07
case,-0.7,7.7914533517888716,7.626116136147244e-07
case,-0.7,7.849315947435625,7.491751308173001e-07
case,-0.7,7.9071866000558915,7.307169745601665e-07
case,-0.7,7.965065372078785,7.075323152351624e-07
case,-0.7,8.022952326010385,6.799774242368092e-07
case,-0.7,8.080847524434347,6.484637084521876e-07
case,-0.7,8.138751030012617,6.134511568291666e-07
case,-0.7,8.196662905486045,5.754413046205979e-07
case,-0.7,8.254583213675053,5.349698221010666e-07
case,-0.7,8.312512017480277,4.925988341490846e-07
case,-0.7,8.370449379883256,4.4890907524700597e-07
case,-0.7,8.42839536394709,4.044919813543135e-07
case,-0.7,8.486350032817066,3.599418159467186e-07
case,-0.7,8.54431344972139,3.1584792247497144e-07
case,-0.7,8.602285677971803,2.727871897704336e-07
case,-0.7,8.66026678096429,2.3131681068677138e-07
case,-0.7,8.718256822179715,1.919674076816154e-07
case,-0.7,8.77625586518454,1.5523659225363915e-07
case,-0.7,8.834263973631478,1.2158301828303389e-07
case,-0.7,8.892281211260185,9.142098247769974e-08
case,-0.7,8.950307641897924,6.511561838048277e-08
case,-0.7,9.00834332946029,4.2978723797418097e-08
case,-0.7,9.066388337951862,2.5265255093064834e-08
case,-0.7,9.124442731466917,1.2170515575053812e-08
case,-0.7,9.182506574190096,3.828059145477923e-09
case,-0.7,9.240579930397141,3.0832450524035024e-10
case,-0.7,9.298662864455567,1.618009420103675e-09
case,-0.7,9.35675544082535,7.700188846474322e-09
case,-0.7,9.41485772405966,1.84351750189747e-08
case,-0.7,9.472969778805563,3.3642111868283723e-08
case,-0.7,9.53109166980472,5.308129031799676e-08
case,-0.7,9.589223461894083,7.645716506244245e-08
case,-0.7,9.647365220006643,1.0342204732380186e-07
case,-0.7,9.705517009172132,1.3358044181123908e-07
case,-0.7,9.763678894517742,1.6649398965888384e-07
case,-0.7,9.82185094126883,2.0168697252435572e-07
case,-0.7,9.880033214749675,2.386523263266095e-07
case,-0.7,9.938225780384188,2.768581063539054e-07
case,-0.7,9.996428703696656,3.1575433876355115e-07
case,-0.7,10.054642050312435,3.5478018692885246e-07
case,-0.7,10.112865885958742,3.9337135478822135e-07
case,-0.7,10.17110027646537,4.309676434557489e-07
case,-0.7,10.229345287765401,4.670205720139017e-07
case,-0.7,10.287600985896002,5.010009687891076e-07
case,-0.7,10.345867436999146,5.324064356765597e-07
case,-0.7,10.404144707322365,5.607685853986378e-07
case,-0.7,10.462432863219492,5.856599501140764e-07
case,-0.7,10.520731971151445,6.067004596941802e-07
case,-0.7,10.57904209768697,6.235633893839719e-07
case,-0.7,10.637363309503415,6.359806795846751e-07
case,-0.7,10.695695673387458,6.437475352175156e-07
case,-0.7,10.754039256235936,6.467262186137955e-07
case,-0.7,10.812394125056578,6.448489581433454e-07
case,-0.7,10.870760346968796,6.381199048239351e-07
case,-0.7,10.929137989204433,6.266160808868311e-07
case,-0.7,10.987527119108599,6.104872776035156e-07
case,-0.7,11.045927804140424,5.899548744554517e-07
case,-0.7,11.104340111873823,5.653095677588752e-07
case,-0.7,11.162764109998344,5.369080139031669e-07
case,-0.7,11.221199866319921,5.051684101486539e-07
case,-0.7,11.279647448761693,4.705650541467893e-07
case,-0.7,11.33810692536478,4.336219416522914e-07
case,-0.7,11.396578364289129,3.9490547993012e-07
case,-0.7,11.455061833814284,3.550164117424302e-07
case,-0.7,11.513557402340235,3.1458106114782163e-07
case,-0.7,11.572065138388185,2.742420272765972e-07
case,-0.7,11.63058511060142,2.3464846539309202e-07
case,-0.7,11.689117387746101,1.964461055741868e-07
case,-0.7,11.747662038712118,1.602671679087693e-07
case,-0.7,11.806219132513869,1.2672033898495476e-07
case,-0.7,11.864788738291152,9.638097735946461e-08
case,-0.7,11.923370925309982,6.978171553392116e-08
case,-0.7,11.981965762963396,4.740362259761598e-08
case,-0.7,12.040573320772364,2.966808510669384e-08
case,-0.7,12.099193668386587,1.692955399936175e-08
case,-0.7,12.157826875585375,9.469292513506348e-09
case,-0.7,12.216473012278486,7.490244368203566e-09
case,-0.7,12.275132148507018,1.1113123156195163e-08
case,-0.7,12.3338043544442,2.0373803298976645e-08
case,-0.7,12.392489700396359,3.522207042801945e-08
case,-0.7,12.451188256803734,5.552176511475603e-08
case,-0.7,12.50990009424135,8.10523289599043e-08
case,-0.7,12.568625283419921,1.1151173668160861e-07
case,-0.7,12.627363895186726,1.465207725420699e-07
case,-0.7,12.686116000526484,1.8562858475940805e-07
case,-0.7,12.744881670562286,2.2831942799297e-07
case,-0.7,12.803660976556408,2.7402048207228856e-07
case,-0.7,12.862453989911321,3.2211061533433965e-07
case,-0.7,12.921260782170526,3.7192994366618456e-07
case,-0.7,12.98008142501948,4.227900219889412e-07
case,-0.7,13.03891599028651,4.739844937659701e-07
case,-0.7,13.097764549943731,5.248000164007011e-07
case,-0.7,13.156627176107989,5.745272762551469e-07
case,-0.7,13.215503941041721,6.224719065330713e-07
case,-0.7,13.274394917153977,6.679651244115672e-07
case,-0.7,13.333300177001298,7.103739104677059e-07
case,-0.7,13.392219793288671,7.491105634491251e-07
case,-0.7,13.45115383887048,7.8364147652066e-07
case,-0.7,13.510102386751441,8.13494996958289e-07
case,-0.7,13.569065510087574,8.382682494739529e-07
case,-0.7,13.628043282187164,8.576328235105332e-07
case,-0.7,13.687035776511662,8.713392464807684e-07
case,-0.7,13.746043066676766,8.792201875498469e-07
case,-0.7,13.805065226453305,8.811923596820307e-07
case,-0.7,13.864102329768249,8.772571107935578e-07
case,-0.7,13.923154450705693,8.674997174993437e-07
case,-0.7,13.98222166350784,8.520874166594776e-07
case,-0.7,14.041304042576005,8.312662303109115e-07
case,-0.7,14.100401662471556,8.053566582447105e-07
case,-0.7,14.159514597917015,7.747483291494459e-07
case,-0.7,14.218642923796992,7.39893715636229e-07
case,-0.7,14.277786715159225,7.013010304043844e-07
case,-0.7,14.33694604721559,6.595264301782677e-07
case,-0.7,14.39612099534313,6.151656607901741e-07
case,-0.7,14.45531163508508,5.6884528091022e-07
case,-0.7,14.514518042151916,5.212136034994348e-07
case,-0.7,14.573740292422336,4.7293149320932805e-07
case,-0.7,14.632978461944392,4.246631548396941e-07
case,-0.7,14.692232626936491,3.770670428057957e-07
case,-0.7,14.751502863788442,3.3078701459730787e-07
case,-0.7,14.810789249062543,2.8644384269769493e-07
case,-0.7,14.870091859494636,2.446271896508529e-07
case,-0.7,14.929410771995181,2.058881401931974e-07
case,-0.7,14.988746063650309,1.707323728916447e-07
case,-0.7,15.048097811722954,1.3961404180743618e-07
case,-0.7,15.107466093653905,1.1293042659089172e-07
case,-0.7,15.166850987062928,9.101739732775565e-08
case,-0.7,15.226252569749828,7.414572860071399e-08
case,-0.7,15.285670919695601,6.251828576594384e-08
case,-0.7,15.34510611506351,5.626809550759484e-08
case,-0.7,15.40455823420024,5.54573024233054e-08
case,-0.7,15.464027355636956,6.007700377955433e-08
case,-0.7,15.523513558090517,7.00479456949682e-08
case,-0.7,15.58301692046457,8.522205587368935e-08
case,-0.7,15.642537521850686,1.053847806071474e-07
case,-0.7,15.702075441529535,1.3025818705971838e-07
case,-0.7,15.761630758972007,1.595047858062006e-07
case,-0.7,15.821203553840432,1.9273202314200906e-07
case,-0.7,15.88079390598964,2.294973877814623e-07
case,-0.7,15.940401895468275,2.69314072136999e-07
case,-0.7,16.00002760251987,3.116571243790347e-07
case,-0.7,16.059671107584087,3.559700238676221e-07
case,-0.7,16.119332491297886,4.016716092901298e-07
case,-0.7,16.17901183449673,4.481632859152538e-07
case,-0.7,16.23870921821582,4.948364357799736e-07
case,-0.7,16.298424723691273,5.410799523764699e-07
case,-0.7,16.358158432361325,5.862878195306585e-07
case,-0.7,16.41791042586764,6.29866652708556e-07
case,-0.7,16.477680786056467,6.712431200103761e-07
case,-0.7,16.537469594979928,7.098711596854528e-07
case,-0.7,16.59727693489723,7.452389112023768e-07
case,-0.7,16.657102888275947,7.768752778210146e-07
case,-0.7,16.7169475377933,8.043560403203662e-07
case,-0.7,16.776810966337333,8.273094441186754e-07
case,-0.7,16.83669325700834,8.454211855529152e-07
case,-0.7,16.89659449312002,8.584387276250948e-07
case,-0.7,16.95651475820084,8.661748811186507e-07
case,-0.7,17.016454135995307,8.685105936667471e-07
case,-0.7,17.07641271046529,8.653968971206212e-07
case,-0.7,17.13639056579131,8.568559724009302e-07
case,-0.7,17.19638778637391,8.429813008725577e-07
case,-0.7,17.2564044568349,8.239368820902549e-07
case,-0.7,17.316440662018795,7.999555094174699e-07
case,-0.7,17.376496486994107,7.713361073944863e-07
case,-0.7,17.436572017054687,7.384401476688929e-07
case,-0.7,17.496667337721124,7.016871736205328e-07
case,-0.7,17.55678253474209,6.615494773117835e-07
case,-0.7,17.616917694095736,6.185459858501536e-07
case,-0.7,17.677072901991014,5.732354274271874e-07
case,-0.7,17.737248244869182,5.262088599481595e-07
case,-0.7,17.797443809405113,4.780816570384506e-07
case,-0.7,17.857659682508753,4.2948505705226964e-07
case,-0.7,17.917895951326518,3.810573902708093e-07
case,-0.7,17.97815270324273,3.3343510752483145e-07
case,-0.7,18.038430025881055,2.872437397937165e-07
case,-0.7,18.098728007105954,2.4308892272504516e-07
case,-0.7,18.15904673502409,2.0154762232081972e-07
case,-0.7,18.219386297985857,1.631596981175869e-07
case,-0.7,18.27974678458683,1.2841993795597252e-07
case,-0.7,18.34012828366921,9.777069384120011e-08
case,-0.7,18.40053088432336,7.159524143678722e-08
case,-0.7,18.460954675889266,5.021197645364793e-08
case,-0.7,18.521399747958093,3.386954969064055e-08
case,-0.7,18.581866190373614,2.2743028893935752e-08
case,-0.7,18.642354093233827,1.6931160123710207e-08
case,-0.7,18.70286354689246,1.645478418592605e-08
case,-0.7,18.763394641960492,2.1256445185356615e-08
case,-0.7,18.823947469307733,3.12012087025101e-08
case,-0.7,18.88452212006438,4.607868684280979e-08
case,-0.7,18.94511868562259,6.560624682777517e-08
case,-0.7,19.005737257638067,8.94333592890973e-08
case,-0.7,19.06637792803163,1.1714702239069422e-07
case,-0.7,19.127040788990865,1.4827817874454835e-07
case,-0.7,19.18772593297171,1.82309024197762e-07
case,-0.7,19.248433452700063,2.1868109132672995e-07
case,-0.7,19.309163441173446,2.568039762278605e-07
case,-0.7,19.369915991662634,2.9606456525459545e-07
case,-0.7,19.430691197713323,3.358366089847551e-07
case,-0.7,19.49148915314774,3.7549048412578634e-07
case,-0.7,19.552309952066413,4.1440298043584145e-07
case,-0.7,19.61315368884977,4.519669491507198e-07
case,-0.7,19.674020458159895,4.876006518898574e-07
case,-0.7,19.7349103549422,5.207566545307282e-07
case,-0.7,19.79582347442716,5.50930118985234e-07
case,-0.7,19.856759912132038,5.776663570137669e-07
case,-0.7,19.91771976386264,6.005675239410412e-07
case,-0.7,19.978703125715008,6.19298346104952e-07
case,-0.7,20.03971009407728,6.335907937386257e-07
case,-0.7,20.10074076563139,6.432476303786822e-07
case,-0.7,20.16179523735489,6.481447903999256e-07
case,-0.7,20.22287360652273,6.482325574669814e-07
case,-0.7,20.283975970709072,6.435355381251063e-07
case,-0.7,20.34510242778914,6.3415144598374e-07
case,-0.7,20.40625307594096,6.202487325468917e-07
case,-0.7,20.467428013647343,6.020631203054354e-07
case,-0.7,20.528627339697646,5.798931118505478e-07
case,-0.7,20.589851153189674,5.540945651579075e-07
case,-0.7,20.651099553531548,5.250744395399435e-07
case,-0.7,20.712372640443615,4.93283828833337e-07
case,-0.7,20.773670513960354,4.5921040800450044e-07
case,-0.7,20.8349932744323,4.233704264015545e-07
case,-0.7,20.896341022527924,3.863003853038427e-07
case,-0.7,20.957713859235675,3.4854853922701513e-07
case,-0.7,21.019111885865858,3.1066635969933527e-07
case,-0.7,21.08053520405265,2.732000970534565e-07
case,-0.7,21.141983915756065,2.3668257034657566e-07
case,-0.7,21.20345812326395,2.0162530804122325e-07
case,-0.7,21.264957929194033,1.68511152793786e-07
case,-0.7,21.326483436495867,1.3778743287840294e-07
case,-0.7,21.388034748452966,1.0985979070718194e-07
case,-0.7,21.44961196868481,8.508674588882542e-08
case,-0.7,21.511215201148904,6.377505659132462e-08
case,-0.7,21.57284455014289,4.617592892653214e-08
case,-0.7,21.634500120306605,3.248210992574536e-08
case,-0.7,21.696182016624235,2.282588567489733e-08
case,-0.7,21.757890344426407,1.7277992547921604e-08
case,-0.7,21.819625209392303,1.584743640960181e-08
case,-0.7,21.881386717551894,1.84822023146326e-08
case,-0.7,21.94317497528805,2.5070825734435108e-08
case,-0.7,22.00499008933872,3.544478579155401e-08
case,-0.7,22.066832166799166,4.938167143632893e-08
case,-0.7,22.12870131512414,6.660906299697331e-08
case,-0.7,22.19059764213016,8.680906408274555e-08
case,-0.7,22.25252125599768,1.0962341241101341e-07
case,-0.7,22.31447226527343,1.346590927378018e-07
case,-0.7,22.376450778872652,1.6149437066263527e-07
case,-0.7,22.438456906081402,1.896851626113198e-07
case,-0.7,22.500490756558865,2.1877165473297505e-07
case,-0.7,22.562552440339644,2.482850817413008e-07
case,-0.7,22.624642067836156,2.7775457585218045e-07
case,-0.7,22.686759749840974,3.067139958963164e-07
case,-0.7,22.748905597529124,3.347086474028076e-07
case,-0.7,22.811079722460622,3.6130180595383334e-07
case,-0.7,22.87328223658276,3.8608095840823707e-07
case,-0.7,22.935513252232592,4.0866367969712115e-07
case,-0.7,22.997772882139362,4.2870306682758213e-07
case,-0.7,23.06006123942695,4.4589265651362694e-07
case,-0.7,23.122378437616387,4.599707585069372e-07
case,-0.7,23.18472459062829,4.7072414323939207e-07
case,-0.7,23.247099812785443,4.779910298189906e-07
case,-0.7,23.309504218815306,4.816633287314741e-07
case,-0.7,23.371937923852546,4.81688102763653e-07
case,-0.7,23.434401043441614,4.780682196314201e-07
case,-0.7,23.496893693539363,4.7086218049170606e-07
case,-0.7,23.559415990517607,4.6018311984264867e-07
case,-0.7,23.6219680511658,4.4619698414294325e-07
case,-0.7,23.684549992693608,4.291199086557382e-07
case,-0.7,23.747161932733643,4.09214824365905e-07
case,-0.7,23.80980398934413,3.8678733913112003e-07
case,-0.7,23.872476281011583,3.621809492876767e-07
case,-0.7,23.935178926653563,3.357716495087043e-07
case,-0.7,23.997912045621394,3.0796201956509213e-07
case,-0.7,24.06067575770295,2.791748765263015e-07
case,-0.7,24.123470183125395,2.4984658962328707e-07
case,-0.7,24.186295442558055,2.2042016225554816e-07
case,-0.7,24.24915165711521,1.9133819125530832e-07
case,-0.7,24.312038948358925,1.6303581734671147e-07
case,-0.7,24.374957438301944,1.3593378261255732e-07
case,-0.7,24.437907249410568,1.1043171059926643e-07
case,-0.7,24.500888504607573,8.690172238937194e-08
case,-0.7,24.56390132727515,6.568249753278839e-08
case,-0.7,24.626945841257804,4.7073882184844e-08
case,-0.7,24.690022170865426,3.133213823102883e-08
case,-0.7,24.753130440876237,1.8665916714608997e-08
case,-0.7,24.816270776539813,9.233026699096338e-09
case,-0.7,24.879443303580135,3.138057011492943e-09
case,-0.7,24.94264814819868,4.3089338107892405e-10
case,-0.7,25.00588543707748,1.1061576016643576e-09
case,-0.7,25.06915529738224,5.103578817909553e-09
case,-0.7,25.132457856765516,1.2309290202059992e-08
case,-0.7,25.19579324336985,2.2558027490054473e-08
case,-0.7,25.259161585830967,3.563618943118604e-08
case,-0.7,25.32256301328098,5.12857045125991e-08
case,-0.7,25.385997655351634,6.920863367348332e-08
case,-0.7,25.44946564217758,8.907242542597816e-08
case,-0.7,25.51296710439965,1.1051572812297469e-07
case,-0.7,25.576502173168148,1.3315465429359834e-07
case,-0.7,25.64007098014624,1.5658938420018559e-07
case,-0.7,25.703673657513303,1.8041099020531894e-07
case,-0.7,25.7673103379683,2.0420836027449654e-07
case,-0.7,25.8309811547332,2.2757509802919864e-07
case,-0.7,25.894686241556442,2.501162782052523e-07
case,-0.7,25.958425732716417,2.7145494011080444e-07
case,-0.7,26.022199763024897,2.912382076167452e-07
case,-0.7,26.086008467830656,3.0914293220432914e-07
case,-0.7,26.149851983022977,3.248807654531116e-07
case,-0.7,26.21373044503525,3.3820257885349843e-07
case,-0.7,26.27764399084856,3.489021617181232e-07
case,-0.7,26.34159275799535,3.5681914196617877e-07
case,-0.7,26.405576884563104,3.6184108936832857e-07
case,-0.7,26.46959650919802,3.6390477615971816e-07
case,-0.7,26.53365177110872,3.6299658544376073e-07
case,-0.7,26.59774281007007,3.591520732118032e-07
case,-0.7,26.661869766426925,3.5245470479512875e-07
case,-0.7,26.72603278109797,3.4303380086355765e-07
case,-0.7,26.790231995579546,3.3106174142829053e-07
case,-0.7,26.85446755194954,3.167504884612854e-07
case,-0.7,26.91873959287135,3.0034749850596564e-07
case,-0.7,26.983048261597702,2.82131105855322e-07
case,-0.7,27.047393701974773,2.624054643813165e-07
case,-0.7,27.11177605844612,2.4149514182037056e-07
case,-0.7,27.17619547605673,2.1973946419936778e-07
case,-0.7,27.240652100457112,1.9748671011003983e-07
case,-0.7,27.3051460779074,1.7508825472996927e-07
case,-0.7,27.369677555281474,1.5289276190516948e-07
case,-0.7,27.434246680071197,1.3124051934543584e-07
case,-0.7,27.498853600390508,1.1045800716274193e-07
case,-0.7,27.56349846497982,9.085278375476634e-08
case,-0.7,27.62818142321019,7.270876557184519e-08
case,-0.7,27.69290262508767,5.6281968795216677e-08
case,-0.7,27.757662221257675,4.17967715983573e-08
case,-0.7,27.822460363009345,2.944274566948699e-08
case,-0.7,27.887297202280013,1.9372095251759596e-08
case,-0.7,27.952172891659565,1.1697731314880187e-08
case,-0.7,28.017087584395075,6.491997806710448e-09
case,-0.7,28.082041434395272,3.786056432452244e-09
case,-0.7,28.14703459623511,3.5699262429767258e-09
case,-0.7,28.2120672251604,5.793164634430197e-09
case,-0.7,28.277139477092472,1.0366167298535598e-08
case,-0.7,28.342251508632835,1.7162056323935836e-08
case,-0.7,28.407403477067977,2.6019118116304867e-08
case,-0.7,28.472595540374012,3.6743746137404996e-08
case,-0.7,28.53782785722165,4.9113837695935296e-08
case,-0.7,28.603100586980958,6.288258916901842e-08
case,-0.7,28.668413889726256,7.778263008578004e-08
case,-0.7,28.733767926241107,9.353043343981355e-08
case,-0.7,28.79916285802324,1.0983093737765546e-07
case,-0.7,28.86459884728963,1.2638231198761666e-07
case,-0.7,28.930076056981502,1.4288080423276314e-07
case,-0.7,28.9955946507695,1.5902559407604362e-07
case,-0.7,29.06115479305883,1.7452359547789855e-07
case,-0.7,29.126756648994427,1.890941371547386e-07
case,-0.7,29.19240038446624,2.0247345972509632e-07
case,-0.7,29.258086166114513,2.1441896810307636e-07
case,-0.7,29.32381416133511,2.247131807009411e-07
case,-0.7,29.38958453828493,2.3316732016101748e-07
case,-0.7,29.455397465887266,2.3962449394991676e-07
case,-0.7,29.521253113837385,2.4396241722444266e-07
case,-0.7,29.58715165260799,2.460956349363032e-07
case,-0.7,29.653093253454827,2.4597720520597365e-07
case,-0.7,29.71907808842228,2.435998115915866e-07
case,-0.7,29.78510633034908,2.3899627803232183e-07
case,-0.7,29.85117815287403,2.3223946697770624e-07
case,-0.7,29.917293730441735,2.234415485346904e-07
case,-0.7,29.98345323830849,2.1275263636906218e-07
case,-0.7,30.049656852548143,2.0035879456333043e-07
case,-0.7,30.115904750058014,1.864794286136862e-07
case,-0.7,30.182197108564903,1.7136408317207745e-07
case,-0.7,30.248534106631137,1.5528867890572723e-07
case,-0.7,30.314915923660614,1.3855123082624315e-07
case,-0.7,30.381342739905044,1.214671004752466e-07
case,-0.7,30.447814736470022,1.0436384425694472e-07
case,-0.7,30.51433209532146,8.757572976907652e-08
case,-0.7,30.58089499929179,7.143800097042735e-08
case,-0.7,30.647503632086345,5.628098118871832e-08
case,-0.7,30.714158178289868,4.242411006203271e-08
case,-0.7,30.780858823372945,3.01700162644295e-08
case,-0.7,30.847605753698584,1.979873204460439e-08
case,-0.7,30.91439915652879,1.156215797525043e-08
case,-0.7,30.98123922003131,5.678886666642345e-09
case,-0.7,31.04812613328634,2.329492373194874e-09
case,-0.7,31.1150600862933,1.652389293081437e-09
case,-0.7,31.182041269977745,3.740354857410295e-09
case,-0.7,31.249069876198234,8.637805414749042e-09
case,-0.7,31.31614609775339,1.633890049057114e-08
case,-0.7,31.383270128388922,2.678653835812486e-08
case,-0.7,31.450442162804688,3.987229018411863e-08
case,-0.7,31.517662396662008,5.543730276343272e-08
case,-0.7,31.58493102659085,7.327418114954797e-08
case,-0.7,31.652248250197143,9.312984269740866e-08
case,-0.7,31.71961426607023,1.1470931358920473e-07
case,-0.7,31.787029273790253,1.3768041827764602e-07
case,-0.7,31.854493473935786,1.6167929195098303e-07
case,-0.7,31.92200706809133,1.863166266101214e-07
case,-0.7,31.989570258855096,2.1118454316263983e-07
case,-0.7,32.05718324984673,2.3586396557971325e-07
case,-0.7,32.12484624571508,2.599323590992703e-07
case,-0.7,32.19255945214618,2.8297168311799975e-07
case,-0.7,32.2603230758712,3.045764011642722e-07
case,-0.7,32.32813732467447,3.2436138548155525e-07
case,-0.7,32.396002407401696,3.41969552494219e-07
case,-0.7,32.46391853396801,3.570790679016639e-07
case,-0.7,32.53188591536649,3.6940996638325483e-07
case,-0.7,32.59990476367633,3.7873004082715244e-07
case,-0.7,32.667975292071404,3.848598694523367e-07
case,-0.7,32.73609771482879,3.8767686590951385e-07
case,-0.7,32.80427224733734,3.871182570660649e-07
case,-0.7,32.872499106106446,3.831829152629408e-07
case,-0.7,32.94077850877478,3.7593199586560255e-07
case,-0.7,33.009110674119185,3.6548835634706396e-07
