wavelength_nm,angular_local_DoLP_powerweighted,C_angular,full_angle_pair_DoLP,full_angle_pair_DoCP,full_angle_pair_useful_LP_axisfree,full_angle_upward_source_normalized_power,normal_5deg_DoLP,normal_10deg_DoLP,normal_20deg_DoLP,angular_grid_points,propagating_pixels
400.00000000000006,0.5715656133491273,0.18248245364984875,0.10430069554582949,0.011496003992633987,1.0127824712577567,4.589246865282432,0.11594941302486848,0.06770544371499806,0.10195030238580893,22500,17420
401.0000000000001,0.5689381556318834,0.1400561163049753,0.07968326849551721,0.014900735759480246,1.0851986304685384,5.044164492119259,0.20236866455578753,0.11833046984498638,0.06285973432303463,22500,17420
402.0000000000001,0.5689770296713923,0.10837787507514338,0.0616645214423523,0.006126183645634432,1.137480874802664,5.404158893517698,0.3133213994072028,0.20739766904452048,0.032352880961691026,22500,17420
403.0000000000001,0.5531956506704541,0.05344905793098043,0.029567786379851514,-0.0018514853992931425,1.0754940886907265,5.258826270605582,0.3158545757561061,0.25683479645876095,0.09309688721214171,22500,17420
404.00000000000006,0.5443278276701062,0.0216189299908484,0.011767785198470618,-0.001986159847575665,1.0505159632285466,5.193595945960461,0.2536847389813301,0.2512254935131806,0.10143285674663477,22500,17420
405.00000000000017,0.5498022076637589,0.011862019227989417,0.006521764358898538,0.0007167087273319683,1.0284908510018929,5.056878725973551,0.07123252291799224,0.23570214122161784,0.10536620859765351,22500,17420
406.00000000000006,0.5671228701019091,0.023482243379763682,0.013317317261963134,-0.006923505737530907,1.0312704320677497,5.060675081104966,0.02913860441459663,0.29465136217608723,0.14078905992823346,22500,17420
407.0000000000001,0.5779995487064351,0.08442860171279506,0.0487996936879109,-0.0087008351863417,1.0747323165002431,5.078441367568015,0.11581459656694505,0.3380346232664675,0.18957957848936863,22500,17420
408.00000000000006,0.5885162270940212,0.12722467090551004,0.07487378331458926,-0.001793077967295376,1.1160033909681508,5.135038382109554,0.21894386246525097,0.3692728466436685,0.23539072200633365,22500,17420
409.0,0.6039929573747639,0.1124031400419589,0.0678907049721525,0.00020802799195605154,1.1123845899946783,5.143489082837355,0.2597818627374699,0.3918195739482241,0.25969964099889686,22500,17420
410.00000000000017,0.6130211523827857,0.08876778646517852,0.05441653075335278,0.003371268192971579,1.1031524056730921,5.167151112927678,0.24964272043731348,0.4159670971162656,0.2758315479879974,22500,17420
411.0,0.6182739921589735,0.06579916225388412,0.040681910727424976,0.004148152017530817,1.0895560058553568,5.180152893640567,0.28417725374732944,0.41944288488331155,0.25502321786902543,22500,17420
412.0000000000001,0.6068381623030427,0.07773979325645425,0.04717547327756517,0.002384754180407022,1.0944282718786826,5.210906294364063,0.3904129289866291,0.3884883392760547,0.24201608880380396,22500,17420
413.0000000000001,0.5953835273195336,0.0556543655174599,0.033135692452515894,0.005812802391909091,1.067395886962315,5.214482761476316,0.4278800387167622,0.34880129130630005,0.21903212200085556,22500,17420
414.00000000000006,0.5884720715229413,0.010734512151392183,0.0063169606025179435,0.009343227823628324,1.0462640489297093,5.2527477394946,0.387868523868732,0.29814288773904773,0.1752082721010695,22500,17420
415.0000000000001,0.5832919836313003,0.03244709874130793,0.01892613258789817,0.011138122372783962,1.0944693972734296,5.399848245133094,0.37713304692664645,0.22735796184761278,0.11884523522575291,22500,17420
416.0,0.5798124607818392,0.039123176134015475,0.02268410502786484,0.014510849052455962,1.1008101433608561,5.366760034804289,0.249238413563064,0.15551358177615024,0.08905961920852251,22500,17420
417.00000000000006,0.5731636822817032,0.06742557128916034,0.038645888720042626,0.01907444257199381,1.1178919765174704,5.35543887910524,0.06520206289595336,0.11028290516189695,0.04972097095114116,22500,17420
418.00000000000006,0.5840394623552453,0.0811720038426256,0.04740765348254496,0.01135745273647066,1.1585016106604602,5.496203776603713,0.0069526876316702005,0.09380003370525966,0.028375196472743915,22500,17420
419.0000000000001,0.588614265411144,0.053866520382934095,0.03170660232545517,0.001714453136570748,1.1502124655312214,5.525132674561427,0.17735661120975732,0.13773990365794872,0.0173558519575968,22500,17420
420.00000000000017,0.5967472696963112,0.030600715090351772,0.018260893180922128,0.001206782690512231,1.1143553196818137,5.3942036751922355,0.37242845911393646,0.17455778139665815,0.028428004553670696,22500,17420
