wavelength_nm,C_source,source_linear_Stokes_angle_deg,x_y_S0_ratio,source_cancellation_fraction
400.00000000000006,0.14791207029005385,178.45639823444287,0.9839195336341876,0.8520879297099462
401.0000000000001,0.11471623861246136,178.66537561352098,1.003800727251605,0.8852837613875386
402.0000000000001,0.08500898589851322,179.76715615819938,1.0428500611349458,0.9149910141014868
403.0000000000001,0.016108674945953312,178.17514438704336,0.9837096901657393,0.9838913250540466
404.00000000000006,0.037670882374546154,178.5957613595789,0.9909739745269981,0.9623291176254538
405.00000000000017,0.04231827307993376,179.11053970856062,0.9998080619205589,0.9576817269200663
406.00000000000006,0.06878375549113694,179.03153434768262,0.9810152430303543,0.9312162445088631
407.0000000000001,0.1679704174253066,176.63969716106908,0.9581279411701983,0.8320295825746934
408.00000000000006,0.25227563644577744,175.42550505973952,0.9288298433198366,0.7477243635542226
409.0,0.23796359977998266,175.71030510233703,0.9173088792431668,0.7620364002200173
410.00000000000017,0.18672856712374705,176.84133990338097,0.908925159838965,0.8132714328762529
411.0,0.1148186527538554,178.42094495555386,0.9068303708580623,0.8851813472461446
412.0000000000001,0.12265071634665854,178.51340837544893,0.8719568475306312,0.8773492836533414
413.0000000000001,0.06296552597685674,177.88177654384336,0.8303005590227679,0.9370344740231432
414.00000000000006,0.04081872261177029,179.93554072435208,0.8118119690091061,0.9591812773882297
415.0000000000001,0.13514775406933702,177.3652384847884,0.8204866907223037,0.864852245930663
416.0,0.1396586314280411,174.96979728774772,0.8665412815912416,0.8603413685719589
417.00000000000006,0.17602581403780615,171.53605508593444,0.917167146177933,0.8239741859621939
418.00000000000006,0.1875830498401164,170.7182306961568,0.9437869632981959,0.8124169501598836
419.0000000000001,0.10356411068325075,173.05323012465888,0.9371389692426071,0.8964358893167492
420.00000000000017,0.04072853139945455,175.3459537996885,0.8828667170534777,0.9592714686005455
421.00000000000006,0.059688111340137566,176.71076938404892,0.8658635161378657,0.9403118886598625
422.00000000000006,0.0664496400383648,176.9091218003547,0.8674054687551288,0.9335503599616352
423.0,0.05579098955240417,176.84383042666965,0.8974705489097861,0.9442090104475959
424.00000000000006,0.03926017679781225,177.26101771056048,0.9312354704625283,0.9607398232021878
425.0,0.01976696713634392,177.91984265596287,0.964824611331698,0.980233032863656
426.00000000000006,0.01600853456817097,178.39819448339395,1.004479903269723,0.983991465431829
427.00000000000017,0.03925604324718509,176.81448066416274,1.0565369879196274,0.9607439567528149
428.0,0.046110346077485605,176.8563376593428,1.0925501013261192,0.9538896539225143
429.0000000000001,0.04362452038012329,177.6875971809077,1.1151360344632657,0.9563754796198767
